Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 16:42:00,29.157557652407572,0.2307315151710235,0.0,0.48595929420679285,0.0038455252528503915,0.0,0.06563326668338153,0.0,0.39975308989085606,28.642171295833332,0.05,0.0,0.0,0.21614818183769016,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06121012889098387,0,On,0.059610615313566415,0,On,0.24459094222006567,0.1834432066650492,On,0.05194489879370272,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.58660964094644,51.666666666666686,46.10666666666668,0.0,51.15467586767369,0.0,0.0,0.0,32.58660964094644,49.10648384027513,51.15467586767369,48.082387826575854,12.43753247303448,21.158926477266295,0.0,11.117982271974656,6.294690704915649,2.2,9.236100170605994,17503.56180894615,2948.9071926297465,-1224.743583790193,-3985.7207714822425,-0.0,-0.0,462.2537064331302,44.06924687023802,0.9990000000000001,0.16125328752599835,0.0,0.0,1.5091712296974398,65.933614608,29.605068381173936,0.19382860672598318,9.995417203395865,0.0029598583222055397,-302.03408645580987,1.2146911446770312,0.41013445244938873,-4768.451914636384,72.6116170468818,0.199126528112469,-1063.0036954904178,-161.73988829977532
2025-01-01 16:43:00,0.5153863565742376,0.2307315151710235,0.0,0.008589772609570626,0.0038455252528503915,0.0,0.06563326668338153,0.0,0.39975308989085606,0.0,0.05,0.0,0.0,0.21614818183769016,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06121012889098387,0,On,0.059610615313566415,0,On,0.24459094222006567,0.1834432066650492,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.281008586819134,51.666666666666686,46.10666666666668,0.0,51.149374810204,0.0,0.0,0.0,32.281008586819134,49.10191058261941,51.149374810204,48.07817846882712,12.43753247303448,21.41699451319706,0.0,11.264351687870674,6.250264500106966,2.2,9.236100170605994,-3595.441567393753,-4787.655018704832,-1213.537416517573,-4073.522012630634,-0.0,-0.0,462.2537064331302,44.180505594975905,0.9990000000000001,0.16259232872895116,0.0,0.0,1.5217033305301129,65.933614608,15.826738803750914,0.190717269975653,10.109551612928195,0.0029588046562082438,-304.4649615820875,1.2136277337971932,0.41101816929704327,-4857.1589729437665,69.50395423893364,0.19862428748477234,-1048.8183759451658,-164.7190405724073
2025-01-01 16:44:00,0.5153863565742376,0.2307315151710235,0.0,0.008589772609570626,0.0038455252528503915,0.0,0.06563326668338153,0.0,0.39975308989085606,0.0,0.05,0.0,0.0,0.21614818183769016,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.06121012889098387,0,On,0.059610615313566415,0,On,0.24459094222006567,0.1834432066650492,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.428466252312134,51.666666666666686,46.10666666666668,0.0,51.144119337325144,0.0,0.0,0.0,32.428466252312134,49.09738021351134,51.144119337325144,48.074010651604446,12.43753247303448,21.28570350019072,0.0,11.126214602207163,6.205946018877002,2.2,9.236100170605994,-3543.187206169041,-4700.771140269319,-1202.4332414983346,-4028.758454736251,-0.0,-0.0,462.2537064331302,44.29261236874535,0.9990000000000001,0.16191180231737157,0.0,0.0,1.5153342766201914,65.933614608,23.317542134079915,0.19218968842755713,10.050197488773863,0.0029577415792623636,-302.407530157245,1.2141696777733813,0.4101842063199756,-4773.432748126355,72.66160785703622,0.19812199612554648,-1034.7187949091801,-167.71444658915436
2025-01-01 16:45:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.52227248824988,51.666666666666686,46.10666666666668,0.0,51.138842109601214,0.22480113213482425,606.5418476686442,0.0,32.52227248824988,49.09282914995531,51.138842109601214,48.06982267013236,12.43753247303448,21.159010802843042,0.0,10.996513506846334,6.161727882240908,2.2,9.236100170605994,-3622.892024345596,-4619.943063253151,-1191.4058369792365,-3985.7493368408104,-0.0,-0.0,333.4349733852381,44.405542030172555,0.9990000000000001,0.1612537259912206,0.0,0.0,1.5091753332981093,65.933614608,29.422339109976306,0.19362085555631692,9.99244610015182,0.0029566861573892735,-301.1442990020158,1.2146931208797764,0.40939962685044545,-4695.075349057738,75.1322858045873,0.1976195696980373,-1020.7024128225523,-170.7034241566842
2025-01-01 16:46:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.565605545099174,51.666666666666686,46.10666666666668,0.0,51.12077455762778,0.22490612866354465,606.5418476686442,0.0,32.565605545099174,49.00314185470719,51.12077455762778,47.944325503246894,12.43753247303448,21.034194215661635,0.0,10.874486012332998,6.1176072639303145,2.2,9.236100170605994,-3574.3853101759146,-4544.063280384989,-1180.4352333053573,-3943.5567911614476,-0.0,-0.0,333.4349733852381,44.51926927847263,0.9990000000000001,0.1606040544736119,0.0,0.0,1.5030950506683933,65.933614608,35.73650760029507,0.1950419662994796,9.93558416583737,0.0029556355971838604,-299.1705234699754,1.2152092614357246,0.4086600907733571,-4621.580565617308,77.51728523231819,0.19711697493328756,-1006.7681596302131,-173.66707367514422
2025-01-01 16:47:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.604261945500866,51.666666666666686,46.10666666666668,0.0,51.10268456192313,0.22501135392923405,606.5418476686442,0.0,32.604261945500866,48.913448478027576,51.10268456192313,47.81883043607981,12.43753247303448,20.913390629809737,0.0,10.759515471237046,6.0735850749150275,2.2,9.236100170605994,-3527.6000554752072,-4472.7819451762125,-1169.505927572249,-3902.890993935643,-0.0,-0.0,333.4349733852381,44.63376868428056,0.9990000000000001,0.15997399423419387,0.0,0.0,1.4971983101994422,65.933614608,41.855965075197474,0.19642692419818894,9.880037516084709,0.002954592365898413,-297.24807037643694,1.215709244109863,0.40796209614729523,-4552.537647349729,79.75570217351626,0.1966142209573646,-992.9161522824752,-176.5897752897738
2025-01-01 16:48:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.638517219763,51.666666666666686,46.10666666666668,0.0,51.08457282124215,0.22511680436621248,606.5418476686442,0.0,32.638517219763,48.82374967624603,51.08457282124215,47.693338103747976,12.43753247303448,20.796363885804332,0.0,10.651072223157108,6.029665261441012,2.2,9.236100170605994,-3482.489135115973,-4405.742619239784,-1158.606194157203,-3863.6565914337575,-0.0,-0.0,333.4349733852381,44.749014701389775,0.9990000000000001,0.1593624261377965,0.0,0.0,1.4914746378933197,65.933614608,47.73248293254636,0.19777754176019396,9.826414578564943,0.0029535562646499243,-295.3741350843569,1.2161940057510485,0.4073026329831662,-4487.594229089889,81.8516098501048,0.19611135178711037,-979.147453367144,-179.45874079005884
2025-01-01 16:49:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.66860754942991,51.666666666666686,46.10666666666668,0.0,51.06643999337777,0.2252224766340808,606.5418476686441,0.0,32.66860754942991,48.734046067023726,51.06643999337777,47.56784910384671,12.43753247303448,20.68291160545428,0.0,10.548693475285903,5.985854203104624,2.2,9.236100170605994,-3439.0045326581676,-4342.6357807488785,-1147.7274868346296,-3825.7712086865927,-0.0,-0.0,333.4349733852381,44.864981676065554,0.9990000000000001,0.15876839625160613,0.0,0.0,1.485915105882697,65.933614608,53.33170264318666,0.19909532467911775,9.773896487627956,0.0029525271056497085,-293.546300719926,1.2166643475977759,0.40667906781067875,-4426.443096414324,83.8073156654459,0.19560843986033943,-965.4638657667585,-182.26362106787107
2025-01-01 16:50:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.69474185426543,51.666666666666686,46.10666666666668,0.0,51.04828670100992,0.2253283675846178,606.5418476686442,0.0,32.69474185426543,48.64433823487575,51.04828670100992,47.44236400180867,12.43753247303448,20.57285480880969,-0.09381185785702328,10.451967747637713,5.942160198101982,2.2,9.236100170605994,-3397.0846586033417,-4283.184341114361,-1136.863922662375,-3789.1616987244524,-0.0,-0.0,333.4349733852381,44.98164385828346,0.9990000000000001,0.15819106345011105,0.0,0.0,1.480511842064981,65.933614608,58.642066735872675,0.20038158081146512,9.723113939919958,0.002951504710685155,-291.7624192134815,1.2171209775520762,0.40608905421024205,-4368.81199141949,85.6276503051291,0.19510558047062,-951.8677585558872,-184.99616410648773
2025-01-01 16:51:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.717109033016754,51.666666666666686,46.10666666666668,0.0,51.03011353575792,0.22543447423898805,606.5418476686441,0.0,32.717109033016754,48.55462673499704,51.03011353575792,47.316883334616605,12.43753247303448,20.466031694475774,-0.20063497219094018,10.360524238073992,5.898593024186564,2.2,9.236100170605994,-3356.6632155792604,-4227.138011823791,-1126.0118371745064,-3753.7618685617044,-0.0,-0.0,333.4349733852381,45.098975490557834,0.9990000000000001,0.1576296681983466,0.0,0.0,1.4752577379443745,65.933614608,63.66367959720557,0.20163748396890369,9.673984299023992,0.0029504889100602063,-290.0205401092038,1.2175645354339732,0.4055304720289646,-4314.456576138146,87.31856431435504,0.19460288699015474,-938.3619199039032,-187.64991727060308
2025-01-01 16:52:00,29.026285552896557,0.20444544592328778,0.0,0.48377142588160926,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,28.642171295833332,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.73588260997076,51.666666666666686,46.10666666666668,0.0,51.011921061156634,0.22554079377111694,606.5418476686442,0.0,32.73588260997076,48.46491209607218,51.011921061156634,47.19140761352996,12.43753247303448,20.362293648719874,-0.30437301794684046,10.274025312955633,5.855163565322694,2.2,9.236100170605994,17679.751113405262,3470.4786670009,-1115.1694015085282,-3719.5109999532674,-0.0,-0.0,333.4349733852381,45.21695050247887,0.9990000000000001,0.1570835126461667,0.0,0.0,1.4701462623339532,65.933614608,68.40333435920456,0.20286411375278257,9.62643173519621,0.0029494795418111776,-288.31886494017556,1.2179956091354538,0.40500138477326636,-4263.155410616577,88.8865873982285,0.1941004867787405,-924.9494333007905,-190.21996820773748
2025-01-01 16:53:00,29.026285552896557,0.20444544592328778,0.0,0.48377142588160926,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,28.642171295833332,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,32.307640461068104,51.666666666666686,46.10666666666668,0.0,50.993709814941944,0.22564732349501562,606.5418476686441,0.0,32.307640461068104,48.37519482243309,50.993709814941944,47.065937326178656,12.43753247303448,20.64276058168793,-0.023906084978783326,10.468079237622916,5.811883495317147,2.2,9.236100170605994,17570.739181360856,3350.632674642673,-1104.3362934528761,-3812.399073797674,-0.0,-0.0,333.4349733852381,45.33554299336489,0.9990000000000001,0.15855789695251118,0.0,0.0,1.483945040707968,65.933614608,52.27947615920647,0.1993160536995259,9.751297180340053,0.002948476451099654,-291.04086544820495,1.216833595545176,0.4061873915656565,-4378.401848763712,84.28703318713711,0.19359851768976405,-911.6335739101802,-192.70271954269597
2025-01-01 16:54:00,29.026285552896557,0.20444544592328778,0.0,0.48377142588160926,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,28.642171295833332,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.89043724280782,51.666666666666686,46.10666666666668,0.0,50.97554624137333,0.22575367463665724,606.5418476686442,0.0,31.89043724280782,48.28553764899181,50.97554624137333,46.940533352801054,12.43753247303448,20.913799334451202,0.0,10.650186528288984,5.768765010880441,2.2,9.236100170605994,17465.75635368079,3238.1320356953756,-1093.513416268999,-3903.0282924378516,-0.0,-0.0,333.4349733852381,45.45472692614285,0.9990000000000001,0.15997612799159355,0.0,0.0,1.4972182800575962,65.933614608,37.92586711931749,0.1959502548551656,9.871981558532083,0.0029474629233273955,-293.62557324141386,1.215712782656792,0.40729724251522226,-4487.064532191876,80.4490776680044,0.19309712509602897,-898.4177222882913,-195.09569398070772
2025-01-01 16:55:00,29.026285552896557,0.20444544592328778,0.0,0.48377142588160926,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,28.642171295833332,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,On,20997.423805614086,21.166666666666714,1.0,7644.747490219248,27.611694733333334,1.0304765625,1,27611.694733333334,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.483584684048424,51.666666666666686,46.10666666666668,0.0,50.95742870249395,0.22585985615264648,606.5418476686441,0.0,31.483584684048424,48.19593902652693,50.95742870249395,46.81519418854343,12.43753247303448,21.175999921365197,0.0,10.821342357149112,5.725820607546577,2.2,9.236100170605994,17363.232229313147,3131.8804178706214,-1082.7026582774924,-3991.506074780798,-0.0,-0.0,333.4349733852381,45.57447621587615,0.9990000000000001,0.1613420514317887,0.0,0.0,1.5100019720339815,65.933614608,23.879525094622622,0.19275187158239243,9.988877338664842,0.002946439451796915,-296.08202519139195,1.214630513688354,0.4083376000166314,-4589.642024320706,76.77495197207888,0.19259645936808845,-885.3052930713246,-197.39736520616805
2025-01-01 16:56:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.08653787155697,51.666666666666686,46.10666666666668,0.0,50.93935566266564,0.2259658764352642,606.5418476686441,0.0,31.08653787155697,48.106397502410104,50.93935566266564,46.68991842228235,12.43753247303448,21.429829237779394,0.0,10.982371706406045,5.68306289255427,2.2,9.236100170605994,-3734.0724851991527,-4613.222374775813,-1071.9066866588578,-4077.9085475203824,-0.0,-0.0,333.4349733852381,45.69476473856672,0.9990000000000001,0.16265877758273456,0.0,0.0,1.522325226058042,65.933614608,10.401088935991993,0.18970849025140832,10.100827761621247,0.0029454064984015833,-298.4176104016458,1.213584664488498,0.40931399025968135,-4686.5467471689035,73.32437239309097,0.19209667374431152,-872.299676495943,-199.60701016291472
2025-01-01 16:57:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.142404353371262,51.666666666666686,46.10666666666668,0.0,50.92132566726008,0.2260717434347406,606.5418476686442,0.0,31.142404353371262,48.016911700487,50.92132566726008,46.56470471710046,12.43753247303448,21.29443687729548,0.0,10.858075683906419,5.640504429604123,2.2,9.236100170605994,-3680.119593082344,-4535.557569519588,-1061.1287717070863,-4031.7299847793474,-0.0,-0.0,333.4349733852381,45.815566339688885,0.9990000000000001,0.16195711562691006,0.0,0.0,1.5157583643651735,65.933614608,18.175418311765142,0.1912221097856938,10.039304050316456,0.0029443644995492983,-296.35388176531825,1.2141434619301503,0.4085605354167852,-4611.713741500514,76.15617198092568,0.19159792254022515,-859.4041909146334,-201.72458079245285
2025-01-01 16:58:00,0.38411425706322344,0.20444544592328778,0.0,0.006401904284387057,0.003407424098721463,0.0,0.01943636841093251,0.0,0.3146778886522909,0.0,0.05,0.0,0.0,0.18986211258995445,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.00442313779239766,0.0,On,0.015013230618534849,0,On,0.009583506405315531,0,On,0.2095428498897514,0.1571571374173135,On,0.05194489879370272,0,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,27611.694733333334,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,14037.227008888889,Off,0.0,0.0,31.192758990888024,51.666666666666686,46.10666666666668,0.0,50.90327140189137,0.22617785238681057,606.5418476686442,0.0,31.192758990888024,47.927418058171206,50.90327140189137,46.43949138631113,12.43753247303448,21.16377359756523,0.0,10.741404305903464,5.598157611034797,2.2,9.236100170605994,-3629.381163729015,-4463.355041330948,-1050.3726367101867,-3987.3628696068163,-0.0,-0.0,333.4349733852381,45.9368548436272,0.9990000000000001,0.16127848996939131,0.0,0.0,1.5094070996326845,65.933614608,24.54673249256284,0.19269399759436218,9.979448645969285,0.0029433301829687782,-294.3487251734177,1.2146832498394624,0.40785203301929185,-4541.679267356163,78.32422602521575,0.19110035965101715,-846.6220447018845,-203.75059200830208
