Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 15:01:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.84407334227739,51.666666666666686,46.10666666666668,0.0,51.757562956222586,0.0,0.0,0.0,24.84407334227739,51.75879866803235,51.75941652393723,51.757562956222586,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7876967066013,16.480413719999166,0.0,4.4,-16.83947907661036,-682.07810426971,-0.0,-0.0,646.4265392439844,89.9912600803693,1.0,0.043691428193359284,0.0,0.0,0.6101289115601496,65.99961422222222,18.812085949115318,0.27249580823535613,8.004602333541493,0.0031066239849573056,14.09476252355276,1.2342032776475165
2025-01-01 15:02:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.84163942171033,51.666666666666686,46.10666666666668,0.0,51.753870529779384,0.0,0.0,0.0,24.84163942171033,51.75531201047994,51.75603275083023,51.753870529779384,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.789499826551,16.48037712904205,0.0,4.4,-16.829400224898905,-682.0749093301575,-0.0,-0.0,646.4265392439844,89.9951615676363,1.0,0.043691355876108125,0.0,0.0,0.6101279016859578,65.99961422222222,18.818969861274308,0.2725027451238966,8.004708073013045,0.0031066961919675885,14.084888164797114,1.2342033798377396
2025-01-01 15:03:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.839208560481953,51.666666666666686,46.10666666666668,0.0,51.75017849744256,0.0,0.0,0.0,24.839208560481953,51.7518256945079,51.75264929304058,51.75017849744256,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.791264484305,16.480336536853123,0.0,4.4,-16.819073985147725,-682.0713650300509,-0.0,-0.0,646.4265392439844,89.99815159144636,1.0,0.043691275650881344,0.0,0.0,0.6101267813808472,65.99961422222222,18.82575180091882,0.2725097470406001,8.004811540104196,0.003106768348385878,14.075028542131008,1.2342034991161235
2025-01-01 15:04:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.836780701448426,51.666666666666686,46.10666666666668,0.0,51.74648685874913,0.0,0.0,0.0,24.836780701448426,51.74833971968687,51.74926615015574,51.74648685874913,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.783471096524,16.480292024397837,0.0,4.4,-16.808459135859266,-682.0674784410335,-0.0,-0.0,646.4265392439844,90.00019352566345,1.0,0.043691187677677275,0.0,0.0,0.6101255528791143,65.99961422222222,18.83248006118984,0.27251681259271865,8.004912779096168,0.003106840454286677,14.065183494113171,1.2342036351376064
2025-01-01 15:05:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.83435578879915,51.666666666666686,46.10666666666668,0.0,51.742795613244624,0.0,0.0,0.0,24.83435578879915,51.744854085595506,51.745883321770954,51.742795613244624,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7851608949577,16.480243670340453,0.0,4.4,-16.797689720806602,-682.0632564339664,-0.0,-0.0,646.4265392439844,90.00124929754452,1.0,0.04369109211194494,0.0,0.0,0.6101242183515271,65.99961422222222,18.839027469175463,0.27252394042724953,8.005011833013988,0.0031069125097436825,14.055352863712272,1.2342037875669336
2025-01-01 15:06:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.83193377161771,51.666666666666686,46.10666666666668,0.0,51.739104760482874,0.0,0.0,0.0,24.83193377161771,51.74136879182032,51.74250080748905,51.739104760482874,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7868142702896,16.480191546573295,0.0,4.4,-16.786834014855003,-682.0587052885587,-0.0,-0.0,646.4265392439844,90.00127931491456,1.0,0.04369098909574825,0.0,0.0,0.6101227797819366,65.99961422222222,18.845332029719337,0.2725311293085219,8.005108741189021,0.0031069845148298096,14.045536506958044,1.2342039560977098
2025-01-01 15:07:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.829514602295504,51.666666666666686,46.10666666666668,0.0,51.735414300025276,0.0,0.0,0.0,24.829514602295504,51.73788383795496,51.7391186069198,51.735414300025276,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7884318781116,16.480135720382787,0.0,4.4,-16.77590437662502,-682.0538308824865,-0.0,-0.0,646.4265392439844,90.00024238898934,1.0,0.04369087876204699,0.0,0.0,0.61012123902706,65.99961422222222,18.851387261877168,0.2725383780806298,8.005203540440128,0.0031070564696172556,14.035734288756466,1.2342041404431685
2025-01-01 15:08:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.82709823516471,51.666666666666686,46.10666666666668,0.0,51.73172423144031,0.0,0.0,0.0,24.82709823516471,51.73439922359974,51.73573671967946,51.73172423144031,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.79001433213,16.480076256184553,0.0,4.4,-16.764904365278426,-682.048638842885,-0.0,-0.0,646.4265392439844,89.99809565251824,1.0,0.04369076123812604,0.0,0.0,0.6101195978643666,65.99961422222222,18.857195233622214,0.2725456856373379,8.00472754609269,0.003107128374177544,14.025946079536105,1.2342043403287766
2025-01-01 15:09:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.824684626329535,51.666666666666686,46.10666666666668,0.0,51.72803455430325,0.0,0.0,0.0,24.824684626329535,51.7309149483614,51.732355145390486,51.72803455430325,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.791562219942,16.48001321589544,0.0,4.4,-16.75384387692634,-682.0431345788247,-0.0,-0.0,646.4265392439844,89.99479447295722,1.0,0.04369063664633077,0.0,0.0,0.6101178580023484,65.99961422222222,18.862751457914047,0.2725530509156281,8.00481824220527,0.003107200228581552,14.01617175453049,1.2342045554906522
2025-01-01 15:10:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.82227373369999,51.666666666666686,46.10666666666668,0.0,51.7243452681959,0.0,0.0,0.0,24.82227373369999,51.72743101185284,51.72897388368133,51.7243452681959,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7930761064185,16.4799466588829,0.0,4.4,-16.742736591066205,-682.0373232768844,-0.0,-0.0,646.4265392439844,89.99029235684996,1.0,0.043690505103967,0.0,0.0,0.6101160210791221,65.99961422222222,18.868047441833916,0.27256047289659174,8.00490693113375,0.0031072720328995367,14.006411193878783,1.2342047856757772
2025-01-01 15:11:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.81986551695811,51.666666666666686,46.10666666666668,0.0,51.72065637270632,0.0,0.0,0.0,24.81986551695811,51.72394741369287,51.72559293418615,51.72065637270632,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7945565332393,16.479876641982383,0.0,4.4,-17.834404412598587,-682.0312099026648,-0.0,-0.0,646.4265392439844,83.11528738508942,1.0,0.04369036672333546,0.0,0.0,0.6101140886629117,65.99961422222222,17.770266246081864,0.2725679506051296,8.004993643992382,0.0031073437872011556,13.996664282594544,1.2342050306419243
2025-01-01 15:12:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.817482471486482,51.666666666666686,46.10666666666668,0.0,51.71696786742857,0.0,0.0,0.0,24.817482471486482,51.720464153505944,51.72221229654463,51.71696786742857,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.796004019058,16.479771221616442,0.0,4.4,-17.804099779099488,-682.0220053928562,-0.0,-0.0,646.4265392439844,83.07038679997258,1.0,0.043690158371311655,0.0,0.0,0.6101111791312538,65.99961422222222,17.791366369772255,0.27257603835287064,8.005060964892017,0.003107415491555494,13.986992897907797,1.2342054265108842
2025-01-01 15:13:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.815103972932885,51.666666666666686,46.10666666666668,0.0,51.713279748613196,0.0,0.0,0.0,24.815103972932885,51.716981227759476,51.718831967332626,51.713279748613196,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7971282546964,16.479659680740685,0.0,4.4,-17.79686639507497,-682.0122665405682,-0.0,-0.0,646.4265392439844,83.02358062009759,1.0,0.043689937922270064,0.0,0.0,0.6101081006708015,65.99961422222222,17.788860901508933,0.27258422807992116,8.005124859909074,0.00310748714634073,13.977340294391219,1.2342058484985081
2025-01-01 15:14:00,0.5990356588959052,0.1993792915086743,0.0,0.009983927648265086,0.0033229881918112386,0.0,0.2339727933514694,0.0,0.3650628655444357,0.0,0.0,0.0,0.0,0.1993792915086743,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.21605918315410097,0,On,0.09922381019953654,0,On,0.26583905534489916,0.1993792915086743,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.812730262850703,51.666666666666686,46.10666666666668,0.0,51.70959201557619,0.0,0.0,0.0,24.812730262850703,51.71349863581536,51.71545194593495,51.70959201557619,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.798195382107,16.47954167552682,0.0,4.4,-17.797649066299527,-682.0019633349197,-0.0,-0.0,646.4265392439844,82.9747980542908,1.0,0.043689704696584536,0.0,0.0,0.6101048437909158,65.99961422222222,17.777775024635815,0.27259252577096466,8.005185141754762,0.0031075587516515954,13.96770713355859,1.2342062980699473
2025-01-01 15:15:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.74577275726915,51.666666666666686,46.10666666666668,0.0,51.705904667597665,0.48971161017983755,1340.6638939878292,0.0,24.74577275726915,51.710016377001566,51.71207223170352,51.705904667597665,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.7992022793364,16.479417271881236,0.0,4.4,14.814388926608444,-681.9911015404875,-0.0,-0.0,679.0390533001092,82.92396517183256,1.0,0.04368945882442075,0.0,0.0,0.6101014103092952,65.99961422222222,17.766437166986837,0.27260093030127114,8.005241846538286,0.003107630307586129,14.087545344509067,1.234206774944344
2025-01-01 15:16:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.61361715104863,51.666666666666686,46.10666666666668,0.0,51.673992090829096,0.4901099121547495,1340.6638939878287,0.0,24.61361715104863,51.518392569540836,51.673992090829096,51.44059280889671,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.8001495482968,16.480170386793496,0.0,4.4,14.717744647712834,-682.0568577426326,-0.0,-0.0,679.0390533001092,82.87100472906405,1.0,0.04369094727602212,0.0,0.0,0.610122195790407,65.99961422222222,17.73554909023619,0.2725941599400214,8.005778050512017,0.0031077024774185343,14.076145528797824,1.2342035119736778
2025-01-01 15:17:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.481495761532187,51.666666666666686,46.10666666666668,0.0,51.642074048921536,0.4905089309440698,1340.6638939878287,0.0,24.481495761532187,51.326787309012246,51.642074048921536,51.16914393905761,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.809089709192,16.48089275202627,0.0,4.4,14.618045839190017,-682.1199315059876,-0.0,-0.0,679.0390533001092,82.8158359846469,1.0,0.04369237493266166,0.0,0.0,0.6101421323003262,65.99961422222222,17.698924045068395,0.2725879181985819,8.006297385425519,0.003107774589040867,14.064812712451186,1.2342003800965098
2025-01-01 15:18:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.349407659263534,51.666666666666686,46.10666666666668,0.0,51.61015054056415,0.49090866848342374,1340.663893987829,0.0,24.349407659263534,51.135200590613785,51.61015054056415,50.897725615638606,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.8082301859513,16.48158568269512,0.0,4.4,14.523943896322976,-682.1804373683937,-0.0,-0.0,679.0390533001092,82.75837450210152,1.0,0.04369374439611833,0.0,0.0,0.6101612561715932,65.99961422222222,17.665327964607382,0.27258218224049574,8.006800568885314,0.0031078466427884024,14.053544337772841,1.2341973737065532
2025-01-01 15:19:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.21735180939254,51.666666666666686,46.10666666666668,0.0,51.5782215645837,0.49130912671367977,1340.663893987829,0.0,24.21735180939254,50.94363240967385,51.5782215645837,50.62633783221893,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.816619705104,16.48225064362168,0.0,4.4,14.43569473987327,-682.2385029688537,-0.0,-0.0,679.0390533001092,82.6985319402155,1.0,0.0436950585637793,0.0,0.0,0.6101796078647685,65.99961422222222,17.635144408617766,0.27257692663612887,8.006719706103372,0.0031079186389836606,14.042337556169237,1.2341944865597858
2025-01-01 15:20:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,24.08532723544522,51.666666666666686,46.10666666666668,0.0,51.54628711996021,0.49171030758076945,1340.663893987829,0.0,24.08532723544522,50.75208276166609,51.54628711996021,50.35498058251904,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.8247533267886,16.482889017215445,0.0,4.4,14.351527683439713,-682.2942487779776,-0.0,-0.0,679.0390533001092,82.63621582830473,1.0,0.04369632016990781,0.0,0.0,0.6101972255624687,65.99961422222222,17.606723161308093,0.27257212739005726,8.007192928234991,0.0031079905779349526,14.031189678494457,1.2341917127635573
2025-01-01 15:21:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,23.953333052029166,51.666666666666686,46.10666666666668,0.0,51.514347205818304,0.49211221303581265,1340.6638939878287,0.0,23.953333052029166,50.560551642201204,51.514347205818304,50.08365386039266,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.832643623048,16.483502056156354,0.0,4.4,14.270548418206431,-682.3477839628855,-0.0,-0.0,679.0390533001092,82.57132928233233,1.0,0.04369753169215883,0.0,0.0,0.6102141438639048,65.99961422222222,17.57927908098275,0.27256776276151845,8.007652236629495,0.0031080624599371743,14.020098266954427,1.2341890469782033
2025-01-01 15:22:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,23.821368442877883,51.666666666666686,46.10666666666668,0.0,51.48240182141361,0.4925148450353055,1340.663893987829,0.0,23.821368442877883,50.36903904701413,51.48240182141361,49.81235765981438,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.840301986586,16.484090915606846,0.0,4.4,14.19256422511421,-682.3992091970207,-0.0,-0.0,679.0390533001092,82.50377092477397,1.0,0.04369869541526701,0.0,0.0,0.6102303946742516,65.99961422222222,17.552720122025722,0.2725638127049487,8.008098261558214,0.0031081342852730615,14.00906107265974,1.2341864842797594
2025-01-01 15:23:00,0.6320796798244738,0.20400257942771605,0.0,0.010534661330407896,0.003400042990461934,0.0,0.25132694460882693,0.0,0.38075273521564684,0.0,0.0,0.0,0.0,0.20400257942771605,0.0,0.0,1,0,0,Off,0.01791361019736842,0.0,On,0.2334133344114585,0,On,0.10874929597869205,0,On,0.2720034392369548,0.20400257942771605,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,762.8641022222222,Off,0.0,0.0,23.689432642508564,51.666666666666686,46.10666666666668,0.0,51.45045096612258,0.492918205541267,1340.663893987829,0.0,23.689432642508564,50.17754497195435,51.45045096612258,49.541091974870234,12.43753247303448,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0.0,0,0.0,0,2750.8477389235372,16.48465667827402,0.0,4.4,14.11748822598986,-682.4486188463063,-0.0,-0.0,679.0390533001092,82.43343434940648,1.0,0.04369981348059806,0.0,0.0,0.6102460078966088,65.99961422222222,17.527053772187013,0.2725602584347057,8.008531593771632,0.0031082060542141315,13.998075987026454,1.2341840200531484
