Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 20:53:00,1.666125045255491,0.37215835043717727,0.0,0.027768750754258182,0.006202639173952955,0.0,0.5253370500743566,0.47836973919722026,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.11989075781863083,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1616.4653536496699,3.3791128936423807,-706.8361798669647,51.666666666666686,43.496666666666684,1616.4653536496696,1,3.6458630590723096,-0.0,50.26210105160664,0.07639351896260584,201.4499264163624,1616.4653536496699,54.87590089553575,46.0512548596443,50.41556478121974,17.48963397632751,12.43753247303448,15.410983054318896,0.0,7.6671509436774254,0.0,9.236100170605994,293.2233731553683,-1535.7500878674557,-600.6820017650272,-0.0,-0.0,917.4852972682015,0.0,2.0,0.029698022375062798,0.0,0.0,0.38432336572328524,131.99922844444444,-23.579922347806004,0.292151670982279,7.4922265680104285,0.0031136782822158635,-56.97011243686301,1.2375670359463309,0.15775072273877921,-1587.4209855259066,51.670897658451
2025-01-01 20:54:00,1.6667619776144795,0.372317980733455,0.0,0.027779366293574657,0.006205299678890917,0.0,0.5253370500743566,0.47900667155620885,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.12005038811490856,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1612.103673474205,3.365514029766563,-703.3518893494174,51.666666666666686,43.496666666666684,1612.103673474205,1,3.6308095728019287,-0.0,50.36047274440017,0.07639351896260584,201.97384436227483,1612.103673474205,55.1228425552799,46.16578537208866,50.36047274440018,17.555567006790877,12.43753247303448,15.390508185936149,0.0,7.6688953657199805,0.0,9.236100170605994,295.8258285074461,-1536.4090417693596,-599.3673028732549,-0.0,-0.0,919.134839404571,0.0,2.0,0.029672445491925874,0.0,0.0,0.3839923741950363,131.99922844444444,-23.94170802387005,0.2925107416422674,7.482128934797991,0.003113408551419371,-56.443515568260494,1.2376550551346384,0.15776505908627478,-1587.9264511209683,51.51740935160865
2025-01-01 20:55:00,1.6675770762565925,0.37252226370934693,0.0,0.02779295127094321,0.006208704395155782,0.0,0.5253370500743566,0.4798217701983218,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.1202546710908005,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1606.7258903642964,3.3485889764864116,-699.0914624735508,51.666666666666686,43.496666666666684,1606.7258903642964,1,3.612066670315945,-0.0,50.35076087475572,0.07639351896260584,201.9221199011967,1606.7258903642964,55.353675781323375,46.27988369915802,50.565174369833635,17.621138139701987,12.43753247303448,15.370137497945546,0.0,7.670419024441053,0.0,9.236100170605994,298.81482152452276,-1537.0001919732313,-598.0604204426671,-0.0,-0.0,921.1784903827381,0.0,2.0,0.029646986993044303,0.0,0.0,0.3836629146824513,131.99922844444444,-24.30324841554817,0.2928685890275887,7.471554732351873,0.0031131413328546794,-55.80995340265418,1.2377426380099446,0.1577775800480246,-1588.3679910803444,51.3677991071132
2025-01-01 20:56:00,1.6681786076882619,0.3726730216969144,0.0,0.027802976794804365,0.006211217028281907,0.0,0.5253370500743566,0.4804233016299912,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.12040542907836801,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1602.4911485619336,3.3355816487771612,-695.7149046398594,51.666666666666686,43.496666666666684,1602.4911485619336,1,3.5976814475078975,-0.0,50.457610573606466,0.07639351896260584,202.49119087226092,1602.4911485619336,55.59983244696349,46.39351410829562,50.457610573606466,17.68630055334793,12.43753247303448,15.349879982509947,0.0,7.671733312493728,0.0,9.236100170605994,301.3482773976908,-1537.5270479648852,-596.7619138933012,-0.0,-0.0,922.7744605499688,0.0,2.0,0.02962165828345744,0.0,0.0,0.38333513477862763,131.99922844444444,-24.664269258976717,0.2932250847777837,7.461579385756608,0.0031128771324374126,-55.299074752881005,1.2378297454258171,0.15778837966744425,-1588.7488898568038,51.22184189191843
2025-01-01 20:57:00,1.6689849614192944,0.3728751129914968,0.0,0.027816416023654908,0.006214585216524946,0.0,0.5253370500743566,0.4812296553610238,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.12060752037295035,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1597.1405590261531,3.3188739331285824,-691.4796692266495,51.666666666666686,43.496666666666684,1597.1405590261531,1,3.57918963887324,-0.0,50.44786044353575,0.07639351896260584,202.43926263992125,1597.1405590261531,55.828702923114406,46.506719284891666,50.663822468866336,17.751106877806198,12.43753247303448,15.329723261852457,0.0,7.672849001142496,0.0,9.236100170605994,304.3104111365553,-1537.9929284089665,-595.470972694411,-0.0,-0.0,924.8062518280169,0.0,2.0,0.02959644405045817,0.0,0.0,0.38300883632117383,131.99922844444444,-25.02486799705072,0.29358040083901765,7.451660033914059,0.003112615368905833,-54.66983786845283,1.2379164307286077,0.15779754679823116,-1589.0722551881875,51.07932677922094
2025-01-01 20:58:00,1.669571602207611,0.3730221390320583,0.0,0.02782619337012685,0.0062170356505343045,0.0,0.5253370500743566,0.4818162961493404,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.12075454641351183,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1592.8719133450295,3.305973513297927,-688.0920227893151,51.666666666666686,43.496666666666684,1592.8719133450293,1,3.564936926142551,-0.0,50.55475698088717,0.07639351896260584,203.00858306822633,1592.8719133450295,56.07291274645277,46.61945901582202,50.55475698088718,17.815505723650045,12.43753247303448,15.309677488751523,0.0,7.673776276879007,0.0,9.236100170605994,306.8354923121322,-1538.4009722258768,-594.1882302285974,-0.0,-0.0,926.4084963629323,0.0,2.0,0.02957135715562917,0.0,0.0,0.3826841857523762,131.99922844444444,-25.384773822202774,0.29393439191888426,7.441270496880939,0.0031123566020495107,-54.15832992464221,1.2380026497477004,0.15780516541643025,-1589.3410282595248,50.94005603364814
2025-01-01 20:59:00,1.6703661188991665,0.3732212636849052,0.0,0.02783943531498611,0.006220354394748421,0.0,0.5253370500743566,0.48261081284089585,0.6524182559839142,0.0,0.010000000000000002,0.0,0.0,0.12095367106635878,0.24935092595187974,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07142955176623829,0.0535721638246787,On,0,0,Off,0.036854769736842104,0.0,On,0.48848228033751445,0,On,0.31995035471474115,0,On,0.2610383495029348,0.19577876212720105,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1587.509281778598,3.2894192163530294,-683.8581209893877,51.666666666666686,43.496666666666684,1587.5092817785983,1,3.54662853585461,-0.0,50.54496870623612,0.07639351896260584,202.95645168160914,1587.5092817785983,56.299824679328,46.73177080226384,50.76245835359771,17.879546937451668,12.43753247303448,15.28973082945495,0.0,7.674524775629784,0.0,9.236100170605994,309.7833655656029,-1538.7541489657517,-592.9129126036722,-0.0,-0.0,928.4403552880678,0.0,2.0,0.029546382948830843,0.0,0.0,0.38236099348415764,131.99922844444444,-25.744077118792703,0.2942872225819218,7.431469414324473,0.003112100274148934,-53.530151258572616,1.238088453497501,0.15781131491136396,-1589.5579932211317,50.803844255379964
2025-01-01 21:00:00,1.5536889385086823,0.3612299378047601,0.0,0.02589481564181137,0.006020498963412668,0.0,0.43540418627040933,0.4831889371477716,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12109856267547482,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1583.2898653966129,3.276751067072552,-680.5125863673115,51.666666666666686,43.496666666666684,1583.2898653966129,1,3.5326393272277246,-0.0,50.651905290240414,0.09263811782247029,246.8044995300426,1583.2898653966129,56.53870170256491,46.84361631106678,50.651905290240435,17.94318016770934,12.43753247303448,15.269893352566621,0.0,7.675103614749366,0.0,9.236100170605994,196.04639509123416,-1539.0552685310424,-591.6456471469418,-0.0,-0.0,813.7945682115624,0.0,2.0,0.029521534194140622,0.0,0.0,0.38203942469698493,131.99922844444444,-26.102525973386378,0.2946387481428295,7.421729965485579,0.0031118469369360276,-53.33280958047827,1.238173798167415,0.15781607035717646,-1589.7257861124833,50.67051758144086
2025-01-01 21:01:00,1.5544286638255718,0.361415330444705,0.0,0.025907144397092862,0.006023588840745083,0.0,0.43540418627040933,0.483928662464661,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12128395531541966,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1577.9774624792497,3.26076462270817,-676.3503873889682,51.666666666666686,43.496666666666684,1577.9774624792497,1,3.5149848838254245,-0.0,50.642078986667165,0.09263811782247029,246.74103712684612,1577.9774624792497,56.762427494213824,46.951394185696216,50.86032447091697,18.000149406263603,12.43753247303448,15.247235658598212,0.0,7.675521422935836,0.0,9.236100170605994,199.27159466995676,-1539.3069904100541,-590.1995272538456,-0.0,-0.0,815.7917705288655,0.0,2.0,0.029493139038783218,0.0,0.0,0.38167196178853363,131.99922844444444,-26.320648605063184,0.29504431941491344,7.41043882981398,0.003111594551061509,-52.707725042192024,1.2382712627205879,0.15781950276625634,-1589.846903226018,50.53991281596377
2025-01-01 21:02:00,1.5549527669377752,0.3615466830662203,0.0,0.025915879448962918,0.0060257780511036715,0.0,0.43540418627040933,0.48445276557686445,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12141530793693502,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1573.8322424394792,3.2486804788190873,-673.0894495886572,51.666666666666686,43.496666666666684,1573.8322424394792,1,3.5016632736022753,-0.0,50.7489034603458,0.09263811782247029,247.4309545275563,1573.8322424394792,57.00134018755796,47.05871123460571,50.74890346034581,18.05666455546532,12.43753247303448,15.224768048417639,0.0,7.675786367533727,0.0,9.236100170605994,202.01205578335532,-1539.5118332060056,-588.7669171446771,-0.0,-0.0,817.332647169017,0.0,2.0,0.02946496759513779,0.0,0.0,0.3813073939428246,131.99922844444444,-26.553674240984577,0.29544719428708266,7.399253292439813,0.003111345142895569,-52.207865009563974,1.2383679240887078,0.15782167932026567,-1589.9237087508561,50.41187554485049
2025-01-01 21:03:00,1.555681034873908,0.36172920421587434,0.0,0.025928017247898467,0.006028820070264573,0.0,0.43540418627040933,0.48518103351299735,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12159782908658907,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1568.5237636248812,3.2328629012305825,-668.9390907274947,51.666666666666686,43.496666666666684,1568.5237636248812,1,3.4842066787773627,-0.0,50.73903768619622,0.09263811782247029,247.3672372067694,1568.5237636248814,57.22281486179833,47.16560102325935,50.95926445266624,18.11278022314477,12.43753247303448,15.20247305112088,0.0,7.675906178813874,0.0,9.236100170605994,205.18535103015438,-1539.6721829994208,-587.3466702857695,-0.0,-0.0,819.3247735967582,0.0,2.0,0.029436998278572723,0.0,0.0,0.38094544183222573,131.99922844444444,-26.792752280834264,0.29584763460047303,7.388162778483018,0.0031110981193049293,-51.585608716331656,1.2384638573727038,0.1578226635755133,-1589.958441573132,50.28625857371113
2025-01-01 21:04:00,1.5560979623732432,0.36183369609685034,0.0,0.02593496603955405,0.006030561601614172,0.0,0.43540418627040933,0.4855979610123324,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12170232096756504,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1564.9445798249942,3.222716538105996,-666.1215698181535,51.666666666666686,43.496666666666684,1564.9445798249942,1,3.4730396389480407,-0.0,50.87013721547415,0.09263811782247029,248.21393313101854,1564.9445798249942,57.46293146427101,47.27203052764265,50.87013721547415,18.168443635271668,12.43753247303448,15.180357314589498,0.0,7.675888173145427,0.0,9.236100170605994,207.6695059551244,-1539.7902998736195,-585.9391788524368,-0.0,-0.0,820.6434903255015,0.0,2.0,0.029409239738598585,0.0,0.0,0.3805862173904197,131.99922844444444,-27.03480551794017,0.29624555548459636,7.37717198454213,0.0031108540588514573,-51.14775203367324,1.2385590332425047,0.15782251565850017,-1589.9532217843418,50.162921910722375
2025-01-01 21:05:00,1.5568154676229846,0.3620135198630332,0.0,0.025946924460383075,0.006033558664383887,0.0,0.43540418627040933,0.4863154662620739,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12188214473374791,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1559.6416415841406,3.207057455054606,-661.9835782304134,51.666666666666686,43.496666666666684,1559.6416415841406,1,3.455768211316902,-0.0,50.86022543848458,0.09263811782247029,248.14991870453386,1559.6416415841406,57.68226330953431,47.37806713193004,51.13793992436039,18.223735289357215,12.43753247303448,15.158399503814483,0.0,7.675739275581103,0.0,9.236100170605994,210.80599184398085,-1539.8683238206243,-584.5430552688142,-0.0,-0.0,822.6302366773978,0.0,2.0,0.029381665490882725,0.0,0.0,0.38022937788253564,131.99922844444444,-27.28118956460277,0.2966412678773267,7.366267723404404,0.0031106120885692227,-50.52831182116127,1.2386535436594137,0.15782129245600068,-1589.91005704549,50.04173322486574
2025-01-01 21:06:00,1.5571225869304932,0.3620904912169899,0.0,0.02595204311550822,0.006034841520283165,0.0,0.43540418627040933,0.4866225855695824,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.1219591160877046,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1556.6049075385888,3.1987929736483824,-659.5955609110565,51.666666666666686,43.496666666666684,1556.6049075385888,1,3.446694114235701,-0.0,51.01566490238923,0.09263811782247029,249.15381216838085,1556.6049075385888,57.92369545131697,47.48364412394555,51.01566490238924,18.2785765689559,12.43753247303448,15.136612784591737,0.0,7.675466041618015,0.0,9.236100170605994,213.04312023998693,-1539.9082807138063,-583.1591078082696,-0.0,-0.0,823.7337082839078,0.0,2.0,0.029354292354033414,0.0,0.0,0.37987514095889574,131.99922844444444,-27.53148023565126,0.2970345899986048,7.354931058436996,0.0031103730669797248,-50.150484212628484,1.2387473311023063,0.1578190477978015,-1589.8308487351464,49.9225680213401
2025-01-01 21:07:00,1.557829992176974,0.3622677836837496,0.0,0.025963833202949566,0.006037796394729161,0.0,0.43540418627040933,0.4873299908160634,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12213640855446434,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1551.3092425908856,3.1832829331786554,-655.4705704420542,51.666666666666686,43.496666666666684,1551.3092425908856,1,3.4295962551413353,-0.0,51.00570056065957,0.09263811782247029,249.08945825668647,1551.3092425908856,58.140980972437916,47.588860545242646,51.28538905808918,18.3330727004317,12.43753247303448,15.114971158938037,0.0,7.675074677969295,0.0,9.236100170605994,216.14321822380003,-1539.9120883689773,-581.7856575052322,-0.0,-0.0,825.7147214479885,0.0,2.0,0.029327087935774578,0.0,0.0,0.379523087429683,131.99922844444444,-27.785845718956352,0.29742589808714365,7.344201792808327,0.0031101358506457344,-49.533873636213734,1.2388405078226596,0.15781583263081111,-1589.7173978309993,49.805309462021974
2025-01-01 21:08:00,1.5581311601744885,0.36234326349882595,0.0,0.02596885266957481,0.006039054391647099,0.0,0.43540418627040933,0.4876311588135778,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12221188836954068,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1548.3492271780092,3.175246698642458,-653.138638642831,51.666666666666686,43.496666666666684,1548.3492271780092,1,3.42077472358839,-0.0,51.16105498269477,0.09263811782247029,250.09280248435655,1548.3492271780094,58.38038197025841,47.69361816761235,51.161054982694786,18.38712039197662,12.43753247303448,15.093493676627096,0.0,7.674571062272167,0.0,9.236100170605994,218.32333600276024,-1539.8815624977567,-580.4238866086641,-0.0,-0.0,826.7909119734175,0.0,2.0,0.029300076446763614,0.0,0.0,0.3791735306060405,131.99922844444444,-28.043689361993046,0.29781492392374886,7.333564053600389,0.0031099015685579837,-49.16473254395367,1.238932990818757,0.15781169518398802,-1589.5714105009558,49.68984800319924
2025-01-01 21:09:00,1.558828563912608,0.36251804935131116,0.0,0.025980476065210135,0.006041967489188519,0.0,0.43540418627040933,0.4883285625516974,0.6250958150905014,0.0,0.010000000000000002,0.0,0.0,0.12238667422202586,0.2372147084626186,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.06990977406908427,0.05243233055181319,On,0,0,Off,0.034222286184210526,0.0,On,0.4011819000861988,0,On,0.30880953714034315,0,On,0.24637650388107393,0.1847823779108054,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12757.971608888889,Off,0.0,23.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1185.7657155555555,Heat Pump On,1543.0611287386155,3.1598830112978655,-649.0267479678121,51.666666666666686,43.496666666666684,1543.061128738616,1,3.4038471347426866,-0.0,51.15103828813358,0.09263811782247029,250.02811045604705,1543.0611287386155,58.595660954072116,47.79802189663488,51.43266899888845,18.440828082267007,12.43753247303448,15.072154219864807,0.0,7.67396076171104,0.0,9.236100170605994,221.38888421262897,-1539.818422410289,-579.0721132012154,-0.0,-0.0,828.7661276919969,0.0,2.0,0.029273225296249716,0.0,0.0,0.3788260487296813,131.99922844444444,-28.305130278152433,0.2982020452765727,7.323001498760353,0.0031096690497679114,-48.55092680728766,1.2390248929288619,0.15780668112396515,-1589.3945033954774,49.57608098518844
