Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 17:29:00,1.4093333656629805,0.27249341509947805,0.05562651683962975,0.02348888942771634,0.004541556918324634,0.0009271086139938291,0.6542674499824807,0.007772,0.7472939156805,0.0,0.05562651683962975,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,1229.8624933502113,158.24272945833906,3.10030209220713e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.44968791857025997,1229.8624933502113,1229.8624933502113,3.10030209220713e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.66354976851751,0.0,3.791994387434052,7.3383574366578515,2.2,9.236100170605994,-710.240700572991,-746.317773023663,-2551.9118723696756,-2096.986232915376,-0.0,-0.0,1445.4582222510717,13.608455077318851,1.0,0.08711557907078842,0.0,0,0.6353400360305054,65.99961422222222,-58.7126899086867,0.18720671068551129,9.563834179666406,0.0027721113197492846,-83.71938425440086,1.216876977562315,0.3624556363775999,-752.2824668907454,5.964693867082351,0.3214570270483192,-2153.4350897975887,-398.47678257208685
2025-01-01 17:30:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.107039083261043e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.107039083261043e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.596424806231564,-0.014686304879578671,3.7869671785850114,7.258363613600112,1.7,9.236100170605994,-702.0426510775892,-980.6866143312349,-2521.4132118406797,-2089.7113347411037,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08478260968732747,0.0,0,0.6183255264794443,65.99961422222222,-57.789538587557075,0.18796760885700758,9.533712810715585,0.0027718841383979308,-21.244283027476524,1.2171552169987783,0.3624556363775999,-986.6664272866174,5.979812955382495,0.2930080568284352,-2124.351561910031,-397.0616499306488
2025-01-01 17:31:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.113577923841149e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.113577923841149e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.530917823449926,-0.08019328766121703,3.7566562575895706,7.1798185705658195,1.7,9.236100170605994,-686.308243895237,-966.2994907228665,-2479.4005390318043,-2078.0671120269094,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08460347599906813,0.0,0,0.6170190919109444,65.99961422222222,-53.69935411939953,0.18854107368945572,9.495810301338366,0.002771826502980694,-21.061632482762302,1.2162424845728244,0.3624556363775999,-972.336174068828,6.036683345961466,0.2915162137377017,-2083.6691833996206,-395.7313556321838
2025-01-01 17:32:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.119968152986985e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.119968152986985e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.46709297746428,-0.14401813364686333,3.7283642657490357,7.102951623735962,1.7,9.236100170605994,-671.3858433476635,-952.8775245642807,-2438.656657838957,-2066.7468058523973,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08442875695376607,0.0,0,0.6157448536435591,65.99961422222222,-50.0972597463379,0.18928119668244778,9.466283784962586,0.0027717693202108282,-20.883286571996347,1.216506906560971,0.3624556363775999,-958.9604205847464,6.082896020465798,0.29004881459117254,-2044.099576216604,-394.557081622353
2025-01-01 17:33:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.126209776382893e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.126209776382893e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.404880043272037,-0.20623106783910572,3.70192547460575,7.027690401516058,1.7,9.236100170605994,-657.0494451731813,-940.3359933647075,-2399.1033589599792,-2055.736084095695,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08425827378785851,0.0,0,0.6145015079420711,65.99961422222222,-46.77158332855821,0.1900057137743405,9.438334153346975,0.0027717126339779105,-20.709087204621422,1.2167647618665989,0.3624556363775999,-946.4608145215552,6.124821156847546,0.2886048402361646,-2005.5914256402857,-393.5119333196937
2025-01-01 17:34:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.132253249304995e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.132253249304995e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.344215222177816,-0.26689588893332683,3.67718840697491,6.953969007963807,1.7,9.236100170605994,-643.2066098494668,-928.6031351236466,-2360.6738774339515,-2045.021898426695,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08409186432672476,0.0,0,0.6132878720555827,65.99961422222222,-43.642933673843444,0.19071514760112435,9.41046579500801,0.002771656432509764,-20.53887693594245,1.2170163066244168,0.3624556363775999,-934.7657412155068,6.1626060918601855,0.28718337029086594,-1968.097768258114,-392.5761091758373
2025-01-01 17:35:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.138197649832364e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.138197649832364e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.285038875938735,-0.3260722351724077,3.654014011281349,6.881726956805402,1.7,9.236100170605994,13983.554680977362,-917.6128090397528,3694.2482362423534,-2034.5920676637336,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08392937688363332,0.0,0,0.6121028397221083,65.99961422222222,-40.6905837561615,0.19140998806121196,9.383379349088147,0.0027716007044884645,-20.372508397985765,1.2172617803458203,0.3624556363775999,-923.8094605235432,6.1966514837904905,0.28578356567509033,-1931.575328364179,-391.73370108061647
2025-01-01 17:36:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.123287109474404e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.123287109474404e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.43408111129374,-0.1770299998174032,3.6322756751411847,6.950890929500471,1.7,9.236100170605994,13946.739254878808,-907.3027742291921,3653.1509552418856,-2060.901305190029,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08433831573828342,0.0,0,0.6150852595076274,65.99961422222222,-51.19677232841994,0.18965205411964922,9.451631041691254,0.002771545439021114,-20.738857589140746,1.2166438602490286,0.3624556363775999,-913.532113244362,6.229339015169855,0.2871238668183565,-1966.537198290021,-397.8691121552423
2025-01-01 17:37:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.1088224034192535e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.1088224034192535e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.578613949415324,-0.03249716169581873,3.611861831951824,7.017403019882523,1.7,9.236100170605994,13911.782534064345,-897.617731498864,3614.6586535008246,-2086.5427963898705,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08473392360751689,0.0,0,0.6179704554803076,65.99961422222222,-60.51200194304106,0.18796444656077832,9.516550826866556,0.0027714891511675084,-21.092365940085624,1.2160452367291188,0.3624556363775999,-903.8809534496537,6.263221950789677,0.2884069031771778,-2000.3459138670498,-402.55269831927444
2025-01-01 17:38:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.09480352598257e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.09480352598257e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.71891275506311,0.0,3.5926715190629235,7.081393737854173,1.7,9.236100170605994,13877.63506722785,-888.5104706177602,3577.763512606276,-2111.553612314866,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08511704779894724,0.0,0,0.6207646071140782,65.99961422222222,-69.6486528545413,0.1863422358214059,9.580500922062535,0.002771431875666838,-21.43383549727815,1.215464714800123,0.3624556363775999,-894.8082484972731,6.297777879512906,0.28963593710116164,-2033.0454611413795,-406.74829193949387
2025-01-01 17:39:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.081180938124817e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.081180938124817e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.85519769056915,0.0,3.5746116601188596,7.142967088827225,1.7,9.236100170605994,13844.421002446828,-879.9368283314658,3540.708457838071,-2135.962244220215,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08548837442495082,0.0,0,0.6234727182746835,65.99961422222222,-78.45408573021334,0.18478132349375856,9.642144436970902,0.0027713736451204472,-21.76391738436865,1.214901333678039,0.3624556363775999,-886.2699941900246,6.333165858558801,0.29081363853951536,-2064.6685990866426,-412.1802087624353
2025-01-01 17:40:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.06790511217514e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.06790511217514e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.98766190185177,0.0,3.55759662072365,7.20218354000047,1.7,9.236100170605994,13812.144125737372,-871.8562236678337,3506.5711773575013,-2159.7933878603,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08584850733373191,0.0,0,0.6260991928694839,65.99961422222222,-86.89981879958529,0.183278080943167,9.701591508834419,0.0027713144904025575,-22.083185515599663,1.2143542490422152,0.3624556363775999,-878.2257047050336,6.369481037199942,0.2919417784700558,-2095.2275549587985,-415.75853337084936
2025-01-01 17:41:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.055025575804393e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.055025575804393e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.11647738660653,0.0,3.541547551463526,7.259173203402741,1.7,9.236100170605994,13780.798225182563,-864.2314267850655,3471.819579918276,-2183.068841890336,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08619798537164733,0.0,0,0.6286479607428012,65.99961422222222,-94.97026532435754,0.18182925857209675,9.759692376589431,0.002771254440867134,-22.392152760667454,1.2138227080782327,0.3624556363775999,-870.6381019910809,6.4066752060154,0.29302339420282214,-2124.7721935393447,-420.96549222952837
2025-01-01 17:42:00,2.151584928162981,0.27249341509947805,0.7521874385745563,0.03585974880271635,0.004541556918324634,0.012536457309575937,0.6542674499824807,0.007772,0.7472939156805,0.7422515625000001,0.01853338452050223,0.733654054054054,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,On,14613.379110146185,21.111111111111143,0.925,6017.557265687149,21.50128087927928,0.7422515625000001,1,19888.684813333333,19888.684813333333,On,409.7598733768713,52.7225776346978,3.042492801341723e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.042492801341723e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.24180002339215,0.0,3.5263918576802227,7.313980963969454,1.7,9.236100170605994,13750.365447121358,-857.0279849912635,3439.924008193148,-2205.808292908287,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08653729706009818,0.0,0,0.6311225847155209,65.99961422222222,-102.6635923676127,0.18043191018510235,9.815792163303815,0.002771193524510865,-22.691284677815727,1.213306028159482,0.3624556363775999,-863.4728650905369,6.444880099273266,0.2940598464281119,-2153.309894813279,-424.32336268072237
2025-01-01 17:43:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.0303067774184456e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.0303067774184456e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.36377295568539,0.0,3.5120627108972418,7.366730756140241,1.7,9.236100170605994,-892.5574880807944,-850.2143872411784,-2609.958482508926,-2228.0298318933255,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08686689057825966,0.0,0,0.6335263333898422,65.99961422222222,-109.9858784385405,0.1790833400613914,9.870732186757243,0.002771131768098746,-22.98100885627586,1.2128035824490322,0.3624556363775999,-856.6983991537916,6.484011912613154,0.29505394277654473,-2180.8905727890055,-429.06790971992024
2025-01-01 17:44:00,1.4093333656629805,0.27249341509947805,0.01853338452050223,0.02348888942771634,0.004541556918324634,0.0003088897420083705,0.6542674499824807,0.007772,0.7472939156805,0.0,0.01853338452050223,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,On,409.7598733768713,52.7225776346978,3.0391243058147666e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.14982493211132358,409.7598733768713,409.7598733768713,3.0391243058147666e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.275742292608278,0.0,3.4984975783938896,7.277484730451431,1.7,9.236100170605994,-869.8460237367813,-843.7629997635487,-2560.4245612661343,-2211.983141969369,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08662907944653306,0.0,0,0.6317919601053937,65.99961422222222,-103.32110401848391,0.18004855998480038,9.83080224544221,0.0027710691972643153,-22.742448474665547,1.2131662456808743,0.3624556363775999,-850.2851402582556,6.522140494706837,0.2933700850246616,-2134.2932505954495,-426.13131067068474
2025-01-01 17:45:00,1.4093333656629805,0.27249341509947805,0.0,0.02348888942771634,0.004541556918324634,0.0,0.6542674499824807,0.007772,0.7472939156805,0.0,0.0,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.047644613711024e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.047644613711024e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.19052949727706,0.0,3.4856342820427013,7.190404720334181,1.7,9.236100170605994,-849.3526032318114,-837.6467549706878,-2513.640419190836,-2196.4940706554275,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08639856379308683,0.0,0,0.6301107932563836,65.99961422222222,-98.31675482745564,0.18098838176453547,9.792338233698526,0.0027710072944735387,-22.510952896682934,1.2135175076388005,0.3624556363775999,-844.2036921242408,6.556937153552998,0.2917177263156196,-2089.1376384774867,-424.502780713349
2025-01-01 17:46:00,1.4093333656629805,0.27249341509947805,0.0,0.02348888942771634,0.004541556918324634,0.0,0.6542674499824807,0.007772,0.7472939156805,0.0,0.0,0.0,0.0,0,0.27249341509947805,0,1,0,0,Off,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0.0,0,Off,0.00954250822368421,0.0,On,0.020677056942615447,0.0,On,0.624047884816181,0,On,0.3839693622145291,0,On,0.315753680487584,0.23681526036568792,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,19888.684813333333,Off,0.0,0.0,3.055867701107218e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.055867701107218e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,21.107913039396053,0.0,3.4734141087738757,7.105381011548301,1.7,9.236100170605994,-828.9906083281048,-831.8370614850968,-2468.096185391013,-2181.5182863650384,-0.0,-0.0,1445.4582222510717,0.0,1.0,0.08617477256719162,0.0,0,0.6284786681297396,65.99961422222222,-92.93054421413801,0.18190476656028035,9.755223267221453,0.002770946039527648,-22.285979705425515,1.2138582621866325,0.3624556363775999,-838.4262966655587,6.589235180461902,0.29009530548194257,-2045.3464756640817,-422.7497097269315
