Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 17:26:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.52885317173418,51.666666666666686,46.10666666666668,0.0,51.061323252010276,0.0,0.0,0.0,32.52885317173418,48.2467035936872,51.061323252010276,46.83939376452567,12.43753247303448,20.3929638697303,0.0,11.340494512320017,3.8721851508675993,2.2,9.236100170605994,-2102.0190029527776,-1603.3344177935262,-1558.628328587643,-2311.7689334282472,-0.0,-0.0,241.37210540860468,31.48495077362947,0.0,0.09746673455986916,0.0,0.0,0.9121922033781558,0.0,-31.6221749331347,0.19194929224007665,9.467119809464226,0.0027953890531233435,-162.1331483501489,1.217981576849581,0.13594739335722142,-1620.037722587725,16.703304794198914,0.7249112727551998,-1580.3517654610598,21.723436873416897
2025-01-01 17:27:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.63164450221295,51.666666666666686,46.10666666666668,0.0,51.057940473825205,0.0,0.0,0.0,32.63164450221295,48.24396450247572,51.057940473825205,46.83697651680097,12.43753247303448,20.30185523070751,0.0,11.201363409354778,3.8689855532146136,2.2,9.236100170605994,-2079.064753492088,-1574.3572500816706,-1555.5309139620058,-2292.9884523508135,-0.0,-0.0,241.37210540860468,31.38047788224828,0.0,0.09716150431662372,0.0,0.0,0.9093355502915307,0.0,-27.448406549879216,0.19299395389115256,9.425427072871397,0.002794824968879767,-161.4401956892465,1.2183601409792355,0.13567018687501206,-1592.125392863886,17.768142782215353,0.7249112727551998,-1577.3278839267466,21.796969964740832
2025-01-01 17:28:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.731607567196974,51.666666666666686,46.10666666666668,0.0,51.05454850298,0.0,0.0,0.0,32.731607567196974,48.241216755722995,51.05454850298,46.8345508820945,12.43753247303448,20.213168718861294,0.0,11.071058055725729,3.8658679055312635,2.2,9.236100170605994,-2056.907451800931,-1547.3099481418299,-1552.4871899537316,-2274.765636863701,-0.0,-0.0,241.37210540860468,31.276141351495422,0.0,0.09686390920159857,0.0,0.0,0.9065503544509681,0.0,-23.513920345834805,0.19401617598757678,9.384265153472638,0.0027942634700378515,-160.7620809197243,1.2187288759377177,0.1354100502917607,-1566.0689207977462,18.75897265591629,0.7249112727551998,-1574.3814518178908,21.89426186415921
2025-01-01 17:29:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.8288700266575,51.666666666666686,46.10666666666668,0.0,51.05114759527123,0.0,0.0,0.0,32.8288700266575,48.23846059158306,51.05114759527123,46.83211708973898,12.43753247303448,20.12679485353795,0.0,10.94893649615793,3.86282788146993,2.2,9.236100170605994,-2035.5084741599273,-1522.0448837762085,-1549.5645685851205,-2257.0734704813963,-0.0,-0.0,241.37210540860468,31.171955069847886,0.0,0.09657361698667248,0.0,0.0,0.9038335065299546,0.0,-19.807109087135863,0.19501680063111063,9.344303366854955,0.002793704498892262,-160.09817532838179,1.2190882188017518,0.13516579704564172,-1541.7239676795787,19.679083903370078,0.7249112727551998,-1571.5083803820637,21.943811796943308
2025-01-01 17:30:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.92355114194601,51.666666666666686,46.10666666666668,0.0,51.047737994950594,0.0,0.0,0.0,32.92355114194601,48.23569623746033,51.047737994950594,46.8296753587152,12.43753247303448,20.042631361329864,-0.0684797497812788,10.834415364217202,3.8598576039157804,1.7,9.236100170605994,-2099.385128756866,-1284.828753033934,-2020.2377791234176,-2318.1258857550233,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09688922997156313,0.0,0.0,0.9067873318058522,0.0,-22.63134841044694,0.19599662063201587,9.305488463566034,0.002793148000236082,-93.47117958957755,1.2194385781805543,0.10955948830937068,-1305.3609773173005,20.53222428336649,0.7249112727551998,-2042.254432528546,22.016653405128643
2025-01-01 17:31:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,33.01761522444395,51.666666666666686,46.10666666666668,0.0,51.04431993548433,0.0,0.0,0.0,33.01761522444395,48.23292391071681,51.04431993548433,46.82722589833306,12.43753247303448,19.958990198293062,-0.1521209128180807,10.75020545282126,3.8315716925831103,1.7,9.236100170605994,-2077.997970369587,-1269.7332965590795,-1993.3099761043156,-2300.8256908102962,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09660666463249656,0.0,0.0,0.9041427997980307,0.0,-18.544384967895446,0.19680029045128822,9.258510790059578,0.0027928231892834564,-93.08858024790877,1.2186002314917441,0.10935131116214762,-1290.869404400534,21.136107841454518,0.7249112727551998,-2015.508674987621,22.198698883305212
2025-01-01 17:32:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,33.109255051424256,51.666666666666686,46.10666666666668,0.0,51.04089347273666,0.0,0.0,0.0,33.109255051424256,48.23014366330975,51.04089347273666,46.8247687585963,12.43753247303448,19.87742466590768,-0.23368644520346393,10.67077986079484,3.8052253710318116,1.7,9.236100170605994,-2057.851766822949,-1255.5301250559974,-1968.2944597105252,-2284.004167476283,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09633068849268657,0.0,0.0,0.9015599361759972,0.0,-15.219704755270591,0.19777495113183866,9.220750098329187,0.0027924994853159506,-92.71348431535343,1.218939672583899,0.10915459759915729,-1277.2388104455435,21.708685389546176,0.7249112727551998,-1990.5968975299718,22.3024378194466
2025-01-01 17:33:00,20.787214168240926,0.1588968295900712,0.0,0.34645356947068207,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,20.524229353333332,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,20.611111111111143,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,33.198582455511264,51.666666666666686,46.10666666666668,0.0,51.03745882596782,0.0,0.0,0.0,33.198582455511264,48.227355699373504,51.03745882596782,46.822304136076355,12.43753247303448,19.797838852410255,-0.3132722587008878,10.595846378677026,3.780667977060942,1.7,9.236100170605994,14284.619366631565,2958.9337597978315,-1944.8903832769531,-2267.6379729584814,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09606100584614269,0.0,0.0,0.8990359734242483,0.0,-12.233112761835038,0.19873075801497062,9.184018276191118,0.0027921771754773335,-92.34566128806037,1.2192710618776939,0.10896868410175946,-1264.412717184587,22.23547059236258,0.7249112727551998,-1967.3766414364995,22.486258159546598
2025-01-01 17:34:00,20.787214168240926,0.1588968295900712,0.0,0.34645356947068207,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,20.524229353333332,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,20.611111111111143,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.94065290752201,51.666666666666686,46.10666666666668,0.0,51.03401620432452,0.0,0.0,0.0,32.94065290752201,48.22456021362559,51.03401620432452,46.819832218276126,12.43753247303448,20.016701604046784,-0.09440950706435913,10.982305505773402,3.7577687501559613,1.7,9.236100170605994,14226.105630119626,2889.259267268368,-1923.1135268867454,-2312.7571433948096,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09680167815982517,0.0,0.0,0.9059679334704136,0.0,-25.627678837446844,0.19603035015289028,9.28365798657649,0.0027918562315953966,-92.98569571306048,1.2183610545661638,0.10992413655627559,-1330.910328395562,19.058589273874063,0.7249112727551998,-1945.7242660375905,22.610739150844914
2025-01-01 17:35:00,20.787214168240926,0.1588968295900712,0.0,0.34645356947068207,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,20.524229353333332,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,20.611111111111143,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.69063171639127,51.666666666666686,46.10666666666668,0.0,51.030597004460134,0.0,0.0,0.0,32.69063171639127,48.22178644682836,51.030597004460134,46.81738116801248,12.43753247303448,20.2287891608122,0.0,11.343533197191935,3.7363994071611284,1.7,9.236100170605994,14170.507799574487,2823.604056343348,-1902.814898225664,-2356.8139839246746,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09751656446307852,0.0,0.0,0.9126585619712482,0.0,-37.16866885271931,0.1934519215329199,9.380718834180453,0.0027915328219198566,-93.59778112410729,1.217480522231622,0.11080975985944061,-1393.8436723029088,16.33672225620098,0.7249112727551998,-1925.5184731314746,22.703574905810648
2025-01-01 17:36:00,20.787214168240926,0.1588968295900712,0.0,0.34645356947068207,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,20.524229353333332,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,20.611111111111143,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.44808413147948,51.666666666666686,46.10666666666668,0.0,51.02720051108823,0.0,0.0,0.0,32.44808413147948,48.21903373305885,51.02720051108823,46.81495034404416,12.43753247303448,20.434474509107048,0.0,11.68158956002051,3.7164428996222076,1.7,9.236100170605994,14116.313479912013,2761.4211832778938,-1883.779484535663,-2399.8540256493534,-0.0,-0.0,241.37210540860468,0.0,0.0,0.0982072241505495,0.0,0.0,0.9191224533178044,0.0,-48.322946790516234,0.1909868143357591,9.473271248176273,0.002791207047932584,-94.183562831771,1.216627794284096,0.1116322096839765,-1453.4132112038587,13.723388091696464,0.7249112727551998,-1906.6485874939863,22.86910295832328
2025-01-01 17:37:00,20.787214168240926,0.1588968295900712,0.0,0.34645356947068207,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,20.524229353333332,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,On,16323.118346943276,20.611111111111143,1.0,4201.111006390056,19.785816853333333,0.7384125,1,19785.816853333334,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.21265648662701,51.666666666666686,46.10666666666668,0.0,51.02382604823731,0.0,0.0,0.0,32.21265648662701,48.21630144300224,51.02382604823731,46.81253914038471,12.43753247303448,20.634060982472807,0.0,11.998219384749264,3.6977967513209915,1.7,9.236100170605994,14063.624627794903,2702.580320163527,-1866.0665363230066,-2441.911488967195,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09887494896698287,0.0,0.0,0.9253716969628605,0.0,-58.954335589782865,0.18862766253355207,9.563678758809484,0.0027908790053265535,-94.74441398623767,1.2158015011826206,0.11239707340310709,-1509.791642321894,11.26095609536542,0.7249112727551998,-1889.0177126859878,22.95117636298121
2025-01-01 17:38:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,31.984027625247343,51.666666666666686,46.10666666666668,0.0,51.02047297191923,0.0,0.0,0.0,31.984027625247343,48.21358897712417,51.02047297191923,46.81014697972664,12.43753247303448,20.82782400335905,0.0,12.294965479156986,3.680358005715115,1.7,9.236100170605994,-2310.7248870488734,-1554.1889714573474,-1849.4269142673918,-2483.0174685201596,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09952090885629807,0.0,0.0,0.9314172424239777,0.0,-69.07952393731814,0.18636781870536717,9.65065859084142,0.00279054878499381,-95.28158178804807,1.2150003992796257,0.11310921014548872,-1563.1382484499168,8.949276992569478,0.7249112727551998,-1872.528498097595,23.10158383020296
2025-01-01 17:39:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.106945999969035,51.666666666666686,46.10666666666668,0.0,51.01714066718961,0.0,0.0,0.0,32.106945999969035,48.210895762933255,51.01714066718961,46.80777331080508,12.43753247303448,20.719462868058315,0.0,12.116030505310466,3.6640397607029205,1.7,9.236100170605994,-2281.1065136046454,-1520.443320708597,-1833.919979839137,-2459.995714969693,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09915993388681828,0.0,0.0,0.928038873852782,0.0,-62.48290404355714,0.18759325408750044,9.601883138455253,0.0027902164734640053,-94.81849966196542,1.2154486610677493,0.1126803374175273,-1530.9121020661992,10.46878135760217,0.7249112727551998,-1857.098773403327,23.17879356419007
2025-01-01 17:40:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.226017751676785,51.666666666666686,46.10666666666668,0.0,51.01379734932971,0.0,0.0,0.0,32.226017751676785,48.208192198403886,51.01379734932971,46.80538962294098,12.43753247303448,20.614397405920425,0.0,11.949479470793912,3.6487542315707184,1.7,9.236100170605994,-2253.81116707918,-1489.4436510869375,-1819.324993292682,-2437.7551085377636,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09880927011884948,0.0,0.0,0.9247570079259836,0.0,-57.42816395002113,0.1887895513214007,9.55406599106599,0.0027898858989778286,-94.36693812968993,1.2158836114235965,0.11227967460293314,-1501.0765124129018,11.632861325964384,0.7249112727551998,-1842.6455337234574,23.320540430775413
2025-01-01 17:41:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.34151379659259,51.666666666666686,46.10666666666668,0.0,51.01044336622872,0.0,0.0,0.0,32.34151379659259,48.205478607440845,51.01044336622872,46.802996228046915,12.43753247303448,20.51239509797782,0.0,11.79403779616978,3.6344277294257448,1.7,9.236100170605994,-2227.3315273608896,-1460.5827581375574,-1805.705569447321,-2416.239333481642,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09846819665550952,0.0,0.0,0.9215648977620098,0.0,-52.46429928785195,0.189958681338604,9.507094766882044,0.0027895570165034455,-93.92613158172057,1.2163061845071863,0.11190444278737743,-1473.371042184832,12.788284047274502,0.7249112727551998,-1829.0991024887514,23.39353304143029
2025-01-01 17:42:00,0.26298481490758996,0.1588968295900712,0.0,0.004383080248459833,0.002648280493167853,0.0,0.030282612916816557,0.0,0.22270220199077342,0.0,0.010000000000000002,0.0,0.0,0.15598016292340453,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04207770057903502,0.03155827543427625,On,0,0,Off,0.005629448099415205,0.0,On,0.0008350129075973444,0.0,On,0.02381815190980401,0,On,0.014728651426233983,0,On,0.1658958499855044,0.12442188748912827,On,0,0,Off,Off,0.0,20.611111111111143,0.0,0.0,0.0,0.0,0,0.0,19785.816853333334,Off,0.0,21.611111111111143,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1661.1270577777777,Off,0.0,0.0,32.45363459637692,51.666666666666686,46.10666666666668,0.0,51.007079041277684,0.0,0.0,0.0,32.45363459637692,48.20275529113644,51.007079041277684,46.800593416065816,12.43753247303448,20.413283955826454,0.0,11.648693634724154,3.6209850366595258,1.7,9.236100170605994,-2201.778742806408,-1433.699225934147,-1792.860617019989,-2395.405651749231,-0.0,-0.0,241.37210540860468,0.0,0.0,0.09813618884304234,0.0,0.0,0.9184576331207883,0.0,-47.74519646578164,0.19110198878903453,9.46161701591339,0.0027892297840315444,-93.49551281559467,1.2167170670508942,0.11155244423632776,-1447.5881591851437,13.888933250996633,0.7249112727551998,-1816.3883576520745,23.527740632085365
