occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.714,0.545,0.172,0.272,0.272,0.0,0.0,0.0,0.357,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.101,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.178,0,0,0,0
0.714,0.545,0.192,0.261,0.261,0.0,0.0,0.733,0.0,0,0,0,0
0.714,0.545,0.196,0.258,0.258,0.0,0.0,1.0,0.0,0,0,0,0
0.61,0.547,0.17,0.227,0.227,0.0,0.0,0.133,0.169,0,0,0,0
0.571,0.548,0.161,0.216,0.216,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.548,0.169,0.212,0.212,0.0,0.0,0.0,0.0165,0,0,0,0
0.571,0.548,0.172,0.21,0.21,0.0,0.0,0.0,0.435,0,0,0,0
0.571,0.548,0.172,0.21,0.21,0.0,0.0,0.0,0.0841,0,0,0,0
0.571,0.548,0.172,0.21,0.21,0.0,0.0,0.0,0.0841,0,0,0,0
0.571,0.548,0.194,0.208,0.208,0.0,0.0,0.0,0.195,0,0,0,0
0.571,0.548,0.202,0.208,0.208,0.0,0.0,0.0,0.137,0,0,0,0
0.571,0.548,0.202,0.208,0.208,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.548,0.202,0.208,0.208,0.281,0.733,0.0,0.31,0,0,0,0
0.571,0.548,0.222,0.208,0.208,0.281,1.0,0.0,0.0,0,0,0,0
0.571,0.548,0.229,0.208,0.208,0.0,1.0,0.0,0.0841,0,0,0,0
0.676,0.546,0.268,0.237,0.237,0.213,0.267,0.0,0.336,0,0,0,0
0.819,0.542,0.321,0.276,0.276,0.307,0.0,0.0,0.252,0,0,0,0
0.857,0.557,0.359,0.287,0.287,0.381,0.0,0.0,0.178,0,0,0,0
0.857,0.563,0.368,0.287,0.287,0.213,0.0,0.0,0.0,0,0,0,0
0.857,0.563,0.368,0.287,0.287,0.0945,0.0,0.0,0.0841,0,0,0,0
0.857,0.563,0.368,0.287,0.287,0.0177,0.0,0.0,0.608,0,0,0,0
0.857,0.587,0.382,0.289,0.289,0.289,0.0,0.0,0.457,0,0,0,0
0.857,0.596,0.387,0.29,0.29,0.0,0.0,0.0,0.168,0,0,0,0
0.857,0.596,0.387,0.29,0.29,0.0,0.0,0.0,0.132,0,0,0,0
0.857,0.596,0.387,0.29,0.29,0.0,0.0,0.0,0.0957,0,0,0,0
0.857,0.62,0.396,0.297,0.297,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.629,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.629,0.4,0.3,0.3,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.621,0.353,0.269,0.269,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.625,0.38,0.278,0.278,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.627,0.395,0.286,0.286,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.627,0.395,0.286,0.286,0.0,0.0,0.0,0.0841,0,0,0,0
0.819,0.637,0.451,0.32,0.32,0.0,0.0,0.0,0.252,0,0,0,0
0.857,0.632,0.579,0.388,0.388,0.0,0.0,0.0,0.0841,0,0,0,0
0.962,0.637,0.691,0.451,0.451,0.0,0.0,0.733,0.0,0,0,0,0
1.0,0.64,0.718,0.467,0.467,0.0,0.0,0.2,0.0,0,0,0,0
1.0,0.64,0.718,0.467,0.467,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.622,0.811,0.57,0.57,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.615,0.844,0.607,0.607,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.615,0.844,0.607,0.607,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.615,0.844,0.607,0.607,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.796,0.711,0.711,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.699,0.675,0.675,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.563,0.591,0.575,0.575,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.562,0.549,0.549,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.546,0.312,0.346,0.346,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.54,0.221,0.272,0.272,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.54,0.221,0.272,0.272,0.0,0.0,0.0,0.182,0,0,0,0
1.0,0.54,0.221,0.272,0.272,0.0,0.0,0.0,0.0166,0,0,0,0
1.0,0.538,0.115,0.15,0.15,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.537,0.077,0.106,0.106,0.0,0.0,0.0,0.132,0,0,0,0
0.895,0.546,0.0554,0.0854,0.0854,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.549,0.0476,0.0778,0.0778,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.548,0.0341,0.0647,0.0647,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0292,0.0599,0.0599,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0292,0.0599,0.0599,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0292,0.0599,0.0599,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0242,0.0547,0.0547,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0224,0.0529,0.0529,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.547,0.0224,0.0529,0.0529,0.0,0.0,0.0,0.269,0,0,0,0
0.857,0.547,0.0224,0.0529,0.0529,0.0,0.0,0.0,0.178,0,0,0,0
0.857,0.558,0.0193,0.0503,0.0503,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.551,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.547,0.018,0.0493,0.0493,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.547,0.018,0.0493,0.0493,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.547,0.018,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.962,0.547,0.0187,0.0495,0.0495,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.547,0.019,0.0496,0.0496,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.019,0.0496,0.0496,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.019,0.0496,0.0496,0.0,0.0,0.0,0.421,0,0,0,0
1.0,0.547,0.0196,0.058,0.058,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0199,0.061,0.061,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0199,0.061,0.061,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.0199,0.061,0.061,0.0,0.0,0.0,0.0841,0,0,0,0
0.895,0.55,0.0222,0.0795,0.0795,0.0,0.0,0.0,0.336,0,0,0,0
0.857,0.543,0.0266,0.113,0.113,0.0,0.0,0.0,0.173,0,0,0,0
0.857,0.54,0.0279,0.123,0.123,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.54,0.0279,0.123,0.123,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.548,0.0365,0.14,0.14,0.0,0.0,0.0,0.0997,0,0,0,0
0.962,0.551,0.0397,0.146,0.146,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0397,0.146,0.146,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.551,0.0397,0.146,0.146,0.0,0.0,0.0,0.105,0,0,0,0
1.0,0.551,0.0667,0.181,0.181,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0766,0.193,0.193,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.546,0.105,0.264,0.264,0.0,0.0,0.0,0.0572,0,0,0,0
1.0,0.545,0.116,0.289,0.289,0.0,0.0,0.0,0.0841,0,0,0,0
0.895,0.542,0.161,0.314,0.314,0.0,0.0,0.733,0.0,0,0,0,0
0.857,0.541,0.178,0.323,0.323,0.0,0.0,0.2,0.4,0,0,0,0
0.857,0.541,0.178,0.323,0.323,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.544,0.158,0.29,0.29,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.172,0.272,0.272,0.0,0.0,0.0,0.0896,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.179,0.27,0.27,0.0,0.0,0.0,0.125,0,0,0,0
0.714,0.545,0.192,0.261,0.261,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.545,0.196,0.258,0.258,0.0,0.0,0.0,0.0,0,0,0,0
0.61,0.547,0.17,0.227,0.227,0.0,0.0,0.0,0.356,0,0,0,0
0.571,0.548,0.161,0.216,0.216,0.0,0.0,0.0,0.0,0,0,0,0
0.467,0.551,0.141,0.182,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.551,0.133,0.17,0.17,0.0,0.0,0.0,0.295,0,0,0,0
0.533,0.549,0.162,0.199,0.199,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.548,0.172,0.21,0.21,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.548,0.194,0.208,0.208,0.0,0.0,0.0,0.161,0,0,0,0
0.676,0.546,0.235,0.237,0.237,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.248,0.247,0.247,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.545,0.248,0.247,0.247,0.0,0.0,0.0,0.0841,0,0,0,0
0.819,0.542,0.311,0.276,0.276,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.541,0.335,0.287,0.287,0.0,0.0,0.0,0.168,0,0,0,0
0.962,0.539,0.373,0.316,0.316,0.0,0.0,0.0,0.0,0,0,0,0
0.895,0.54,0.349,0.297,0.297,0.0,0.0,0.0,0.0841,0,0,0,0
0.857,0.557,0.359,0.287,0.287,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.563,0.325,0.258,0.258,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.563,0.31,0.248,0.248,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.563,0.31,0.248,0.248,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.583,0.321,0.249,0.249,0.0,0.0,0.733,0.168,0,0,0,0
0.714,0.59,0.325,0.25,0.25,0.0,0.0,1.0,0.336,0,0,0,0
0.714,0.59,0.325,0.25,0.25,0.0,0.0,1.0,0.0841,0,0,0,0
0.714,0.59,0.325,0.25,0.25,0.0,0.0,0.133,0.0841,0,0,0,0
0.714,0.611,0.333,0.256,0.256,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.618,0.336,0.258,0.258,0.0,0.0,0.0,0.252,0,0,0,0
0.61,0.61,0.29,0.228,0.228,0.0,0.0,0.0,0.168,0,0,0,0
0.571,0.607,0.273,0.216,0.216,0.0,0.0,0.0,0.0841,0,0,0,0
0.467,0.602,0.252,0.198,0.198,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.601,0.244,0.191,0.191,0.0,0.0,0.0,0.168,0,0,0,0
0.429,0.601,0.244,0.191,0.191,0.0,0.0,0.0,0.252,0,0,0,0
0.533,0.61,0.3,0.226,0.226,0.0,0.0,0.0,0.168,0,0,0,0
0.571,0.609,0.392,0.275,0.275,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.607,0.418,0.288,0.288,0.0,0.0,0.0,0.0841,0,0,0,0
0.571,0.607,0.418,0.288,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.607,0.418,0.288,0.288,0.0,0.0,0.0,0.336,0,0,0,0
0.571,0.596,0.471,0.347,0.347,0.41,0.733,0.0,0.0,0,0,0,0
0.571,0.592,0.49,0.368,0.368,0.348,1.0,0.0,0.129,0,0,0,0
0.571,0.592,0.49,0.368,0.368,0.614,0.267,0.0,0.0,0,0,0,0
0.676,0.598,0.577,0.426,0.426,0.0,0.0,0.0,0.0519,0,0,0,0
0.819,0.573,0.574,0.522,0.522,0.0,0.0,0.0,0.19,0,0,0,0
0.962,0.563,0.641,0.622,0.622,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.563,0.591,0.575,0.575,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.562,0.549,0.549,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.541,0.362,0.4,0.4,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.533,0.289,0.346,0.346,0.0,0.0,0.0,0.145,0,0,0,0
1.0,0.539,0.239,0.292,0.292,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.54,0.221,0.272,0.272,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.556,0.0723,0.109,0.109,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0165,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0167,0.0495,0.0495,0.0,0.0,0.0,0.452,0,0,0,0
1.0,0.547,0.017,0.0496,0.0496,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.547,0.017,0.0496,0.0496,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.547,0.017,0.0496,0.0496,0.0,0.0,0.0,0.279,0,0,0,0
1.0,0.537,0.0211,0.0665,0.0665,0.0,0.0,0.0,0.071,0,0,0,0
1.0,0.533,0.0225,0.0727,0.0727,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.543,0.0201,0.0641,0.0641,0.0,0.0,0.0,0.252,0,0,0,0
1.0,0.547,0.0192,0.061,0.061,0.0,0.0,0.0,0.0841,0,0,0,0
1.0,0.55,0.0217,0.0795,0.0795,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.551,0.0226,0.0862,0.0862,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.535,0.0325,0.14,0.14,0.0,0.0,0.0,0.203,0,0,0,0
1.0,0.529,0.0361,0.16,0.16,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.534,0.0585,0.257,0.257,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.535,0.0667,0.292,0.292,0.0,0.0,0.0,0.561,0,0,0,0
1.0,0.535,0.0667,0.292,0.292,0.0,0.0,0.733,0.0,0,0,0,0
0.895,0.539,0.0593,0.256,0.256,0.0,0.0,0.2,0.168,0,0,0,0
0.857,0.544,0.0743,0.277,0.277,0.0,0.0,0.0,0.205,0,0,0,0
0.857,0.545,0.0807,0.289,0.289,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.55,0.0617,0.219,0.219,0.0,0.0,0.0,0.0638,0,0,0,0
0.714,0.551,0.0548,0.193,0.193,0.0,0.0,0.0,0.352,0,0,0,0
0.714,0.549,0.0725,0.222,0.222,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.561,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.0,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.0,0,0,0,0
0.61,0.553,0.059,0.163,0.163,0.0,0.0,0.0,0.115,0,0,0,0
0.571,0.555,0.0517,0.137,0.137,0.0,0.0,0.0,0.168,0,0,0,0
0.571,0.555,0.0517,0.137,0.137,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.555,0.0517,0.137,0.137,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.555,0.0549,0.134,0.134,0.0,0.0,0.0,0.264,0,0,0,0
0.571,0.555,0.0561,0.133,0.133,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.555,0.0561,0.133,0.133,0.0,0.0,0.0,0.17,0,0,0,0
0.571,0.555,0.0561,0.133,0.133,0.0,0.0,0.0,0.288,0,0,0,0
0.571,0.555,0.0579,0.13,0.13,0.0,0.0,0.0,0.0841,0,0,0,0
0.571,0.555,0.0586,0.13,0.13,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.555,0.0586,0.13,0.13,0.0,0.0,0.0,0.431,0,0,0,0
0.571,0.555,0.0586,0.13,0.13,0.0,0.0,0.0,0.334,0,0,0,0
0.467,0.555,0.0631,0.129,0.129,0.0,0.0,0.0,0.168,0,0,0,0
0.429,0.555,0.0648,0.129,0.129,0.0,0.0,0.0,0.354,0,0,0,0
0.429,0.555,0.0648,0.129,0.129,0.0,0.0,0.0,0.55,0,0,0,0
0.429,0.555,0.0648,0.129,0.129,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.555,0.0671,0.129,0.129,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.552,0.087,0.158,0.158,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.551,0.0939,0.168,0.168,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.551,0.0939,0.168,0.168,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.559,0.101,0.168,0.168,0.0,0.0,0.0,0.252,0,0,0,0
0.429,0.562,0.104,0.168,0.168,0.0,0.0,0.0,0.336,0,0,0,0
0.429,0.562,0.104,0.168,0.168,0.0,0.0,0.733,0.0841,0,0,0,0
0.429,0.562,0.104,0.168,0.168,0.0,0.0,0.2,0.0841,0,0,0,0
0.429,0.574,0.121,0.169,0.169,0.0,0.0,0.0,0.252,0,0,0,0
0.429,0.579,0.128,0.169,0.169,0.0,0.0,0.0,0.0841,0,0,0,0
0.533,0.583,0.155,0.199,0.199,0.0,0.0,0.0,0.178,0,0,0,0
0.571,0.585,0.165,0.21,0.21,0.0,0.0,0.0,0.505,0,0,0,0
0.571,0.601,0.191,0.215,0.215,0.0,0.0,0.0,0.421,0,0,0,0
0.571,0.607,0.201,0.216,0.216,0.0,0.0,0.0,0.0841,0,0,0,0
0.571,0.607,0.201,0.216,0.216,0.0,0.0,0.0,0.0,0,0,0,0
0.571,0.607,0.201,0.216,0.216,0.0,0.0,0.0,0.0,0,0,0,0
0.676,0.622,0.296,0.267,0.267,0.0,0.0,0.0,0.336,0,0,0,0
0.61,0.617,0.285,0.251,0.251,0.0,0.0,0.0,0.252,0,0,0,0
0.467,0.604,0.222,0.204,0.204,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.601,0.205,0.191,0.191,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.597,0.262,0.219,0.219,0.0,0.0,0.0,0.0,0,0,0,0
0.638,0.612,0.414,0.316,0.316,0.0,0.0,0.0,0.0928,0,0,0,0
0.819,0.626,0.527,0.392,0.392,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.629,0.551,0.408,0.408,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.607,0.564,0.437,0.437,0.0,0.0,0.0,0.144,0,0,0,0
0.857,0.6,0.569,0.447,0.447,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.6,0.569,0.447,0.447,0.0,0.0,0.0,0.0325,0,0,0,0
0.857,0.6,0.569,0.447,0.447,0.0,0.0,0.0,0.0974,0,0,0,0
0.857,0.573,0.547,0.522,0.522,0.0,0.0,0.0,0.0,0,0,0,0
0.857,0.563,0.539,0.549,0.549,0.0,0.0,0.0,0.0,0,0,0,0
0.962,0.563,0.616,0.622,0.622,0.0,0.0,0.0,0.237,0,0,0,0
1.0,0.563,0.644,0.649,0.649,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.531,0.458,0.535,0.535,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.519,0.39,0.494,0.494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.519,0.39,0.494,0.494,0.0,0.0,0.0,0.0626,0,0,0,0
1.0,0.519,0.39,0.494,0.494,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.495,0.229,0.293,0.293,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.486,0.17,0.22,0.22,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.486,0.17,0.22,0.22,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.496,0.151,0.199,0.199,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.524,0.0637,0.103,0.103,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.533,0.0343,0.0705,0.0705,0.0,0.0,0.0,0.252,0,0,0,0
1.0,0.533,0.0343,0.0705,0.0705,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.543,0.0276,0.0627,0.0627,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.558,0.0183,0.0522,0.0522,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.554,0.0208,0.0764,0.0764,0.0,0.0,0.0,0.421,0,0,0,0
1.0,0.551,0.0226,0.0862,0.0862,0.0,0.0,0.0,0.168,0,0,0,0
1.0,0.535,0.0325,0.14,0.14,0.0,0.0,0.733,0.153,0,0,0,0
1.0,0.522,0.0411,0.187,0.187,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.527,0.0678,0.302,0.302,0.0,0.0,0.133,0.0,0,0,0,0
0.895,0.534,0.0694,0.305,0.305,0.0,0.0,0.0,0.264,0,0,0,0
0.857,0.535,0.0667,0.292,0.292,0.0,0.0,0.0,0.0164,0,0,0,0
0.857,0.535,0.0667,0.292,0.292,0.0,0.0,0.0,0.0841,0,0,0,0
0.752,0.545,0.0675,0.255,0.255,0.0,0.0,0.0,0.25,0,0,0,0
0.714,0.548,0.0677,0.241,0.241,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.548,0.0677,0.241,0.241,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.548,0.0677,0.241,0.241,0.0,0.0,0.0,0.883,0,0,0,0
0.714,0.548,0.0759,0.235,0.235,0.0,0.0,0.0,0.505,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.208,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.0841,0,0,0,0
0.714,0.548,0.0789,0.232,0.232,0.0,0.0,0.0,0.168,0,0,0,0
0.61,0.548,0.0853,0.227,0.227,0.0,0.0,0.0,0.635,0,0,0,0
0.467,0.551,0.0745,0.193,0.193,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.551,0.0697,0.181,0.181,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.551,0.0697,0.181,0.181,0.0,0.0,0.0,0.353,0,0,0,0
0.429,0.551,0.0745,0.176,0.176,0.0,0.0,0.0,0.353,0,0,0,0
0.429,0.551,0.0762,0.175,0.175,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.551,0.0762,0.175,0.175,0.0,0.0,0.0,0.177,0,0,0,0
0.429,0.551,0.0762,0.175,0.175,0.0,0.0,0.0,0.0841,0,0,0,0
0.429,0.551,0.079,0.171,0.171,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.551,0.0799,0.17,0.17,0.0,0.0,0.0,0.176,0,0,0,0
0.429,0.551,0.0799,0.17,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.551,0.0799,0.17,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.429,0.551,0.0868,0.169,0.169,0.0,0.0,0.0,0.541,0,0,0,0
0.429,0.551,0.0893,0.168,0.168,0.0,0.0,0.0,0.168,0,0,0,0
0.429,0.551,0.0893,0.168,0.168,0.0,0.0,0.0,0.0,0,0,0,0
0.533,0.549,0.107,0.197,0.197,0.0,0.0,0.0,0.132,0,0,0,0
0.571,0.548,0.118,0.208,0.208,0.0,0.0,0.0,0.168,0,0,0,0
0.571,0.548,0.12,0.208,0.208,0.0,0.0,0.0,0.216,0,0,0,0
0.571,0.548,0.12,0.208,0.208,0.0,0.0,0.0,0.0636,0,0,0,0
