Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 19:33:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.16621874920304,51.666666666666686,46.10666666666668,0.0,51.77104863660949,0.17036670505828094,467.1798571951193,0.0,144.00971679562974,51.02150282521657,51.77104863660949,50.64672991952012,12.43753247303448,15.932903957790169,-0.01154048665431695,-1.1060409152174195,-1.1,9.236100170605994,905.8344516958867,-11805.226710414361,-1146.7382274464937,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.051077852182872405,0.0,0.0,0.24522924380949215,263.9984568888889,145.95051332642174,0.2751498431798569,7.646529716900876,0.0030317897341464372,154.9308977148731,1.2353936893547295,0,0,325.9912117191059
2025-01-01 19:34:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.14811445780467,51.666666666666686,46.10666666666668,0.0,51.75280186933105,0.1704457746326964,467.17985719511927,0.0,143.98142884031978,50.972746318310364,51.75280186933105,50.58271854280002,12.43753247303448,15.892192665761453,-0.05225177868303277,-1.0999999998350876,-1.1,9.236100170605994,913.7867959801098,-12384.28879541877,-1142.2298831874766,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.050998937549482086,0.0,0.0,0.24485036774002616,263.9984568888889,149.39451335162764,0.27589174382295256,7.6268814614414895,0.0030320623525830637,155.06159238185484,1.2355674901294147,0,0,324.8364276712422
2025-01-01 19:35:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.12780826550762,51.666666666666686,46.10666666666668,0.0,51.734545497828066,0.17052495931222522,467.1798571951193,0.0,143.94970041485567,50.923992068022955,51.734545497828066,50.51871535312041,12.43753247303448,15.85232171310999,-0.092122731334495,-1.1060201473387183,-1.1,9.236100170605994,921.4545288237266,-11698.134269503491,-1137.821388615581,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.050921588374088896,0.0,0.0,0.244479007571571,263.9984568888889,152.65375162334902,0.2766210178323966,7.60824398707138,0.0030323351626115884,155.18891185512857,1.235737746531286,0,0,324.1359125153364
2025-01-01 19:36:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.10538653958221,51.666666666666686,46.10666666666668,0.0,51.71627982193788,0.17060425801313125,467.1798571951194,0.0,143.9146664680972,50.875240348811445,51.71627982193788,50.45472061224824,12.43753247303448,15.813258484747239,-0.13118595969724645,-1.0999999998350876,-1.1,9.236100170605994,928.9507483391504,-12294.492682517179,-1133.508726078245,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.050845745087248664,0.0,0.0,0.24411487730600565,263.9984568888889,155.83730860143672,0.27733811912616185,7.5894809347805365,0.003032608159023767,155.31298556687625,1.2359045951074026,0,0,322.8955063151082
2025-01-01 19:37:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.08092983905128,51.666666666666686,46.10666666666668,0.0,51.69800512991049,0.17068366969777904,467.1798571951194,0.0,143.87645287351762,50.82649142436762,51.69800512991049,50.390734571596184,12.43753247303448,15.774972566757748,-0.16947187768673722,-1.1059841765181404,-1.1,9.236100170605994,936.226014799096,-11626.102849216255,-1129.28814982577,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.05077135213914647,0.0,0.0,0.2437577102438014,263.9984568888889,158.89199880890732,0.2780434709110871,7.5716921881549535,0.003032881336812585,155.43393416672848,1.2360681631956056,0,0,322.0540411929087
2025-01-01 19:38:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.05451674337907,51.666666666666686,46.10666666666668,0.0,51.67972169918743,0.17076319337145823,467.17985719511944,0.0,143.8351824115298,50.777745548341926,51.67972169918743,50.326757472919184,12.43753247303448,15.737434288975862,-0.20701015546862322,-1.0999999998350876,-1.1,9.236100170605994,943.2746240846312,-12228.16124567762,-1125.1560229258002,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.05069835518863031,0.0,0.0,0.24340724548832607,263.9984568888889,161.8084811944727,0.2787374909060745,7.553747874801346,0.003033154691158577,155.5518757672242,1.236228575141636,0,0,320.77841426178816
2025-01-01 19:39:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,92.02622278980249,51.666666666666686,46.10666666666668,0.0,51.661429796667456,0.1708428280814254,467.1798571951193,0.0,143.79097310906639,50.72900296459028,51.661429796667456,50.262789548551694,12.43753247303448,15.700615129945994,-0.2438293144984911,-1.105944940750985,-1.1,9.236100170605994,950.1036533943096,-11570.745850301731,-1121.1088602475684,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.05062670190403669,0.0,0.0,0.24306323179067782,263.9984568888889,164.59034782591928,0.27942058369561495,7.5361900915569615,0.003033428217425775,155.66692415576648,1.2363859505550796,0,0,319.94861864493834
2025-01-01 19:40:00,2.0079797699057678,0.43658959548029824,0.018203345962822862,0.03346632949842946,0.007276493258004971,0.00030338909938038103,0.4112566716900964,1.5467230982156712,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,91.99612024093916,51.666666666666686,46.10666666666668,0.0,51.643129679114615,0.17092257291532034,467.1798571951194,0.0,143.74393787646744,50.68026390755317,51.643129679114615,50.198831021772456,12.43753247303448,15.66448780584289,-0.27995663860159503,-1.0999999998350876,-1.1,9.236100170605994,956.722177030455,-12173.546744308014,-1117.143336473345,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.05055634215133345,0.0,0.0,0.2427254284529755,263.9984568888889,167.24334768784124,0.28009313865206625,7.519004077467118,0.0030337019111549165,155.77918836828135,1.2365404039162984,0,0,318.6842300068097
2025-01-01 19:41:00,3.1241006032391008,0.43658959548029824,1.2937700126294898,0.05206834338731835,0.007276493258004971,0.02156283354382483,0.4112566716900964,1.5467230982156712,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,91.96427815454405,51.666666666666686,46.10666666666668,0.0,51.6248215935975,0.17100242699943702,467.17985719511927,0.0,143.69418461647507,50.63152860266391,51.6248215935975,50.13488210719712,12.43753247303448,15.62902624425756,-0.3154182001869259,-1.1059061295308115,-1.1,9.236100170605994,20003.665486742615,-7018.316919270479,-1113.2562814975138,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.050487227957948695,0.0,0.0,0.24239360515469813,263.9984568888889,169.77326488042542,0.2807555299227382,7.502175725437873,0.003033975768056003,155.88877276207717,1.2366920446764396,0,0,317.878178613953
2025-01-01 19:42:00,3.1241006032391008,0.43658959548029824,1.2937700126294898,0.05206834338731835,0.007276493258004971,0.02156283354382483,0.4112566716900964,1.5467230982156712,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,91.46461693344496,51.666666666666686,46.10666666666668,0.0,51.606505777919125,0.17108238949702656,467.1798571951194,0.0,142.91346395850775,50.58279726674806,51.606505777919125,50.07094301116253,12.43753247303448,15.77172355989272,-0.17272088455176515,-1.0165002247251125,-1.1,9.236100170605994,19972.005618264826,-11964.344449327862,-1128.930270541974,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.05076503634207327,0.0,0.0,0.24372738754865814,263.9984568888889,153.78738544709452,0.2782261757774185,7.571758061675919,0.0030342497840009854,155.22463043719284,1.236081043019298,0,0,313.4561215086937
2025-01-01 19:43:00,3.1241006032391008,0.43658959548029824,1.2937700126294898,0.05206834338731835,0.007276493258004971,0.02156283354382483,0.4112566716900964,1.5467230982156712,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.97530884169191,51.666666666666686,46.10666666666668,0.0,51.58824494686776,0.17116218642569184,467.1798571951194,0.0,142.1489200651436,50.53412821136474,51.58824494686776,50.00706984361324,12.43753247303448,15.910540191860166,-0.033904252584319394,-1.022309462626559,-1.1,9.236100170605994,19942.502847766835,-11644.590897493259,-1144.2608103755947,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.051034510424499566,0.0,0.0,0.24502115622990694,263.9984568888889,139.6151547827262,0.2757907536652388,7.6390593321599916,0.0030345227674098718,154.5787653086299,1.2354872317660672,0,0,312.8062317507234
2025-01-01 19:44:00,3.1241006032391008,0.43658959548029824,1.2937700126294898,0.05206834338731835,0.007276493258004971,0.02156283354382483,0.4112566716900964,1.5467230982156712,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.4220062621469649,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.4014411289269385,0,On,0.435927304830146,0,On,0.48541464503354975,0.3640609837751622,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.49571332992582,51.666666666666686,46.10666666666668,0.0,51.57003771550516,0.171241823277702,467.17985719511927,0.0,141.3995520780091,50.48552014604279,51.57003771550516,49.9432613613116,12.43753247303448,16.045718780760833,0.0,-1.0222974183117262,-1.1,9.236100170605994,19913.600913607806,-11626.98261023295,-1159.2678343620526,-0.0,-0.0,1906.6221658159589,0.0,4.0,0.051296191718325286,0.0,0.0,0.24627751105027448,263.9984568888889,125.72024461015397,0.27344272911280204,7.704218812956702,0.0030347947456358655,153.94998868214913,1.2349095261238303,0,0,312.10626230006596
2025-01-01 19:45:00,3.12730351495766,0.43172547133941735,1.2937700126294898,0.052121725249294336,0.0071954245223236225,0.02156283354382483,0.3870140651325843,1.574168616491742,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.417142138006084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.3771985223694264,0,On,0.46985832196072463,0,On,0.4789291461790419,0.35919685963428133,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,90.07270440052795,51.666666666666686,46.10666666666668,0.0,51.5518827847946,0.0,0.0,0.0,140.73860062582492,50.436971860152596,51.5518827847946,49.8795163978316,12.43753247303448,16.177445261939,0.0,-1.022284445877042,-1.1,9.236100170605994,19889.186364405774,-11608.704092755297,-1173.9657010410099,-0.0,-0.0,1910.2790624543331,0.0,4.0,0.051550504174697774,0.0,0.0,0.24749848743636596,263.9984568888889,112.34666544870413,0.2711768089545882,7.767912521681847,0.003035065744259202,153.20117707348254,1.2343470884569732,0,0,310.92028780644114
2025-01-01 19:46:00,3.12730351495766,0.43172547133941735,1.2937700126294898,0.052121725249294336,0.0071954245223236225,0.02156283354382483,0.3870140651325843,1.574168616491742,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.417142138006084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.3771985223694264,0,On,0.46985832196072463,0,On,0.4789291461790419,0.35919685963428133,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.70574828482548,51.666666666666686,46.10666666666668,0.0,51.539369078759734,0.0,0.0,0.0,140.1652316950398,50.42574470110834,51.539369078759734,49.868932512282655,12.43753247303448,16.305914172859914,0.0,-1.022262466379368,-1.1,9.236100170605994,19861.96386635005,-11591.501883684188,-1188.370338743541,-0.0,-0.0,1910.2790624543331,0.0,4.0,0.05179788176522318,0.0,0.0,0.24868616892388754,263.9984568888889,99.52880509551022,0.2689877375554165,7.829691461546836,0.0030353355476287697,152.60380951160494,1.233799048746171,0,0,310.32030467944355
2025-01-01 19:47:00,3.12730351495766,0.43172547133941735,1.2937700126294898,0.052121725249294336,0.0071954245223236225,0.02156283354382483,0.3870140651325843,1.574168616491742,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.417142138006084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.3771985223694264,0,On,0.46985832196072463,0,On,0.4789291461790419,0.35919685963428133,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,89.34718603270416,51.666666666666686,46.10666666666668,0.0,51.52690506975426,0.0,0.0,0.0,139.60497817610025,50.41456328149981,51.52690506975426,49.8583923873726,12.43753247303448,16.43123241297844,0.0,-1.022251346977058,-1.1,9.236100170605994,19835.60442340273,-11573.677777379584,-1202.4883692454628,-0.0,-0.0,1910.2790624543331,0.0,4.0,0.0520385840960352,0.0,0.0,0.24984180190463381,263.9984568888889,87.28739265011299,0.2668719890666313,7.889619386768873,0.0030356044183476303,152.02108729122665,1.2332649138763814,0,0,309.4789622319555
2025-01-01 19:48:00,3.12730351495766,0.43172547133941735,1.2937700126294898,0.052121725249294336,0.0071954245223236225,0.02156283354382483,0.3870140651325843,1.574168616491742,1.1161208333333335,0.05,0.0,0.018203345962822862,1.275566666666667,0.0,0.417142138006084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.3771985223694264,0,On,0.46985832196072463,0,On,0.4789291461790419,0.35919685963428133,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,On,19040.526337543746,16.444444444444485,0.6,4505.498913567368,37.383174029629636,1.1161208333333335,1,22429.90441777778,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,88.99667710478796,51.666666666666686,46.10666666666668,0.0,51.51448963103772,0.0,0.0,0.0,139.0573079762312,50.403426555069515,51.51448963103772,49.84789501708542,12.43753247303448,16.553528617560943,0.0,-1.0222357544966478,-1.1,9.236100170605994,19810.096028833043,-11555.934841766406,-1216.329259499735,-0.0,-0.0,1910.2790624543331,0.0,4.0,0.05227290816027657,0.0,0.0,0.25096681226870604,263.9984568888889,75.6198883346986,0.2648257831882553,7.948351034569193,0.003035872378380543,151.45236219553306,1.2327441009917,0,0,308.28937311137224
2025-01-01 19:49:00,2.0111826816243266,0.43172547133941735,0.018203345962822862,0.03351971136040544,0.0071954245223236225,0.00030338909938038103,0.3870140651325843,1.574168616491742,0.0,0.05,0.0,0.018203345962822862,0.0,0.0,0.417142138006084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07726037116240361,0.057945278371802696,On,0.0,0,Off,0.009815542763157896,0.0,On,0.3771985223694264,0,On,0.46985832196072463,0,On,0.4789291461790419,0.35919685963428133,On,0.11948862990981161,0,On,0.018203345962822862,On,0.22333876724335902,0,On,0.20529338003640119,0,On,0,0,Off,Off,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0,0.0,22429.90441777778,Off,0.0,17.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,13736.53604888889,Off,0.0,0,88.6539073454933,51.666666666666686,46.10666666666668,0.0,51.502121681550015,0.0,0.0,0.0,138.52173022733328,50.39233351800667,51.502121681550015,49.83743943623501,12.43753247303448,16.6729214168961,0.0,-1.0222137080099716,-1.1,9.236100170605994,744.8913710144762,-16044.972449859579,-1229.9017423290366,-0.0,-0.0,1910.2790624543331,0.0,4.0,0.05250112750455418,0.0,0.0,0.25206251333733204,263.9984568888889,64.51405088917954,0.2628456445123606,8.005966529899567,0.003036139448734846,150.89703740562933,1.2322360725413395,0,0,307.7537816060071
