Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 19:53:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.3462021292507416e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.3462021292507416e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.20460784053497,0.0,-1.1080333682302377,-1.1,9.236100170605994,544.6009502949336,-1135.0493028597716,-293.76855689263135,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011545197334160125,0.0,0,0.5697877585104271,197.99884266666666,28.673662653801248,0.36936544911885716,10.589895455772783,0.004712736714775999,67.61252718246006,1.2245219953165938,0,0,42.19635331353118
2025-01-01 19:54:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.3471928645667504e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.3471928645667504e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.19503067754576,0.0,-1.0999999993702385,-1.1,9.236100170605994,544.9758909711447,-1214.8023989841813,-293.5286031074668,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011541492896935695,0.0,0,0.5696049341791005,197.99884266666666,28.808649544847803,0.3696837520480988,10.587071628327468,0.004713970544602996,67.59499578592468,1.2245613408648914,0,0,41.89766406243052
2025-01-01 19:55:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.348084521803685e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.348084521803685e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.185696294955825,0.0,-1.1079590503368677,-1.1,9.236100170605994,545.3366085554561,-1130.098526677049,-293.2948065379568,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011537881753426692,0.0,0,0.5694267141533964,197.99884266666666,28.935570559649236,0.3699966493613737,10.584365859335229,0.0047152040148745545,67.57679479595961,1.224599668764669,0,0,41.81027510812202
2025-01-01 19:56:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.349025723764498e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.349025723764498e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.17659094199856,0.0,-1.0999999993702385,-1.1,9.236100170605994,545.6840045283001,-1209.2238674266766,-293.06681721163204,-0.0,-0.0,809.6958445337636,0.0,3.0,0.01153435862950938,0.0,0,0.5692528381405664,197.99884266666666,29.054977206168466,0.3703044447158235,10.581771390098305,0.0047164371144201725,67.55796379464789,1.2246370366339983,0,0,41.52244202513139
2025-01-01 19:57:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.3499173810014327e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.3499173810014327e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.16770178708333,0.0,-1.1078877716299158,-1.1,9.236100170605994,546.0189133765929,-1125.3723598752806,-292.8443087195106,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011530918602234652,0.0,0,0.5690830631793119,197.99884266666666,29.167377562339805,0.3706074218145464,10.579281913637434,0.004717669832733724,67.53853973911124,1.2246734982453007,0,0,41.43991003827672
2025-01-01 19:58:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.350759504883172e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.350759504883172e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.159016849319134,0.0,-1.0999999993702385,-1.1,9.236100170605994,546.3421065509692,-1203.8903164869498,-292.626976443638,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011527557073803978,0.0,0,0.5689171623554242,197.99884266666666,29.273238460843576,0.37090584585912106,10.576891541047724,0.004718902159929368,67.51855715519994,1.224709103811256,0,0,41.16235667377134
2025-01-01 19:59:00,0.6353126152506582,0.11139296641638928,0.042849783806074696,0.01058854358751097,0.0018565494402731546,0.0007141630634345782,0.3409942690579931,0.006998,0.2773203461926651,0.0,0.010000000000000002,0.042849783806074696,0.0,0.0,0,0.10847629974972262,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.05009773228208868,0.0375732992115665,On,0,0,Off,0.025753322368421053,0.0,On,0.3152409466895721,0,On,0.1326852798597016,0,On,0.09453733405087485,0.07090300053815611,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,On,947.378066169194,135.3784032822512,3.351601628764911e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.34640008373149866,947.378066169194,947.378066169194,3.351601628764911e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.150524934339543,0.0,-1.1078193683494957,-1.1,9.236100170605994,546.654298635386,-1120.8520605930821,-292.41453589892876,-0.0,-0.0,809.6958445337636,0.0,3.0,0.011524269747156117,0.0,0,0.5687549235969204,197.99884266666666,29.372990000551106,0.3711999649172484,10.573687527269255,0.00472013408670072,67.49804831935441,1.2247439002528446,0,0,41.08444029138338
2025-01-01 20:00:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.352443750751869e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.352443750751869e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.142215577019233,0.0,-1.0999999993702385,-1.1,9.236100170605994,540.3963134842875,-1198.7826659703776,-292.20672125333135,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011521052604173573,0.0,0,0.5685961485984707,197.99884266666666,29.46702934899185,0.37149001114329583,10.571479944360494,0.00472136560428308,67.46437139524944,1.2247779314386198,0,0,40.816670488457746
2025-01-01 20:01:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.3533354108309744e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3533354108309744e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.133452951060068,0.0,-1.107753700400077,-1.1,9.236100170605994,540.7112751747699,-1116.521108644328,-291.9876336023136,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011517659446857781,0.0,0,0.5684286868006965,197.99884266666666,29.562903388456505,0.3717908113520522,10.569048722332393,0.004722596473220752,67.44476409854894,1.224813870986811,0,0,40.743141985305876
2025-01-01 20:02:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.354177534239019e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.354177534239019e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.1248757260161,0.0,-1.099999999376992,-1.1,9.236100170605994,541.0189512457185,-1193.9621493099537,-291.7732441967609,-0.0,-0.0,803.1360053886269,0.0,3.0,0.0115143375633594,0.0,0,0.5682647425650293,197.99884266666666,29.656190053852512,0.3720874772057391,10.56670736524984,0.004723826948321954,67.42465206804171,1.2248490333549482,0,0,40.5605438033541
2025-01-01 20:03:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.3550196576470626e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3550196576470626e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.116474111780942,0.0,-1.107705045531452,-1.1,9.236100170605994,541.3166379383974,-1112.2925106847856,-291.56330441919073,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011511083194195061,0.0,0,0.5681041303504569,197.99884266666666,29.743936968961236,0.37238022608140664,10.564451061272042,0.0047250570211821025,67.40406358004259,1.2248834595844276,0,0,40.38139173230918
2025-01-01 20:04:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.355861781055106e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.355861781055106e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.108238745172464,0.0,-1.099999999376992,-1.1,9.236100170605994,541.6045003733327,-1189.2487038572194,-291.3575766732474,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011507892742355447,0.0,0,0.5679466726345155,197.99884266666666,29.826071657953214,0.37266926631439073,10.562275208593867,0.004726286683871219,67.38302570663431,1.22491718893295,0,0,40.235935935049966
2025-01-01 20:05:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.356654367792089e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.356654367792089e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.10016088146205,0.0,-1.1076433816982572,-1.1,9.236100170605994,541.8834993123783,-1108.3037946750999,-291.15583913781575,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011504762847754025,0.0,0,0.567792203587543,197.99884266666666,29.90333306156699,0.37295479263946985,10.560175509314345,0.004727515928913725,67.36156374181236,1.2249502580680258,0,0,40.10656228242951
2025-01-01 20:06:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.357446954529072e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.357446954529072e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.092232402078622,0.0,-1.099999999376992,-1.1,9.236100170605994,542.1543596927934,-1184.7167343768097,-290.9578859260112,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011501690390485502,0.0,0,0.5676405692334925,197.99884266666666,29.976240230177645,0.37323698592542637,10.558147973167735,0.004728744749258582,67.33970117287814,1.2249827010334584,0,0,39.91924397364024
2025-01-01 20:07:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.358239541266054e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.358239541266054e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.084445736401275,0.0,-1.1075832216029873,-1.1,9.236100170605994,542.4175533177254,-1104.4700140572872,-290.7635251015557,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011498672460772637,0.0,0,0.5674916259667241,197.99884266666666,30.045073030654052,0.37351601492944236,10.555287453419648,0.004729973138248944,67.31745990769875,1.2250145495772515,0,0,39.791864389834025
2025-01-01 20:08:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.358982591331975e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.358982591331975e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.07679379502032,0.0,-1.099999999376992,-1.1,9.236100170605994,542.6734692387831,-1180.3536861833525,-290.57257698601563,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011495706333320177,0.0,0,0.5673452392862995,197.99884266666666,30.11004083617184,0.373792037794219,10.553394006399298,0.004731201089595633,67.29486046866162,1.2250458334314314,0,0,39.61838036226206
2025-01-01 20:09:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.359775178068958e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.359775178068958e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.06926992532929,0.0,-1.1075260683255779,-1.1,9.236100170605994,542.9224847334914,-1100.7699707783784,-290.384873027045,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011492789450294232,0.0,0,0.5672012829559672,197.99884266666666,30.171352371909446,0.3740652030301226,10.551562239153625,0.004732428597353878,67.27192212078165,1.225076580498056,0,0,39.5011417793245
2025-01-01 20:10:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.360468691463817e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.360468691463817e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.06186788007826,0.0,-1.099999999376992,-1.1,9.236100170605994,543.1649679640743,-1176.1527041791483,-290.20025499273214,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011489919409304045,0.0,0,0.5670596384110278,197.99884266666666,30.22921756817953,0.37433565019951565,10.549789081435595,0.0047336556559021995,67.24866296164072,1.2251068169808041,0,0,39.334199898583506
2025-01-01 20:11:00,0.6287105360200945,0.11015761700562109,0.0,0.010478508933668243,0.0018359602834270182,0.0,0.33254760448407555,0.006998,0.27916493153601896,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.10724095033895442,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04905402952621184,0.03679052214465887,On,0,0,Off,0.026510773026315788,0.0,On,0.3060368314577598,0,On,0.13617699775074638,0,On,0.09393390425906076,0.07045042819429555,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,915.5541511111111,Off,0.0,26.666666666666686,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,364.58046222222225,Off,0.0,0.0,3.3612117415297384e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3612117415297384e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.05458178831874,0.0,-1.1074720842468768,-1.1,9.236100170605994,543.4012679711674,-1097.1951642537683,-290.0185742277853,-0.0,-0.0,803.1360053886269,0.0,3.0,0.011487093952293165,0.0,0,0.5669201942100842,197.99884266666666,30.283836810325674,0.37460351055020275,10.54807164792835,0.004734882259922815,67.22510000455509,1.2251365675065635,0,0,39.22170718073891
