Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 23:02:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.51975343213026,51.666666666666686,46.10666666666668,0.0,51.99436542072572,0.0,0.0,0.0,135.18711473770352,51.79928855380927,51.99436542072572,51.70175012035104,12.43753247303448,19.55966634937779,0.0,-3.3,9.236100170605994,7933.071397828399,-2440.3949698540864,-0.0,-0.0,877.5530667103573,0.0,1.0,0.08035639454733028,0.0,0,1.449479774768145,65.99961422222222,-125.35122347231649,0.1999755231691681,9.047927024868795,0.002768311005462648,-15.27739980812851,1.2202807355795005
2025-01-01 23:03:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.02003374765864,51.666666666666686,46.10666666666668,0.0,51.975181851013495,0.0,0.0,0.0,134.40630273071662,51.78131472110162,51.975181851013495,51.68438115614569,12.43753247303448,19.727899203570043,0.0,-3.3,9.236100170605994,-1722.109335293515,-2469.4744738336863,-0.0,-0.0,877.5530667103573,0.0,1.0,0.08071986560951394,0.0,0,1.4560361161311015,65.99961422222222,-130.18792817018573,0.19788942500069473,9.12518682147739,0.0027682087552220523,-15.586088565070927,1.2195798657955947
2025-01-01 23:04:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.43820403024391,51.666666666666686,46.10666666666668,0.0,51.95610913372082,0.0,0.0,0.0,135.0596937972561,51.76344470142688,51.95610913372082,51.66711248527991,12.43753247303448,19.554142638297822,0.0,-3.3,9.236100170605994,-1686.0806135274715,-2439.442502781588,-0.0,-0.0,877.5530667103573,0.0,1.0,0.08034444616001951,0.0,0,1.449264248102898,65.99961422222222,-124.19117745624101,0.20002932863838613,9.044517509703361,0.002768104379007209,-15.212572264663482,1.2203039160466986
2025-01-01 23:05:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.84025498930603,51.666666666666686,46.10666666666668,0.0,51.93694504694658,0.0,0.0,0.0,135.68789842079067,51.74548780999852,51.93694504694658,51.649759191524495,12.43753247303448,19.386306664351235,0.0,-3.3,9.236100170605994,-1652.3403429403302,-2410.572624681466,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07998096329223145,0.0,0,1.4427076937888141,65.99961422222222,-119.3207849692214,0.2021209985143604,8.967570325422678,0.0027680025645855045,-14.850977844417631,1.221004112360113
2025-01-01 23:06:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.22720134994212,51.666666666666686,46.10666666666668,0.0,51.917693144717006,0.0,0.0,0.0,136.29250210928456,51.727447395485655,51.917693144717006,51.63232452086998,12.43753247303448,19.224016453119994,0.0,-3.3,9.236100170605994,-1619.830454257335,-2382.7867045367125,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07962868446862592,0.0,0,1.4363532395755334,65.99961422222222,-114.59681643097989,0.2041669206327234,8.892052749906735,0.00276790322723486,-14.500587503032069,1.2216819373972567
2025-01-01 23:07:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.5998536416115,51.666666666666686,46.10666666666668,0.0,51.89835675737827,0.0,0.0,0.0,136.87477131501797,51.7093265957558,51.89835675737827,51.61481151494457,12.43753247303448,19.066973067656356,0.0,-3.3,9.236100170605994,-1588.5872271916637,-2356.021099414095,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07928703352406467,0.0,0,1.430190492516489,65.99961422222222,-110.11919448792607,0.20616884595535592,8.819220077167817,0.0027678062874402914,-14.16083072101836,1.2223385657985244
2025-01-01 23:08:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.95894876729386,51.666666666666686,46.10666666666668,0.0,51.87893903659029,0.0,0.0,0.0,137.43585744889666,51.691128380295055,51.87893903659029,51.59722305214744,12.43753247303448,18.9149048425178,-0.02953960192665761,-3.3,9.236100170605994,-1558.5472711480852,-2330.2180584982466,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07895548669371248,0.0,0,1.4242100048690383,65.99961422222222,-105.88227936019591,0.20812836272053564,8.748247463554794,0.0027677116698536708,-13.8311878883836,1.222975065593625
2025-01-01 23:09:00,0.8870611909783621,0.31618435972302533,0.0,0.014784353182972701,0.005269739328717089,0.0,0.08981134896739364,0.7472498420109683,0.0,0.05,0.0,0.0,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,88.30515745079198,51.666666666666686,46.10666666666668,0.0,51.85944297155364,0.0,0.0,0.0,137.97680851686246,51.67285556550342,51.85944297155364,51.57956186247831,12.43753247303448,18.76756462361055,-0.17687982083390708,-3.3,9.236100170605994,-1529.6544468871261,-2305.3250943564626,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07863356747374026,0.0,0,1.4184031813911129,65.99961422222222,-101.88241924102064,0.21004690889284722,8.679702146966397,0.0027676193029196904,-13.511185307082304,1.2235924087974739
2025-01-01 23:10:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,88.639096834181,51.666666666666686,46.10666666666668,0.0,51.839871403595154,0.0,0.0,0.0,138.4985888034078,51.65451082844302,51.839871403595154,51.56183054086696,12.43753247303448,18.62472508687893,-0.3197193575655284,-3.3,9.236100170605994,8119.411778595308,-2281.294054895146,-0.0,-0.0,877.5530667103573,0.0,1.0,0.0783208371470418,0.0,0,1.412762108442786,65.99961422222222,-98.11175766434789,0.21192581333557362,8.613467139160683,0.002767529118539263,-13.200386234945743,1.224191490205305
2025-01-01 23:11:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,88.05797329230602,51.666666666666686,46.10666666666668,0.0,51.82022703797772,0.0,0.0,0.0,137.59058326922815,51.63609671796935,51.82022703797772,51.54403155796516,12.43753247303448,18.822855892863302,-0.121588551581155,-3.3,9.236100170605994,8079.055564394996,-2314.6540367999114,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07875445056943481,0.0,0,1.4205836874144067,65.99961422222222,-105.10798995989478,0.20930859605334115,8.705548635757093,0.0027674410517968965,-13.576979821302945,1.223360827155778
2025-01-01 23:12:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,87.49552664120215,51.666666666666686,46.10666666666668,0.0,51.80071147151235,0.0,0.0,0.0,136.71176037687835,51.61780333157208,51.80071147151235,51.52634926160195,12.43753247303448,19.014146874283497,0.0,-3.3,9.236100170605994,8040.828918443256,-2347.044716853006,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07917193972207551,0.0,0,1.428114414574911,65.99961422222222,-110.94395585854039,0.20681571687689498,8.794282606166053,0.002767350411096636,-13.937834927546366,1.2225599131588647
2025-01-01 23:13:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.95066752953758,51.666666666666686,46.10666666666668,0.0,51.781320584473555,0.0,0.0,0.0,135.86041801490248,51.59962678926663,51.781320584473555,51.508779891663174,12.43753247303448,19.19900014019273,0.0,-3.3,9.236100170605994,8003.703734621889,-2378.5150202172263,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07957431129267176,0.0,0,1.4353724486966066,65.99961422222222,-116.59883631568583,0.20443797659578147,8.879920793777405,0.0027672573003488174,-14.283907716349777,1.221786953027219
2025-01-01 23:14:00,1.233211190978362,0.31618435972302533,0.34214054054054055,0.02055351984963937,0.005269739328717089,0.005702342342342343,0.08981134896739364,0.7472498420109683,0.34615,0.05,0.0,0.34214054054054055,0.0,0.301601026389692,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.08613046606351937,0,On,0.34511514015804556,0,On,0.36439626414610077,0.2732971981095755,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,86.42251380588847,51.666666666666686,46.10666666666668,0.0,51.7620504972782,0.0,0.0,0.0,135.03517782170073,51.58156343737301,51.7620504972782,51.49131990742042,12.43753247303448,19.37774080397184,0.0,-3.3,9.236100170605994,7967.7407936096315,-2409.102854121811,-0.0,-0.0,877.5530667103573,0.0,1.0,0.07996238949938306,0.0,0,1.4423726571408144,65.99961422222222,-121.97394342335954,0.20216763500971427,8.962670647590945,0.002767161817316647,-14.615985121188789,1.2210404856052948
2025-01-01 23:15:00,1.054124639579025,0.3025019582772314,0.34214054054054055,0.01756874399298375,0.005041699304620523,0.005702342342342343,0.05967392011534002,0.5983007194636849,0.34615,0.05,0.0,0.34214054054054055,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,On,9621.264524444445,19.444444444444457,0.9250000000000002,0.0,10.027150837237237,0.34615,1,9275.114524444445,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,85.68114791488726,51.666666666666686,46.10666666666668,0.0,51.742897524829246,0.4810690888733901,1318.2442951544338,0.0,133.87679361701134,51.5636098054716,51.742897524829246,51.473965945792784,12.43753247303448,19.550665731440915,0.0,-3.3,9.236100170605994,7755.088783339208,-2438.8430469451014,-0.0,-0.0,699.7435394459609,0.0,1.0,0.0803369247656735,0.0,0,1.4491285761499189,65.99961422222222,-127.07623360609514,0.19999770448741383,9.042017605050635,0.002767064054731344,-15.31789235440236,1.2203191778384312
2025-01-01 23:16:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.74269299631662,51.666666666666686,46.10666666666668,0.0,51.69757166903503,0.48162448485861753,1318.2442951544335,0.0,132.41045780674472,51.37054272528825,51.69757166903503,51.20702825341487,12.43753247303448,19.711824283712915,0.0,-3.3,9.236100170605994,-1898.6616864206812,-2466.689969333886,-0.0,-0.0,699.7435394459609,0.0,1.0,0.08068517165492337,0.0,0,1.455410301772841,65.99961422222222,-131.715256532756,0.197998145780823,9.11614862158261,0.0027669615367074416,-15.61106535867738,1.2196477254443108
2025-01-01 23:17:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.72177772953481,51.666666666666686,46.10666666666668,0.0,51.65235965521366,0.48217976495114423,1318.2442951544335,0.0,132.37777770239813,51.177670602106524,51.65235965521366,50.94032607555296,12.43753247303448,19.531212455611424,0.0,-3.3,9.236100170605994,-1861.2938990083962,-2435.4901746109113,-0.0,-0.0,699.7435394459609,0.0,1.0,0.08029483594361825,0.0,0,1.4483693721480897,65.99961422222222,-125.54726384344602,0.2002247911157709,9.033129142445148,0.0027668569990457995,-15.225340702117634,1.220400439763745
2025-01-01 23:18:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.68442610619313,51.666666666666686,46.10666666666668,0.0,51.60705939407621,0.4827374145064098,1318.2442951544335,0.0,132.31941579092677,50.98480282391529,51.60705939407621,50.67367453883483,12.43753247303448,19.35672792835396,0.0,-3.3,9.236100170605994,-1826.2684207414222,-2405.498874874166,-0.0,-0.0,699.7435394459609,0.0,1.0,0.0799168168449156,0.0,0,1.4415506112873986,65.99961422222222,-120.51308531321685,0.2024026242708553,8.952517382545235,0.0027667551072271825,-14.851870201377892,1.2211285015053754
2025-01-01 23:19:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.63167997085868,51.666666666666686,46.10666666666668,0.0,51.56167456489117,0.4832974000786726,1318.2442951544338,0.0,132.23699995446668,50.79194280524489,51.56167456489117,50.40707692542175,12.43753247303448,19.187985833698953,0.0,-3.3,9.236100170605994,-1792.526010630756,-2376.6352275824925,-0.0,-0.0,699.7435394459609,0.0,1.0,0.07955036556965943,0.0,0,1.43494051242826,65.99961422222222,-115.63432249422436,0.2045341072306631,8.87413064524025,0.00276665577402713,-14.489922425580716,1.2218334293752275
2025-01-01 23:20:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.56437483542017,51.666666666666686,46.10666666666668,0.0,51.51620861723502,0.4838596907308238,1318.2442951544335,0.0,132.131835680344,50.59909374419023,51.51620861723502,50.14053630766784,12.43753247303448,19.02467798585182,0.0,-3.3,9.236100170605994,-1760.1000937702433,-2348.833107682972,-0.0,-0.0,699.7435394459609,0.0,1.0,0.07919489095798571,0.0,0,1.4285284121471662,65.99961422222222,-111.01052553323227,0.20662096865070542,8.798514816018544,0.002766558917541556,-14.138913859150563,1.2225164312962704
2025-01-01 23:21:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.48327066032682,51.666666666666686,46.10666666666668,0.0,51.4706648164571,0.48442425749849255,1318.2442951544338,0.0,132.00511040676065,50.40625866527487,51.4706648164571,49.87405558968376,12.43753247303448,18.866524182806714,-0.07792026163774324,-3.3,9.236100170605994,-1728.924666334231,-2322.0324863700853,-0.0,-0.0,699.7435394459609,0.0,1.0,0.07884985537169477,0.0,0,1.422304612451805,65.99961422222222,-106.63571941010667,0.20866477618462004,8.724842443751456,0.0027664644601402668,-13.79831281581653,1.2231786060990704
2025-01-01 23:22:00,0.707974639579025,0.3025019582772314,0.0,0.011799577326317083,0.005041699304620523,0.0,0.05967392011534002,0.5983007194636849,0.0,0.05,0.0,0.0,0.0,0.2879186249438981,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03773843770682203,0.028303828280116516,On,0,0,Off,0.0036808829038742687,0.0,On,0.05599303721146575,0,On,0.21440921953848727,0,On,0.34615306221837555,0.25961479666378157,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,9275.114524444445,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,6118.445586666667,Off,0.0,0,84.3890595938162,51.666666666666686,46.10666666666668,0.0,51.425046260330774,0.48499107320518814,1318.2442951544338,0.0,131.8579056153378,50.21344043514627,51.425046260330774,49.607637522554015,12.43753247303448,18.71326933763153,-0.23117510681292686,-3.3,9.236100170605994,-1698.9410903627786,-2296.1787740634827,-0.0,-0.0,699.7435394459609,0.0,1.0,0.07851476936763499,0.0,0,1.4162602846988164,65.99961422222222,-102.50585574525664,0.21066694913736475,8.652997000297262,0.002766372328084991,-13.467634280972561,1.223820954512748
