occupants,plug_loads_other,plug_loads_tv,lighting_interior,lighting_garage,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.68,0.0595,0.246,0.246,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.744,0.0935,0.348,0.348,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.754,0.0987,0.364,0.364,0.0,0.0,0.0,0.502,0,0,0,0
1.0,0.809,0.123,0.455,0.455,0.0,0.0,0.0,0.328,0,0,0,0
1.0,0.818,0.126,0.469,0.469,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.818,0.146,0.478,0.478,0.0,0.0,0.0,0.218,0,0,0,0
0.35,0.651,0.0626,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0493,0.157,0.157,0.0,0.0,0.0,0.299,0,0,0,0
0.25,0.626,0.0493,0.157,0.157,0.0,0.0,0.0,0.33,0,0,0,0
0.25,0.626,0.0532,0.154,0.154,0.0,0.0,0.0,0.289,0,0,0,0
0.25,0.626,0.0538,0.154,0.154,0.0,0.0,0.0,0.15,0,0,0,0
0.25,0.626,0.0538,0.154,0.154,0.0,0.0,0.0,0.102,0,0,0,0
0.0333,0.57,0.0209,0.0632,0.0632,0.0,0.0,0.0,0.382,0,0,0,0
0.217,0.617,0.0526,0.136,0.136,0.0,0.0,0.0,0.0255,0,0,0,0
0.467,0.681,0.0951,0.235,0.235,0.0,0.0,0.867,0.0,0,0,0,0
0.5,0.69,0.101,0.249,0.249,0.0,0.0,0.2,0.0,0,0,0,0
0.5,0.69,0.101,0.249,0.249,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.105,0.243,0.243,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.106,0.242,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.106,0.242,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.106,0.242,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.117,0.24,0.24,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.119,0.24,0.24,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.119,0.24,0.24,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.119,0.24,0.24,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.124,0.247,0.247,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.125,0.248,0.248,0.0,0.0,0.0,0.15,0,0,0,0
0.5,0.69,0.125,0.248,0.248,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.125,0.248,0.248,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.706,0.137,0.282,0.282,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.139,0.288,0.288,0.0,0.0,0.0,0.224,0,0,0,0
0.5,0.709,0.139,0.288,0.288,0.0382,0.867,0.0,0.0,0,0,0,0
0.5,0.709,0.139,0.288,0.288,0.303,1.0,0.0,0.0,0,0,0,0
0.5,0.734,0.167,0.357,0.357,0.127,0.0667,0.0,0.0,0,0,0,0
0.5,0.738,0.172,0.367,0.367,0.643,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.172,0.367,0.367,0.0,0.0,0.0,0.299,0,0,0,0
0.5,0.738,0.172,0.367,0.367,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.764,0.204,0.457,0.457,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.767,0.209,0.471,0.471,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.767,0.209,0.471,0.471,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.767,0.209,0.471,0.471,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.776,0.269,0.518,0.518,0.0,0.0,0.0,0.224,0,0,0,0
0.717,0.871,0.392,0.731,0.731,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.885,0.41,0.762,0.762,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.885,0.41,0.762,0.762,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.872,0.551,0.702,0.702,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.87,0.572,0.693,0.693,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.572,0.693,0.693,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.572,0.693,0.693,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.845,0.688,0.559,0.559,0.0,0.0,0.0,0.15,0,0,0,0
0.75,0.841,0.706,0.538,0.538,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.706,0.538,0.538,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.922,0.905,0.679,0.679,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.867,0.893,0.557,0.557,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.535,0.535,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.535,0.535,0.0,0.0,0.0,0.0,0,0,0,0
0.783,0.793,0.698,0.43,0.43,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.685,0.328,0.283,0.283,0.0,0.0,0.0,0.151,0,0,0,0
0.75,0.67,0.276,0.263,0.263,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.623,0.163,0.17,0.17,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.616,0.146,0.156,0.156,0.0,0.0,0.0,0.374,0,0,0,0
0.75,0.603,0.08,0.107,0.107,0.0,0.0,0.0,0.0,0,0,0,0
0.967,0.636,0.117,0.142,0.142,0.0,0.0,0.0,0.106,0,0,0,0
1.0,0.607,0.0771,0.106,0.106,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.0231,0.056,0.056,0.0,0.0,0.0,0.192,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.024,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.592,0.0225,0.071,0.071,0.0,0.0,0.0,0.483,0,0,0,0
1.0,0.596,0.0235,0.0743,0.0743,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.0743,0.0743,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0235,0.0743,0.0743,0.0,0.0,0.0,0.156,0,0,0,0
1.0,0.605,0.0296,0.118,0.118,0.0,0.0,0.0,0.0,0,0,0,0
0.783,0.568,0.0178,0.0594,0.0594,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.613,0.0348,0.135,0.135,0.0,0.0,0.0,0.204,0,0,0,0
0.75,0.621,0.0377,0.148,0.148,0.0,0.0,0.0,0.224,0,0,0,0
0.75,0.672,0.0566,0.233,0.233,0.0,0.0,0.867,0.0,0,0,0,0
0.75,0.68,0.0595,0.246,0.246,0.0,0.0,1.0,0.152,0,0,0,0
0.75,0.688,0.0695,0.257,0.257,0.0,0.0,1.0,0.224,0,0,0,0
0.75,0.69,0.0711,0.259,0.259,0.0,0.0,0.467,0.0748,0,0,0,0
0.75,0.745,0.095,0.35,0.35,0.0,0.0,0.0,0.334,0,0,0,0
0.75,0.754,0.0987,0.364,0.364,0.0,0.0,0.0,0.0514,0,0,0,0
0.533,0.698,0.0848,0.278,0.278,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0827,0.264,0.264,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0827,0.264,0.264,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.0827,0.264,0.264,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0905,0.259,0.259,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.0917,0.258,0.258,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0917,0.258,0.258,0.0,0.0,0.0,0.15,0,0,0,0
0.5,0.69,0.0917,0.258,0.258,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.0995,0.25,0.25,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.249,0.249,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.101,0.249,0.249,0.0,0.0,0.867,0.0,0,0,0,0
0.5,0.69,0.101,0.249,0.249,0.0,0.0,0.2,0.0,0,0,0,0
0.717,0.745,0.144,0.327,0.327,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.151,0.338,0.338,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.151,0.338,0.338,0.0,0.0,0.0,0.15,0,0,0,0
0.75,0.754,0.151,0.338,0.338,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.168,0.336,0.336,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.17,0.336,0.336,0.156,0.867,0.0,0.0748,0,0,0,0
0.75,0.754,0.17,0.336,0.336,0.0287,1.0,0.0,0.0,0,0,0,0
0.75,0.754,0.17,0.336,0.336,0.175,1.0,0.0,0.0,0,0,0,0
0.75,0.754,0.179,0.346,0.346,0.459,1.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.0,0.0667,0.0,0.0,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.201,0.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.18,0.348,0.348,0.459,0.0,0.0,0.15,0,0,0,0
0.75,0.779,0.198,0.399,0.399,0.369,0.0,0.0,0.0,0,0,0,0
0.75,0.783,0.201,0.407,0.407,0.809,0.0,0.0,0.15,0,0,0,0
0.75,0.783,0.201,0.407,0.407,0.0,0.0,0.0,0.224,0,0,0,0
0.75,0.783,0.201,0.407,0.407,0.201,0.0,0.0,0.371,0,0,0,0
0.75,0.821,0.243,0.51,0.51,0.506,0.0,0.0,0.15,0,0,0,0
0.75,0.827,0.249,0.526,0.526,0.22,0.0,0.0,0.299,0,0,0,0
0.75,0.827,0.249,0.526,0.526,0.239,0.0,0.0,0.479,0,0,0,0
0.75,0.75,0.182,0.388,0.388,0.669,0.0,0.0,0.15,0,0,0,0
0.75,0.853,0.288,0.64,0.64,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.87,0.306,0.682,0.682,0.127,0.0,0.0,0.336,0,0,0,0
0.75,0.87,0.306,0.682,0.682,0.118,0.0,0.0,0.426,0,0,0,0
0.75,0.87,0.306,0.682,0.682,0.21,0.0,0.0,0.15,0,0,0,0
0.75,0.883,0.396,0.752,0.752,0.175,0.0,0.867,0.0,0,0,0,0
0.75,0.885,0.41,0.762,0.762,0.166,0.0,0.2,0.0,0,0,0,0
0.75,0.885,0.41,0.762,0.762,0.78,0.0,0.0,0.0,0,0,0,0
0.967,0.978,0.524,0.968,0.968,0.0924,0.0,0.0,0.0,0,0,0,0
1.0,0.976,0.729,0.919,0.919,0.459,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.907,0.907,0.21,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.758,0.907,0.907,0.0446,0.0,0.0,0.0,0,0,0,0
0.783,0.884,0.597,0.721,0.721,0.0382,0.0,0.0,0.0,0,0,0,0
0.75,0.845,0.688,0.559,0.559,0.162,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.706,0.538,0.538,0.201,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.706,0.538,0.538,0.258,0.0,0.0,0.0,0,0,0,0
0.75,0.841,0.706,0.538,0.538,0.586,0.0,0.867,0.15,0,0,0,0
0.967,0.855,0.862,0.535,0.535,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.857,0.887,0.535,0.535,0.385,0.0,0.333,0.0,0,0,0,0
1.0,0.793,0.698,0.43,0.43,0.683,0.0,0.0,0.0,0,0,0,0
1.0,0.783,0.669,0.413,0.413,0.629,0.0,0.0,0.0,0,0,0,0
1.0,0.732,0.441,0.376,0.376,0.191,0.0,0.0,0.0,0,0,0,0
1.0,0.724,0.406,0.37,0.37,0.0446,0.0,0.0,0.15,0,0,0,0
1.0,0.63,0.181,0.185,0.185,0.42,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0332,0.0636,0.0636,0.459,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0207,0.0507,0.0507,0.0,0.0,0.0,0.15,0,0,0,0
1.0,0.596,0.0207,0.0507,0.0507,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0207,0.0507,0.0507,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0207,0.0507,0.0507,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.374,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.449,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.224,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.15,0,0,0,0
1.0,0.621,0.0413,0.148,0.148,0.0,0.0,0.0,0.119,0,0,0,0
1.0,0.621,0.0413,0.148,0.148,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.621,0.0413,0.148,0.148,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.621,0.0413,0.148,0.148,0.0,0.0,0.0,0.173,0,0,0,0
1.0,0.754,0.142,0.364,0.364,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.754,0.142,0.364,0.364,0.0,0.0,0.0667,0.15,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.627,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0742,0.157,0.157,0.0,0.0,0.0,0.0874,0,0,0,0
0.5,0.69,0.13,0.264,0.264,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0742,0.157,0.157,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0742,0.157,0.157,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0858,0.154,0.154,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0858,0.154,0.154,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.626,0.0858,0.154,0.154,0.0,0.0,0.0,0.0748,0,0,0,0
0.25,0.626,0.0858,0.154,0.154,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.168,0.249,0.249,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.168,0.249,0.249,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.168,0.249,0.249,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.242,0.348,0.348,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.26,0.338,0.338,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.26,0.338,0.338,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.179,0.242,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.179,0.242,0.242,0.0,0.0,0.0,0.15,0,0,0,0
0.5,0.69,0.21,0.24,0.24,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.21,0.24,0.24,0.0,0.0,0.0,0.449,0,0,0,0
0.5,0.69,0.21,0.24,0.24,0.0,0.0,0.0,0.299,0,0,0,0
0.5,0.69,0.21,0.24,0.24,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.69,0.238,0.248,0.248,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.238,0.248,0.248,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.238,0.248,0.248,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.69,0.238,0.248,0.248,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.262,0.288,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.262,0.288,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.262,0.288,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.709,0.262,0.288,0.288,0.0,0.0,0.0,0.15,0,0,0,0
0.5,0.738,0.275,0.367,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.275,0.367,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.275,0.367,0.367,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.738,0.275,0.367,0.367,0.0,0.0,0.0,0.0748,0,0,0,0
0.5,0.767,0.284,0.471,0.471,0.0,0.0,0.0,0.374,0,0,0,0
0.5,0.767,0.284,0.471,0.471,0.0,0.0,1.0,0.224,0,0,0,0
0.75,0.87,0.416,0.682,0.682,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.973,0.549,0.893,0.893,0.0,0.0,1.0,0.52,0,0,0,0
1.0,0.993,0.647,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.993,0.647,1.0,1.0,0.0,0.0,1.0,0.0748,0,0,0,0
1.0,0.993,0.647,1.0,1.0,0.0,0.0,0.6,0.0,0,0,0,0
1.0,0.885,0.49,0.762,0.762,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.907,0.907,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.907,0.907,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.907,0.907,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.973,0.851,0.907,0.907,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.841,0.755,0.538,0.538,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.841,0.755,0.538,0.538,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.841,0.755,0.538,0.538,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.841,0.755,0.538,0.538,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.709,0.47,0.292,0.292,0.0,0.0,0.0,0.387,0,0,0,0
1.0,0.709,0.47,0.292,0.292,0.0,0.0,0.0,0.155,0,0,0,0
1.0,0.709,0.47,0.292,0.292,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.635,0.244,0.171,0.171,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.159,0.156,0.156,0.0,0.0,0.0,0.134,0,0,0,0
1.0,0.616,0.159,0.156,0.156,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.159,0.156,0.156,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.616,0.159,0.156,0.156,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.08,0.0991,0.0991,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.601,0.08,0.0991,0.0991,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0178,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.0493,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.347,0,0,0,0
1.0,0.596,0.0226,0.0743,0.0743,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.374,0,0,0,0
1.0,0.606,0.0291,0.125,0.125,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.651,0.04,0.2,0.2,0.0,0.0,0.0,0.527,0,0,0,0
1.0,0.651,0.04,0.2,0.2,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.0877,0.345,0.345,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.0877,0.345,0.345,0.0,0.0,0.0,0.279,0,0,0,0
1.0,0.739,0.0877,0.345,0.345,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.739,0.0877,0.345,0.345,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.52,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.818,0.183,0.469,0.469,0.0,0.0,0.0,0.377,0,0,0,0
0.75,0.754,0.186,0.372,0.372,0.0,0.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.186,0.372,0.372,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.186,0.372,0.372,0.0,0.0,0.0,0.268,0,0,0,0
0.75,0.754,0.186,0.372,0.372,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.221,0.362,0.362,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.221,0.362,0.362,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.221,0.362,0.362,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.818,0.289,0.466,0.466,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.818,0.317,0.448,0.448,0.0,0.0,0.0,0.0748,0,0,0,0
1.0,0.818,0.317,0.448,0.448,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.242,0.348,0.348,0.561,1.0,0.0,0.0,0,0,0,0
0.75,0.754,0.242,0.348,0.348,0.532,1.0,0.0,0.0748,0,0,0,0
0.75,0.754,0.26,0.338,0.338,0.268,0.933,0.0,0.224,0,0,0,0
0.75,0.754,0.26,0.338,0.338,0.36,0.0,0.0,0.224,0,0,0,0
0.75,0.754,0.26,0.338,0.338,0.22,0.0,0.0,0.0,0,0,0,0
