Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 18:41:00,0.4058434033210476,0.1613857369257844,0.0,0.006764056722017461,0.0026897622820964066,0.0,0.11039756083314106,0.0,0.28544584248790655,0.0,0.010000000000000002,0.0,0.0,0.15846907025911772,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10581501697349194,0,On,0.07415374880908288,0,On,0.16421675062729504,0.12316256297047125,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.51162677063625,51.666666666666686,46.10666666666668,0.0,50.99790178574509,0.0,0.0,0.0,32.51162677063625,49.336328855838495,50.99790178574509,48.5055423908852,12.43753247303448,21.441800181180426,0.0,0.6,-285.7323371406095,-699.7808651150536,-0.0,-0.0,450.34784499935927,0.0,1.0,0.02563029707324213,0.0,0,0.6424391634091968,65.99961422222222,-36.29931702491515,0.20668783513231528,10.393956510585394,0.003215899799690401,-21.21365065990184,1.2121571383508363
2025-01-01 18:42:00,0.4058434033210476,0.1613857369257844,0.0,0.006764056722017461,0.0026897622820964066,0.0,0.11039756083314106,0.0,0.28544584248790655,0.0,0.010000000000000002,0.0,0.0,0.15846907025911772,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10581501697349194,0,On,0.07415374880908288,0,On,0.16421675062729504,0.12316256297047125,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.661286124406,51.666666666666686,46.10666666666668,0.0,50.99269826118585,0.0,0.0,0.0,32.661286124406,49.33176612140043,50.99269826118585,48.50130005150772,12.43753247303448,21.308586951406696,0.0,0.6,-274.74866852950424,-692.4565375697023,-0.0,-0.0,450.34784499935927,0.0,1.0,0.02552518267659517,0.0,0,0.639804406392875,65.99961422222222,-32.63997595916125,0.2083694980355973,10.334389443085296,0.0032157011820631216,-20.88620726888534,1.2127056641111087
2025-01-01 18:43:00,0.4058434033210476,0.1613857369257844,0.0,0.006764056722017461,0.0026897622820964066,0.0,0.11039756083314106,0.0,0.28544584248790655,0.0,0.010000000000000002,0.0,0.0,0.15846907025911772,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10581501697349194,0,On,0.07415374880908288,0,On,0.16421675062729504,0.12316256297047125,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.80611962736712,51.666666666666686,46.10666666666668,0.0,50.987472635701664,0.0,0.0,0.0,32.80611962736712,49.32718238352589,50.987472635701664,48.497037257438,12.43753247303448,21.17950048380887,0.0,0.6,-264.81375540585975,-685.3881733784801,-0.0,-0.0,450.34784499935927,0.0,1.0,0.02542310446569181,0.0,0,0.63724575324002,65.99961422222222,-29.77342702673883,0.21001359948702128,10.277571988720766,0.0032155057186502058,-20.568139822199807,1.2132376731829722
2025-01-01 18:44:00,0.4058434033210476,0.1613857369257844,0.0,0.006764056722017461,0.0026897622820964066,0.0,0.11039756083314106,0.0,0.28544584248790655,0.0,0.010000000000000002,0.0,0.0,0.15846907025911772,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10581501697349194,0,On,0.07415374880908288,0,On,0.16421675062729504,0.12316256297047125,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.94645033188308,51.666666666666686,46.10666666666668,0.0,50.982225626811605,0.0,0.0,0.0,32.94645033188308,49.3225783194826,50.982225626811605,48.49275466581811,12.43753247303448,21.05426379464134,0.0,0.6,-255.23177153195115,-678.5580118053387,-0.0,-0.0,450.34784499935927,0.0,1.0,0.025323861805012903,0.0,0,0.6347581748979171,65.99961422222222,-27.02160472597184,0.2116224758498999,10.221960312707866,0.0032153133162752304,-20.258838299868938,1.2137542642156474
2025-01-01 18:45:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.08252295990264,51.666666666666686,46.10666666666668,0.0,50.97695790400995,0.0,0.0,0.0,33.08252295990264,49.31795456120062,50.97695790400995,48.488452889795965,12.43753247303448,20.93266717948995,0.0,0.6,-234.88569071344136,-671.9522486620955,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025227305394814367,0.0,0,0.6323379290766347,65.99961422222222,-24.43375730787858,0.213197721952829,10.16746070980015,0.003215123887884663,-19.996396720223462,1.214256263148552
2025-01-01 18:46:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.213926390112285,51.666666666666686,46.10666666666668,0.0,50.97167010040917,0.0,0.0,0.0,33.213926390112285,49.3133117062653,50.97167010040917,48.48413250919337,12.43753247303448,20.815064594044806,0.0,0.6,-226.09524587487158,-665.5877644120658,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025133733230949588,0.0,0,0.629992485225559,65.99961422222222,-22.007796719338373,0.2147335648714187,10.114963282013807,0.0032149369907289215,-19.70455157087301,1.2147421709085833
2025-01-01 18:47:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.341507960600026,51.666666666666686,46.10666666666668,0.0,50.966362910219424,0.0,0.0,0.0,33.341507960600026,49.308650409959434,50.966362910219424,48.479794159829446,12.43753247303448,20.700728411289663,0.0,0.6,-217.6418599311039,-659.4230097691579,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025042582112475162,0.0,0,0.6277077263665733,65.99961422222222,-19.719165418478624,0.21623855592856744,10.064090535221968,0.0032147528949854538,-19.420202171556586,1.2152149572472166
2025-01-01 18:48:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.46544717489631,51.666666666666686,46.10666666666668,0.0,50.96103690170097,0.0,0.0,0.0,33.46544717489631,49.30397120864902,50.96103690170097,48.47543836212304,12.43753247303448,20.589504885976933,-0.07716178068978152,0.6,-209.50755414801597,-653.4478430500179,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02495374290587474,0.0,0,0.6254809170009537,65.99961422222222,-17.56002635453062,0.2177138384202383,10.014083373585532,0.0032145715264523364,-19.14301320448421,1.2156752274166316
2025-01-01 18:49:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.58590977482358,51.666666666666686,46.10666666666668,0.0,50.95569261642704,0.0,0.0,0.0,33.58590977482358,49.299274613508224,50.95569261642704,48.47106561204882,12.43753247303448,20.481252075840352,-0.1854145908263618,0.6,-201.674816056326,-647.6529172534425,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02486711479354139,0.0,0,0.623309530073361,65.99961422222222,-15.5222140594161,0.21916047073557027,9.965559498169274,0.003214392814321908,-18.87267466606895,1.2161235404861501
2025-01-01 18:50:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.70304991341354,51.666666666666686,46.10666666666668,0.0,50.950330571329594,0.0,0.0,0.0,33.70304991341354,49.29456111245075,50.950330571329594,48.46667638301133,12.43753247303448,20.375837975762856,-0.290828690903858,0.6,-194.12765003091317,-642.0295627057445,-0.0,-0.0,461.50031525653264,0.0,1.0,0.024782603899007986,0.0,0,0.6211912125123957,65.99961422222222,-13.598402581701308,0.2205794438177679,9.918452660744887,0.0032142166909229024,-18.608897740500684,1.2165604167782682
2025-01-01 18:51:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.817011784822945,51.666666666666686,46.10666666666668,0.0,50.94495126042213,0.0,0.0,0.0,33.817011784822945,49.28983117175622,50.94495126042213,48.462271127423264,12.43753247303448,20.273139118633885,-0.39352754803282863,0.6,6020.9810409048805,-636.5696975787183,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02470012226557771,0.0,0,0.6191237596293431,65.99961422222222,-11.78185232848952,0.2219716936475771,9.872028381326844,0.003214043091503763,-18.351411727717934,1.2169863434201325
2025-01-01 18:52:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.576806441767964,51.666666666666686,46.10666666666668,0.0,50.93955515628013,0.0,0.0,0.0,33.576806441767964,49.2850852374678,50.93955515628013,48.45785027806163,12.43753247303448,20.474829438844576,-0.19183722782213763,0.6,6004.6788443132245,-647.3097453378731,-0.0,-0.0,461.50031525653264,0.0,1.0,0.024861970110541004,0.0,0,0.6231805754290457,65.99961422222222,-17.3440011609906,0.21921201452805086,9.961938266541296,0.003213871954046762,-18.81608456004314,1.2161505233437706
2025-01-01 18:53:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.3441889931493,51.666666666666686,46.10666666666668,0.0,50.93419489951505,0.0,0.0,0.0,33.3441889931493,49.280373013986846,50.93419489951505,48.45346207122275,12.43753247303448,20.670031770404275,0.0,0.6,5989.535117941842,-657.7717744133852,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025018080091391937,0.0,0,0.6270935681349478,65.99961422222222,-22.025698456861,0.2165771115286897,10.048812274694445,0.0032136963626533685,-19.263274854880468,1.2153426899922644
2025-01-01 18:54:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.11872496951805,51.666666666666686,46.10666666666668,0.0,50.92886936184873,0.0,0.0,0.0,33.11872496951805,49.27569343641597,50.92886936184873,48.449105473699596,12.43753247303448,20.859118471138583,0.0,0.6,5974.853583625952,-667.9690951314886,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025168806986277548,0.0,0,0.6308716304795575,65.99961422222222,-26.509912054648126,0.21405800682454393,10.132878078410915,0.0032135164785986802,-19.694046368599917,1.2145611957991767
2025-01-01 18:55:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.900065075582546,51.666666666666686,46.10666666666668,0.0,50.923577479593085,0.0,0.0,0.0,32.900065075582546,49.271045500831896,50.923577479593085,48.44477951145131,12.43753247303448,21.042388753193674,0.0,0.6,5960.668777573436,-677.9117733581977,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025314440805934483,0.0,0,0.6345220317603981,65.99961422222222,-30.75203988045451,0.21164714689526137,10.214322773285891,0.003213332453586774,-20.109270792756977,1.2138047066127
2025-01-01 18:56:00,6.624699646188671,0.16000891965680555,0.0,0.11041166076981118,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,6.207832275555555,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,On,6207.8322755555555,21.166666666666714,1.0000000000000002,0.0,6.207832275555555,0.0,1,6207.8322755555555,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.687891009394235,51.666666666666686,46.10666666666668,0.0,50.91831824098966,0.0,0.0,0.0,32.687891009394235,49.26642825233203,50.91831824098966,48.44048325800321,12.43753247303448,21.220115239127413,0.0,0.6,5946.951896516456,-687.6090197518678,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02545524502288582,0.0,0,0.6380513760783436,65.99961422222222,-34.77167454376452,0.20933770710923247,10.292616106813876,0.0032131444315273315,-20.50974085666987,1.2130720073288574
2025-01-01 18:57:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.48191178936245,51.666666666666686,46.10666666666668,0.0,50.913090681602455,0.0,0.0,0.0,32.48191178936245,49.261840780684764,50.913090681602455,48.43621583022593,12.43753247303448,21.39254711448753,0.0,0.6,-274.1515294047714,-697.0692882141392,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02559145978011473,0.0,0,0.6414656827649987,65.99961422222222,-38.58255644716485,0.2071235009245356,10.368606344701075,0.00321295254923773,-20.896179858190226,1.212361987741641
2025-01-01 18:58:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.632982703180474,51.666666666666686,46.10666666666668,0.0,50.907893880256616,0.0,0.0,0.0,32.632982703180474,49.25728221649537,50.907893880256616,48.43197638461476,12.43753247303448,21.25812490059584,0.0,0.6,-263.0919613198082,-689.6899868867522,-0.0,-0.0,461.50031525653264,0.0,1.0,0.02548530449536562,0.0,0,0.6388048352480622,65.99961422222222,-34.90228968958861,0.20882502438268824,10.309063043348672,0.0032127569370606337,-20.56692427346322,1.2129156765667568
2025-01-01 18:59:00,0.4168673706331164,0.16000891965680555,0.0,0.00694778951055194,0.002666815327613426,0.0,0.10985878783429436,0.0,0.29700858279882203,0.0,0.010000000000000002,0.0,0.0,0.15709225299013888,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04707534305152864,0.03530650728864647,On,0,0,Off,0.004582543859649123,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.77919241077709,51.666666666666686,46.10666666666668,0.0,50.902674767612986,0.0,0.0,0.0,32.77919241077709,49.25270245076888,50.902674767612986,48.42771629234683,12.43753247303448,21.127859638248456,0.0,0.6,-253.0839399344602,-682.5685107584881,-0.0,-0.0,461.50031525653264,0.0,1.0,0.025382207158163587,0.0,0,0.636220637067584,65.99961422222222,-32.0157444325048,0.21048878889805428,10.251577186484202,0.0032125644949817164,-20.24708045871694,1.2134527275124398
2025-01-01 19:00:00,0.4152707659022833,0.15859665936525968,0.0,0.006921179431704721,0.0026432776560876615,0.0,0.11014519682552243,0.0,0.29512556907676085,0.0,0.010000000000000002,0.0,0.0,0.155679992698593,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.004868952850877194,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,32.9208647420669,51.666666666666686,46.10666666666668,0.0,50.897434066448305,0.0,0.0,0.0,32.9208647420669,49.24810216573485,50.897434066448305,48.42343621537813,12.43753247303448,21.001473680329187,0.0,0.6,-245.0279749758124,-675.6870424398666,-0.0,-0.0,459.9037105256996,0.0,1.0,0.025281966766593042,0.0,0,0.6337080499868971,65.99961422222222,-29.244643061645547,0.2121171261825998,10.195313827342526,0.0032123751294871015,-19.93603918350465,1.213974241633082
2025-01-01 19:01:00,0.4152707659022833,0.15859665936525968,0.0,0.006921179431704721,0.0026432776560876615,0.0,0.11014519682552243,0.0,0.29512556907676085,0.0,0.010000000000000002,0.0,0.0,0.155679992698593,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.004868952850877194,0.0,On,0.10527624397464523,0,On,0.08755224547863678,0,On,0.1623809942686566,0.1217857457014924,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,6207.8322755555555,Off,0.0,22.166666666666714,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1025.4558177777778,Off,0.0,0.0,33.05833547247383,51.666666666666686,46.10666666666668,0.0,50.89217245139889,0.0,0.0,0.0,33.05833547247383,49.243481998176044,50.89217245139889,48.41913677156463,12.43753247303448,20.878679067298734,0.0,0.6,-235.76017811314284,-669.027518976263,-0.0,-0.0,459.9037105256996,0.0,1.0,0.02518437194143968,0.0,0,0.631261775655959,65.99961422222222,-26.63636966257944,0.21371264603742618,10.14013819516067,0.0032121887531780845,-19.633161886174296,1.2144813677272697
