Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 19:08:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,75.23395997238808,51.666666666666686,46.10666666666668,0.0,49.12286439592933,0.0,0.0,0.0,117.55306245685637,47.33083957129155,49.12286439592933,46.434827158972666,12.43753247303448,19.345673628623295,-0.15432637137676153,0.6,9.236100170605994,-272.0152270773495,-511.0381788583249,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02081033637954726,0.0,0,0.5216238834741349,0.0,-15.037406319889136,0.2501801072071659,9.684828620621523,0.003421079127182865,-72.03530508883884,1.2206929362761854
2025-01-01 19:09:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,75.39857409403749,51.666666666666686,46.10666666666668,0.0,49.105162933887705,0.0,0.0,0.0,117.81027202193357,47.3152102779009,49.105162933887705,46.420233949907505,12.43753247303448,19.268630732738387,-0.23136926726166962,0.6,9.236100170605994,-266.97774731099486,-507.60979566839205,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020756032108715006,0.0,0,0.5202627135187761,0.0,-13.428309743467391,0.2513344129112781,9.649414149805658,0.003420409396388333,-71.79448358922957,1.2210150422416028
2025-01-01 19:10:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,75.55754820740695,51.666666666666686,46.10666666666668,0.0,49.0874265092923,0.0,0.0,0.0,118.05866907407335,47.299546787155705,49.0874265092923,46.40560692608741,12.43753247303448,19.193655621997824,-0.30634437800223324,0.6,9.236100170605994,5330.713589907227,-504.2821986260743,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020703113332630432,0.0,0,0.5189362718415976,0.0,-11.914715123117663,0.25246239307077023,9.614429006534042,0.003419742080658883,-71.55905923616183,1.2213286775253025
2025-01-01 19:11:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.98255541891902,51.666666666666686,46.10666666666668,0.0,49.06965636515694,0.0,0.0,0.0,117.16024284206097,47.28385027072555,49.06965636515694,46.39094722350987,12.43753247303448,19.392193614179334,-0.107806385820723,0.6,9.236100170605994,5315.846188123106,-513.1127204749632,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020843090197083722,0.0,0,0.5224448780602082,0.0,-17.951595058350573,0.24931151537758542,9.703457995999475,0.0034190771239565993,-72.02041941346849,1.2205002941040113
2025-01-01 19:12:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.42602488318067,51.666666666666686,46.10666666666668,0.0,49.0520141998758,0.0,0.0,0.0,116.2906638799698,47.268273204753584,49.0520141998758,46.376402707192476,12.43753247303448,19.583970516488467,0.0,0.6,9.236100170605994,5302.018872422652,-521.6999956704135,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02097783123876145,0.0,0,0.5258222451599713,0.0,-23.191635563354716,0.2463077521316973,9.789277936632917,0.0034184074258704375,-72.461975316637,1.2197012078045624
2025-01-01 19:13:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.88677587860418,51.666666666666686,46.10666666666668,0.0,49.03449594072457,0.0,0.0,0.0,115.44808731031902,47.25281175384463,49.03449594072457,46.36196966040467,12.43753247303448,19.769422535965358,0.0,0.6,9.236100170605994,5288.579937915722,-530.0575828425833,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021107695790544483,0.0,0,0.5290773800406007,0.0,-28.272982898113884,0.24343967580354223,9.871514398333188,0.0034177331804351257,-72.88506326536,1.218929490411303
2025-01-01 19:14:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.36386946696177,51.666666666666686,46.10666666666668,0.0,49.017097775249255,0.0,0.0,0.0,114.63104604212778,47.23746232788966,49.017097775249255,46.34764460420986,12.43753247303448,19.948896013823756,0.0,0.6,9.236100170605994,5275.589147589569,-538.1956812688766,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02123297374593934,0.0,0,0.532217549061174,0.0,-33.125674797974725,0.2406978065012799,9.951001974944955,0.003417054568879333,-73.29076613243174,1.2181836004082864
2025-01-01 19:15:00,0.5499325360609755,0.1758499157177802,0.22723750000000004,0.009165542267682925,0.0029308319286296697,0.003787291666666667,0.023273532399613227,0.24154858699469556,0.2651104166666666,0.020000000000000004,0.0,0.22723750000000004,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,On,5592.850145555555,20.000000000000057,0.7999999999999999,0.0,6.6596746611111115,0.2651104166666666,1,5327.739728888889,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,72.8564714579252,51.666666666666686,46.10666666666668,0.0,48.99981609799024,0.0,0.0,0.0,113.83823665300812,47.22222153183701,48.99981609799024,46.333424248760394,12.43753247303448,20.122698447616,0.0,0.6,9.236100170605994,5263.037784473019,-546.123297681826,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021353922528076427,0.0,0,0.5352492046908168,0.0,-37.749421501574176,0.2380737261342083,10.027929843939475,0.003416371762117923,-73.6800473144097,1.2174621681221047
2025-01-01 19:16:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,72.36383343906445,51.666666666666686,46.10666666666668,0.0,48.9826474873981,0.0,0.0,0.0,113.0684897485382,47.207086143931846,48.9826474873981,46.31930547219873,12.43753247303448,20.29110553945916,0.0,0.6,9.236100170605994,-341.9334756486555,-553.848484120033,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021470772803217936,0.0,0,0.5381781287212923,0.0,-42.14534962948697,0.23555990193171794,10.102468757419304,0.003415684921893473,-74.0537716469751,1.2167639649389925
2025-01-01 19:17:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,72.6138442317456,51.666666666666686,46.10666666666668,0.0,48.96558868692943,0.0,0.0,0.0,113.4591316121025,47.19205309789644,48.96558868692943,46.30528530337995,12.43753247303448,20.182833340891392,0.0,0.6,9.236100170605994,-333.6561859459002,-548.8768848114055,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021395686140541006,0.0,0,0.5362960353294168,0.0,-38.839659235359235,0.23709447274751386,10.053180570983923,0.003414994201715481,-73.73627764235184,1.2172135917069875
2025-01-01 19:18:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,72.85361629462749,51.666666666666686,46.10666666666668,0.0,48.94847608124558,0.0,0.0,0.0,113.83377546035544,47.17696811398575,48.94847608124558,46.29121413035584,12.43753247303448,20.07832507633123,0.0,0.6,9.236100170605994,-326.23870307672104,-544.0949466631366,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021323077614602504,0.0,0,0.5344760579593922,0.0,-36.20411451444901,0.2385849897950656,10.005782430024313,0.0034143066969439693,-73.42824311649758,1.217647918004965
2025-01-01 19:19:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.08397107011865,51.666666666666686,46.10666666666668,0.0,48.93131192718343,0.0,0.0,0.0,114.19370479706039,47.16183331921945,48.93131192718343,46.27709401523746,12.43753247303448,19.9772767288511,0.0,0.6,9.236100170605994,-319.03120521181273,-539.4870722872748,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021252748629032602,0.0,0,0.5327132186710364,0.0,-33.604491025402446,0.24003487916680966,9.960119490684578,0.0034136223084386594,-73.12892924236587,1.2180681741274668
2025-01-01 19:20:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.30551353762272,51.666666666666686,46.10666666666668,0.0,48.9140983005288,0.0,0.0,0.0,114.53986490253548,47.14665066996866,48.9140983005288,46.262926854688594,12.43753247303448,19.87946478535149,0.0,0.6,9.236100170605994,-312.0969439609684,-535.0415555884231,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02118455499802948,0.0,0,0.5310039033585261,0.0,-31.115746473409935,0.24144650808625326,9.915439997253657,0.003412940944854834,-72.83779505814041,1.2184752601108373
2025-01-01 19:21:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.51876544660092,51.666666666666686,46.10666666666668,0.0,48.89683714371131,0.0,0.0,0.0,114.87307101031395,47.13142199692457,48.89683714371131,46.248714423531204,12.43753247303448,19.7846966262084,0.0,0.6,9.236100170605994,-305.43141822212414,-530.7482656352774,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02111837282238775,0.0,0,0.529345006412058,0.0,-28.7435106877112,0.2428218865037283,9.872290919188014,0.003412262520586823,-72.55437425075584,1.2188699508016922
2025-01-01 19:22:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.72418144213387,51.666666666666686,46.10666666666668,0.0,48.87953028414529,0.0,0.0,0.0,115.19403350333417,47.116149022388804,48.87953028414529,46.234458391510564,12.43753247303448,19.692804532771547,0.0,0.6,9.236100170605994,-299.02999937238354,-526.5983450864783,-0.0,-0.0,254.06035810086456,0.0,0.0,0.021054094526566595,0.0,0,0.5277338313845229,0.0,-26.492012386769797,0.24416273871056648,9.830587475372598,0.003411586954981393,-72.27826064599293,1.2192529202155338
2025-01-01 19:23:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,73.92216611662191,51.666666666666686,46.10666666666668,0.0,48.862179449017574,0.0,0.0,0.0,115.50338455722174,47.10083337421386,48.862179449017574,46.220160336812015,12.43753247303448,19.603639346104757,0.0,0.6,9.236100170605994,-292.88456554584735,-522.5839002694125,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020991624596494018,0.0,0,0.526167984156948,0.0,-24.361023377299418,0.24547058481472214,9.789623972486641,0.003410914171703513,-72.00909269226253,1.2196247674863208
2025-01-01 19:24:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.11308518459296,51.666666666666686,46.10666666666668,0.0,48.844786276318004,0.0,0.0,0.0,115.8016956009265,47.08547659620121,48.844786276318004,46.20582175614282,12.43753247303448,19.517066312736237,0.0,0.6,9.236100170605994,-286.98540518878116,-518.6977961799292,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02093087680075152,0.0,0,0.5246453032857806,0.0,-22.347967109716524,0.24674679302190303,9.749968046944947,0.003410244098263835,-71.74654332740911,1.2199860338289223
2025-01-01 19:25:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.29727330521263,51.666666666666686,46.10666666666668,0.0,48.82735232340779,0.0,0.0,0.0,116.08948953939473,47.07008015617783,48.82735232340779,46.19144407256286,12.43753247303448,19.432962177203105,-0.06703782279695147,0.6,9.236100170605994,-281.3220152290714,-514.9335117597664,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020871772254157057,0.0,0,0.523163811465404,0.0,-20.448861570169633,0.24799261553989135,9.710932053984909,0.003409576665652041,-71.49031290678204,1.2203372143868891
2025-01-01 19:26:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.47503960622441,51.666666666666686,46.10666666666668,0.0,48.8098790738641,0.0,0.0,0.0,116.36724938472565,47.05464545244779,48.8098790738641,46.177028641739625,12.43753247303448,19.351213129892734,-0.1487868701073225,0.6,9.236100170605994,-275.8836418109823,-511.28503649452995,-0.0,-0.0,254.06035810086456,0.0,0.0,0.02081423805962528,0.0,0,0.5217216814855294,0.0,-18.658963417316876,0.24920921321241113,9.673711635235001,0.003408911808044242,-71.24012423215979,1.2206787665710634
2025-01-01 19:27:00,0.2848221193943088,0.1758499157177802,0.0,0.0047470353232384795,0.0029308319286296697,0.0,0.023273532399613227,0.24154858699469556,0.0,0.020000000000000004,0.0,0.0,0.0,0.17001658238444686,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.007303429276315791,0.0,On,0.015970103123297438,0,On,0.01485981048209968,0,On,0.1537394470492036,0.11530458528690266,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5327.739728888889,Off,0.0,23.888888888888914,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1586.3939244444446,Off,0.0,0,74.64667166679163,51.666666666666686,46.10666666666668,0.0,48.792367943107536,0.0,0.0,0.0,116.63542447936192,47.03917381909613,48.792367943107536,46.16257675709043,12.43753247303448,19.27171332790676,-0.22828667209329723,0.6,9.236100170605994,-270.65961478673324,-507.7467947732288,-0.0,-0.0,254.06035810086456,0.0,0.0,0.020758206337022005,0.0,0,0.5203172118888346,0.0,-16.97317811436902,0.25039767263567697,9.637004933645965,0.0034082494625625953,-70.99571898698787,1.2210111160486923
