Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 18:24:00,1.8931358623227146,0.9433822083795655,0.0,0.031552264372045245,0.015723036806326092,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8721326825167635,0.0,0.0,0.0,0.38004014724652585,0.5633420611330396,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,35.44938505700725,51.666666666666686,46.10666666666668,0.0,51.402973670108786,0.5238379450942698,1423.027085195887,0.0,35.44938505700725,50.51826765808309,51.402973670108786,50.075914652070246,12.43753247303448,HP On,2695.7316957204516,20.000000000000057,3.124816143568953,0.0,0.8582384968803347,0.013894185636428545,1.3288346485157432,2681.837510084023,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.885008686422,20.025245869128703,0,7.970529725973296,1.7,9.236100170605994,2235.7280426941797,-1735.1406249414426,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,0.6349693996533432,0.2235752729453842,9.731841498020945,0.0031878547246418213,-37.16023372050735,1.2180345904168193,0.2199751499311713,-1799.1928960735995,64.05227113215682
2025-01-01 18:25:00,1.8954017654444133,0.944845837206342,0.0,0.03159002942407355,0.0157474306201057,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8743985856384621,0.0,0.0,0.0,0.38004014724652585,0.5648056899598162,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,35.31084592338743,51.666666666666686,46.10666666666668,0.0,51.38164784328064,0.5241247991464645,1423.0270851958865,0.0,35.31084592338743,50.395456685905934,51.38164784328064,49.90236110721859,12.43753247303448,HP On,2700.351071200551,20.000000000000057,3.122045174767666,0.0,0.8604682441607328,0.013930341477729325,1.3328145916168663,2686.4207297228218,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.903769703398,20.025245869128707,0,7.969514774118593,1.7,9.236100170605994,2240.0787068659097,-1734.8417060367274,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,0.3662580912836688,0.2235625827843432,9.731521772709417,0.0031876728542079404,-37.12194873736952,1.2180347239598968,0.2199693706559675,-1798.8544161235718,64.01271008684445
2025-01-01 18:26:00,1.8976616093599867,0.9463055521726065,0.0,0.031627693489333114,0.015771759202876774,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8766584295540355,0.0,0.0,0.0,0.38004014724652585,0.5662654049260806,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,35.17231971666229,51.666666666666686,46.10666666666668,0.0,51.36031861451959,0.5244120133684808,1423.0270851958865,0.0,35.17231971666229,50.27265737941283,51.36031861451959,49.728826761859445,12.43753247303448,HP On,2704.9527725164385,20.000000000000057,3.119289715387305,0.0,0.8626920282243138,0.013966401329721765,1.33677927030968,2690.9863711867165,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.886613737497,20.025245869128707,0,7.968484174784577,1.7,9.236100170605994,2244.4123328411115,-1734.536900713628,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,0.09818275059873827,0.2235499056915807,9.731202360143502,0.0031874911711691862,-37.08370320220085,1.218034857365452,0.2199635021264953,-1798.5107322266124,63.973831512984276
2025-01-01 18:27:00,1.899915293740241,0.9477612884721018,0.0,0.03166525489567068,0.01579602147453503,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8789121139342899,0.0,0.0,0.0,0.38004014724652585,0.5677211412255759,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,35.03380643567834,51.666666666666686,46.10666666666668,0.0,51.33898598502169,0.5246995884119684,1423.027085195887,0.0,35.03380643567834,50.149869737515246,51.33898598502169,49.55531161376203,12.43753247303448,HP On,2709.53665689338,20.000000000000057,3.116549781304351,0.0,0.8649097503536838,0.014002363580606192,1.3407285620121372,2695.534293312774,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.869474553041,20.025245869128703,0,7.967439319791745,1.7,9.236100170605994,2248.7287982811195,-1734.2267047290852,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,-0.1692361863349845,0.22353724165364386,9.730883260033481,0.00318730967533243,-37.04549707434636,1.2180349906336267,0.21995755226135774,-1798.162309157746,63.935604428660696
2025-01-01 18:28:00,1.9021627206010243,0.9492129828133182,0.0,0.03170271201001707,0.01582021638022197,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8811595407950733,0.0,0.0,0.0,0.38004014724652585,0.5691728355667923,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.895306079255306,51.666666666666686,46.10666666666668,0.0,51.317649955982716,0.5249875249301644,1423.0270851958865,0.0,34.895306079255306,50.02709375912478,51.317649955982716,49.38181566069583,12.43753247303448,HP On,2714.1025867321696,20.000000000000057,3.11382538527112,0.0,0.8671213141392009,0.014038226655872314,1.344662348604097,2700.0643600762974,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.852352134483,20.025245869128707,0,7.9663815164862335,1.7,9.236100170605994,2253.0279854210767,-1733.9115837336385,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,-0.435978885167998,0.22352459065709354,9.730564472089725,0.003187128366504742,-37.007330313193094,1.2180351237645621,0.21995152849886448,-1797.8095834540713,63.89799972043286
2025-01-01 18:29:00,1.9044037943150869,0.9506605734271543,0.0,0.03174006323858478,0.01584434289045257,0.0,0.16603938649438166,0.0,0.8549637933115695,0.8834006145091358,0.0,0.0,0.0,0.38004014724652585,0.5706204261806285,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.75681864621083,51.666666666666686,46.10666666666668,0.0,51.296310528598205,0.5252758235778986,1423.0270851958865,0.0,34.75681864621083,49.90432944315314,51.296310528598205,49.20833890043061,12.43753247303448,HP On,2718.6504295974387,20.000000000000057,3.111116536954657,0.0,0.8693266254906519,0.014073989018483973,1.3485805164170124,2704.5764405789546,5848.483690694347,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8881.83524646629,20.025245869128707,0,7.965311992680892,1.7,9.236100170605994,2257.3097810591794,-1733.5919750390196,-1581.392190883894,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.0661591482428623,0.0,0,0.8710643925836022,131.99922844444444,-0.7020261123339395,0.2235119526885045,9.730914047019025,0.003186947244493392,-36.96920287816998,1.2180352567583999,0.21994543782513148,-1797.4529650658403,63.86099002682059
2025-01-01 18:30:00,2.021722273203954,1.026440824564546,0.0,0.033695371220065905,0.017107347076075766,0.0,0.16603938649438166,0.0,0.8549637933115695,1.000719093398003,0.0,0.0,0.0,0.38004014724652585,0.6464006773180202,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.68587033363907,51.666666666666686,46.10666666666668,0.0,51.27496770406345,0.0,0.0,0.0,34.68587033363907,49.78157678851208,51.27496770406345,49.03488133073641,12.43753247303448,HP On,2875.541707490308,20.000000000000057,2.9017899754376857,0.0,0.9858200107826445,0.01489908261535847,1.5716296998231378,2860.6426248749494,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.9707145315,20.025245869128707,0,7.96423190130402,0.6,9.236100170605994,2266.6413116751646,-1588.2298921897325,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,0.05986525778988039,0.22349932773446524,9.73059590318628,0.003186766309105848,-82.80597459097574,1.218035389615281,0.17124728854544602,-1652.0544418189666,63.82454962923416
2025-01-01 18:31:00,2.0242019034188328,1.0280425074553494,0.0,0.03373669839031388,0.01713404179092249,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0031987236128816,0.0,0.0,0.0,0.38004014724652585,0.6480023602088235,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.68245275188753,51.666666666666686,46.10666666666668,0.0,51.27159726480309,0.0,0.0,0.0,34.68245275188753,49.77865606572816,51.27159726480309,49.032185466190704,12.43753247303448,HP On,2879.2418247757937,20.000000000000057,2.900348007465578,0.0,0.987210286638456,0.01598843697442564,1.5739766953626697,2863.2533878013683,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.989583870954,20.025245869128703,0,7.970501566433782,0.6,9.236100170605994,2270.9630194462698,-1590.1961206712838,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,0.6814557434094013,0.2234710495350913,9.729883244381096,0.0031863610385481148,-82.71794486194658,1.218035687196829,0.17129314055297018,-1653.9036661421258,63.70754547084178
2025-01-01 18:32:00,2.0264741177064898,1.0295102128926124,0.0,0.0337745686284415,0.017158503548210205,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0054709379005387,0.0,0.0,0.0,0.38004014724652585,0.6494700656460866,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.67903550895992,51.666666666666686,46.10666666666668,0.0,51.26822720511814,0.0,0.0,0.0,34.67903550895992,49.77573563072162,51.26822720511814,49.029489843523365,12.43753247303448,HP On,2883.47762736676,20.000000000000057,2.898028876402767,0.0,0.9894510630552193,0.016019874845319384,1.5777562898807016,2867.4577525214404,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.951343699991,20.025245869128703,0,7.976364896777155,0.6,9.236100170605994,2275.2597987137374,-1592.075877278515,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,0.7424324199108554,0.22344280136812078,9.729839424519625,0.0031859561989260442,-82.63000873742162,1.2180359844623356,0.17133600980450636,-1655.6336171474131,63.5577398688983
2025-01-01 18:33:00,2.0289092704887377,1.0310831662000917,0.0,0.03381515450814563,0.017184719436668196,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0079060906827868,0.0,0.0,0.0,0.38004014724652585,0.6510430189535659,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.67561860474372,51.666666666666686,46.10666666666668,0.0,51.26485752496355,0.0,0.0,0.0,34.67561860474372,49.77281548346392,51.26485752496355,49.026794462714115,12.43753247303448,HP On,2888.008640029526,20.000000000000057,2.895554590785009,0.0,0.991848274107542,0.016057816575244955,1.5817954224007278,2871.950823454281,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.913139740414,20.025245869128707,0,7.981849486934109,0.6,9.236100170605994,2279.5349559091114,-1593.838777736607,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,0.48657695251908706,0.22341458320168242,9.72912816101232,0.0031855517897811996,-82.54216611782276,1.2180362814121357,0.1713761002217484,-1657.2523247037186,63.41354696711149
2025-01-01 18:34:00,2.031368228298805,1.0326714960365162,0.0,0.03385613713831341,0.0172111916006086,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0103650484928537,0.0,0.0,0.0,0.38004014724652585,0.6526313487899903,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.67220203918268,51.666666666666686,46.10666666666668,0.0,51.261488224294304,0.0,0.0,0.0,34.67220203918268,49.76989562392656,51.261488224294304,49.02409932374269,12.43753247303448,HP On,2892.578251244442,20.000000000000057,2.893063947556023,0.0,0.9942681572809818,0.01609689121187192,1.5858682353832207,2876.48136003257,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.910920949447,20.025245869128703,0,7.986980992527213,0.6,9.236100170605994,2283.784146417829,-1595.4840663121117,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,0.1661562463200994,0.22338639500393884,9.728417571187645,0.0031851478106556335,-82.45441690367817,1.218036578046565,0.17141360122513524,-1658.76726329648,63.283196984368224
2025-01-01 18:35:00,2.033799169202728,1.0342417287393622,0.0,0.03389665282004547,0.017237362145656035,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0127959893967768,0.0,0.0,0.0,0.38004014724652585,0.6542015814928364,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.668785812389295,51.666666666666686,46.10666666666668,0.0,51.25811930306537,0.0,0.0,0.0,34.668785812389295,49.766976052081,51.25811930306537,49.02140442658882,12.43753247303448,HP On,2897.0906010795757,20.000000000000057,2.8906088950928344,0.0,0.9966601852839978,0.016135804112779036,1.5898897175426168,2880.9547969667965,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.8727917955,20.025245869128703,0,7.99178251045161,0.6,9.236100170605994,2288.006612738526,-1597.0223753459104,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,-0.1237272681159709,0.2233582367430863,9.728375956928788,0.003184744261091885,-82.36676099562179,1.218036874365957,0.1714486832528342,-1660.1851665966276,63.162791250717135
2025-01-01 18:36:00,2.0362051073904803,1.0357958112830135,0.0,0.03393675178984134,0.01726326352138356,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0152019275845292,0.0,0.0,0.0,0.38004014724652585,0.6557556640364877,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.665369924138574,51.666666666666686,46.10666666666668,0.0,51.25475076123173,0.0,0.0,0.0,34.665369924138574,49.76405676789874,51.25475076123173,49.01870977123224,12.43753247303448,HP On,2901.5517263496395,20.000000000000057,2.8881858187801708,0.0,0.9990276274735254,0.016174300111003816,1.593865525176842,2885.3774262386355,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.870652691769,20.025245869128703,0,7.996274657330368,0.6,9.236100170605994,2292.204887904934,-1598.463261273249,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,-0.38657737177273077,0.2233301083873547,9.727666758815658,0.0031843411406329808,-82.27919829439345,1.2180371703706474,0.1714814983795422,-1661.5120482880786,63.04878701482967
2025-01-01 18:37:00,2.0385980610742305,1.037341506665635,0.0,0.03397663435123718,0.01728902511109392,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0175948812682791,0.0,0.0,0.0,0.38004014724652585,0.6573013594191093,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.661954374543,51.666666666666686,46.10666666666668,0.0,51.25138259874837,0.0,0.0,0.0,34.661954374543,49.761137771351244,51.25138259874837,49.016015357652684,12.43753247303448,HP On,2905.9840834088036,20.000000000000057,2.885782373766474,0.0,1.0013823590729847,0.01621252219529435,1.597815717314845,2889.7715612135094,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.832598213636,20.025245869128707,0,8.000476080044407,0.6,9.236100170605994,2296.3815732394905,-1599.8131858199838,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,-0.6422490963792882,0.2233020099050078,9.72695823265914,0.003183938448822434,-82.19172870083857,1.2180374660609692,0.17151218408451865,-1662.7533508823487,62.94016506236484
2025-01-01 18:38:00,2.0409831842036614,1.0388821440098435,0.0,0.034016386403394355,0.017314702400164056,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0199800043977103,0.0,0.0,0.0,0.38004014724652585,0.6588419967633176,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.658539163518206,51.666666666666686,46.10666666666668,0.0,51.24801481557028,0.0,0.0,0.0,34.658539163518206,49.758219062410014,51.24801481557028,49.01332118582989,12.43753247303448,HP On,2910.3972621870744,20.000000000000057,2.883393305733374,0.0,1.0037294133066144,0.01625059109109596,1.6017488064801646,2894.1466710959785,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.794579791656,20.025245869128707,0,8.004403917840241,0.6,9.236100170605994,2300.5380105251943,-1601.0771162303658,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,-0.8989905889468304,0.22327394126434277,9.726918818300945,0.003183536185204244,-82.10435211590824,1.2180377614372566,0.17154086665742613,-1663.9140806654723,62.836964435106474
2025-01-01 18:39:00,2.043360796230603,1.0404179296611356,0.0,0.03405601327051005,0.01734029882768559,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0223576164246522,0.0,0.0,0.0,0.38004014724652585,0.6603777824146096,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.65512429103605,51.666666666666686,46.10666666666668,0.0,51.24464741165246,0.0,0.0,0.0,34.65512429103605,49.75530064104654,51.24464741165246,49.010627255743586,12.43753247303448,HP On,2914.791890770251,20.000000000000057,2.8810182284597636,0.0,1.0060690777543304,0.01628853867032186,1.6056653286507396,2898.503352099929,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.79255872608,20.025245869128707,0,8.008074084947022,0.6,9.236100170605994,2304.6746679875737,-1602.2596941482545,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,-1.1569617097432996,0.2232459024336905,9.726211680276243,0.003183134349322896,-82.017068440659,1.2180380564998428,0.17156766328687098,-1664.998889941794,62.73919579353952
2025-01-01 18:40:00,2.045730269856067,1.0419484584243934,0.0,0.03409550449760112,0.017365807640406558,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0247270900501162,0.0,0.0,0.0,0.38004014724652585,0.6619083111778676,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.65170975701217,51.666666666666686,46.10666666666668,0.0,51.2412803869499,0.0,0.0,0.0,34.65170975701217,49.75238250723231,51.2412803869499,49.00793356737352,12.43753247303448,HP On,2919.1668658734775,20.000000000000057,2.8786576799364485,0.0,1.0084007299762279,0.01632636007388831,1.609564296375599,2902.840505799589,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.754614787838,20.025245869128707,0,8.011501433026202,0.6,9.236100170605994,2308.791769429805,-1603.3654799699395,-1729.7138295309026,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148128,0.0,0,0.8949420075668247,131.99922844444444,-1.4148353707385724,0.22321789338141543,9.726173744640963,0.003182732940723359,-81.92987757625268,1.21803835124906,0.17159268326713295,-1666.0121239875148,62.646644017575234
2025-01-01 18:41:00,2.0480913696724663,1.0434735782413378,0.0,0.034134856161207774,0.017391226304022296,0.0,0.16603938649438166,0.0,0.8549637933115695,1.0270881898665154,0.0,0.0,0.0,0.38004014724652585,0.663433430994812,0.0,1,0,0,Off,0,0,Off,0.04602248500831955,0.03451686375623965,On,0.0,0,Off,0.005579429824561402,0.0,On,0.16045995666982027,0,On,0.34824359698286816,0,On,0.46069771132038173,0.3455232834902862,On,0,0,Off,Off,0.0,0.0,34.648295561446545,51.666666666666686,46.10666666666668,0.0,51.23791374141763,0.0,0.0,0.0,34.648295561446545,49.74946466093883,51.23791374141763,49.00524012069943,12.43753247303448,HP On,2923.5218173549256,20.000000000000057,2.876311796096546,0.0,1.0107241405366236,0.016364049329891855,1.6134453822771848,2907.157768025034,5661.950653434821,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8850.71670681331,20.025245869128703,0,8.014699862252067,0.6,9.236100170605994,2312.8895508212354,-1604.3988541782908,-1729.7138295309019,-0.0,-0.0,1120.7535684579689,0.0,2.0,0.06797270265148127,0.0,0,0.8949420075668247,131.99922844444444,-1.6720054607574468,0.22318991407591557,9.72546799233629,0.0031823319589510887,-81.84277942395649,1.218038645685242,0.17161602882674573,-1666.9578529794544,62.55899880116363
