Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 18:04:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.1295287328703125e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.1295287328703125e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.371425144442316,-0.23968596666882647,8.542326040674745,4.606919705458247,1.7,9.236100170605994,1957.6490111208504,-925.6907351658857,-1758.4405253900404,-814.2373526201628,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03343287151808903,0.0,0.0,0.09509608409551606,197.99884266666666,43.201075850943425,0.18837572741134082,9.389436096079404,0.002742133582571785,181.18165211163347,1.216925169425855,0.10873669091327998,-970.464719065691,44.77398389980533,0.3306514462453889,-1253.7280334148777,-504.7124919751626
2025-01-01 18:05:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.130271778672977e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.130271778672977e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.364068142653167,-0.24704296845797558,8.53487678871258,4.572092671256315,1.7,9.236100170605994,1958.1248466633588,-924.3996071226932,-1739.5697448358303,-813.716285341043,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03342464644737394,0.0,0.0,0.09507268879679065,197.99884266666666,43.155844114331984,0.18847447109683238,9.386552072303047,0.0027423253267684394,181.16815541297944,1.2169555311210916,0.10873669091327998,-969.4081724805479,45.00856535785473,0.32955349232852155,-1234.5942255775597,-504.9755192582707
2025-01-01 18:06:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.131014830159984e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.131014830159984e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.35677189420843,-0.2543392169027143,8.527471134217853,4.537603192835832,1.7,9.236100170605994,1958.5189236485398,-922.9235596374114,-1720.9410904095464,-813.1996516160767,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03341648825985759,0.0,0.0,0.09504948373988423,197.99884266666666,43.033287374546745,0.18857256147230314,9.38370046473907,0.002742517051898114,181.1546146240171,1.2169856424470284,0.10873669091327998,-968.3578094364603,45.434249799048956,0.3284625632328678,-1215.7307904699683,-505.2102999395782
2025-01-01 18:07:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.131708342607453e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.131708342607453e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.349534688819123,-0.26157642229201983,8.520115662007392,4.503447995174884,1.7,9.236100170605994,1958.9719686167368,-921.6507334430468,-1702.5509378079503,-812.6873271559075,-0.0,-0.0,2728.68528789007,0.0,3.0,0.033408395068191224,0.0,0.0,0.09502646355644324,197.99884266666666,42.97400788257468,0.18867001727909222,9.380148155084926,0.0027427087579545415,181.14103120725562,1.217015510458126,0.10873669091327998,-967.3145638749528,45.663830431906,0.32737862507812193,-1197.1338166215887,-505.41712118636156
2025-01-01 18:08:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.13245139409446e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.13245139409446e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.342355637042203,-0.2687554740689393,8.512802941517341,4.469623866091658,1.7,9.236100170605994,1959.3328268873133,-920.1965917192781,-1684.3957787370769,-812.1792459037379,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03340036590198445,0.0,0.0,0.0950036254863001,197.99884266666666,42.82678490098135,0.1887668477385909,9.377359301050143,0.0027429004449318795,181.12740585880874,1.217045138806678,0.10873669091327998,-966.2773819000228,46.080790180744636,0.3263016450871656,-1178.7994662312185,-505.59631250585835
2025-01-01 18:09:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.133144906541929e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.133144906541929e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.335233022108927,-0.2758780890022159,8.505539460410652,4.436127650937795,1.7,9.236100170605994,1959.7642648687931,-918.9417563009839,-1666.472211976374,-811.6752833590009,-0.0,-0.0,2728.68528789007,0.0,3.0,0.033392398864706935,0.0,0.0,0.0949809641349853,197.99884266666666,42.754260337724276,0.1888630717565628,9.374600534562301,0.002743092112824436,181.11374005642767,1.2170745345768785,0.10873669091327998,-965.2471836736098,46.30542737262593,0.3252315914416786,-1160.7239712759992,-505.7482407003747
2025-01-01 18:10:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.1338384189893986e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.1338384189893986e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.328166073515685,-0.2829450375954572,8.49831796023339,4.402956247800519,1.7,9.236100170605994,1960.0937142762045,-917.509179874177,-1648.776935232905,-811.1753820924273,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03338449311735424,0.0,0.0,0.09495847711604398,197.99884266666666,42.58380847856219,0.1889586972427034,9.3711399744206,0.0027432837616269564,181.1000343920085,1.2171037009302472,0.10873669091327998,-964.2229397105044,46.71375983632747,0.3241684331508547,-1142.903629981791,-505.87330525111395
2025-01-01 18:11:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.134581470476405e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.134581470476405e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.321153074519547,-0.2899580365915959,8.491144827587577,4.370106603170528,1.7,9.236100170605994,1960.5047013009237,-916.2720412465824,-1631.306737721592,-810.6794178395932,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03337664676159065,0.0,0.0,0.09493615902987139,197.99884266666666,42.49883125044707,0.18905374318697782,9.368439868938532,0.0027434753913343044,181.08629035212647,1.2171326449535804,0.10873669091327998,-963.205555838915,46.933514592332564,0.3231121399322041,-1125.3348036218633,-505.97193409972886
2025-01-01 18:12:00,2.872343284359581,0.23287089580386194,0.03083572910882948,0.047872388072659686,0.0038811815967310322,0.0005139288184804914,1.8946983392205707,0.006998,0.9206469451390111,0.0,0.05,0.013677330311932122,0.017158398796897355,0.0,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.1352749829238746e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.1352749829238746e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.314193371079746,-0.2969177400313967,8.484012969779407,4.337575708035992,1.7,9.236100170605994,1960.8044648076038,-914.8607028526918,-1614.05849340853,-810.18734160278,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03336885908718922,0.0,0.0,0.09491400785630599,197.99884266666666,42.306518520313915,0.18914821620894795,9.365037167639167,0.0027436670019417905,181.07250842610134,1.2171613693276566,0.10873669091327998,-962.1940260838172,47.333323231125405,0.3220626821035002,-1108.0139136136825,-506.04457979484755
2025-01-01 18:13:00,3.4079745343595813,0.23287089580386194,0.5602627561358565,0.05679957557265969,0.0038811815967310322,0.009337712602264275,1.8946983392205707,0.006998,0.9206469451390111,0.53563125,0.05,0.013677330311932122,0.017158398796897355,0.529427027027027,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.135968501055686e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.135968501055686e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.30728524959891,-0.3038258615122338,8.476928669169475,4.305360594366149,1.7,9.236100170605994,12870.158799416722,-913.6409818735101,2381.917828349724,-809.6990295615477,-0.0,-0.0,2728.68528789007,0.0,3.0,0.03336112819759775,0.0,0.0,0.09489201820081601,197.99884266666666,42.20982096711339,0.18924213534204337,9.362393163910298,0.0027438585934448103,181.0586901060755,1.217189881128787,0.10873669091327998,-961.1892414885896,47.54825961507948,0.3210200304849948,-1090.9374388861704,-506.09171597635304
2025-01-01 18:14:00,3.4079745343595813,0.23287089580386194,0.5602627561358565,0.05679957557265969,0.0038811815967310322,0.009337712602264275,1.8946983392205707,0.006998,0.9206469451390111,0.53563125,0.05,0.013677330311932122,0.017158398796897355,0.529427027027027,0.0,0,0.2182875624705286,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.033720529058090566,0.0,On,1.7817801785835328,0,On,0.11096522114080358,0,On,0.24941069209603484,0.18705801907202607,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,On,302.3959887386547,43.21177318357455,3.130618534896712e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.11056831434012936,302.3959887386547,302.3959887386547,3.130618534896712e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.360809267747406,-0.2503018433637365,8.469884993084715,4.335455127379464,1.7,9.236100170605994,12856.68081845397,-912.2505634797261,2357.8339493430753,-813.4855144180023,-0.0,-0.0,2728.68528789007,0.0,3.0,0.033421002714568146,0.0,0.0,0.09506232460413869,197.99884266666666,32.51832486081568,0.18863046338077116,9.387433920404181,0.0027440501658392152,180.98779331567272,1.216967776218411,0.10873669091327998,-960.1902187743619,47.939655294635806,0.32199415269381304,-1106.8875063337748,-514.2255275353972
2025-01-01 18:15:00,4.280905606660318,0.2623947763169968,0.5465854258239244,0.07134842677767197,0.004373246271949947,0.009109757097065407,2.6785421165554557,0.006998,1.0097342401048626,0.53563125,0.05,0.0,0.017158398796897355,0.529427027027027,0.0,0,0.24781144298366348,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.04827939249415044,0.0,On,2.5510650924823577,0,On,0.1606873420891418,0,On,0.288775866113548,0.21658189958516094,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.1253676506063734e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1253676506063734e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.41312634418262,-0.19798476692852418,8.462888120148717,4.36449936564976,1.7,9.236100170605994,13714.808561591915,-911.0479692934148,2336.9477913918054,-817.193382162782,-0.0,-0.0,3598.8607980095803,0.0,3.0,0.033479473286271454,0.0,0.0,0.09522863764131836,197.99884266666666,24.178425624028307,0.1880350343128454,9.41106650418476,0.002744241698169576,181.7446828829996,1.2167507547995504,0.10873669091327998,-959.1978342712255,48.1498649778107,0.3229314917932313,-1122.3437547710312,-519.6554370494106
2025-01-01 18:16:00,4.280905606660318,0.2623947763169968,0.5465854258239244,0.07134842677767197,0.004373246271949947,0.009109757097065407,2.6785421165554557,0.006998,1.0097342401048626,0.53563125,0.05,0.0,0.017158398796897355,0.529427027027027,0.0,0,0.24781144298366348,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.04827939249415044,0.0,On,2.5510650924823577,0,On,0.1606873420891418,0,On,0.288775866113548,0.21658189958516094,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.1197700067764345e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.1197700067764345e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.469113381759684,-0.14199772935145916,8.45593128647383,4.392568237542831,1.7,9.236100170605994,13702.157609091471,-909.6780531655984,2314.9073473346034,-821.1687532073407,-0.0,-0.0,3598.8607980095803,0.0,3.0,0.03354198676845558,0.0,0.0,0.09540645028764366,197.99884266666666,15.502844168143497,0.18739933163950534,9.436668968091706,0.0027444340657915255,181.67132438744775,1.216518604584508,0.10873669091327998,-958.2111286395802,48.533075473981796,0.3238347751046501,-1137.339379359987,-526.7002565176566
2025-01-01 18:17:00,4.280905606660318,0.2623947763169968,0.5465854258239244,0.07134842677767197,0.004373246271949947,0.009109757097065407,2.6785421165554557,0.006998,1.0097342401048626,0.53563125,0.05,0.0,0.017158398796897355,0.529427027027027,0.0,0,0.24781144298366348,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.04827939249415044,0.0,On,2.5510650924823577,0,On,0.1606873420891418,0,On,0.288775866113548,0.21658189958516094,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.114271436288618e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.114271436288618e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.52390254136238,-0.08720856974876412,8.44902059308234,4.419667233537766,1.7,9.236100170605994,13689.938660095051,-908.492168944126,2294.1341330675846,-825.0664704440212,-0.0,-0.0,3598.8607980095803,0.0,3.0,0.03360310417988884,0.0,0.0,0.0955802919660114,197.99884266666666,7.181612408403424,0.18677985603481104,9.461598391071341,0.0027446263924621977,181.59907522670372,1.2162915040739188,0.10873669091327998,-957.2309672031253,48.738798258999275,0.3247044628138948,-1151.8711498530806,-532.9417002915822
2025-01-01 18:18:00,4.280905606660318,0.2623947763169968,0.5465854258239244,0.07134842677767197,0.004373246271949947,0.009109757097065407,2.6785421165554557,0.006998,1.0097342401048626,0.53563125,0.05,0.0,0.017158398796897355,0.529427027027027,0.0,0,0.24781144298366348,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041639391198003396,0.03122954339850254,On,0.0,0,Off,0.07919763157894738,0.0,On,0.04827939249415044,0.0,On,2.5510650924823577,0,On,0.1606873420891418,0,On,0.288775866113548,0.21658189958516094,On,0.017158398796897355,On,0.27023300054223287,0,On,0.24839864016193644,0,On,0,0,Off,On,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1,14352.278453333334,14352.278453333334,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8803.563106666666,Off,0.0,0.0,3.108921475813986e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.108921475813986e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,20.577541795888006,-0.03356931522313644,8.442149466486253,4.44583900014784,1.7,9.236100170605994,13678.155605261329,-907.1421619899712,2274.531422572078,-828.8894688234776,-0.0,-0.0,3598.8607980095803,0.0,3.0,0.033662882958894545,0.0,0.0,0.09575032605334302,197.99884266666666,-0.7784440458625852,0.18617589225502335,9.486620414743129,0.002744818678542262,181.52788930430197,1.2160692490493583,0.10873669091327998,-956.2564176271336,49.11425563716243,0.3255421874813559,-1165.9561589768346,-538.4594016633345
