Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 22:21:00,3.5751913063606557,2.2222037410840754,0.0,0.05958652177267759,0.03703672901806792,0.0,0.0656734568386125,0.0,0.3536384737717139,3.1058793757503294,0.05,0.0,0.0,0.20142052069151828,2.006199887059224,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4454.15711951304,18.33333333333337,1.942139845195372,1204.9214337027972,2.710000209083663,0.3958791666666667,1,5263.19938654917,5263.19938654917,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.69850547172959,51.666666666666686,46.10666666666668,0.0,51.09775246855355,0.0,0.0,0.0,36.69850547172959,48.959489207043845,51.09775246855355,47.890357576289,12.43753247303448,17.497135669029856,-0.3361976643035156,-0.4884147014232123,-0.6,9.236100170605994,1558.6897193333907,-1530.4677605446282,-2533.5650723571775,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10644369421071133,0.0,0,1.4943114960643924,197.99884266666666,-72.28241438613648,0.24770804886595435,8.370466124756888,0.003014577135246803,-1.3553084143216978,1.228757688465949,0,0,53.76037562880595
2025-01-01 22:22:00,3.5744960373638492,2.2217546416780394,0.0,0.059574933956064155,0.037029244027967326,0.0,0.0656734568386125,0.0,0.3536384737717139,3.105184106753523,0.05,0.0,0.0,0.20142052069151828,2.005750787653188,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4454.424831282534,18.33333333333337,1.942763784466067,1204.9938540598846,2.7093049400868563,0.3958791666666667,1,5263.539518675751,5263.539518675751,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.7097387577483,51.666666666666686,46.10666666666668,0.0,51.094098850550544,0.0,0.0,0.0,36.7097387577483,48.95639901037194,51.094098850550544,47.88754909028264,12.43753247303448,17.484370057314297,-0.34896327601907373,-0.48840732951917776,-0.6,9.236100170605994,1561.8217116319738,-1530.059129322135,-2530.6612749329242,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10639674742688437,0.0,0,1.493652432892111,197.99884266666666,-72.26838892740142,0.24790728103085682,8.36472781310383,0.003014570124310564,-1.2824041431995994,1.2288116647166991,0,0,53.75349540186335
2025-01-01 22:23:00,3.573810327018502,2.2213117165508978,0.0,0.05956350545030836,0.037021861942514965,0.0,0.0656734568386125,0.0,0.3536384737717139,3.1044983964081756,0.05,0.0,0.0,0.20142052069151828,2.0053078625260463,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4454.688895412197,18.33333333333337,1.943379474906617,1205.0652876714896,2.7086192297415095,0.3958791666666667,1,5263.87501641702,5263.87501641702,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.720771616590824,51.666666666666686,46.10666666666668,0.0,51.0904443053379,0.0,0.0,0.0,36.720771616590824,48.953307867801485,51.0904443053379,47.88473964903328,12.43753247303448,17.471775760965013,-0.3615575723683584,-0.48840006979695605,-0.6,9.236100170605994,1564.902072302646,-1529.6544491040977,-2527.797740507999,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10635042011132467,0.0,0,1.493002066134963,197.99884266666666,-72.2628139853851,0.24810403920463645,8.35847157471488,0.0030145634907955223,-1.2105611364574855,1.2288649210393574,0,0,53.74687184121863
2025-01-01 22:24:00,3.573133876874532,2.220874772922942,0.0,0.0595522312812422,0.0370145795487157,0.0,0.0656734568386125,0.0,0.3536384737717139,3.1038219462642056,0.05,0.0,0.0,0.20142052069151828,2.0048709188980904,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4454.949425560178,18.33333333333337,1.943987171309383,1205.1357652839772,2.707942779597539,0.3958791666666667,1,5264.206024177488,5264.206024177488,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.73161025371915,51.666666666666686,46.10666666666668,0.0,51.086788851033916,0.0,0.0,0.0,36.73161025371915,48.95021579620944,51.086788851033916,47.88192926879721,12.43753247303448,17.459347463715304,-0.37398586961806757,-0.4883929178937479,-0.6,9.236100170605994,1567.933279254631,-1529.253470564835,-2524.97320900171,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10630469312113791,0.0,0,1.492360127055122,197.99884266666666,-72.26456265807354,0.2482983993982125,8.352915515128146,0.0030145572291754743,-1.1397485513094665,1.2289174797314555,0,0,53.74048333033594
2025-01-01 22:25:00,3.572466401619215,2.2204436265003586,0.0,0.05954110669365358,0.037007393775005976,0.0,0.0656734568386125,0.0,0.3536384737717139,3.1031544710088887,0.05,0.0,0.0,0.20142052069151828,2.0044397724755068,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4455.206530392796,18.33333333333337,1.9445871173779932,1205.2053162933416,2.707275304342222,0.3958791666666667,1,5264.532680019471,5264.532680019471,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.742260603108555,51.666666666666686,46.10666666666668,0.0,51.08313250519567,0.0,0.0,0.0,36.742260603108555,48.94712281195025,51.08313250519567,47.879117965327545,12.43753247303448,17.44708008177643,-0.38625325155694057,-0.48838586970571857,-0.6,9.236100170605994,1570.9169731185875,-1528.8559635700353,-2522.186475935371,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10625954814666903,0.0,0,1.4917263586122038,197.99884266666666,-72.2732857265508,0.2484904343563218,8.346836655867445,0.003014551334085222,-1.069936860408589,1.228969362117333,0,0,53.73431004204593
2025-01-01 22:26:00,3.5718076273155575,2.220018100337329,0.0,0.05953012712192596,0.03700030167228882,0.0,0.0656734568386125,0.0,0.3536384737717139,3.102495696705231,0.05,0.0,0.0,0.20142052069151828,2.0040142463124773,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4455.460314258763,18.33333333333337,1.9451795472647455,1205.2739689275948,2.7066165300385645,0.3958791666666667,1,5264.855116519691,5264.855116519691,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.752728364797896,51.666666666666686,46.10666666666668,0.0,51.079475284843525,0.0,0.0,0.0,36.752728364797896,48.94402893087867,51.079475284843525,47.876305753896254,12.43753247303448,17.43496873203156,-0.39836460130181095,-0.48837892135517674,-0.6,9.236100170605994,1573.8546785268982,-1528.461715666795,-2519.436385029212,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10621496759586592,0.0,0,1.4911005138399047,197.99884266666666,-72.28869831717337,0.24868021403270868,8.341451822524785,0.0030145458003136933,-1.001097675314682,1.2290205886820076,0,0,53.728333780009905
2025-01-01 22:27:00,3.5711572907801012,2.2195980244341342,0.0,0.05951928817966835,0.03699330040723557,0.0,0.0656734568386125,0.0,0.3536384737717139,3.101845360169775,0.05,0.0,0.0,0.20142052069151828,2.0035941704092823,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4455.710877425022,18.33333333333337,1.945764686088962,1205.3417503105638,2.7059661935031083,0.3958791666666667,1,5265.173461068919,5265.173461068919,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.76301901749066,51.666666666666686,46.10666666666668,0.0,51.0758172064823,0.0,0.0,0.0,36.76301901749066,48.94093416836951,51.0758172064823,47.873492649313114,12.43753247303448,17.423008721107113,-0.41032461222625827,-0.4883720691645732,-0.6,9.236100170605994,1576.7478922098703,-1528.0705308244678,-2516.7218255616986,-0.0,-0.0,601.2115104662728,0.0,3.0,0.1061709345553155,0.0,0,1.490482355299006,197.99884266666666,-72.31049463472162,0.24886780574042566,8.335539742863268,0.0030145406227979794,-0.9332036854661254,1.229071179116822,0,0,53.72253784713798
2025-01-01 22:28:00,3.570515139130152,2.2191832354446897,0.0,0.0595085856521692,0.03698638725741149,0.0,0.0656734568386125,0.0,0.3536384737717139,3.101203208519826,0.05,0.0,0.0,0.20142052069151828,2.003179381419838,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4455.958316247569,18.33333333333337,1.9463427503058457,1205.408686508102,2.7053240418531592,0.3958791666666667,1,5265.487836089004,5265.487836089004,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.77313782786523,51.666666666666686,46.10666666666668,0.0,51.07215828612129,0.0,0.0,0.0,36.77313782786523,48.9378385393362,51.07215828612129,47.870678665943664,12.43753247303448,17.411195537523717,-0.42213779580965394,-0.4883653096432464,-0.6,9.236100170605994,1579.5980429723368,-1527.682228116047,-2514.0417304391704,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10612743276252827,0.0,0,1.4898716546882897,197.99884266666666,-72.33839005282073,0.24905327425518095,8.330315967545337,0.0030145357966176916,-0.866228614183612,1.2291211523521137,0,0,53.71690692610953
2025-01-01 22:29:00,3.569880929296263,2.2187735763616443,0.0,0.05949801548827105,0.036979559606027404,0.0,0.0656734568386125,0.0,0.3536384737717139,3.1005689986859366,0.05,0.0,0.0,0.20142052069151828,2.0027697223367924,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4456.202723355896,18.33333333333337,1.9469139481091133,1205.4748025779822,2.70468983201927,0.3958791666666667,1,5265.798359267212,5265.798359267212,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.783089860194444,51.666666666666686,46.10666666666668,0.0,51.068498539293444,0.0,0.0,0.0,36.783089860194444,48.934742058248744,51.068498539293444,47.867863817726395,12.43753247303448,17.399524843177225,-0.43380849015614587,-0.48835863947650104,-0.6,9.236100170605994,1582.4065049102992,-1527.2966404735926,-2511.395074123112,-0.0,-0.0,601.2115104662728,0.0,3.0,0.10608444657568032,0.0,0,1.4892681924197622,197.99884266666666,-72.3721101175787,0.2492366819305427,8.324560874370205,0.0030145313169895513,-0.800147170963541,1.229170526592745,0,0,53.711426967373946
2025-01-01 22:30:00,3.4648025306824173,2.1508996360285515,0.0,0.05774670884470695,0.03584832726714252,0.0,0.0656734568386125,0.0,0.3536384737717139,2.995490600072091,0.05,0.0,0.0,0.20142052069151828,1.9348957820036996,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4084.518913347416,18.33333333333337,1.8439556060213074,1104.9283294242696,2.5996114334054248,0.3958791666666667,1,4793.568076105019,4793.568076105019,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.79287998554334,51.666666666666686,46.10666666666668,0.0,51.06483798107367,0.0,0.0,0.0,36.79287998554334,48.93164473915066,51.06483798107367,47.865048118189165,12.43753247303448,17.387992465551957,-0.4453408677814146,-0.4883520555147439,-3.3,9.236100170605994,613.9086554608352,-51108.187340816876,-3181.637595333672,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11576107977070892,0.0,0,1.6251137616077813,197.99884266666666,-73.28039034969873,0.24941808880282143,8.319488757483668,0.003014527179262229,-40.685069717264,1.229219319350577,0,0,53.706085084979634
2025-01-01 22:31:00,3.462784384651563,2.1495960424728002,0.0,0.05771307307752605,0.035826600707880005,0.0,0.0656734568386125,0.0,0.3536384737717139,2.9934724540412367,0.05,0.0,0.0,0.20142052069151828,1.9335921884479483,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4085.2997232744706,18.33333333333337,1.8457701330807845,1105.1395511193093,2.59759328737457,0.3958791666666667,1,4794.560107727113,4794.560107727113,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.8341695209483,51.666666666666686,46.10666666666668,0.0,51.06117662609631,0.0,0.0,0.0,36.8341695209483,48.92854659567534,51.06117662609631,47.862231580464865,12.43753247303448,17.349386541845547,-0.48394679148782416,-3.19790894237434,-3.3,9.236100170605994,632.7548093313403,-2493.235971059234,-3171.971536115573,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11562515717177689,0.0,0,1.6232056100383985,197.99884266666666,-64.72494363893605,0.25001022725109745,8.30051217542101,0.0030143167966620974,-40.37234140758282,1.22938283247305,0,0,82.91166137611063
2025-01-01 22:32:00,3.4608268780913436,2.1483316181456056,0.0,0.05768044796818906,0.03580552696909343,0.0,0.0656734568386125,0.0,0.3536384737717139,2.991514947481017,0.05,0.0,0.0,0.20142052069151828,1.932327764120754,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4086.0572494585563,18.33333333333337,1.8475329213843719,1105.3444741858525,2.5956357808143506,0.3958791666666667,1,4795.522556977742,4795.522556977742,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.87414320287953,51.666666666666686,46.10666666666668,0.0,51.05751162639729,0.0,0.0,0.0,36.87414320287953,48.9254449754158,51.05751162639729,47.85941164992506,12.43753247303448,17.311908068590117,-0.5214252647432538,-3.1994849182673315,-3.3,9.236100170605994,646.3152961803312,-2428.885859532622,-3162.5989126031495,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11549312407440043,0.0,0,1.6213520612985355,197.99884266666666,-61.14310124963719,0.2505862201295905,8.282749088585522,0.0030141080589475523,-40.06710183730176,1.2295416152620209,0,0,80.27934675171528
2025-01-01 22:33:00,3.4589205533160094,2.1471002539854798,0.0,0.057648675888600155,0.035785004233091326,0.0,0.0656734568386125,0.0,0.3536384737717139,2.989608622705683,0.05,0.0,0.0,0.20142052069151828,1.9310963999606279,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4086.7951383507507,18.33333333333337,1.8492522593535048,1105.5440850478046,2.593729456039017,0.3958791666666667,1,4796.4600567318885,4796.4600567318885,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.91300879661356,51.666666666666686,46.10666666666668,0.0,51.053843100973374,0.0,0.0,0.0,36.91300879661356,48.92233998917344,51.053843100973374,47.85658843327347,12.43753247303448,17.275378589373837,-0.5579547439595345,-3.1993215867136495,-3.3,9.236100170605994,657.4100408049817,-2405.8258905996177,-3153.474188889719,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11536435818087372,0.0,0,1.6195443792519404,197.99884266666666,-59.76339145217302,0.25114876614290793,8.265494922413893,0.003013900926170222,-39.76825648092408,1.2296964196723124,0,0,80.12902824642433
2025-01-01 22:34:00,3.457060295913103,2.145898646408331,0.0,0.05761767159855172,0.03576497744013885,0.0,0.0656734568386125,0.0,0.3536384737717139,2.9877483653027768,0.05,0.0,0.0,0.20142052069151828,1.9298947923834793,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4087.5153581654286,18.33333333333337,1.8509325664127534,1105.7389161389399,2.59186919863611,0.3958791666666667,1,4797.375107637702,4797.375107637702,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.950877860081484,51.666666666666686,46.10666666666668,0.0,51.05017115003533,0.0,0.0,0.0,36.950877860081484,48.91923173025479,51.05017115003533,47.85376202036453,12.43753247303448,17.23970231735376,-0.5936310159796108,-3.1992943984886875,-3.3,9.236100170605994,667.6986915631464,-2385.316302076465,-3144.57267124443,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11523852724112231,0.0,0,1.6177778996006527,197.99884266666666,-58.95243419103978,0.25169927897092004,8.248094501897256,0.003013695364199034,-39.475213163770874,1.229847648382894,0,0,79.63613006919937
2025-01-01 22:35:00,3.4552435306395255,2.1447251319714464,0.0,0.057587392177325426,0.03574541886619077,0.0,0.0656734568386125,0.0,0.3536384737717139,2.985931600029199,0.05,0.0,0.0,0.20142052069151828,1.9287212779465948,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4088.2188956113537,18.33333333333337,1.8525759948014853,1105.9292343799139,2.5900524333625325,0.3958791666666667,1,4798.268963324601,4798.268963324601,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,36.987805633171185,51.666666666666686,46.10666666666668,0.0,51.04649586370656,0.0,0.0,0.0,36.987805633171185,48.91612028257268,51.04649586370656,47.85093249200573,12.43753247303448,17.20483185969442,-0.628501473638952,-3.1992489429853332,-3.3,9.236100170605994,677.6514421752663,-2368.8859489009724,-3135.8818452295523,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11511546895502209,0.0,0,1.6160503438917955,197.99884266666666,-58.253339550537454,0.2522384169001272,8.23172999697288,0.003013491342058422,-39.1876738020196,1.2299954995301101,0,0,79.10141164053806
2025-01-01 22:36:00,3.453468448574474,2.1435785422274174,0.0,0.05755780747624123,0.03572630903712362,0.0,0.0656734568386125,0.0,0.3536384737717139,2.9841565179641476,0.05,0.0,0.0,0.20142052069151828,1.9275746882025655,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4088.906441520467,18.33333333333337,1.8541840189962469,1106.1152266519234,2.5882773512974815,0.3958791666666667,1,4799.142501505724,4799.142501505724,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,37.02383044121116,51.666666666666686,46.10666666666668,0.0,51.04281732711507,0.0,0.0,0.0,37.02383044121116,48.9130057253884,51.04281732711507,47.84809992452508,12.43753247303448,17.170734356664315,-0.6625989766690559,-3.1992016310076994,-3.3,9.236100170605994,687.3972564967103,-2355.213166553222,-3127.392879521625,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11499507188466854,0.0,0,1.6143601477025724,197.99884266666666,-57.54652766431096,0.2527666147675948,8.215178145235853,0.003013288830370717,-38.905428790662214,1.2301401099200455,0,0,78.54352386005739
2025-01-01 22:37:00,3.451733496506286,2.1424578739006215,0.0,0.0575288916084381,0.03570763123167702,0.0,0.0656734568386125,0.0,0.3536384737717139,2.9824215658959594,0.05,0.0,0.0,0.20142052069151828,1.9264540198757696,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4089.5785883464214,18.33333333333337,1.8557578937554822,1106.2970532232493,2.5865423992292933,0.3958791666666667,1,4799.996474903004,4799.996474903004,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,37.05898504711893,51.666666666666686,46.10666666666668,0.0,51.039135621922824,0.0,0.0,0.0,37.05898504711893,48.90988813473614,51.039135621922824,47.845264391142805,12.43753247303448,17.13738172562088,-0.695951607712491,-3.1991534640436883,-3.3,9.236100170605994,696.911239198474,-2343.5904228793624,-3119.0981790843925,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11487724113400527,0.0,0,1.6127059788331843,197.99884266666666,-56.864962860543194,0.25328423740011163,8.199027178178579,0.0030130878008866975,-38.62829775097474,1.2302815962949505,0,0,77.98764793176662
2025-01-01 22:38:00,3.450037148479233,2.1413621413210313,0.0,0.05750061914132055,0.035689369022017185,0.0,0.0656734568386125,0.0,0.3536384737717139,2.9807252178689065,0.05,0.0,0.0,0.20142052069151828,1.9253582872961794,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4090.2359185795067,18.33333333333337,1.8572988597703306,1106.474871666922,2.58484605120224,0.3958791666666667,1,4800.831623579762,4800.831623579762,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,37.0933017416919,51.666666666666686,46.10666666666668,0.0,51.035450826828715,0.0,0.0,0.0,37.0933017416919,48.906767583891224,51.035450826828715,47.84242596242249,12.43753247303448,17.104746287368602,-0.728587045964769,-3.1991058029848625,-3.3,9.236100170605994,706.1874902592281,-2333.5148155190254,-3110.9902911680724,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11476188294123588,0.0,0,1.6110865210071597,197.99884266666666,-56.222463902577985,0.25379164883289745,8.183262213627504,0.003012888226329688,-38.356102977550066,1.2304200738438424,0,0,77.4481263521082
2025-01-01 22:39:00,3.4483779300352944,2.140290392082852,0.0,0.05747296550058824,0.0356715065347142,0.0,0.0656734568386125,0.0,0.3536384737717139,2.979065999424968,0.05,0.0,0.0,0.20142052069151828,1.9242865380580005,0.01458333333333334,1,0.0385712255307821,0.028928419148086568,On,0.0,0,Off,0.004767828947368421,0.0,On,0.036531562911667564,0,On,0.024374064979576525,0.0,On,0.08507777951635616,0,On,0.22998946872457568,0.1724921015434317,On,HP On,4090.878995326946,18.33333333333337,1.8588081210702307,1106.6488343125393,2.583186832758301,0.3958791666666667,1,4801.648662972819,4801.648662972819,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,7955.708382222222,Off,0.0,0.0,37.12681179278632,51.666666666666686,46.10666666666668,0.0,51.03176301761128,0.0,0.0,0.0,37.12681179278632,48.90364414340996,51.03176301761128,47.83958470630931,12.43753247303448,17.07280123873093,-0.7605320946024428,-3.199059416655382,-3.3,9.236100170605994,715.2315346488481,-2324.637250092787,-3103.062020493615,-0.0,-0.0,601.2115104662728,0.0,3.0,0.11464890636396154,0.0,0,1.6095004975281844,197.99884266666666,-55.62115158536698,0.2542892044393836,8.168467185021587,0.0030126900803800734,-38.088672310049034,1.2305556541910916,0,0,76.93334824555113
