Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 19:23:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.221365803514676,51.666666666666686,46.10666666666668,0.0,51.39691545842755,0.0,0.0,0.0,22.221365803514676,50.3983642937098,51.39691545842755,49.89908871135093,12.43753247303448,18.881670169054885,0.0,4.180127646763396,0.6,9.236100170605994,-274.8949420570534,-1623.1008060786808,-1192.0583193883529,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04977467564357767,0.0,0,0.29536939383323885,131.99922844444444,54.04378195927721,0.21309711225383904,8.802812614273344,0.0028281825820904074,20.575674545710875,1.2230696144541386,0.24476732340963211,-1147.9557433655477,-475.14506271313303
2025-01-01 19:24:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.243823499917962,51.666666666666686,46.10666666666668,0.0,51.394789567079165,0.0,0.0,0.0,22.243823499917962,50.396493144196526,51.394789567079165,49.89734493275521,12.43753247303448,18.847900543558325,0.0,4.140812852340962,0.6,9.236100170605994,-270.27344379107456,-1604.3609794008116,-1188.450833965339,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04971587866229886,0.0,0,0.29502048490525495,131.99922844444444,55.057794802242114,0.21355068145158457,8.787187044869496,0.002828227782554124,20.66974234611869,1.2232110293793281,0.2436364707372834,-1130.1041450619355,-474.25683433887616
2025-01-01 19:25:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.265857085191627,51.666666666666686,46.10666666666668,0.0,51.39266167505112,0.0,0.0,0.0,22.265857085191627,50.39462010363353,51.39266167505112,49.895599317924734,12.43753247303448,18.81473124467784,0.0,4.10214567747143,0.6,9.236100170605994,-265.79908926688745,-1585.6376959296485,-1184.9116857398533,-0.0,-0.0,863.1195953720223,0.0,2.0,0.049658090973957375,0.0,0,0.29467756525272576,131.99922844444444,55.99300110094349,0.21399731804326183,8.771881035505137,0.0028282731844156725,20.762056871238308,1.2233499614588137,0.24251910275648014,-1112.6366341695973,-473.00106176005113
2025-01-01 19:26:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.28748045730453,51.666666666666686,46.10666666666668,0.0,51.39053182070149,0.0,0.0,0.0,22.28748045730453,50.39274520773307,51.39053182070149,49.893851901248865,12.43753247303448,18.78214257389918,0.0,4.064118237301251,0.6,9.236100170605994,-261.46606658215956,-1567.6887530991337,-1181.4385527772788,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04960128008061319,0.0,0,0.29434044202865184,131.99922844444444,56.85289082309694,0.2144372322095977,8.756210740191317,0.0028283187838703478,20.85267437225098,1.223486491548398,0.24141517728686565,-1095.5456326011506,-472.14312049798303
2025-01-01 19:27:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.308706971308435,51.666666666666686,46.10666666666668,0.0,51.38840004113148,0.0,0.0,0.0,22.308706971308435,50.39086849103714,51.38840004113148,49.89210271598998,12.43753247303448,18.75011560206495,0.0,4.026708256845051,0.6,9.236100170605994,-257.26883033347167,-1549.7465828036798,-1178.0292083882896,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04954541471819492,0.0,0,0.2940089297079706,131.99922844444444,57.6407826827957,0.21487062692842665,8.741513638507893,0.0028283645772364478,20.94164896782744,1.2236206973810015,0.24032422851590007,-1078.8172521423671,-470.9293306613127
2025-01-01 19:28:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.329549463865202,51.666666666666686,46.10666666666668,0.0,51.38626637223454,0.0,0.0,0.0,22.329549463865202,50.38898998696317,51.38626637223454,49.89035179432749,12.43753247303448,18.71863213504545,0.0,3.989908577312598,0.6,9.236100170605994,-253.20208678568383,-1532.5443852110284,-1174.681516619948,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04949046480337263,0.0,0,0.29368284977229264,131.99922844444444,58.35983446224192,0.21529769824176595,8.72710568737898,0.0028284105609505572,21.02903273591938,1.223752653704,0.2392462237814738,-1062.444548898008,-470.09983631302043
2025-01-01 19:29:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.350020276255073,51.666666666666686,46.10666666666668,0.0,51.384130848743204,0.0,0.0,0.0,22.350020276255073,50.38710972784767,51.384130848743204,49.88859916739991,12.43753247303448,18.687674681168136,0.0,3.9536980992326725,0.6,9.236100170605994,-249.2607799118332,-1515.3399757649775,-1171.3934279929867,-0.0,-0.0,863.1195953720223,0.0,2.0,0.04943640138304513,0.0,0,0.2933620304101529,131.99922844444444,59.0130527091313,0.21571863551219234,8.712977529525691,0.0028284567315630376,21.114875801031936,1.223882432409651,0.2381807165891981,-1046.4145202293232,-468.92545553565424
2025-01-01 19:30:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.37013127611924,51.666666666666686,46.10666666666668,0.0,51.38199350427393,0.0,0.0,0.0,22.37013127611924,50.385227744987965,51.38199350427393,49.88684486534498,12.43753247303448,18.657226420317507,0.0,3.9180703231580534,-1.1,9.236100170605994,-432.8614641969068,-2276.72472856311,-1355.5793376912127,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05205422654202766,0.0,0,0.3088965451080873,131.99922844444444,59.59827812228356,0.21613362166875227,8.698450691032754,0.002828503085733715,24.614974806792354,1.2240101026589343,0.27344079611940303,-1808.602050130347,-468.12267843276317
2025-01-01 19:31:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.391501744357907,51.666666666666686,46.10666666666668,0.0,51.3798543713699,0.0,0.0,0.0,22.391501744357907,50.38334406868205,51.3798543713699,49.88508891733812,12.43753247303448,18.624988064730868,0.0,3.868048484711007,-1.1,9.236100170605994,-425.8828425119116,-2248.77199507137,-1351.9391246801606,-0.0,-0.0,863.1195953720223,0.0,2.0,0.051999290946844266,0.0,0,0.30857055014700746,131.99922844444444,62.93668679622658,0.2165743592722879,8.683623640550984,0.0028285571181486608,24.692134923984746,1.2241453041995902,0.2721527854952485,-1782.1390030174034,-466.63299205396663
2025-01-01 19:32:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.412470438756085,51.666666666666686,46.10666666666668,0.0,51.37771333616962,0.0,0.0,0.0,22.412470438756085,50.38145859287642,51.37771333616962,49.88333122122983,12.43753247303448,18.593318409621354,0.0,3.818958236248662,-1.1,9.236100170605994,-420.9307373277145,-2221.942973795345,-1348.3668860328717,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05194529413473402,0.0,0,0.3082501260466851,131.99922844444444,64.31655333313489,0.2170083889960145,8.669099641402367,0.00282861131395169,24.767813563553354,1.2242781489878383,0.27088280812520427,-1756.2953195183543,-465.64765427699075
2025-01-01 19:33:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.433066157968916,51.666666666666686,46.10666666666668,0.0,51.37557043501078,0.0,0.0,0.0,22.433066157968916,50.379571351402454,51.37557043501078,49.88157180959829,12.43753247303448,18.562176595930513,0.0,3.7707180715209425,-1.1,9.236100170605994,-416.7816372546556,-2196.059768129394,-1344.8578214285146,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05189216793881733,0.0,0,0.3079348682959979,131.99922844444444,64.95658880183677,0.21743621751195272,8.654190016455537,0.002828665669960073,24.84211784032039,1.2244088069799384,0.2696289954718721,-1731.0218578048425,-465.03791032455143
2025-01-01 19:34:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.45330651243024,51.666666666666686,46.10666666666668,0.0,51.373425701627,0.0,0.0,0.0,22.45330651243024,50.37768237566649,51.373425701627,49.87981071268624,12.43753247303448,18.531537648934545,0.0,3.723259213603778,-1.1,9.236100170605994,-412.87333245248647,-2171.011875199997,-1341.4089396540996,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05183987113902758,0.0,0,0.30762453228971376,131.99922844444444,65.41601182959087,0.2178581402176441,8.640215353124566,0.002828720183220526,24.915112575210593,1.22453738161718,0.26838977407186543,-1706.276985867871,-464.73488933212616
2025-01-01 19:35:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.47320385495258,51.666666666666686,46.10666666666668,0.0,51.371279168159425,0.0,0.0,0.0,22.47320385495258,50.37579169559203,51.371279168159425,49.87804795930833,12.43753247303448,18.50138405809431,0.0,3.6765225644149493,-1.1,9.236100170605994,-409.048877052679,-2146.7113546654705,-1338.018102554968,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05178837515595967,0.0,0,0.30731894843392876,131.99922844444444,65.84963013026668,0.21827435391838435,8.62649874752461,0.0028287748509191624,24.9868427460356,1.224663945107923,0.26716379317125055,-1682.0248215915635,-464.68653307390707
2025-01-01 19:36:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.492768783389042,51.666666666666686,46.10666666666668,0.0,51.36913086563206,0.0,0.0,0.0,22.492768783389042,50.373899340062366,51.36913086563206,49.876283577277526,12.43753247303448,18.471700804003053,0.0,3.630457165994545,-1.1,9.236100170605994,-405.31809848579815,-2123.081427620882,-1334.6834620728496,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05173765558773624,0.0,0,0.3070179719247313,131.99922844444444,66.24576821502919,0.21868502382149269,8.612368388673245,0.0028288296703392166,25.05734677132532,1.2247885592787293,0.26594988998621094,-1658.2343036575016,-464.84712396338045
2025-01-01 19:37:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.512011582561744,51.666666666666686,46.10666666666668,0.0,51.3669808241105,0.0,0.0,0.0,22.512011582561744,50.37200533706843,51.3669808241105,49.8745175935474,12.43753247303448,18.44247331027437,0.0,3.5850191392251367,-1.1,9.236100170605994,-401.6892883777582,-2100.055699873589,-1331.403228845197,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05168768872072045,0.0,0,0.30672146204231876,131.99922844444444,66.59434509541637,0.219090311251902,8.599144914628324,0.002828884638847016,25.126661988228413,1.2249112841651975,0.2647470664576552,-1634.8785346817078,-465.1771651918813
2025-01-01 19:38:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.530942230702998,51.666666666666686,46.10666666666668,0.0,51.36482907273019,0.0,0.0,0.0,22.530942230702998,50.370109713735104,51.36482907273019,49.87275003423757,12.43753247303448,18.413687435778822,0.0,3.540170752488879,-1.1,9.236100170605994,-398.1633744763435,-2077.5768230458802,-1328.175670853173,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05163845151983023,0.0,0,0.30642928209352055,131.99922844444444,66.89270100480714,0.21949037364611448,8.585494080991836,0.0028289397538896017,25.194824667758816,1.2250321780408095,0.2635544686642478,-1611.934209792508,-465.6426132533722
2025-01-01 19:39:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.549570357404697,51.666666666666686,46.10666666666668,0.0,51.36267563972418,0.0,0.0,0.0,22.549570357404697,50.368212496347056,51.36267563972418,49.870980924658504,12.43753247303448,18.385329533084683,0.0,3.495879600174433,-1.1,9.236100170605994,-394.7377473238157,-2055.5953498338345,-1324.9991195047946,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05158992173201914,0.0,0,0.30614130002586704,131.99922844444444,67.14177680895665,0.21988536363798392,8.572072310552837,0.002828995012992383,25.26186985229527,1.225151297167742,0.2623713684823045,-1589.3811173237232,-466.21423251011134
2025-01-01 19:40:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.567905234139335,51.666666666666686,46.10666666666668,0.0,51.360520552454666,0.0,0.0,0.0,22.567905234139335,50.3663137103781,51.360520552454666,49.869210289339826,12.43753247303448,18.35738646261244,0.0,3.4521178802841472,-1.1,9.236100170605994,-391.40873353004463,-2034.0686978140175,-1321.8719707445593,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05154207791409729,0.0,0,0.3058573885926829,131.99922844444444,67.34364184249266,0.22027542875025638,8.559532782406633,0.002829050413756454,25.327831311856322,1.2252686957336751,0.2611971473074232,-1567.20170362712,-466.8669941868974
2025-01-01 19:41:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.585955782923303,51.666666666666686,46.10666666666668,0.0,51.358363837445346,0.0,0.0,0.0,22.585955782923303,50.36441338052134,51.358363837445346,49.86743815205934,12.43753247303448,18.329845580157837,0.0,3.4088617627913687,-1.1,9.236100170605994,-388.1726925194346,-2012.9602289875688,-1318.7926831955415,-0.0,-0.0,863.1195953720223,0.0,2.0,0.05149489941487323,0.0,0,0.30557742524711423,131.99922844444444,67.50039530408463,0.22066071145613467,8.546547329575631,0.00282910595385582,25.39274157210526,1.2253844259006224,0.2600312817032584,-1545.3806955917114,-467.5795333958574
2025-01-01 19:42:00,1.0449976325466743,0.19151139022068958,0.0,0.01741662720911124,0.00319185650367816,0.0,0.3284185063581388,0.0,0.7165791261885356,0.0,0.0,0.0,0.0,0.19151139022068958,0,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.008647289839181288,0.0,On,0.3197712165189575,0,On,0.1601212836333465,0,On,0.18239919083086054,0.13679939312314537,On,0.1568930031637324,0,On,0.14421631909720384,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,22.60373059263081,51.666666666666686,46.10666666666668,0.0,51.356205520413035,0.0,0.0,0.0,22.60373059263081,50.3625115307186,51.356205520413035,49.86566453587139,12.43753247303448,18.302694713971242,0.0,3.366090838918293,-1.1,9.236100170605994,-385.0261976050151,-1992.2384446523836,-1315.75977515995,-0.0,-0.0,863.1195953720223,0.0,2.0,0.051448366339214346,0.0,0,0.3053012919288586,131.99922844444444,67.61398218291279,0.22104134939128553,8.533770511060563,0.0028291616310346887,25.456631970758373,1.2254985378978804,0.25887333079186003,-1523.904774008479,-468.33367064390444
