occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.6,0.586,0.301,0.421,0.233,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.593,0.305,0.421,0.234,0.0,0.0,0.0,0.0,0.329,1.0,0,0,0,0,0
0.6,0.593,0.305,0.421,0.234,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.593,0.305,0.421,0.234,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.61,0.313,0.421,0.248,0.0,0.0,0.0,0.0,0.364,1.0,0,0,0,0,0
0.453,0.604,0.243,0.421,0.203,0.0,0.0,0.0,0.0,0.0822,0,0.733,0,0,0,0
0.253,0.587,0.144,0.421,0.135,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.2,0.582,0.118,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,0.667,0,0,0,0
0.2,0.584,0.131,0.493,0.129,0.0,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.2,0.585,0.136,0.519,0.134,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.347,0.599,0.222,0.591,0.195,0.0,0.0,0.0,0.733,0.0,0,1.0,0,0,0,0
0.547,0.619,0.339,0.69,0.279,0.0,0.0,0.0,1.0,0.164,0,0.267,0,0,0,0
0.6,0.618,0.454,0.754,0.365,0.0,0.0,0.0,0.2,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.605,0.546,0.768,0.458,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.578,0.536,0.768,0.518,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.747,0.553,0.308,0.684,0.331,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.547,0.229,0.653,0.259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.547,0.229,0.653,0.259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.547,0.229,0.653,0.259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.548,0.109,0.568,0.134,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.549,0.0651,0.537,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.561,0.0316,0.452,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.549,0.0569,0.537,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.547,0.0421,0.537,0.0708,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.561,0.0317,0.421,0.101,0.0,0.0,0.0,0.0,0.414,1.0,0,0,0,0,0
1.0,0.559,0.0362,0.421,0.12,0.0,0.0,0.0,0.0,0.187,1.0,0,0,0,0,0
1.0,0.554,0.0485,0.421,0.171,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.552,0.053,0.421,0.19,0.0,0.0,0.0,0.0,0.561,1.0,0,0,0,0,0
0.853,0.559,0.0506,0.421,0.139,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.562,0.0497,0.421,0.12,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.562,0.0497,0.421,0.12,0.0,0.0,0.0,0.0,0.154,1.0,0,0,0,0,0
0.8,0.562,0.0497,0.421,0.12,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.559,0.0881,0.421,0.168,0.0,0.0,0.0,0.0,0.422,1.0,0,0,0,0,0
0.8,0.558,0.102,0.421,0.186,0.0,0.0,0.0,0.0,0.397,1.0,0,0,0,0,0
0.653,0.561,0.0718,0.421,0.136,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.6,0.562,0.0607,0.421,0.118,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.453,0.562,0.0671,0.421,0.116,0.0,0.0,0.0,0.0,0.351,0,1.0,0,0,0,0
0.4,0.562,0.0694,0.421,0.115,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.4,0.562,0.0694,0.421,0.115,0.0,0.0,0.0,0.0,0.211,0,1.0,0,0,0,0
0.4,0.562,0.0694,0.421,0.115,0.0,0.0,0.0,0.0,0.0429,0,0,0,0,0,0
0.4,0.559,0.114,0.421,0.159,0.0,0.0,0.0,0.733,0.0,0,0,0,0,0,0
0.4,0.558,0.13,0.421,0.175,0.0,0.0,0.0,0.2,0.174,0,0.467,0,0,0,0
0.4,0.558,0.13,0.421,0.175,0.0,0.0,0.0,0.0,0.164,0,1.0,0,0,0,0
0.4,0.558,0.13,0.421,0.175,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.253,0.561,0.0926,0.421,0.127,0.0,0.0,0.0,0.0,0.335,0,1.0,0,0,0,0
0.2,0.562,0.079,0.421,0.11,0.0,0.0,0.0,0.0,0.293,0,1.0,0,0,0,0
0.347,0.559,0.123,0.421,0.154,0.0,0.0,0.0,0.733,0.0,0,0.267,0,0,0,0
0.253,0.561,0.0949,0.421,0.126,0.0,0.0,0.0,0.2,0.0822,1.0,0,0,0,0,0
0.2,0.562,0.0875,0.421,0.109,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.0533,0.565,0.0384,0.421,0.0652,0.0,0.0,0.0,0.0,0.0,0,0.733,0,0,0,0
0.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.0,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.147,0.563,0.0794,0.421,0.0931,0.0,0.0,0.0,0.0,0.0822,0,0.467,0,0,0,0
0.2,0.562,0.101,0.421,0.109,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.2,0.562,0.101,0.421,0.109,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.347,0.566,0.174,0.421,0.153,0.0,0.0,0.0,0.0,0.0822,0,0.267,0,0,0,0
0.4,0.568,0.2,0.421,0.169,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.4,0.568,0.2,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.4,0.568,0.2,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.547,0.586,0.277,0.421,0.217,0.0,0.0,0.0,0.0,0.242,1.0,0,0,0,0,0
0.6,0.593,0.305,0.421,0.234,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.747,0.599,0.375,0.421,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.602,0.4,0.421,0.296,0.0,0.0,0.0,0.0,0.181,1.0,0,0,0,0,0
0.653,0.612,0.338,0.421,0.265,0.0,0.0,0.0,0.733,0.0,1.0,0,0,0,0,0
0.6,0.616,0.315,0.421,0.253,0.0,0.0,0.0,0.2,0.0822,1.0,0,0,0,0,0
0.6,0.616,0.315,0.421,0.253,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.315,0.421,0.253,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.747,0.622,0.355,0.637,0.289,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.624,0.37,0.716,0.302,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.653,0.624,0.37,0.716,0.302,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.6,0.624,0.37,0.716,0.302,0.0,0.0,0.0,0.0,0.247,1.0,0,0,0,0,0
0.6,0.618,0.454,0.754,0.365,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.484,0.768,0.388,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.605,0.546,0.768,0.458,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.568,0.768,0.484,0.0,0.0,0.0,0.0,0.243,1.0,0,0,0,0,0
0.6,0.578,0.536,0.768,0.518,0.0,0.0,0.0,0.0,0.0885,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.32,1.0,0,0,0,0,0
0.6,0.569,0.525,0.768,0.53,0.0,0.0,0.0,0.0,0.0216,1.0,0,0,0,0,0
0.6,0.546,0.385,0.768,0.408,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.747,0.538,0.334,0.768,0.364,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.947,0.538,0.334,0.768,0.364,0.0,0.0,0.0,0.0,0.254,1.0,0,0,0,0,0
1.0,0.538,0.334,0.768,0.364,0.0,0.0,0.0,0.0,0.0231,1.0,0,0,0,0,0
1.0,0.533,0.17,0.684,0.192,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.532,0.111,0.653,0.129,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
1.0,0.532,0.111,0.653,0.129,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.0194,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.532,0.0419,0.622,0.075,0.0,0.0,0.0,0.0,0.138,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.563,0.0171,0.436,0.0493,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.546,0.0179,0.537,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.0179,0.537,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.0179,0.537,0.0493,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.546,0.0178,0.537,0.0493,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.546,0.0169,0.537,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.546,0.0169,0.537,0.0493,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
1.0,0.546,0.0169,0.537,0.0493,0.0,0.0,0.0,0.0,0.493,1.0,0,0,0,0,0
0.973,0.549,0.0169,0.521,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.563,0.0177,0.436,0.0516,0.0,0.0,0.0,0.0,0.0432,1.0,0,0,0,0,0
0.8,0.546,0.0222,0.537,0.0664,0.0,0.0,0.0,0.0,0.0864,1.0,0,0,0,0,0
0.8,0.547,0.0229,0.537,0.0713,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.551,0.0275,0.537,0.103,0.0,0.0,0.0,0.0,0.199,1.0,0,0,0,0,0
0.773,0.553,0.0261,0.521,0.0956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.627,0.565,0.0191,0.421,0.0587,0.0,0.0,0.0,0.0,0.11,1.0,0,0,0,0,0
0.8,0.559,0.0328,0.421,0.12,0.0,0.0,0.0,0.0,0.321,1.0,0,0,0,0,0
0.8,0.559,0.0328,0.421,0.12,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
0.8,0.559,0.0328,0.421,0.12,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.559,0.0334,0.421,0.12,0.0,0.0,0.0,0.0,0.25,1.0,0,0,0,0,0
0.8,0.562,0.0371,0.421,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.562,0.0371,0.421,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.562,0.0371,0.421,0.12,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.562,0.0377,0.421,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.562,0.0415,0.421,0.118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.562,0.0415,0.421,0.118,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.562,0.0415,0.421,0.118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.562,0.0419,0.421,0.117,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.562,0.0448,0.421,0.115,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.562,0.0448,0.421,0.115,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.562,0.0448,0.421,0.115,0.0,0.0,0.0,0.0,0.411,1.0,0,0,0,0,0
0.8,0.561,0.0495,0.421,0.123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.558,0.0795,0.421,0.175,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.558,0.0795,0.421,0.175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.558,0.0795,0.421,0.175,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.773,0.558,0.08,0.421,0.174,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.627,0.557,0.0877,0.421,0.178,0.0,0.0,0.0,0.133,0.0,1.0,0,0,0,0,0
0.773,0.554,0.112,0.421,0.222,0.0,0.0,0.0,1.0,0.0,0,0.133,0,0,0,0
0.6,0.558,0.0833,0.421,0.17,0.0,0.0,0.0,0.8,0.0822,0,1.0,0,0,0,0
0.6,0.558,0.0846,0.421,0.17,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.558,0.0929,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.558,0.0929,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.558,0.0929,0.421,0.169,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.6,0.558,0.0936,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,0,0,0,0,0,0
0.573,0.558,0.0924,0.421,0.161,0.0,0.0,0.0,0.0,0.329,0,0,0,0,0,0
0.427,0.561,0.0627,0.421,0.117,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0,0,0
0.6,0.558,0.0978,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.559,0.0992,0.421,0.169,0.0,0.0,0.0,0.0,0.0822,0,1.0,0,0,0,0
0.6,0.568,0.108,0.421,0.169,0.0,0.0,0.0,0.0,0.043,0,1.0,0,0,0,0
0.6,0.568,0.108,0.421,0.169,0.0,0.0,0.0,0.0,0.151,0,1.0,0,0,0,0
0.627,0.568,0.114,0.421,0.177,0.0,0.0,0.0,0.133,0.0822,0,0.867,0,0,0,0
0.8,0.572,0.159,0.421,0.23,0.0,0.0,0.0,0.8,0.126,1.0,0,0,0,0,0
0.8,0.593,0.19,0.421,0.234,0.0,0.0,0.0,0.0,0.208,1.0,0,0,0,0,0
0.8,0.593,0.19,0.421,0.234,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.593,0.19,0.421,0.234,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.598,0.205,0.421,0.246,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.633,0.304,0.421,0.321,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.633,0.304,0.421,0.321,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.633,0.304,0.421,0.321,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.634,0.318,0.473,0.33,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.643,0.408,0.814,0.386,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.8,0.643,0.408,0.814,0.386,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.8,0.643,0.408,0.814,0.386,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.642,0.429,0.823,0.401,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.773,0.631,0.551,0.869,0.486,0.0,0.0,0.0,0.0,0.164,1.0,0,0,0,0,0
0.6,0.616,0.431,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.616,0.431,0.768,0.388,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.614,0.444,0.768,0.401,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.531,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.531,0.768,0.484,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.6,0.531,0.768,0.484,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.6,0.596,0.527,0.768,0.49,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.6,0.569,0.503,0.768,0.53,0.0,0.0,0.0,0.0,0.0405,1.0,0,0,0,0,0
0.627,0.569,0.503,0.768,0.53,0.0,0.0,0.0,0.0,0.101,1.0,0,0,0,0,0
0.8,0.569,0.482,0.753,0.509,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.827,0.564,0.337,0.668,0.369,0.0,0.0,0.0,0.0,0.0427,1.0,0,0,0,0,0
1.0,0.538,0.307,0.768,0.364,0.0,0.0,0.0,0.0,0.128,1.0,0,0,0,0,0
1.0,0.539,0.294,0.753,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.547,0.21,0.653,0.259,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.547,0.19,0.637,0.236,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.0569,0.537,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.549,0.0569,0.537,0.0892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.542,0.0784,0.583,0.105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.531,0.102,0.653,0.122,0.0,0.0,0.0,0.0,0.0459,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.566,0.017,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.973,0.564,0.0184,0.436,0.0565,0.0,0.0,0.0,0.0,0.0822,1.0,0,0,0,0,0
0.8,0.549,0.0289,0.552,0.11,0.0,0.0,0.0,0.0,0.291,1.0,0,0,0,0,0
0.8,0.537,0.0381,0.653,0.156,0.0,0.0,0.0,0.0,0.176,1.0,0,0,0,0,0
0.773,0.539,0.0367,0.637,0.149,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
