Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 18:06:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,37.76951734955412,51.666666666666686,46.10666666666668,0.0,50.42812812258403,0.31258724688716555,827.9116093365882,5500.065542222223,37.76951734955412,47.49668186640868,50.42812812258403,46.030958738321004,12.43753247303448,15.33233573488291,0.0,1.7000000000778643,3.7194997428559606,1.7,9.236100170605994,7.714950781878088,-4581.944283509752,-559.6394653624656,-965.7822790572004,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05431366193588479,0.0,0,0.5083221386102578,132.0652280586667,47.39548170534126,0.2991082107001612,7.523521558126326,0.0031720564846839413,-10.82286230625698,1.2378608576117665,0,0,132.91803439621043,0.14198362067182801,-374.0088882561005,-185.63057710636508
2025-01-01 18:07:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,38.270804303611044,51.666666666666686,46.10666666666668,0.0,50.41382773706131,0.3127049550024225,827.9116093365882,5500.065542222223,38.270804303611044,47.886920082192816,50.41382773706131,46.62346625475857,12.43753247303448,15.276821435594043,0.0,1.6975817606672854,3.692988681213539,1.7,9.236100170605994,16.6006562441828,-4315.440956033567,-553.6734977755896,-959.5387339526886,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05418318501344124,0.0,0,0.5071010037080654,132.0652280586667,50.0376420631342,0.3001734695244944,7.496743494948815,0.0031720194351136867,-10.528603713739955,1.2380991397309669,0,0,132.80284190902535,0.14156319807925286,-368.006146000755,-185.66735177483451
2025-01-01 18:08:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,38.770453474549754,51.666666666666686,46.10666666666668,0.0,50.39954551933841,0.3128226020893915,827.9116093365884,5500.065542222223,38.770453474549754,48.277116087122394,50.39954551933841,47.21590137101438,12.43753247303448,15.222674772616603,0.0,1.7000000000778643,3.666739491594367,1.7,9.236100170605994,25.171556292520677,-4574.598010952832,-547.7784890874624,-953.4645827833141,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05405577372983893,0.0,0,0.5059085601523305,132.0652280586667,52.534390942097616,0.3012165995530108,7.4706927352364385,0.0031719833998064026,-10.241313328293415,1.2383316398964948,0,0,132.64661474658388,0.1411456945642231,-362.0881799287845,-185.69030915867788
2025-01-01 18:09:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,39.26853379602392,51.666666666666686,46.10666666666668,0.0,50.3852816080162,0.31294018676720503,827.9116093365882,5500.065542222223,39.26853379602392,48.66727001910689,50.3852816080162,47.808264224652234,12.43753247303448,15.169836637905156,0.0,1.6975866987307806,3.6407517673411514,1.7,9.236100170605994,33.44161893113608,-4308.723903555493,-541.954318866977,-947.5520734500836,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.0539312993034851,0.0,0,0.5047436026747596,132.0652280586667,54.89194424748263,0.30223845717661135,7.444816126712771,0.003171948354363258,-9.960700588539353,1.238558605475542,0,0,132.53493552410293,0.14073112960991332,-356.25423704848635,-185.7000818184907
2025-01-01 18:10:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,39.765109879302145,51.666666666666686,46.10666666666668,0.0,50.37103613546296,0.31305770770281566,827.9116093365883,5500.065542222223,39.765109879302145,49.05738201025123,50.37103613546296,48.400554947645375,12.43753247303448,15.118251632091718,0.0,1.7000000000778646,3.6150249645544514,1.7,9.236100170605994,41.4246588958481,-4567.43294569514,-536.2008220049806,-941.7939579965149,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05380964089239535,0.0,0,0.503605000313938,132.0652280586667,57.11686875862565,0.30323984883977106,7.420128844484186,0.0031719142754139417,-9.686492775638996,1.2387802684200415,0,0,132.38183146067675,0.14031952054695188,-350.5035381129348,-185.6972838920458
2025-01-01 18:11:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,40.260242550028124,51.666666666666686,46.10666666666668,0.0,50.3568092282052,0.3131751636079631,827.9116093365883,5500.065542222223,40.260242550028124,49.44745218721977,50.3568092282052,48.992773666727054,12.43753247303448,15.067867604261743,0.0,1.6975915160558348,3.589558407467794,1.7,9.236100170605994,49.1340623959793,-4302.155677099378,-530.5177898038812,-936.1834328795586,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.0536906845820371,0.0,0,0.502491686942546,132.0652280586667,59.21574714180067,0.3042215379887069,7.395561363452235,0.003171881140553044,-9.418432757500028,1.238996847195647,0,0,132.27274874383232,0.1399108826042562,-344.83527950022756,-185.6825103036536
2025-01-01 18:12:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,40.75398924870308,51.666666666666686,46.10666666666668,0.0,50.342601007270034,0.31329255323652766,827.9116093365882,5500.065542222223,40.75398924870308,49.837480671555,50.342601007270034,49.58492050369749,12.43753247303448,15.018635307617082,-0.036920247938518,1.7000000000778646,3.5643512940564555,1.7,9.236100170605994,56.66151579037978,-4560.410339678088,-524.8926616496879,-930.7140932884691,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.053574322636682194,0.0,0,0.5014026542607599,132.0652280586667,61.2738609451117,0.3051842500321033,7.371608879036014,0.0031718489282844065,-9.156277316987357,1.2392085482192312,0,0,132.12192491011828,0.13950522896518594,-339.24863510291254,-185.64402654677536
2025-01-01 18:13:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,41.24640262081641,51.666666666666686,46.10666666666668,0.0,50.32841158849127,0.3134098753821711,827.9116093365882,5500.065542222223,41.24640262081641,50.22746757996268,50.32841158849127,50.176995575698385,12.43753247303448,14.97050961174173,-0.08504594381387065,1.6975962446561823,3.539403169906372,1.7,9.236100170605994,63.77305268948703,-4295.703980895885,-519.3637064979057,-925.3800607204496,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05346045642745994,0.0,0,0.5003369791999321,132.0652280586667,63.051365276199476,0.30612864683012836,7.348247220297866,0.0031718176179714053,-8.899803591411029,1.2394155606056816,0,0,132.01467005910985,0.13910257839375859,-333.74286129417186,-185.6208452037338
2025-01-01 18:14:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,41.7505411243427,51.666666666666686,46.10666666666668,0.0,50.617413024715525,0.3110375289315397,827.9116093365884,5500.065542222223,41.7505411243427,50.61741302471552,50.617413024715525,50.617413024715525,12.43753247303448,14.923443214550536,-0.13211234100506353,1.7000000000778646,3.5147119921504046,1.7,9.236100170605994,70.81622710964234,-4553.497533263903,-513.8729706186566,-920.1752806156005,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.053348981602061286,0.0,0,0.49929368512569466,132.0652280586667,64.88975959150571,0.30705544917548794,7.325450992463095,0.003171787189765245,-8.648776342187887,1.2396180831814176,0,0,131.86542473957803,0.1387029239296909,-328.3168707641856,-185.55609985447097
2025-01-01 18:15:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,42.25178372264122,51.666666666666686,46.10666666666668,0.0,51.00731601849916,0.3548281875058555,954.1176473452144,5500.065542222223,42.25178372264122,51.007316018499154,51.00731601849916,51.00731601849916,12.43753247303448,14.877397255640922,-0.1781582999146778,1.6976009112826789,3.4902778166036477,1.7,9.236100170605994,77.4731033410593,-4289.341725344539,-508.48696008958825,-915.0946924091122,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05323981325237304,0.0,0,0.4982719773821146,132.0652280586667,66.46604761643434,0.3079652263167916,7.302686715191118,0.0031717576246459685,-8.403003462119031,1.2398162788000275,0,0,131.7593612228674,0.13830629245326614,-322.97004503572595,-185.51691505386228
2025-01-01 18:16:00,6.401956124598682,0.2937517317303075,0.0,0.10669926874331136,0.004895862195505125,0.0,0.23284951894741956,5.500065542222223,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Lower On,5500.065542222223,1.0,42.745463728919844,51.666666666666686,46.10666666666668,0.0,51.386549629107506,0.35137334359659195,954.1176473452146,5500.065542222223,42.745463728919844,51.38654962910751,51.38654962910752,51.386549629107506,12.43753247303448,14.832328889618365,-0.22322666593723461,1.7000000000778646,3.466098033881785,1.7,9.236100170605994,84.06829678372105,-4546.667270769532,-503.13083731944516,-910.1328504358622,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.053132856525816646,0.0,0,0.49727096824290246,132.0652280586667,68.09939908584613,0.30885864022303083,7.280958128224189,0.0031717289042726875,-8.162271125839126,1.2400103277788812,0,0,131.61111626366983,0.13791266750743897,-317.7011888778799,-185.4296484415653
2025-01-01 18:17:00,0.9018905823764588,0.2937517317303075,0.0,0.015031509706274314,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,0.0,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,42.97849676818987,51.666666666666686,46.10666666666668,0.0,51.765741669404136,0.34798549610018115,954.1176473452144,0.0,42.97849676818987,51.76574166940414,51.76574166940415,51.765741669404136,12.43753247303448,14.788203009144405,-0.2673525464111943,1.6976055380346595,3.442172789795471,1.7,9.236100170605994,90.30900660799398,-4283.0463746482155,-497.88542374887294,-905.2852132390565,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05302803445592063,0.0,0,0.49628993737803473,132.0652280586667,69.49247171331331,0.30973621222674613,7.259222383629699,0.003171701011056919,-7.92640517289999,1.2402003774209969,0,0,131.50572179832477,0.13752207729249896,-312.5097162177201,-185.37570753115284
2025-01-01 18:18:00,11.349289551265347,0.2937517317303075,0.0,0.18915482585442245,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,10.447398968888889,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,42.934014793791675,51.666666666666686,46.10666666666668,0.0,51.749799272974904,0.3481266154805182,954.1176473452146,0.0,42.934014793791675,51.68178121525199,51.749799272974904,51.64777218639054,12.43753247303448,14.744980739045415,-0.3105748165101847,1.7000000000778646,3.4184990251271317,1.7,9.236100170605994,10543.894782394489,-4539.896987847306,-492.66255112688157,-900.5468726589809,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.052925260693474606,0.0,0,0.49532807664433465,132.0652280586667,70.94093803084365,0.3105985507888492,7.237971204818551,0.0031716739280250243,-7.695210941829444,1.2403865915260759,0,0,131.35800526232816,0.13713449758389762,-307.39435238177595,-185.26819874510562
2025-01-01 18:19:00,11.349289551265347,0.2937517317303075,0.0,0.18915482585442245,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,10.447398968888889,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,42.66781531957429,51.666666666666686,46.10666666666668,0.0,51.733850223137594,0.3482679083307873,954.1176473452144,0.0,42.66781531957429,51.597824506703304,51.733850223137594,51.52981164848617,12.43753247303448,14.892320841454383,-0.16323471410121648,1.6976101440249185,3.395076955912743,1.7,9.236100170605994,10518.668893404913,-4276.800896641572,-487.5555077870679,-916.7400909133625,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05327520691201673,0.0,0,0.49860322701843196,132.0652280586667,61.908267295647924,0.30765849520223254,7.309668979616393,0.0031716476388874955,-8.462414870185171,1.2397521256347648,0,0,131.25286489383777,0.13674995753079935,-302.35454006345896,-185.2009677236089
2025-01-01 18:20:00,11.349289551265347,0.2937517317303075,0.0,0.18915482585442245,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,10.447398968888889,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,42.40688762018078,51.666666666666686,46.10666666666668,0.0,51.71791456769378,0.34840919711397483,954.1176473452144,0.0,42.40688762018078,51.51389021347423,51.71791456769378,51.411878036364456,12.43753247303448,15.035152106913152,-0.020403448642447586,1.7000000011023528,3.3719031243840503,1.7,9.236100170605994,10494.847523571283,-4533.177817689317,-482.46422802505396,-932.5475599832363,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05361337435251138,0.0,0,0.5017681396837484,132.0652280586667,53.89436653189301,0.3048378438571783,7.379244690319624,0.003171618713957052,-9.203139412306825,1.2391376972486037,0,0,131.1054233974825,0.1363684258394342,-297.38893863846556,-185.0752893865884
2025-01-01 18:21:00,11.349289551265347,0.2937517317303075,0.0,0.18915482585442245,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,10.447398968888889,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,42.15089903903788,51.666666666666686,46.10666666666668,0.0,51.70199183142168,0.3485504858990765,954.1176473452143,0.0,42.15089903903788,51.4299778916551,51.70199183142168,51.293970921771816,12.43753247303448,15.173759997929146,0.0,1.6976147393638636,3.348977814608138,1.7,9.236100170605994,10471.540024038899,-4270.616893326258,-477.4931601659975,-947.9905870242465,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05394054667312476,0.0,0,0.5048301489053804,132.0652280586667,46.02989404051943,0.302127976171942,7.446353271258202,0.0031715872415975397,-9.919122292417399,1.2385420214449783,0,0,131.00070502153622,0.13598993252690425,-292.4970196428809,-184.9961405231166
2025-01-01 18:22:00,11.349289551265347,0.2937517317303075,0.0,0.18915482585442245,0.004895862195505125,0.0,0.23284951894741956,0.0,0.6590410634290392,10.447398968888889,0.010000000000000002,0.0,0.0,0.2908350650636408,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.07823421907593536,0.0586756643069515,On,0.0,0,Off,0.00965048245614035,0.0,On,0.2231990364912792,0,On,0.1950751251134207,0,On,0.30954586767558584,0.2321594007566893,On,0.07618585156409732,0,On,0,0,Off,On,10447.398968888889,15.5555555555556,1.0,0.0,10.447398968888889,0.0,1,10447.398968888889,10447.398968888889,Off,0.0,25.5555555555556,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1436.9276577777778,Off,0.0,0.0,41.89959065242283,51.666666666666686,46.10666666666668,0.0,51.68608156918095,0.34869177850128724,954.1176473452144,0.0,41.89959065242283,51.3460871253476,51.68608156918095,51.176089903430935,12.43753247303448,15.30836663415512,0.0,1.7000000011023528,3.326297220402635,1.7,9.236100170605994,10448.87036394323,-4526.544696712248,-472.53163582753757,-963.0845557586164,-0.0,-0.0,926.1017481337371,0.0,2.0010000000000003,0.05425734554081156,0.0,0,0.5077950728709556,132.0652280586667,38.45420267921928,0.29952185383348184,7.51164889542094,0.003171553304447325,-10.611743712599818,1.2379640917035188,0,0,130.8543202580616,0.13561443993195407,-287.67738925517637,-184.85424657236123
