occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.25,0.627,0.058,0.316,0.149,0.0,0.0,0.0,0.128,0,0,0,0,0,0
0.25,0.627,0.058,0.316,0.149,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.627,0.058,0.316,0.149,0.0,0.0,0.0,0.12,0,0,0,0,0,0
0.25,0.627,0.059,0.316,0.148,0.0,0.0,0.0,0.285,0,0,0,0,0,0
0.25,0.627,0.0605,0.316,0.146,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.627,0.0605,0.316,0.146,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.627,0.0605,0.316,0.146,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.627,0.0631,0.316,0.145,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.627,0.0669,0.316,0.145,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.627,0.0669,0.316,0.145,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.25,0.627,0.0669,0.316,0.145,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.25,0.627,0.0682,0.316,0.145,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.627,0.0701,0.316,0.145,0.0,0.0,0.0,0.162,0,0,0,0,0,0
0.15,0.601,0.0484,0.358,0.107,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.592,0.0404,0.379,0.0899,0.0,0.0,0.0,0.115,0,0,0,0,0,0
0.25,0.637,0.0772,0.316,0.151,0.0,0.0,0.0,0.242,0,0,0,0,0,0
0.25,0.637,0.0772,0.316,0.151,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.637,0.0772,0.316,0.151,0.0,0.0,0.0,0.142,0,0,0,0,0,0
0.25,0.643,0.0836,0.316,0.158,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.15,0.616,0.0622,0.358,0.12,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.603,0.0542,0.379,0.111,0.0,0.0,0.4,0.0633,0,0,0,0,0,0
0.25,0.666,0.112,0.316,0.204,0.0,0.0,0.6,0.0,0,0.6,0,0,0,0
0.35,0.708,0.15,0.274,0.266,0.0,0.0,0.0,0.171,0,1.0,0,0,0,0
0.4,0.729,0.169,0.253,0.297,0.0,0.0,0.0,0.018,0,1.0,0,0,0,0
0.35,0.712,0.178,0.274,0.305,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.6,0.825,0.329,0.168,0.537,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.89,0.407,0.105,0.659,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.89,0.407,0.105,0.659,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.885,0.472,0.105,0.693,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.876,0.568,0.105,0.744,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.876,0.568,0.105,0.744,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.876,0.568,0.105,0.744,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.864,0.621,0.105,0.725,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.884,0.792,0.0632,0.783,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
1.0,0.941,0.929,0.0,0.913,0.0,0.0,0.6,0.0,1.0,0,0,0,0,0
1.0,0.941,0.929,0.0,0.913,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.88,0.823,0.0421,0.771,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.787,0.664,0.105,0.559,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.787,0.664,0.105,0.559,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.787,0.664,0.105,0.559,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.764,0.56,0.105,0.532,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.729,0.403,0.105,0.492,0.0,0.0,0.0,0.118,1.0,0,0,0,0,0
1.0,0.729,0.403,0.105,0.492,0.363,0.4,0.0,0.138,1.0,0,0,0,0,0
1.0,0.729,0.403,0.105,0.492,0.252,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.678,0.27,0.189,0.335,0.474,0.667,0.0,0.0,1.0,0,0,0,0,0
1.0,0.603,0.0695,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.603,0.0695,0.316,0.0991,0.274,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.603,0.0695,0.316,0.0991,0.282,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.586,0.0489,0.358,0.0792,0.444,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.588,0.0404,0.379,0.0923,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.627,0.0737,0.316,0.157,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.627,0.0737,0.316,0.157,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.627,0.0737,0.316,0.157,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.627,0.0783,0.316,0.156,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.627,0.0853,0.316,0.154,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.627,0.0853,0.316,0.154,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.627,0.0853,0.316,0.154,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.653,0.118,0.274,0.192,0.0,0.0,0.0,0.183,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,0.0,0.0,0.02,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,0.0,0.0,0.373,1.0,0,0,0,0,0
0.75,0.693,0.171,0.211,0.246,0.0,0.0,0.0,0.143,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,0.0,0.243,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,0.0,0.267,1.0,0,0,0,0,0
0.75,0.693,0.19,0.211,0.241,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
0.75,0.693,0.209,0.211,0.24,0.0,0.0,0.0,0.114,1.0,0,0,0,0,0
0.85,0.719,0.247,0.168,0.278,0.0,0.0,0.0,0.165,1.0,0,0,0,0,0
1.0,0.758,0.304,0.105,0.336,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.758,0.321,0.105,0.336,0.0,0.0,0.0,0.373,1.0,0,0,0,0,0
1.0,0.758,0.346,0.105,0.338,0.0,0.0,0.0,0.454,1.0,0,0,0,0,0
1.0,0.784,0.39,0.0632,0.376,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.824,0.456,0.0,0.434,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
1.0,0.839,0.474,0.0,0.443,0.0,0.0,0.0,0.293,1.0,0,0,0,0,0
1.0,0.863,0.502,0.0,0.455,0.0,0.0,0.0,0.0383,1.0,0,0,0,0,0
1.0,0.863,0.502,0.0,0.455,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.863,0.502,0.0,0.455,0.0,0.0,0.0,0.464,1.0,0,0,0,0,0
0.9,0.85,0.461,0.0421,0.435,0.0,0.0,0.0,0.282,1.0,0,0,0,0,0
0.65,0.796,0.349,0.147,0.357,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.742,0.273,0.211,0.286,0.0,0.0,0.0,0.343,1.0,0,0,0,0,0
0.5,0.742,0.273,0.211,0.286,0.0,0.0,0.0,0.284,1.0,0,0,0,0,0
0.5,0.753,0.276,0.211,0.315,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.5,0.771,0.282,0.211,0.359,0.0,0.0,0.0,0.236,1.0,0,0,0,0,0
0.5,0.771,0.282,0.211,0.359,0.0,0.0,0.0,0.138,1.0,0,0,0,0,0
0.5,0.771,0.282,0.211,0.359,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.731,0.239,0.253,0.316,0.0,0.0,0.0,0.248,0,0.4,0,0,0,0
0.25,0.671,0.174,0.316,0.252,0.0,0.0,0.0,0.0633,0,0.267,0,0,0,0
0.25,0.671,0.174,0.316,0.252,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.671,0.174,0.316,0.252,0.0,0.0,0.0,0.106,0,0,0,0,0,0
0.25,0.669,0.194,0.316,0.264,0.0,0.0,0.0,0.081,0,0,0,0,0,0
0.25,0.666,0.225,0.316,0.281,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.666,0.225,0.316,0.281,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.666,0.225,0.316,0.281,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.35,0.7,0.337,0.274,0.361,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.5,0.751,0.506,0.211,0.481,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.751,0.506,0.211,0.481,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.751,0.506,0.211,0.481,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.4,0.706,0.4,0.253,0.376,0.0,0.0,0.0,0.0,0,0.4,0,0,0,0
0.25,0.637,0.243,0.316,0.219,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.25,0.637,0.243,0.316,0.219,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.637,0.243,0.316,0.219,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.35,0.651,0.265,0.274,0.269,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.6,0.695,0.354,0.168,0.404,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.729,0.438,0.105,0.492,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.729,0.438,0.105,0.492,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.695,0.319,0.147,0.355,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.644,0.141,0.211,0.149,0.0,0.0,0.0,0.0949,0,0,0,0,0,0
0.75,0.627,0.116,0.253,0.129,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.603,0.0795,0.316,0.0991,0.0,0.0,0.0,0.0184,0,0,0,0,0,0
0.75,0.601,0.0644,0.316,0.0866,0.0,0.0,0.0,0.11,0,0.333,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.624,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.453,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0418,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0361,0.316,0.0629,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0277,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0277,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0277,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0251,0.316,0.053,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0213,0.316,0.0493,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
1.0,0.598,0.0213,0.316,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.598,0.0213,0.316,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.583,0.02,0.358,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.58,0.0225,0.379,0.0794,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.607,0.029,0.316,0.125,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.607,0.029,0.316,0.125,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
0.75,0.607,0.029,0.316,0.125,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.613,0.0338,0.316,0.134,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.622,0.0411,0.316,0.148,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
0.75,0.622,0.0411,0.316,0.148,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.622,0.0411,0.316,0.148,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.624,0.0483,0.316,0.15,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.627,0.059,0.316,0.154,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.627,0.059,0.316,0.154,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.627,0.059,0.316,0.154,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
0.75,0.653,0.0872,0.274,0.198,0.0,0.0,0.4,0.0,1.0,0,0,0,0,0
0.75,0.693,0.129,0.211,0.264,0.0,0.0,1.0,0.0633,1.0,0,0,0,0,0
0.75,0.693,0.129,0.211,0.264,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.129,0.211,0.264,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.719,0.165,0.168,0.303,0.35,0.4,1.0,0.0633,1.0,0,0,0,0,0
0.75,0.758,0.22,0.105,0.362,0.526,1.0,1.0,0.0633,1.0,0,0,0,0,0
0.75,0.758,0.22,0.105,0.362,0.329,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.732,0.193,0.147,0.32,0.786,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.158,0.211,0.254,0.0,1.0,1.0,0.19,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.166,0.211,0.249,0.0,0.933,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.171,0.211,0.246,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.178,0.211,0.242,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.19,0.211,0.241,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.209,0.211,0.24,0.0,0.0,1.0,0.127,1.0,0,0,0,0,0
0.75,0.693,0.209,0.211,0.24,0.0,0.0,1.0,0.0633,1.0,0,0,0,0,0
0.75,0.693,0.209,0.211,0.24,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.22,0.211,0.241,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.237,0.211,0.242,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.693,0.237,0.211,0.242,0.483,0.4,1.0,0.19,1.0,0,0,0,0,0
0.75,0.693,0.237,0.211,0.242,0.346,1.0,1.0,0.19,1.0,0,0,0,0,0
0.75,0.731,0.294,0.168,0.287,0.355,1.0,1.0,0.0633,1.0,0,0,0,0,0
0.75,0.787,0.381,0.105,0.354,0.679,1.0,1.0,0.127,1.0,0,0,0,0,0
0.75,0.787,0.381,0.105,0.354,0.282,1.0,1.0,0.127,1.0,0,0,0,0,0
0.75,0.787,0.381,0.105,0.354,0.346,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.805,0.388,0.105,0.374,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0
0.75,0.832,0.4,0.105,0.404,0.0,0.933,0.267,0.0,1.0,0,0,0,0,0
0.75,0.832,0.4,0.105,0.404,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.832,0.4,0.105,0.404,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.849,0.405,0.105,0.448,0.363,0.4,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.876,0.413,0.105,0.514,0.218,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.876,0.413,0.105,0.514,0.558,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.876,0.413,0.105,0.514,0.378,1.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.882,0.443,0.105,0.572,0.321,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.85,0.934,0.549,0.0632,0.74,0.402,0.867,0.4,0.127,1.0,0,0,0,0,0
1.0,1.0,0.642,0.0,0.862,0.641,0.0,0.6,0.127,1.0,0,0,0,0,0
1.0,1.0,0.642,0.0,0.862,0.688,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.992,0.723,0.0,0.907,0.0,0.4,0.0,0.0,1.0,0,0,0,0,0
1.0,0.98,0.845,0.0,0.976,0.462,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.98,0.845,0.0,0.976,0.333,1.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.98,0.845,0.0,0.976,0.333,1.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.927,0.806,0.0421,0.864,0.487,1.0,0.0,0.0,0,0.4,0,0,0,0
0.75,0.846,0.749,0.105,0.697,0.282,1.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.846,0.749,0.105,0.697,0.453,1.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.808,0.652,0.147,0.611,0.415,0.933,0.0,0.0,0,0.0667,0,0,0,0
0.75,0.736,0.49,0.211,0.444,0.675,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.712,0.467,0.211,0.389,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.712,0.467,0.211,0.389,0.0,0.0,0.0,0.112,0,0,0,0,0,0
0.75,0.712,0.467,0.211,0.389,0.0,0.0,0.0,0.131,0,0,0,0,0,0
0.75,0.719,0.456,0.168,0.43,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.729,0.438,0.105,0.492,0.0,0.0,0.0,0.0687,0,0,0,0,0,0
0.75,0.729,0.438,0.105,0.492,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.729,0.438,0.105,0.492,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.711,0.344,0.105,0.375,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.685,0.202,0.105,0.199,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.685,0.202,0.105,0.199,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.685,0.202,0.105,0.199,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.664,0.143,0.147,0.154,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.85,0.598,0.0418,0.316,0.0678,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
1.0,0.598,0.0418,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.634,0.0553,0.211,0.0864,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.619,0.0474,0.253,0.0789,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.583,0.0277,0.358,0.0604,0.0,0.0,0.0,0.296,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.118,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.867,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.85,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.59,0.0183,0.337,0.0504,0.0,0.0,0.0,0.304,1.0,0,0,0,0,0
1.0,0.648,0.0232,0.168,0.0525,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.67,0.0305,0.105,0.0816,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.67,0.0385,0.105,0.124,0.0,0.0,0.0,0.594,1.0,0,0,0,0,0
1.0,0.67,0.0385,0.105,0.124,0.0,0.0,0.0,0.121,1.0,0,0,0,0,0
1.0,0.67,0.0385,0.105,0.124,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.7,0.0528,0.0632,0.215,0.0,0.0,0.0,0.116,1.0,0,0,0,0,0
0.9,0.727,0.0684,0.0421,0.32,0.0,0.0,0.0,0.0633,0,0.4,0,0,0,0
0.65,0.681,0.0538,0.147,0.245,0.0,0.0,0.0,0.493,0,1.0,0,0,0,0
0.5,0.653,0.045,0.211,0.2,0.0,0.0,0.0,0.35,0,1.0,0,0,0,0
0.5,0.665,0.0507,0.211,0.218,0.0,0.0,0.0,0.127,0,0.867,0,0,0,0
0.5,0.683,0.0591,0.211,0.246,0.0,0.0,0.0,0.159,0,0,0,0,0,0
0.5,0.683,0.0591,0.211,0.246,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.683,0.0591,0.211,0.246,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
