Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 15:10:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,71.04508290150319,51.666666666666686,46.10666666666668,0.0,50.63887663906935,0.2423556035775117,645.458499815079,0.0,111.00794203359874,48.89929578783875,50.63887663906935,48.02950536222345,12.43753247303448,22.4319101090594,0.0,4.4,-511.5802420600412,-1209.241647951112,-0.0,-0.0,367.2976596689317,1426.1991627707553,1.002,0.05189377967868313,0.0,0.0,0.7246706418470771,66.13161345066666,330.36374622213924,0.2137508232948207,11.171469500824916,0.003531290024293155,-64.62758541329912,1.209043329664599
2025-01-01 15:11:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,70.82563901591413,51.666666666666686,46.10666666666668,0.0,50.60923549529901,0.24254379788691935,645.4584998150789,0.0,110.66506096236583,48.79871962493213,50.60923549529901,47.8934616897487,12.43753247303448,22.41526477964111,0.0,4.4,-507.7948668724621,-1207.5056195845566,-0.0,-0.0,367.2976596689317,1438.6333552863757,1.002,0.05186715799073845,0.0,0.0,0.7242988833085897,66.13161345066666,332.4130930431628,0.21394689128188935,11.163797621188255,0.003530952049461169,-64.51065962821473,1.2091116654068987
2025-01-01 15:12:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,70.60545224214286,51.666666666666686,46.10666666666668,0.0,50.579598089503875,0.24273226090917277,645.4584998150789,0.0,110.32101912834821,48.69818904985409,50.579598089503875,47.75748453002921,12.43753247303448,22.39894064358549,0.0,4.4,-506.16068109681,-1205.8040604699609,-0.0,-0.0,367.2976596689317,1438.8393717164493,1.002,0.05184104389666377,0.0,0.0,0.7239342130642652,66.13161345066666,332.3457197042192,0.21413902022943707,11.156289224185517,0.0035306147051682654,-64.39506831126913,1.2091786942885159
2025-01-01 15:13:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,70.384694448089,51.666666666666686,46.10666666666668,0.0,50.549964611664336,0.24292099200480133,645.4584998150789,0.0,109.97608507513905,48.59770421693411,50.549964611664336,47.621574019569,12.43753247303448,22.382873801876038,0.0,4.4,-504.51303760957455,-1204.1302591694412,-0.0,-0.0,367.2976596689317,1439.0107932778208,1.002,0.05181533549305922,0.0,0.0,0.7235752080841631,66.13161345066666,332.31956189093495,0.2143280301286702,11.14891165104995,0.0035302779840013397,-64.2805727545498,1.209244677338063
2025-01-01 15:14:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,70.1633823823114,51.666666666666686,46.10666666666668,0.0,50.52033521387467,0.2431099907702691,645.4584998150789,0.0,109.63028497236155,48.497265244797376,50.52033521387467,47.48573026025874,12.43753247303448,22.36705813208655,0.0,4.4,-502.9041262796874,-1202.4835339167441,-0.0,-0.0,367.2976596689317,1439.1467345418387,1.002,0.05179002325748768,0.0,0.0,0.7232217353922182,66.13161345066666,332.28174796812505,0.2145139907099234,11.142363633202246,0.0035299418798712258,-64.16714850345126,1.2093096392711293
2025-01-01 15:15:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,69.94153608663211,51.666666666666686,46.10666666666668,0.0,50.490710044518295,0.24329925682131742,645.4584998150789,0.0,109.28365013536268,48.396872248589716,50.490710044518295,47.34995335062543,12.43753247303448,22.351486280837566,0.0,4.4,-501.35840660983456,-1200.8630769507088,-0.0,-0.0,367.2976596689317,1439.246250647056,1.002,0.051765095684001956,0.0,0.0,0.7228736343136413,66.13161345066666,332.2070106719425,0.2146969882500151,11.135237344688914,0.0035296063868260714,-64.05476658871409,1.2093736098569896
2025-01-01 15:16:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,69.71917672965792,51.666666666666686,46.10666666666668,0.0,50.461089247542375,0.24348878979776764,645.4584998150789,0.0,108.9362136400905,48.29652533929338,50.461089247542375,47.21424338516889,12.43753247303448,22.336150470673434,0.0,4.4,-499.77659110125217,-1199.2680387019166,-0.0,-0.0,367.2976596689317,1439.3083317589987,1.002,0.051740540573391426,0.0,0.0,0.7225307344925656,66.13161345066666,332.1937879317327,0.21487711509061794,11.128231114322723,0.00352927149907623,-63.94339652113432,1.2094366206182119
2025-01-01 15:17:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,69.49631775331146,51.666666666666686,46.10666666666668,0.0,50.43147296220975,0.24367858936530656,645.4584998150789,0.0,108.58799648954914,48.196224623493045,50.43147296220975,47.078600454134694,12.43753247303448,22.321045799410843,0.0,4.4,-498.2821297108907,-1197.697870732028,-0.0,-0.0,367.2976596689317,1439.331897007999,1.002,0.05171635031732308,0.0,0.0,0.7221929296824315,66.13161345066666,332.1180813522056,0.21505442647757766,11.121342465472061,0.0035289372110025685,-63.83301849710854,1.2094986913253107
2025-01-01 15:18:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,69.27298119621119,51.666666666666686,46.10666666666668,0.0,50.401861324801374,0.2438686552047593,645.4584998150789,0.0,108.23903311907998,48.09597020498089,50.401861324801374,46.94302464507065,12.43753247303448,22.306164158155795,0.0,4.4,-496.8525416271966,-1196.1516931532785,-0.0,-0.0,367.2976596689317,1439.3157878493726,1.002,0.051692512160142055,0.0,0.0,0.7218600417569078,66.13161345066666,332.0014918571502,0.21522902002825955,11.114567278141529,0.0035286035170972404,-63.723600889566214,1.2095598548892232
2025-01-01 15:19:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,69.04918669740393,51.666666666666686,46.10666666666668,0.0,50.372254466722495,0.24405898702439768,645.4584998150789,0.0,107.88935421469364,47.99576218297075,50.372254466722495,46.807516041094885,12.43753247303448,22.291498327681992,0.0,4.4,-495.38551526346976,-1194.6287207185587,-0.0,-0.0,367.2976596689317,1439.2587607836683,1.002,0.051669014757588366,0.0,0.0,0.7215319122990854,66.13161345066666,331.9455457861573,0.21540098221677367,11.107901886358047,0.0035282704120290207,-63.615115415442105,1.209620140595764
2025-01-01 15:20:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,68.82494600401704,51.666666666666686,46.10666666666668,0.0,50.3426525150315,0.2442495845567533,645.4584998150789,0.0,107.53897813127662,47.895600652596606,50.3426525150315,46.67207472137916,12.43753247303448,22.277044026018643,0.0,4.4,-493.99026993144264,-1193.1284749970555,-0.0,-0.0,367.2976596689317,1439.1594793684267,1.002,0.051645851460276886,0.0,0.0,0.7212084484536314,66.13161345066666,331.8405453966812,0.21557036143949124,11.101344127356256,0.003527937890624707,-63.50754469598208,1.2096795657191524
2025-01-01 15:21:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,68.60027849385442,51.666666666666686,46.10666666666668,0.0,50.31305559417875,0.24444044754759103,645.458499815079,0.0,107.18793514664753,47.79548570655204,50.31305559417875,46.53670076273869,12.43753247303448,22.26279412477648,0.0,4.4,-492.66357349721375,-1191.6501837118644,-0.0,-0.0,367.2976596689317,1439.0165053320852,1.002,0.05162301104751519,0.0,0.0,0.7208894935291963,66.13161345066666,331.68895054571897,0.2157372437853318,11.094890379142129,0.003527605947808716,-63.400860865633135,1.2097381592004102
2025-01-01 15:22:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,68.37520263526123,51.666666666666686,46.10666666666668,0.0,50.28346382432555,0.24463157576688357,645.4584998150789,0.0,106.83625411759567,47.69541743350506,50.28346382432555,46.40139423809481,12.43753247303448,22.24874183051193,0.0,4.4,-491.30535320799845,-1190.193111224339,-0.0,-0.0,367.2976596689317,1438.8282893377645,1.002,0.051600482823697856,0.0,0.0,0.7205748981670071,66.13161345066666,331.5900983474088,0.2159017113782068,11.088537189868585,0.0035272745786610175,-63.29503734581151,1.2097959486234637
2025-01-01 15:23:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,68.1497291939881,51.666666666666686,46.10666666666668,0.0,50.25387732154471,0.24482296900770847,645.4584998150789,0.0,106.4839518656064,47.59539591828698,50.25387732154471,46.26615521665813,12.43753247303448,22.234883216669644,0.0,4.4,-490.0043193691622,-1188.756820743898,-0.0,-0.0,367.2976596689317,1438.5931597866443,1.002,0.05157826067948532,0.0,0.0,0.7202645770531968,66.13161345066666,331.4548417058042,0.21606380903722033,11.082282575461228,0.003526943778409928,-63.190058192279835,1.209852949843647
2025-01-01 15:24:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,67.92387511975329,51.666666666666686,46.10666666666668,0.0,50.22429619951761,0.24501462707542965,645.4584998150789,0.0,106.1310548746145,47.495421243492665,50.22429619951761,46.130983765480195,12.43753247303448,22.221212049677955,0.0,4.4,-488.7747785588999,-1187.340637740802,-0.0,-0.0,367.2976596689317,1438.3093114688324,1.002,0.05155633479782754,0.0,0.0,0.7199583930975784,66.13161345066666,331.2681995129705,0.216223612226507,11.07542564497971,0.003526613542373237,-63.085898971676144,1.209909188175453
2025-01-01 15:25:00,0.31532232049602554,0.1821494577634992,0.4645728511809253,0.005255372008267092,0.0030358242960583197,0.007742880853015421,0.031294813705645706,0.2840275067903798,0.0,0.4645728511809253,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,69.52281374376945,51.666666666666686,46.10666666666668,0.0,50.19472056817197,0.24520654979664538,645.4584998150789,10550.56,108.62939647463975,47.395493488195754,50.19472056817197,45.995879948207644,12.43753247303448,22.20772192360519,0.0,4.4,-487.5491781315649,-1185.9438714528442,-0.0,-0.0,367.2976596689317,1437.974792569137,1.002,0.051534695075121914,0.0,0.0,0.7196562052084021,66.13161345066666,331.0970336523476,0.21638119904896766,11.069358966180284,0.0035262838660050804,-62.982534658924564,1.2099646896517728
2025-01-01 15:26:00,0.31532232049602554,0.1821494577634992,0.4645728511809253,0.005255372008267092,0.0030358242960583197,0.007742880853015421,0.031294813705645706,0.2840275067903798,0.0,0.4645728511809253,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,72.94524580628473,51.666666666666686,46.10666666666668,0.0,50.16518953872846,0.2453984833118694,645.4584998150789,10550.56,113.97694657231989,48.69798560113735,50.16518953872846,47.9643836323418,12.43753247303448,22.19440843166466,0.0,4.4,-486.3173478584482,-1184.56603956624,-0.0,-0.0,367.2976596689317,1437.5874904071043,1.002,0.051513334605536906,0.0,0.0,0.7193579169491894,66.13161345066666,330.95103203886015,0.21653662160783918,11.063382199273395,0.003525954744899138,-62.87994765139756,1.2100194721272888
2025-01-01 15:27:00,0.31532232049602554,0.1821494577634992,0.4645728511809253,0.005255372008267092,0.0030358242960583197,0.007742880853015421,0.031294813705645706,0.2840275067903798,0.0,0.4645728511809253,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,76.36537160318913,51.666666666666686,46.10666666666668,0.0,50.13574215799082,0.24559017258918295,645.4584998150788,10550.56,119.320893129983,49.999766729374244,50.13574215799082,49.93177901506597,12.43753247303448,22.181267519667184,0.0,4.4,-485.14027831801286,-1183.2066974144304,-0.0,-0.0,367.2976596689317,1437.1451156697537,1.002,0.05149224704176144,0.0,0.0,0.7190634396829202,66.13161345066666,330.76875942748586,0.2166899276214557,11.057493290843336,0.00352562617474754,-62.77812167903282,1.2100735520210122
2025-01-01 15:28:00,0.31532232049602554,0.1821494577634992,0.4645728511809253,0.005255372008267092,0.0030358242960583197,0.007742880853015421,0.031294813705645706,0.2840275067903798,0.0,0.4645728511809253,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,On,10550.56,0,79.88012475552016,51.666666666666686,46.10666666666668,0.0,51.300837352015904,0.23822754785424438,645.4584998150789,10550.56,124.81269493050024,51.300837352015904,51.30083735201591,51.300837352015904,12.43753247303448,22.168293593028125,0.0,4.4,-484.03412406883285,-1181.865242184416,-0.0,-0.0,367.2976596689317,1436.645184951786,1.002,0.05147142355710708,0.0,0.0,0.7187726501493112,66.13161345066666,330.53345844665154,0.21684118540400055,11.051689396812378,0.003525298151333446,-62.677034820504005,1.2101269520723665
2025-01-01 15:29:00,0.31532232049602554,0.1821494577634992,0.0,0.005255372008267092,0.0030358242960583197,0.0,0.031294813705645706,0.2840275067903798,0.0,0.0,0.0,0.1821494577634992,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.0283092120060843,0,On,0.04116156310571416,0,On,0.20223248968229357,0.15167436726172012,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,81.578363400694,51.666666666666686,46.10666666666668,0.0,52.60117781093584,0.23051467925633776,645.4584998150789,0.0,127.46619281358437,52.60117781093584,52.60117781093584,52.60117781093584,12.43753247303448,22.155480806650072,0.0,4.4,-482.9324860722005,-1180.5410465287596,-0.0,-0.0,367.2976596689317,1436.0850014108303,1.002,0.051450854914253726,0.0,0.0,0.718485419353814,66.13161345066666,330.3109007876274,0.21699046688973317,11.045271654895544,0.0035249706705622248,-62.576664271690774,1.2101796960577051
2025-01-01 15:30:00,0.39032100712882356,0.19569181198329563,0.0,0.006505350118813726,0.0032615301997215938,0.0,0.05213039374212375,0.33819061338669976,0.0,0.0,0.0,0.19569181198329563,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.04914479204256234,0,On,0.07726819740897219,0,On,0.2202889619753555,0.16521672148151656,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,81.10491041389338,51.666666666666686,46.10666666666668,0.0,52.57031003703853,0.7191146433923471,2012.027742565708,0.0,126.7264225217084,52.498413437660545,52.57031003703853,52.462465137971556,12.43753247303448,22.142825263874272,0.0,3.9,-445.7669804379234,-1175.6622703728954,-0.0,-0.0,493.7000853905486,866.1024202946843,1.7999999999999998,0.049791519455021666,0.0,0.0,0.695313630755512,118.79930559999998,236.19520454442335,0.21713781854598693,11.039630218819065,0.0035246437284662687,5.895418457102876,1.2102317997782863
2025-01-01 15:31:00,0.39032100712882356,0.19569181198329563,0.0,0.006505350118813726,0.0032615301997215938,0.0,0.05213039374212375,0.33819061338669976,0.0,0.0,0.0,0.19569181198329563,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.04914479204256234,0,On,0.07726819740897219,0,On,0.2202889619753555,0.16521672148151656,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,80.39191773826795,51.666666666666686,46.10666666666668,0.0,52.512198915404944,0.7201574108616847,2012.0277425657075,0.0,125.61237146604367,52.214054905113684,52.512198915404944,52.06498289996805,12.43753247303448,22.131037645978815,0.0,3.9,-441.6698405869171,-1174.437368334335,-0.0,-0.0,493.7000853905486,866.5602557974494,1.7999999999999998,0.0497718026331904,0.0,0.0,0.6950382952139477,118.79930559999998,239.0674423568692,0.21729572367444028,11.035026650466698,0.0035246745287255505,5.926590527139323,1.2102800897748516
2025-01-01 15:32:00,0.39032100712882356,0.19569181198329563,0.0,0.006505350118813726,0.0032615301997215938,0.0,0.05213039374212375,0.33819061338669976,0.0,0.0,0.0,0.19569181198329563,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.04914479204256234,0,On,0.07726819740897219,0,On,0.2202889619753555,0.16521672148151656,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,79.67934285724725,51.666666666666686,46.10666666666668,0.0,52.454102596759476,0.7212029401083683,2012.0277425657075,0.0,124.49897321444882,51.92984449147105,52.454102596759476,51.667715438826846,12.43753247303448,22.119238405330762,0.0,3.9,-440.4046360024646,-1173.2117668766227,-0.0,-0.0,493.7000853905486,867.0100263481708,1.7999999999999998,0.04975206237698446,0.0,0.0,0.6947626324230783,118.79930559999998,239.10704548360945,0.21745392168825162,11.029721126265207,0.0035247054906060145,5.95778385098353,1.2103284311516664
2025-01-01 15:33:00,0.39032100712882356,0.19569181198329563,0.0,0.006505350118813726,0.0032615301997215938,0.0,0.05213039374212375,0.33819061338669976,0.0,0.0,0.0,0.19569181198329563,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.04914479204256234,0,On,0.07726819740897219,0,On,0.2202889619753555,0.16521672148151656,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,78.96736485087648,51.666666666666686,46.10666666666668,0.0,52.39602107289394,0.7222512421649668,2012.0277425657075,0.0,123.38650757949449,51.645782109938956,52.39602107289394,51.27066262846147,12.43753247303448,22.10736071519255,0.0,3.9,-439.7953979538289,-1171.9785305733765,-0.0,-0.0,493.7000853905486,867.4513173270834,1.7999999999999998,0.049732186835665146,0.0,0.0,0.6944850804433592,118.79930559999998,238.4830472289989,0.21761329942332583,11.024374902547288,0.003524736614204473,5.989202774959351,1.2103770978697854
2025-01-01 15:34:00,0.39032100712882356,0.19569181198329563,0.0,0.006505350118813726,0.0032615301997215938,0.0,0.05213039374212375,0.33819061338669976,0.0,0.0,0.0,0.19569181198329563,0.0,1,0.040633454002372095,0.030475090501779063,On,0.0,0,Off,0.002985601699561403,0.0,On,0.04914479204256234,0,On,0.07726819740897219,0,On,0.2202889619753555,0.16521672148151656,On,0,0,Off,Off,0.0,18.888888888888914,0.0,0.0,0.0,0.0,0,0.0,6347.920266666667,Off,0.0,0,78.25600069778666,51.666666666666686,46.10666666666668,0.0,52.33795429609816,0.7233023288390686,2012.0277425657075,0.0,122.27500109029165,51.36186763652114,52.33795429609816,50.87382430673264,12.43753247303448,22.09539812599773,0.0,3.9,-439.2075013371194,-1170.7370005308803,-0.0,-0.0,493.7000853905486,867.883645562089,1.7999999999999998,0.04971216513013262,0.0,0.0,0.69420548735361,118.79930559999998,237.8294138032123,0.2177739452725943,11.019678741563862,0.0035247679006780914,6.020867062347277,1.210426116447898
