Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 18:47:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.70346502645553,51.666666666666686,46.10666666666668,0.0,52.02838946196802,0.4374732952518421,1207.4886697260308,0.0,115.16166410383676,51.45814198953595,52.02838946196802,51.173018253319924,12.43753247303448,20.487541029399317,-0.17912563726739705,0.6,1.895324765281562,0.6,9.236100170605994,-214.45071613765697,-1467.9243880690606,-128.8442316594845,-1238.0826136581843,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04752206906288345,0.0,0.0,1.2299702180652798,65.933614608,4.0085070119547765,0.22209402845884516,10.017479714188795,0.003258915413090103,-90.9421492637243,1.2160648589806968,0,0,52.085188163957625,0.02999655129607972,-50.90063387441361,-77.94359778507089
2025-01-01 18:48:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.51401035433068,51.666666666666686,46.10666666666668,0.0,51.99778504694418,0.4378117312682634,1207.488669726031,0.0,114.86564117864168,51.326252039019444,51.99778504694418,50.990485535057076,12.43753247303448,20.438633038502655,-0.22803362816405937,0.597375500528734,1.8729416337962868,0.6,9.236100170605994,-208.805062954768,-1362.7755024478192,-127.86008661101971,-1233.1008287445432,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04744753450746885,0.0,0.0,1.2280411083866718,65.933614608,4.672375281202719,0.22270589601487678,9.994942718711066,0.003258039036714323,-90.57832943454127,1.216268081784778,0,0,51.97270281528478,0.029864400372717963,-49.80070437882975,-78.05938223218996
2025-01-01 18:49:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.3220953974119,51.666666666666686,46.10666666666668,0.0,51.96716773809607,0.4381508342451485,1207.488669726031,0.0,114.5657740584561,51.194391606847994,51.96716773809607,50.80800354122396,12.43753247303448,20.390785638618272,-0.27588102804844183,0.6,1.8506851167587641,0.6,9.236100170605994,-203.2722277922752,-1463.8908658759426,-126.9189783214799,-1228.2347620496942,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04737455623605904,0.0,0.0,1.2261522785825407,65.933614608,5.339143748846389,0.2233053096614949,9.972279165874541,0.003257166312183201,-90.22029327781118,1.2164669744051462,0,0,51.845916763298916,0.029732414598455426,-48.713726890049024,-78.20525143143087
2025-01-01 18:50:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,73.12781516043484,51.666666666666686,46.10666666666668,0.0,51.93653796364116,0.43849060131177386,1207.488669726031,0.0,114.26221118817944,51.06256107635096,51.93653796364116,50.62557263270587,12.43753247303448,20.343959343200428,-0.32270732346628606,0.5973875570785259,1.8285516119532288,0.6,9.236100170605994,4729.069020346332,1412.0530096308391,-125.94957559726873,-1223.4799077426349,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04730307771893328,0.0,0.0,1.2243022655458646,65.933614608,5.993690402484333,0.22389268602665444,9.950142771644908,0.0032562971794662774,-89.86784146208356,1.2166616963008907,0,0,51.75155510359683,0.029600574677785693,-47.63945054970227,-78.31012504756647
2025-01-01 18:51:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,72.34077816641599,51.666666666666686,46.10666666666668,0.0,51.905896135959956,0.4388310297511176,1207.488669726031,0.0,113.03246588502498,50.9307608160553,51.905896135959956,50.443193156102964,12.43753247303448,20.54592862621912,-0.12073804044759484,0.7396522599469877,1.8065504427121692,0.6,9.236100170605994,4702.6385651798455,-1407.5400342469275,-125.01794175847223,-1244.040386055684,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04761096933895392,0.0,0.0,1.2322711425431214,65.933614608,0.12371354904720278,0.2210600650003587,10.03943142987167,0.003255431580634273,-90.68755563478769,1.2158256547750743,0,0,49.98893301395462,0.02946893847579806,-46.57825031653583,-78.4396914419364
2025-01-01 18:52:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,71.56874037309593,51.666666666666686,46.10666666666668,0.0,51.87534096111451,0.4391710222445064,1207.4886697260308,0.0,111.8261568329624,50.79908318155348,51.87534096111451,50.26095429177297,12.43753247303448,20.741724472660756,0.0,0.7371333878282715,1.7846795144974479,0.6,9.236100170605994,4677.565621413901,-1358.8258421092014,-124.06236721239051,-1264.1014728169598,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.047908446830406494,0.0,0.0,1.2399704801823825,65.933614608,-4.888143455621389,0.21834993946045136,10.12585735336635,0.0032545574857470666,-91.47214288774157,1.2150162904203556,0,0,50.04701547025391,0.029337496118538024,-45.529944292851184,-78.53242291953933
2025-01-01 18:53:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,70.81100691919535,51.666666666666686,46.10666666666668,0.0,51.84486995768458,0.4395106032103697,1207.488669726031,0.0,110.64219831124274,50.66752583586657,51.84486995768458,50.078853774957565,12.43753247303448,20.931636158361748,0.0,0.7371304611348829,1.7629477780914888,0.6,9.236100170605994,4653.180961165127,-1358.6771321080078,-123.13923439103493,-1283.680652890359,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04819605278976468,0.0,0.0,1.247414321991555,65.933614608,-9.69362363099632,0.2157544726701184,10.209603455691237,0.003253675241288376,-92.2233917434676,1.214232304337152,0,0,50.03605987712372,0.029206304379341772,-44.4948774908461,-78.64435690018882
2025-01-01 18:54:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,70.06699594201272,51.666666666666686,46.10666666666668,0.0,51.81448076000006,0.43984979594079837,1207.488669726031,0.0,109.47968115939489,50.536086550279784,51.81448076000006,49.896889445419646,12.43753247303448,21.115905644645565,0.0,0.7371310131718322,1.74135431750005,0.6,9.236100170605994,4629.509776207614,-1358.3339523551167,-122.20743618553392,-1302.7916503882848,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.048474247772428924,0.0,0.0,1.2546145881045356,65.933614608,-14.253811090583739,0.21326685880224094,10.290132111798425,0.0032527851767584657,-92.94283224940239,1.2134726023355173,0,0,49.98265533471385,0.029075361083551146,-43.47291860017798,-78.73451758535595
2025-01-01 18:55:00,1.385691723107427,0.23478233363542356,0.31278750000000005,0.02309486205179045,0.003913038893923726,0.005213125000000001,0.5396322762980478,0.43114069680937905,0.36491875000000007,0.05,0.0,0.31278750000000005,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,On,6158.664808972388,21.166666666666714,0.7999999999999999,1539.7723543609459,9.166898016666668,0.36491875000000007,1,7333.518413333333,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,69.33615041214289,51.666666666666686,46.10666666666668,0.0,51.78417109932469,0.44018862280196225,1207.488669726031,0.0,108.33773501897326,50.40476318673657,51.78417109932469,49.71505923044251,12.43753247303448,21.294764561810663,0.0,0.7371337041517108,1.719905533253502,0.6,9.236100170605994,4606.520286308148,-1357.893937990585,-121.27331371253234,-1321.4480908989005,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.0487434677420968,0.0,0.0,1.2615825621706849,65.933614608,-18.58686047943358,0.2108807738585294,10.368275303544298,0.0032518876072015466,-93.63191394417785,1.2127361408985646,0,0,49.92945406249726,0.028944708678974168,-42.464280346938175,-78.80903336559416
2025-01-01 18:56:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.61794314093976,51.666666666666686,46.10666666666668,0.0,51.75393879971883,0.4405271052720299,1207.488669726031,0.0,107.21553615771836,50.273553693969404,51.75393879971883,49.533361141094694,12.43753247303448,21.468432103577282,0.0,0.7371363848890898,1.698606608219727,0.6,9.236100170605994,-342.7452882785493,-4128.888701012759,-120.36275048607769,-1339.6631961405942,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04900412179743,0.0,0.0,1.2683288325162276,65.933614608,-22.705482646527656,0.20859036841860676,10.443469797520732,0.0032509828339192105,-94.29199906910779,1.2120219351693093,0,0,49.88994065877729,0.028814382907692754,-41.46911100113335,-78.89363948494434
2025-01-01 18:57:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.50235806229452,51.666666666666686,46.10666666666668,0.0,51.72378177306866,0.4408652639888967,1207.4886697260308,0.0,107.03493447233518,50.14245610285039,51.72378177306866,49.35179326774126,12.43753247303448,21.389303229557886,0.0,0.5974861159670137,1.6774581351970794,0.6,9.236100170605994,-331.8193692572762,-1358.1092053471116,-119.44873661232532,-1331.3515502419996,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.048885450233281794,0.0,0.0,1.2652573650378154,65.933614608,-20.091209523849184,0.20954557077592445,10.407539812356333,0.0032500711452646686,-93.78488787556347,1.2123482147223659,0,0,51.479321905065184,0.028684391873768714,-40.48734018070938,-78.96139643161594
2025-01-01 18:58:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.38114416359575,51.666666666666686,46.10666666666668,0.0,51.693599705463235,0.4412042236998584,1207.4886697260308,0.0,106.84553775561835,50.01137652068411,51.693599705463235,49.17026492829455,12.43753247303448,21.312553178667514,0.0,0.6,1.6564653999366148,0.6,9.236100170605994,-321.90853747724043,-1456.030840442242,-118.54094067217623,-1323.3093166835904,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04877020022413672,0.0,0.0,1.262274454535905,65.933614608,-18.22261130222259,0.2104753791841715,10.372816943199075,0.0032491646038004056,-93.28976518009,1.2126648692514905,0,0,51.35229804719558,0.028554772859526612,-39.51911252460448,-79.02182814757175
2025-01-01 18:59:00,1.0207729731074269,0.23478233363542356,0.0,0.01701288288512378,0.003913038893923726,0.0,0.5396322762980478,0.43114069680937905,0.0,0.05,0.0,0.0,0.0,0.22019900030209022,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.04955299268581963,0.03716474451436471,On,0,0,Off,0.02728649122807017,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.25465034001988,51.666666666666686,46.10666666666668,0.0,51.66339355292616,0.44154397614159413,1207.488669726031,0.0,106.64789115628105,49.88031582447957,51.66339355292616,48.988776960256274,12.43753247303448,21.23803640714128,0.0,0.5974124298322796,1.635631828622094,0.6,9.236100170605994,-312.45394727148107,-1352.3194882728565,-117.63963910270802,-1315.5195326454348,-0.0,-0.0,1019.6233905085725,0.0,0.9990000000000001,0.04865816552718929,0.0,0.0,1.2593747630167296,65.933614608,-16.557805134618704,0.2113812430247622,10.339226934872798,0.0032482630837494713,-92.80594399020245,1.2129724833307094,0,0,51.27344949058836,0.02842555225341889,-38.56448139058162,-79.0751577121264
2025-01-01 19:00:00,1.0204962591017483,0.23329574385484897,0.0,0.01700827098502914,0.003888262397580816,0.0,0.5413376819998021,0.42915857710194627,0.0,0.05,0.0,0.0,0.0,0.21871241052151563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0,0,Off,0.02899189692982456,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.23449522507674,51.666666666666686,46.10666666666668,0.0,51.633164213359144,0.0885978449869033,242.1014782800692,0.0,106.6163987891824,49.74927483688549,51.633164213359144,48.80733014864866,12.43753247303448,21.165642682020156,0.0,0.6,1.6149606590200911,0.6,9.236100170605994,-303.4872427278963,-1452.2351855621532,-116.7448480059729,-1307.9691028691796,-0.0,-0.0,1019.3466765028941,0.0,0.9990000000000001,0.04854919174900366,0.0,0.0,1.256554294456301,65.933614608,-14.864816361610842,0.21226419757736886,10.306017847948702,0.003247366466622244,-92.3329000587872,1.2132714975957664,0,0,51.20846019010122,0.028296755733163773,-37.62348749034779,-79.1213605156251
2025-01-01 19:01:00,1.0204962591017483,0.23329574385484897,0.0,0.01700827098502914,0.003888262397580816,0.0,0.5413376819998021,0.42915857710194627,0.0,0.05,0.0,0.0,0.0,0.21871241052151563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0,0,Off,0.02899189692982456,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.32088042753263,51.666666666666686,46.10666666666668,0.0,51.617351694314074,0.08863360204599782,242.1014782800692,0.0,106.75137566801973,49.714501940092944,51.617351694314074,48.76307706298238,12.43753247303448,21.095265808970183,0.0,0.5974196776198599,1.5944549677887303,0.6,9.236100170605994,-294.5818790148105,-1349.3176151836233,-115.8568574994072,-1300.645498618111,-0.0,-0.0,1019.3466765028941,0.0,0.9990000000000001,0.04844312955584979,0.0,0.0,1.2538091837863652,65.933614608,-13.283056899593586,0.21312526072282106,10.273835867373295,0.0032464746395163345,-91.87012770929209,1.2135623372888773,0,0,51.178735333019254,0.0281684084170152,-36.69616042227673,-79.16069707713046
2025-01-01 19:02:00,1.0204962591017483,0.23329574385484897,0.0,0.01700827098502914,0.003888262397580816,0.0,0.5413376819998021,0.42915857710194627,0.0,0.05,0.0,0.0,0.0,0.21871241052151563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0,0,Off,0.02899189692982456,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.402616618933,51.666666666666686,46.10666666666668,0.0,51.60151647479198,0.08866943937412484,242.10147828006922,0.0,106.8790884670828,49.679715583889845,51.60151647479198,48.71881513843878,12.43753247303448,21.02682624573059,0.0,0.6000000000000001,1.5741176099185534,0.6,9.236100170605994,-285.98397038610256,-1449.37890441341,-114.97588926524334,-1293.5390917327154,-0.0,-0.0,1019.3466765028941,0.0,0.9990000000000001,0.04833986888771679,0.0,0.0,1.2511365824243947,65.933614608,-11.791555156281152,0.21396513300125736,10.242640747375482,0.003245587494908574,-91.41724424064333,1.2138453188505507,0,0,51.12380496656952,0.02804053446536303,-35.78251622164626,-79.19337304359708
2025-01-01 19:03:00,1.0204962591017483,0.23329574385484897,0.0,0.01700827098502914,0.003888262397580816,0.0,0.5413376819998021,0.42915857710194627,0.0,0.05,0.0,0.0,0.0,0.21871241052151563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.047570872978386844,0.03567815473379012,On,0,0,Off,0.02899189692982456,0.0,On,0.2561728925349888,0,On,0.2561728925349888,0.0,On,0.13754202973992538,0,On,0.24404567438363406,0.1830342557877255,On,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,7333.518413333333,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,4580.408395555555,Off,0.0,0,68.47991410853142,51.666666666666686,46.10666666666668,0.0,51.58565933285641,0.08870535536802508,242.10147828006922,0.0,106.99986579458033,49.644916492624176,51.58565933285641,48.67454507250807,12.43753247303448,20.96023645640718,0.0,0.5974239432776646,1.5539512223809517,0.6,9.236100170605994,-277.6786501397696,-1346.9063861023371,-114.10218204570334,-1286.6395331417375,-0.0,-0.0,1019.3466765028941,0.0,0.9990000000000001,0.04823928685846746,0.0,0.0,1.2485333098209748,65.933614608,-10.385793500926198,0.21478464616551612,10.212387968116143,0.003244704929372459,-90.97383007141454,1.2141207926367696,0,0,51.089967369033786,0.02791315707782003,-34.882557875437996,-79.21962417026535
