Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 17:12:00,0.8967228332993069,0.46340774377565713,0.0,0.014945380554988449,0.007723462396260952,0.0,0.21311287834019377,0.6836099549591131,0.0,0.0,0.0,0.0,0.46340774377565713,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.006274377080930549,0.0,On,0.08930985644103512,0,On,0.08930985644103512,0.0,On,0.06573296325823681,0,On,0.5736954060928896,0.4302715545696671,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.38577471618432,51.666666666666686,46.10666666666668,0.0,52.17163364168635,0.19471181491267542,539.376861969844,0.0,136.540272994038,51.947981204221264,52.17163364168635,51.836154985488726,12.43753247303448,19.363523878281974,0.0,2.198085736243545,3.3749888105523107,6.907643429621799,2.2,9.236100170605994,-1630.2878952921762,-1549.2382286920301,-1081.9065175009196,-250.17203870356906,-2512.1744861477196,-0.0,-0.0,878.5750262159158,68.25628899563594,0.33349999999999996,0.11226872536188075,0.0,0,1.6375673967237436,22.01087134311111,3.3115646396276333,0.23075307197912454,9.402797215077577,0.003154515148322467,-289.8595915110547,1.222003275779254,0,0,67.31213872723173,0.7249112727551998,-1110.4605492937787,28.554031792859163,0.004483766734054463,-27.5189032482546,-222.65313545531447
2025-01-01 17:13:00,0.8967228332993069,0.46340774377565713,0.0,0.014945380554988449,0.007723462396260952,0.0,0.21311287834019377,0.6836099549591131,0.0,0.0,0.0,0.0,0.46340774377565713,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.006274377080930549,0.0,On,0.08930985644103512,0,On,0.08930985644103512,0.0,On,0.06573296325823681,0,On,0.5736954060928896,0.4302715545696671,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.42231639481302,51.666666666666686,46.10666666666668,0.0,52.14889712091183,0.19482329607843393,539.3768619698441,0.0,136.59736936689535,51.88058117021113,52.14889712091183,51.74642319486078,12.43753247303448,19.284036903702145,0.0,2.2,3.369288697821004,6.860073825426348,2.2,9.236100170605994,-1609.4764279082708,-1681.1137356136787,-1076.6891290798128,-250.39306910631214,-2494.4232291056073,-0.0,-0.0,878.5750262159158,67.92521622456019,0.33349999999999996,0.11199408637740647,0.0,0,1.633561473922049,22.01087134311111,6.3717749814205575,0.231783453147925,9.364791373427476,0.0031529486186370422,-288.52130327526675,1.222336584920333,0,0,67.23928193181524,0.7249112727551998,-1105.0734764486615,28.384347368848772,0.004483766734054463,-27.24083135199003,-223.1522377543221
2025-01-01 17:14:00,0.8967228332993069,0.46340774377565713,0.0,0.014945380554988449,0.007723462396260952,0.0,0.21311287834019377,0.6836099549591131,0.0,0.0,0.0,0.0,0.46340774377565713,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.006274377080930549,0.0,On,0.08930985644103512,0,On,0.08930985644103512,0.0,On,0.06573296325823681,0,On,0.5736954060928896,0.4302715545696671,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.4531384950898,51.666666666666686,46.10666666666668,0.0,52.12613276337625,0.19493504169646395,539.3768619698441,0.0,136.64552889857782,51.813175442755345,52.12613276337625,51.6566967824449,12.43753247303448,19.20667498904503,0.0,2.1980889061757622,3.363828774859115,6.812603063309239,2.2,9.236100170605994,-1589.3586098523358,-1546.4016550565152,-1071.6359705407274,-250.5529880977902,-2477.1950171620597,-0.0,-0.0,878.5750262159158,67.5944939059912,0.33349999999999996,0.11172651068902878,0.0,0,1.629658577349287,22.01087134311111,9.261381093807856,0.23278881597224516,9.327236120374458,0.003151389746846478,-287.20847125256853,1.2226611824150913,0,0,67.19063447785385,0.7249112727551998,-1099.9134025850547,28.277432044327163,0.004483766734054463,-26.96333724493813,-223.5896508528521
2025-01-01 17:15:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.40824864973096,51.666666666666686,46.10666666666668,0.0,52.103341532109845,0.39057332651922416,1080.0789742147986,0.0,136.57538851520462,51.74576491300368,52.103341532109845,51.5669766034506,12.43753247303448,19.131348342107636,0.0,2.2,3.358594914129728,6.76524887977288,2.2,9.236100170605994,-1207.8100013923276,-1678.3596214255963,-1066.8602145786308,-250.6555226035354,-2460.4660581126614,-0.0,-0.0,1240.6654761343725,67.2641645062458,1.0,0.111465709155345,0.0,0,1.625854489548348,65.99961422222222,11.990580585961396,0.23377003903986093,9.291381054362937,0.0031498383802202818,-250.6383677600462,1.2229774300911969,0,0,67.1128363497007,0.7249112727551998,-1094.9669760248307,28.10676144619999,0.004483766734054463,-26.686524607231235,-223.96899799630415
2025-01-01 17:16:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.26034957485855,51.666666666666686,46.10666666666668,0.0,52.072437350320875,0.3908778648831244,1080.0789742147983,0.0,136.3442962107165,51.624444500804096,52.072437350320875,51.400448076045706,12.43753247303448,19.068244799347784,0.0,2.198092500047739,3.3535672674484736,6.718027980956084,2.2,9.236100170605994,-1191.733304256872,-1544.140071247606,-1062.2159294160995,-250.70272757219888,-2446.4866601033423,-0.0,-0.0,1240.6654761343725,66.93426982204991,1.0,0.11124702528618195,0.0,0,1.6226647359177042,65.99961422222222,14.08787971209754,0.234591682785255,9.261074222032693,0.003148484898375267,-249.5414154878738,1.223242526113618,0,0,67.06737210525846,0.7249112727551998,-1090.215438610022,27.99950919392255,0.004483766734054463,-26.4104910959295,-224.29223647626938
2025-01-01 17:17:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,87.10826763433695,51.666666666666686,46.10666666666668,0.0,52.04151375561467,0.3911830702761637,1080.0789742147983,0.0,136.1066681786515,51.50314713230081,52.04151375561467,51.23396382064388,12.43753247303448,19.006721671393354,0.0,2.2,3.348734281013432,6.670956143316838,2.2,9.236100170605994,-1176.11590883804,-1676.0455476219045,-1057.8195047813153,-250.69814445659435,-2432.888118276394,-0.0,-0.0,1240.6654761343725,66.60485185631514,1.0,0.11103364048222956,0.0,0,1.6195522751964984,65.99961422222222,16.106733303981393,0.23539386309005295,9.231590655228693,0.0031471376322613986,-248.463472627785,1.2235011135373763,0,0,66.99634559400755,0.7249112727551998,-1085.6478710526228,27.828366271307388,0.004483766734054463,-26.135328933570058,-224.56281552302428
2025-01-01 17:18:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.95217255368145,51.666666666666686,46.10666666666668,0.0,52.01057146506952,0.39148893761729125,1080.0789742147983,0.0,135.86276961512726,51.38187345921315,52.01057146506952,51.06752445628497,12.43753247303448,18.946716360628184,0.0,2.1980958109808335,3.3440784420276723,6.6240481819063675,2.2,9.236100170605994,-1160.9793157780273,-1542.2071936460782,-1053.526677959483,-250.6436364164329,-2419.654334831326,-0.0,-0.0,1240.6654761343725,66.27595258143687,1.0,0.11082535049964017,0.0,0,1.616514128255281,65.99961422222222,18.00954291892628,0.2361772432378546,9.202258456785422,0.0031457964694417157,-247.40384412286483,1.2237534463911144,0,0,66.95789519274489,0.7249112727551998,-1081.2477223268493,27.721044367366247,0.004483766734054463,-25.86112472271051,-224.7825116937224
2025-01-01 17:19:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.79222863786389,51.666666666666686,46.10666666666668,0.0,51.97961116747444,0.39179546206957094,1080.0789742147983,0.0,135.61285724666232,51.26062410681604,51.97961116747444,50.90113057648685,12.43753247303448,18.88816826310374,-0.0562761813407171,2.2,3.3395903835525926,6.577318051735736,2.2,9.236100170605994,-1146.298089619611,-1674.0178838632396,-1049.4562786734043,-250.5425546397972,-2406.769823219952,-0.0,-0.0,1240.6654761343725,65.94761393063723,1.0,0.1106219570539161,0.0,0,1.61354740288852,65.99961422222222,19.806257465968272,0.23694247608496857,9.173689010558194,0.0031444613016760954,-246.36185752214965,1.223999770970058,0,0,66.89339401244828,0.7249112727551998,-1077.006139909433,27.549861236028725,0.004483766734054463,-25.587960038475433,-224.95459460132176
2025-01-01 17:20:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.62859157756742,51.666666666666686,46.10666666666668,0.0,51.94863352423262,0.39210263903312936,1080.0789742147983,0.0,135.3571743399491,51.139399674784556,51.94863352423262,50.73478275006053,12.43753247303448,18.831019959434517,-0.11342448500993996,2.1980987370997043,3.3352545941587013,6.530778815673262,2.2,9.236100170605994,-1132.05210694089,-1540.486081633899,-1045.4657672006463,-250.39657092128743,-2394.219957914408,-0.0,-0.0,1240.6654761343725,65.61987778285332,1.0,0.11042327202431307,0.0,0,1.6106493551406162,65.99961422222222,21.502374839145467,0.237690185164499,9.14648873227889,0.0031431320247790363,-245.33687452820334,1.2242403208009918,0,0,66.86100342726166,0.7249112727551998,-1072.9084642305475,27.442697029901108,0.004483766734054463,-25.315911240898217,-225.0806596803892
2025-01-01 17:21:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.46140931464645,51.666666666666686,46.10666666666668,0.0,51.917639170796434,0.3924104641327546,1080.0789742147983,0.0,135.09595205413507,51.01820073853608,51.917639170796434,50.56848152240592,12.43753247303448,18.7752168936653,-0.16922755077915852,2.2,3.331063566194756,6.484442745529068,2.2,9.236100170605994,-1118.2221005483884,-1672.1917213714032,-1041.6757614161472,-250.20884651707857,-2381.9908905208194,-0.0,-0.0,1240.6654761343725,65.29278595081531,1.0,0.1102291164112652,0.0,0,1.607817374098761,65.99961422222222,23.10331383805866,0.23842096800693965,9.118720394135785,0.003141808538410455,-244.32828772322017,1.2244753179401187,0,0,66.80233288115615,0.7249112727551998,-1068.947599945584,27.27183852943682,0.004483766734054463,-25.04505006581877,-225.1637964512598
2025-01-01 17:22:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.29082251855158,51.666666666666686,46.10666666666668,0.0,51.886628717958345,0.3927189332068142,1080.0789742147983,0.0,134.82941018523684,50.89702785043765,51.886628717958345,50.40222741667732,12.43753247303448,18.72070719695008,-0.22373724749437685,2.198101325264846,3.327003505880737,6.438321288983538,2.2,9.236100170605994,-1104.7899174069153,-1538.9159963964441,-1037.9454849698925,-249.98086643286814,-2370.0694991044898,-0.0,-0.0,1240.6654761343725,64.96638016882751,1.0,0.11003931978952743,0.0,0,1.6050489739163927,65.99961422222222,24.61410556320189,0.23913539746325682,9.092265854119837,0.0031404907458864382,-243.33551872042887,1.2247049736689721,0,0,66.77545895991827,0.7249112727551998,-1065.1105108039842,27.165025834091658,0.004483766734054463,-24.77544343156121,-225.20542300130694
2025-01-01 17:23:00,1.2186169281833137,0.504040470682742,0.0,0.020310282136388563,0.008400674511379033,0.0,0.39983760285728365,0.8187793253260301,0.0,0.0,0.0,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,12914.178511111111,Off,0.0,0,86.11696504831401,51.666666666666686,46.10666666666668,0.0,51.855602753062485,0.39302804229685984,1080.0789742147983,0.0,134.55775788799065,50.775881540939025,51.855602753062485,50.23602093487731,12.43753247303448,18.667441516516437,-0.27700292792802017,2.2,3.3230684866731943,6.39242516969755,2.2,9.236100170605994,-1091.7384054969361,-1670.5181150240194,-1034.3967951504962,-249.71560596648436,-2358.44333975942,-0.0,-0.0,1240.6654761343725,64.64070207753123,1.0,0.10985371977379065,0.0,0,1.6023417860185851,65.99961422222222,26.039458128111,0.23983402306312718,9.066463146592769,0.003139178554001511,-242.35801637315743,1.2249294891721116,0,0,66.72202086961366,0.7249112727551998,-1061.3915957373504,26.994800586854222,0.004483766734054463,-24.507154024136206,-225.20845194234815
2025-01-01 17:24:00,1.861231511516647,0.504040470682742,0.5508125,0.031020525191944114,0.008400674511379033,0.009180208333333334,0.39983760285728365,0.8187793253260301,0.6426145833333333,0.0,0.5508125,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,85.93996437442925,51.666666666666686,46.10666666666668,0.0,51.82456184113925,0.39333778763790295,1080.0789742147983,0.0,134.2811943350457,50.654762319633804,51.82456184113925,50.069862558881084,12.43753247303448,18.615372859477333,-0.3290715849671244,2.198103607915476,3.3192461911227444,6.346764352899688,2.2,9.236100170605994,7584.219596186347,3356.0616583700903,-1030.890708822747,-249.41437074415418,-2347.100602416946,-0.0,-0.0,1240.6654761343725,64.31579321457421,1.0,0.10967216153057528,0.0,0,1.5996935519824582,65.99961422222222,27.38377815839776,0.24051737225597752,9.041287811619807,0.003137871872862027,-241.39525513485145,1.225149056156126,0,0,66.69998908112571,0.7249112727551998,-1057.7792137483502,26.88850492560332,0.004483766734054463,-24.240240096078242,-225.17413064807593
2025-01-01 17:25:00,1.861231511516647,0.504040470682742,0.5508125,0.031020525191944114,0.008400674511379033,0.009180208333333334,0.39983760285728365,0.8187793253260301,0.6426145833333333,0.0,0.5508125,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,85.1004268362344,51.666666666666686,46.10666666666668,0.0,51.79350652596963,0.39364816564930183,1080.0789742147983,0.0,132.96941693161625,50.533670676254786,51.79350652596963,49.90375275139737,12.43753247303448,18.810237626495507,-0.13420681794895017,2.339085065919894,3.31553203739492,6.301348144035827,2.2,9.236100170605994,7531.429577407371,-1584.3898599734948,-1027.5498599348173,-249.07995659603827,-2389.6626424697947,-0.0,-0.0,1240.6654761343725,63.99169478206285,1.0,0.11035098110125598,0.0,0,1.6095949095833537,65.99961422222222,17.15579943227008,0.2375048414312089,9.128898041094098,0.0031365706157297315,-242.83140497842192,1.2243323081440534,0,0,63.93750901002715,0.7249112727551998,-1054.2690346285829,26.719174693765545,0.004483766734054463,-23.974756043109615,-225.10520055292866
2025-01-01 17:26:00,1.861231511516647,0.504040470682742,0.5508125,0.031020525191944114,0.008400674511379033,0.009180208333333334,0.39983760285728365,0.8187793253260301,0.6426145833333333,0.0,0.5508125,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,84.27680478916868,51.666666666666686,46.10666666666668,0.0,51.762547132945,0.3939580729278917,1080.0789742147983,0.0,131.68250748307605,50.41270983861664,51.762547132945,49.737791191452466,12.43753247303448,18.999300785246643,0.0,2.337267816016331,3.3119149811613937,6.256185152832573,2.2,9.236100170605994,7481.061492419223,-1524.0382924658097,-1024.2370813317834,-248.71349963185585,-2431.2499227171593,-0.0,-0.0,1240.6654761343725,63.668448502862205,1.0,0.1110078902376898,0.0,0,1.6191766785129154,65.99961422222222,8.37499469148704,0.2346186326689913,9.214392220844033,0.003135260743707715,-244.1979815162622,1.2235409530616104,0,0,64.10647770589024,0.7249112727551998,-1050.850620584265,26.613539252481484,0.004483766734054463,-23.71075219407044,-225.00274743778542
2025-01-01 17:27:00,1.861231511516647,0.504040470682742,0.5508125,0.031020525191944114,0.008400674511379033,0.009180208333333334,0.39983760285728365,0.8187793253260301,0.6426145833333333,0.0,0.5508125,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,83.4683849787555,51.666666666666686,46.10666666666668,0.0,51.731681029304625,0.39426753250789875,1080.0789742147983,0.0,130.41935152930546,50.291877326976035,51.731681029304625,49.57197547581175,12.43753247303448,19.182825658954766,0.0,2.3372630135404293,3.3083915951668117,6.211283390233414,2.2,9.236100170605994,7431.996392710056,-1525.545296940967,-1021.0753941454641,-248.31762590169137,-2471.8935120671576,-0.0,-0.0,1240.6654761343725,63.34609530384787,1.0,0.1116439661190071,0.0,0,1.6284545706572329,65.99961422222222,-0.04651566768163917,0.23185088823981376,9.296662231696594,0.0031339426481904534,-245.49833368052538,1.2227737928039308,0,0,64.20350148662911,0.7249112727551998,-1047.5207325787114,26.445338433247358,0.004483766734054463,-23.448275377566603,-224.86935052412477
2025-01-01 17:28:00,1.861231511516647,0.504040470682742,0.5508125,0.031020525191944114,0.008400674511379033,0.009180208333333334,0.39983760285728365,0.8187793253260301,0.6426145833333333,0.0,0.5508125,0.0,0.504040470682742,0,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.04418158560798676,0.03313618920599006,On,0.0,0,Off,0.028218788377192983,0.0,On,0.012610876707216846,0.0,On,0.1795039688864369,0,On,0.1795039688864369,0.0,On,0.1467253644157072,0,On,0.6278723753023362,0.470904281476752,On,On,10829.088680388153,19.444444444444457,0.8,2727.7044140562916,16.14272313888889,0.6426145833333333,1,12914.178511111111,12914.178511111111,Off,0.0,0,82.67457135166231,51.666666666666686,46.10666666666668,0.0,51.700905701111175,0.3945765663914234,1080.0789742147983,0.0,129.17901773697236,50.17117077271961,51.700905701111175,49.40630330852384,12.43753247303448,19.361032004956233,0.0,2.337260255903184,3.304951956574914,6.166650230883461,2.2,9.236100170605994,7384.274197793089,-1526.5479464449472,-1017.9294931969829,-247.89331385319818,-2511.6172282007497,-0.0,-0.0,1240.6654761343725,63.02467617016804,1.0,0.11226011998362724,0.0,0,1.637441877467878,65.99961422222222,-8.044994451056638,0.22919477653740325,9.37714396191584,0.0031326167024577673,-246.73533248643616,1.2220298198945538,0,0,64.22874509253691,0.7249112727551998,-1044.2699927198905,26.34049952290765,0.004483766734054463,-23.187368702671314,-224.70594515052687
