Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 315 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Roof Irradiance (W),"Roof Irradiance - North, poa_global (W/m^2)","Roof Irradiance - North, poa_direct (W/m^2)","Roof Irradiance - North, poa_diffuse (W/m^2)","Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Roof Irradiance - North, poa_ground_diffuse (W/m^2)",Rim Joist Irradiance (W),"Rim Joist Irradiance - 315 deg, poa_global (W/m^2)","Rim Joist Irradiance - 315 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 315 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_global (W/m^2)","Rim Joist Irradiance - 135 deg, poa_direct (W/m^2)","Rim Joist Irradiance - 135 deg, poa_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Rim Joist Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 315 deg, poa_global (W/m^2)","Window Irradiance - 315 deg, poa_direct (W/m^2)","Window Irradiance - 315 deg, poa_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 315 deg, poa_ground_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - 135 deg, poa_global (W/m^2)","Door Irradiance - 135 deg, poa_direct (W/m^2)","Door Irradiance - 135 deg, poa_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Door Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 19:26:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,118.42297110951888,118.42297110951888,-28.422971109518883,-28.422971109518883,265.42753114543797,-3.9763294768199557,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.811435569370715,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:27:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,118.59724918839504,118.59724918839504,-28.597249188395043,-28.597249188395043,265.59871647585544,-3.9766537149698706,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.811435569370715,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:28:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,118.77156737561967,118.77156737561967,-28.77156737561967,-28.77156737561967,265.7701330967901,-3.976977950151195,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.811435569370715,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:29:00,0.6,0.59,102.7,0,0,0,1.5,-14.691922030337082,12.43753247303448,9.236100170605994,0.0022893109930840925,-1.8937863970686153,118.94592428126447,118.94592428126447,-28.945924281264467,-28.945924281264467,265.94178551710047,-3.9773021826695185,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.811435569370715,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:30:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.12031815786592,119.12031815786592,-29.120318157865928,-29.120318157865928,266.11367793488705,-3.9776264120082487,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:31:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.2947476030737,119.2947476030737,-29.294747603073702,-29.294747603073702,266.2858149298762,-3.977950638451148,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:32:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.4692110915485,119.4692110915485,-29.4692110915485,-29.4692110915485,266.4582010033586,-3.978274861940008,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:33:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.6437070913307,119.6437070913307,-29.643707091330693,-29.643707091330693,266.6308406933501,-3.9785990825403132,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:34:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.81823406505,119.81823406505,-29.818234065050014,-29.818234065050014,266.80373857644304,-3.9789233002302353,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:35:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,119.99279046779138,119.99279046779138,-29.992790467791384,-29.992790467791384,266.97689926637474,-3.9792475149588427,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:36:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,120.16737474819922,120.16737474819922,-30.167374748199222,-30.167374748199222,267.1503274158089,-3.979571726791619,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:37:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,120.34198534803765,120.34198534803765,-30.34198534803765,-30.34198534803765,267.32402771658565,-3.979895935692184,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:38:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,120.51662070167464,120.51662070167464,-30.516620701674633,-30.516620701674633,267.49800489991617,-3.9802201416314347,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:39:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,120.69127923720816,120.69127923720816,-30.69127923720816,-30.69127923720816,267.6722637382189,-3.980544344703958,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:40:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,120.86595949150674,120.86595949150674,-30.865959491506747,-30.865959491506747,267.8468091608882,-3.980868545040721,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:41:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.04065964276738,121.04065964276738,-31.04065964276738,-31.04065964276738,268.02164578776666,-3.9811927422415465,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:42:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.21537821315547,121.21537821315547,-31.215378213155468,-31.215378213155468,268.1967786319829,-3.981516936495609,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:43:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.3901135984625,121.3901135984625,-31.390113598462502,-31.390113598462502,268.37221263090333,-3.9818411278465646,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:44:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.56486418833565,121.56486418833565,-31.564864188335648,-31.564864188335648,268.54795276694995,-3.982165316287137,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16508282606489327,0.1643441076265545,0.0,0.10631566160214848,0.0,0.0,0.16204775234925486,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:45:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.73962836281594,121.73962836281594,-31.73962836281593,-31.73962836281593,268.72400406490806,-3.9824895017809467,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:46:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,121.91440449378109,121.91440449378109,-31.914404493781085,-31.914404493781085,268.9003715941576,-3.9828136843643733,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:47:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.0891909444472,122.0891909444472,-32.089190944447196,-32.089190944447196,269.0770604689667,-3.983137863993761,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:48:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.26398606883635,122.26398606883635,-32.263986068836346,-32.263986068836346,269.25407584876336,-3.983462040698214,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:49:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.43878821288419,122.43878821288419,-32.4387882128842,-32.4387882128842,269.4314229400766,-3.983786214485008,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:50:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.61359571230338,122.61359571230338,-32.61359571230338,-32.61359571230338,269.6091069952013,-3.9841103853614186,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:51:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.78840701091201,122.78840701091201,-32.78840701091202,-32.78840701091202,269.7871334336521,-3.984434553523897,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:52:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,122.9632201911889,122.9632201911889,-32.96322019118889,-32.96322019118889,269.96550736471744,-3.984758718543162,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:53:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,123.1380336771073,123.1380336771073,-33.13803367710731,-33.13803367710731,270.14423430407385,-3.98508288062294,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:54:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,123.31284576632395,123.31284576632395,-33.312845766323946,-33.312845766323946,270.323319698487,-3.9854070397705073,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
2025-01-01 19:55:00,-1.1,0.69,102.7,0,0,0,1.0,-18.344114382954416,12.43753247303448,9.236100170605994,0.0023405216144547257,-2.7973210894803193,123.48765474522727,123.48765474522727,-33.48765474522727,-33.48765474522727,270.50276904374516,-3.985731196036795,1414.0080167304782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16423450732869135,0.16933080218514387,0.0,0.10370401791898412,0.0,0.0,0.0,51.666666666666686,0.047570872978386844,0.004848619334795323,18.33333333333337
