occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.333,0.647,0.0724,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.0444,0.573,0.0234,0.402,0.0675,0.0675,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.289,0.636,0.0753,0.299,0.162,0.162,0.0,0.0855,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0882,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.171,0,0,0,0
0.333,0.658,0.0969,0.281,0.196,0.196,0.867,0.0855,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,1.0,0.0855,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,1.0,0.171,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,0.2,0.0855,0,0,0,0
0.333,0.677,0.117,0.281,0.233,0.233,0.0,0.171,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0855,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0,0,0,0,0
0.333,0.696,0.141,0.281,0.296,0.296,0.0,0.0,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.305,0.0,0.0,0,0,0,0
0.622,0.818,0.256,0.159,0.527,0.527,0.0,0.0,0,0,0,0
0.956,0.955,0.385,0.0187,0.783,0.783,0.0,0.285,0,0,0,0
1.0,0.99,0.523,0.0,0.964,0.964,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.986,0.0,0.0,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.986,0.0,0.459,0,0,0,0
1.0,0.993,0.541,0.0,0.986,0.986,0.0,0.0855,0,0,0,0
1.0,0.857,0.515,0.122,0.71,0.71,0.0,0.0855,0,0,0,0
0.711,0.836,0.51,0.14,0.668,0.668,0.0,0.427,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.668,0.0,0.0,0,0,0,0
0.667,0.836,0.51,0.14,0.668,0.668,0.0,0.0855,0,0,0,0
0.667,0.706,0.348,0.262,0.348,0.348,0.0,0.0,0,0,0,0
0.667,0.686,0.322,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.667,0.686,0.322,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.667,0.686,0.322,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.667,0.663,0.308,0.281,0.242,0.242,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.66,0.306,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.956,0.745,0.558,0.159,0.393,0.393,0.0,0.0,0,0,0,0
1.0,0.651,0.244,0.262,0.235,0.235,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.207,0.0,0.0,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.207,0.0,0.0,0,0,0,0
1.0,0.617,0.101,0.281,0.128,0.128,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.281,0.116,0.116,0.0,0.224,0,0,0,0
1.0,0.614,0.0879,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.609,0.0484,0.281,0.0796,0.0796,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.608,0.0424,0.281,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.608,0.0282,0.281,0.0598,0.0598,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.568,0.0172,0.402,0.0504,0.0504,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.602,0.0195,0.299,0.0509,0.0509,0.0,0.327,0,0,0,0
1.0,0.608,0.02,0.281,0.0512,0.0512,0.0,0.176,0,0,0,0
1.0,0.648,0.0236,0.159,0.0528,0.0528,0.0,0.0,0,0,0,0
1.0,0.654,0.0242,0.14,0.053,0.053,0.0,0.0855,0,0,0,0
1.0,0.654,0.0346,0.14,0.108,0.108,0.0,0.645,0,0,0,0
1.0,0.654,0.0362,0.14,0.117,0.117,0.0,0.323,0,0,0,0
1.0,0.695,0.045,0.0187,0.146,0.146,0.0,0.0,0,0,0,0
1.0,0.701,0.0464,0.0,0.151,0.151,0.0,0.0,0,0,0,0
1.0,0.735,0.071,0.0,0.326,0.326,0.0,0.0855,0,0,0,0
1.0,0.688,0.0577,0.122,0.266,0.266,0.0,0.0,0,0,0,0
0.711,0.629,0.0381,0.262,0.164,0.164,0.0,0.0855,0,0,0,0
0.667,0.621,0.0355,0.281,0.151,0.151,0.0,0.0,0,0,0,0
0.667,0.638,0.0437,0.281,0.178,0.178,0.0,0.0,0,0,0,0
0.667,0.64,0.0449,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.572,0.0197,0.402,0.067,0.067,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.636,0.0478,0.299,0.172,0.172,0.0,0.247,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.191,0.0,0.0,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.191,0.867,0.0855,0,0,0,0
0.667,0.647,0.0527,0.281,0.191,0.191,1.0,0.513,0,0,0,0
0.667,0.647,0.0594,0.281,0.195,0.195,0.2,0.0855,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.196,0.0,0.0855,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.196,0.0,0.0,0,0,0,0
0.667,0.647,0.0604,0.281,0.196,0.196,0.0,0.0,0,0,0,0
0.667,0.721,0.109,0.159,0.315,0.315,0.0,0.218,0,0,0,0
0.667,0.732,0.117,0.14,0.333,0.333,0.0,0.0,0,0,0,0
0.667,0.732,0.117,0.14,0.333,0.333,0.0,0.0855,0,0,0,0
0.667,0.732,0.117,0.14,0.333,0.333,0.0,0.163,0,0,0,0
0.378,0.658,0.0784,0.262,0.205,0.205,0.0,0.0855,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0724,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.647,0.0754,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0759,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.0833,0.281,0.18,0.18,0.0,0.0855,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.179,0.0,0.0855,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0845,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.333,0.647,0.0882,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.256,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.333,0.647,0.0888,0.281,0.182,0.182,0.0,0.0855,0,0,0,0
0.333,0.658,0.0969,0.281,0.196,0.196,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,0.0,0.0,0,0,0,0
0.333,0.66,0.0982,0.281,0.198,0.198,0.0,0.0855,0,0,0,0
0.333,0.677,0.117,0.281,0.233,0.233,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0855,0,0,0,0
0.333,0.679,0.12,0.281,0.238,0.238,0.0,0.0855,0,0,0,0
0.333,0.696,0.141,0.281,0.296,0.296,0.0,0.0855,0,0,0,0
0.333,0.699,0.145,0.281,0.305,0.305,0.0,0.0,0,0,0,0
0.622,0.818,0.256,0.159,0.527,0.527,0.0,0.0,0,0,0,0
0.667,0.836,0.273,0.14,0.561,0.561,0.0,0.0,0,0,0,0
0.378,0.723,0.202,0.262,0.388,0.388,0.0,0.0,0,0,0,0
0.622,0.83,0.343,0.159,0.632,0.632,0.867,0.0,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.674,0.133,0.0,0,0,0,0
0.378,0.724,0.214,0.262,0.403,0.403,0.0,0.0855,0,0,0,0
0.333,0.7,0.254,0.281,0.359,0.359,0.0,0.0,0,0,0,0
0.333,0.699,0.263,0.281,0.359,0.359,0.0,0.0,0,0,0,0
0.333,0.699,0.263,0.281,0.359,0.359,0.0,0.342,0,0,0,0
0.333,0.699,0.263,0.281,0.359,0.359,0.0,0.0,0,0,0,0
0.333,0.688,0.315,0.281,0.307,0.307,0.0,0.0,0,0,0,0
0.333,0.686,0.322,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.333,0.686,0.322,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.622,0.794,0.588,0.159,0.515,0.515,0.867,0.0,0,0,0,0
0.667,0.765,0.601,0.14,0.435,0.435,0.133,0.0,0,0,0,0
0.667,0.758,0.596,0.14,0.418,0.418,0.0,0.0,0,0,0,0
0.956,0.843,0.848,0.0187,0.577,0.577,0.0,0.0,0,0,0,0
1.0,0.857,0.887,0.0,0.602,0.602,0.0,0.0,0,0,0,0
1.0,0.789,0.583,0.0,0.533,0.533,0.0,0.0,0,0,0,0
1.0,0.779,0.536,0.0,0.523,0.523,0.0,0.0,0,0,0,0
1.0,0.653,0.236,0.243,0.249,0.249,0.0,0.334,0,0,0,0
1.0,0.634,0.189,0.281,0.207,0.207,0.0,0.0257,0,0,0,0
1.0,0.617,0.101,0.281,0.128,0.128,0.0,0.0,0,0,0,0
1.0,0.614,0.0879,0.281,0.116,0.116,0.0,0.272,0,0,0,0
1.0,0.569,0.0255,0.402,0.0582,0.0582,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0178,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.63,0.0449,0.299,0.164,0.164,0.867,0.0855,0,0,0,0
1.0,0.64,0.049,0.281,0.182,0.182,1.0,0.0,0,0,0,0
1.0,0.72,0.118,0.159,0.313,0.313,1.0,0.0855,0,0,0,0
1.0,0.732,0.128,0.14,0.333,0.333,1.0,0.391,0,0,0,0
1.0,0.732,0.128,0.14,0.333,0.333,0.267,0.0,0,0,0,0
1.0,0.732,0.128,0.14,0.333,0.333,0.0,0.0855,0,0,0,0
1.0,0.732,0.162,0.14,0.341,0.341,0.0,0.567,0,0,0,0
1.0,0.732,0.168,0.14,0.342,0.342,0.0,0.427,0,0,0,0
1.0,0.732,0.168,0.14,0.342,0.342,0.0,0.171,0,0,0,0
1.0,0.732,0.168,0.14,0.342,0.342,0.0,0.144,0,0,0,0
1.0,0.732,0.194,0.14,0.334,0.334,0.0,0.0855,0,0,0,0
1.0,0.732,0.198,0.14,0.333,0.333,0.0,0.271,0,0,0,0
1.0,0.732,0.198,0.14,0.333,0.333,0.0,0.0,0,0,0,0
0.711,0.658,0.12,0.262,0.21,0.21,0.0,0.0,0,0,0,0
0.667,0.647,0.116,0.281,0.186,0.186,0.0,0.256,0,0,0,0
0.667,0.647,0.118,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.647,0.118,0.281,0.185,0.185,0.0,0.0,0,0,0,0
0.667,0.647,0.118,0.281,0.185,0.185,0.0,0.0855,0,0,0,0
0.667,0.647,0.124,0.281,0.181,0.181,0.0,0.0855,0,0,0,0
0.667,0.647,0.125,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.667,0.647,0.125,0.281,0.181,0.181,0.0,0.0855,0,0,0,0
0.667,0.647,0.125,0.281,0.181,0.181,0.0,0.0855,0,0,0,0
0.667,0.647,0.143,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.667,0.647,0.146,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.667,0.647,0.146,0.281,0.179,0.179,0.0,0.0855,0,0,0,0
0.667,0.647,0.146,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.378,0.573,0.0352,0.402,0.0667,0.0667,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0444,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.289,0.681,0.171,0.299,0.271,0.271,0.0,0.0,0,0,0,0
0.333,0.699,0.195,0.281,0.305,0.305,0.0,0.0,0,0,0,0
0.622,0.699,0.195,0.281,0.305,0.305,0.0,0.171,0,0,0,0
0.667,0.704,0.223,0.281,0.354,0.354,0.0,0.0,0,0,0,0
0.378,0.705,0.228,0.281,0.362,0.362,0.0,0.0,0,0,0,0
0.333,0.705,0.228,0.281,0.362,0.362,0.0,0.0,0,0,0,0
0.333,0.705,0.228,0.281,0.362,0.362,0.0,0.0,0,0,0,0
0.333,0.7,0.287,0.281,0.359,0.359,0.0,0.0,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.359,0.0,0.0855,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.359,0.0,0.171,0,0,0,0
0.333,0.699,0.296,0.281,0.359,0.359,0.0,0.0,0,0,0,0
0.333,0.688,0.339,0.281,0.307,0.307,0.0,0.0,0,0,0,0
0.333,0.686,0.345,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.333,0.686,0.345,0.281,0.299,0.299,0.0,0.256,0,0,0,0
0.333,0.686,0.345,0.281,0.299,0.299,0.0,0.0,0,0,0,0
0.333,0.663,0.323,0.281,0.242,0.242,0.0,0.0,0,0,0,0
0.333,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.622,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.575,0.0583,0.402,0.0739,0.0739,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.956,0.624,0.181,0.299,0.186,0.186,0.0,0.0,0,0,0,0
1.0,0.634,0.206,0.281,0.207,0.207,0.0,0.0,0,0,0,0
1.0,0.617,0.115,0.281,0.128,0.128,0.0,0.0855,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.614,0.101,0.281,0.116,0.116,0.0,0.31,0,0,0,0
1.0,0.569,0.0291,0.402,0.0582,0.0582,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.18,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.711,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.613,0.0308,0.299,0.137,0.137,0.867,0.171,0,0,0,0
0.667,0.621,0.0327,0.281,0.151,0.151,0.133,0.427,0,0,0,0
0.667,0.638,0.0469,0.281,0.178,0.178,0.0,0.0855,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.64,0.049,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.667,0.646,0.0699,0.281,0.19,0.19,0.0,0.0855,0,0,0,0
0.667,0.647,0.0731,0.281,0.191,0.191,0.0,0.0,0,0,0,0
0.667,0.647,0.0731,0.281,0.191,0.191,0.0,0.427,0,0,0,0
0.667,0.721,0.121,0.159,0.314,0.314,0.0,0.1,0,0,0,0
0.667,0.732,0.162,0.14,0.341,0.341,0.0,0.0855,0,0,0,0
0.378,0.658,0.103,0.262,0.215,0.215,0.0,0.255,0,0,0,0
0.333,0.647,0.0928,0.281,0.196,0.196,0.0,0.0,0,0,0,0
0.333,0.647,0.0928,0.281,0.196,0.196,0.0,0.256,0,0,0,0
0.622,0.721,0.184,0.159,0.315,0.315,0.0,0.0,0,0,0,0
0.667,0.732,0.198,0.14,0.333,0.333,0.0,0.0,0,0,0,0
0.667,0.732,0.198,0.14,0.333,0.333,0.0,0.256,0,0,0,0
0.667,0.732,0.198,0.14,0.333,0.333,0.0,0.0855,0,0,0,0
0.667,0.732,0.215,0.14,0.323,0.323,0.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.321,0.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.321,0.0,0.0,0,0,0,0
0.667,0.732,0.217,0.14,0.321,0.321,0.0,0.0,0,0,0,0
0.667,0.732,0.231,0.14,0.313,0.313,0.0,0.0855,0,0,0,0
0.667,0.732,0.233,0.14,0.312,0.312,0.0,0.0,0,0,0,0
0.378,0.658,0.14,0.262,0.198,0.198,0.0,0.0,0,0,0,0
0.333,0.647,0.125,0.281,0.181,0.181,0.0,0.0,0,0,0,0
0.333,0.647,0.143,0.281,0.18,0.18,0.0,0.0,0,0,0,0
0.333,0.647,0.146,0.281,0.179,0.179,0.0,0.0,0,0,0,0
0.622,0.721,0.257,0.159,0.292,0.292,0.0,0.177,0,0,0,0
0.956,0.806,0.385,0.0187,0.422,0.422,0.0,0.0,0,0,0,0
0.711,0.744,0.324,0.122,0.332,0.332,0.0,0.0,0,0,0,0
0.667,0.732,0.312,0.14,0.315,0.315,0.0,0.259,0,0,0,0
0.378,0.658,0.185,0.262,0.2,0.2,0.0,0.0,0,0,0,0
0.333,0.647,0.165,0.281,0.182,0.182,0.0,0.0,0,0,0,0
0.333,0.658,0.178,0.281,0.196,0.196,0.0,0.0,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.198,0.0,0.0,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.198,0.0,0.0855,0,0,0,0
0.333,0.66,0.18,0.281,0.198,0.198,0.0,0.0,0,0,0,0
0.333,0.677,0.188,0.281,0.233,0.233,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.238,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.238,0.0,0.0,0,0,0,0
0.333,0.679,0.189,0.281,0.238,0.238,0.0,0.171,0,0,0,0
0.622,0.815,0.348,0.159,0.518,0.518,0.0,0.0855,0,0,0,0
0.667,0.836,0.372,0.14,0.561,0.561,0.867,0.0855,0,0,0,0
0.667,0.836,0.372,0.14,0.561,0.561,1.0,0.0,0,0,0,0
0.667,0.836,0.372,0.14,0.561,0.561,0.2,0.0,0,0,0,0
0.667,0.847,0.429,0.14,0.659,0.659,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.674,0.0,0.0855,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.674,0.0,0.0,0,0,0,0
0.667,0.849,0.437,0.14,0.674,0.674,0.0,0.0,0,0,0,0
0.667,0.838,0.555,0.14,0.669,0.669,0.0,0.0855,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.668,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.668,0.0,0.0,0,0,0,0
0.667,0.836,0.573,0.14,0.668,0.668,0.0,0.0,0,0,0,0
0.667,0.814,0.659,0.14,0.565,0.565,0.0,0.0,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.549,0.0,0.0855,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.549,0.0,0.0855,0,0,0,0
0.667,0.81,0.673,0.14,0.549,0.549,0.0,0.0,0,0,0,0
0.667,0.68,0.367,0.262,0.276,0.276,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.66,0.32,0.281,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.637,0.221,0.281,0.211,0.211,0.0,0.0,0,0,0,0
0.667,0.697,0.369,0.159,0.344,0.344,0.0,0.26,0,0,0,0
0.378,0.644,0.231,0.262,0.228,0.228,0.0,0.0,0,0,0,0
0.333,0.634,0.206,0.281,0.207,0.207,0.0,0.0,0,0,0,0
0.333,0.617,0.115,0.281,0.128,0.128,0.0,0.0,0,0,0,0
0.333,0.569,0.0291,0.402,0.0582,0.0582,0.0,0.0,0,0,0,0
0.333,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
