Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - 135 deg, poa_global (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_direct (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - 135 deg, poa_global (W/m^2)","Window Irradiance - 135 deg, poa_direct (W/m^2)","Window Irradiance - 135 deg, poa_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_sky_diffuse (W/m^2)","Window Irradiance - 135 deg, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Ceiling Fan (kW),Indoor Lighting (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C)
2025-01-01 09:41:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.80481978601256,76.87434019421647,13.195180213987443,13.125659805783535,144.10328824651822,-3.786155920519377,1413.981805,4.3055102036246495,5563.94071938338,575.3098892154289,432.7236684224743,142.5862207929547,126.6862207929547,15.899999999999999,2285.6872286223397,550.4011760516415,428.6325434944582,121.76863255718331,126.6862207929547,15.899999999999999,167.189365089027,2.0,0.29727012134801156,0.05033648130508107,0.01626329220925588,0.025677251419327377,0.0,0.0,0.37307559737505325,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:42:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.70302106482887,76.77202190373977,13.29697893517113,13.227978096260228,144.31503395808608,-3.786481834205915,1413.981805,4.274313361835221,5558.5373292320355,574.7511802093231,432.2836976656235,142.46748254369965,126.56748254369964,15.899999999999999,2282.646235631764,549.6688947064872,428.0016646141677,121.6672300923195,126.56748254369964,15.899999999999999,167.97181298688054,2.0,0.29727012134801156,0.05033648130508107,0.01626329220925588,0.025677251419327377,0.0,0.0,0.37307559737505325,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:43:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.60173788169136,76.67022886148638,13.398262118308642,13.329771138513614,144.52713545945903,-3.7868077450766577,1413.981805,4.243724515706129,5552.993859576461,574.177987022288,431.83715222831574,142.34083479397225,126.44083479397226,15.899999999999999,2279.5442276262606,548.9219207404211,427.3628478263688,121.5590729140523,126.44083479397226,15.899999999999999,168.74991835563685,2.0,0.29727012134801156,0.05033648130508107,0.01626329220925588,0.025677251419327377,0.0,0.0,0.37307559737505325,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:44:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.50097268542137,76.56896327724746,13.499027314578628,13.431036722752541,144.73959284012608,-3.787133653393539,1413.981805,4.213728191309293,5547.314405903674,573.5907331265173,431.3840402894236,142.20669283709367,126.30669283709368,15.899999999999999,2276.3829272250773,548.1606689659548,426.7161532830767,121.44451568287799,126.30669283709368,15.899999999999999,169.52366690847606,2.0,0.29727012134801156,0.05033648130508107,0.01626329220925588,0.025677251419327377,0.0,0.0,0.37307559737505325,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:45:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.40072811917024,76.4682275641358,13.599271880829756,13.531772435864202,144.95240573395034,-3.7874595586326905,1413.981805,4.18430950209794,5541.5028620875755,572.9898211474658,430.9243710673481,142.06545008011778,126.16545008011778,15.899999999999999,2273.163983064695,547.3855363803004,426.0616420118799,121.32389436842058,126.16545008011778,15.899999999999999,170.29304288497576,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:46:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.30100661443481,76.36802393026102,13.698993385565196,13.631976069738984,145.16557417532067,-3.7877854611360817,1413.981805,4.155454006225285,5535.562909988181,572.3756317884126,430.4581529934201,141.91747879499252,126.01747879499253,15.899999999999999,2269.8889614485265,546.5969001545908,425.39937326366714,121.19752689092361,126.01747879499253,15.899999999999999,171.05803217014682,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:47:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.20181066294109,76.2683546516587,13.798189337058913,13.731645348341306,145.37909802699681,-3.7881113607945736,1413.981805,4.127147766978053,5529.498046348283,571.7485266115691,429.9853949277345,141.76313168383462,125.86313168383461,15.899999999999999,2266.5593589220493,545.7951206620124,424.72940620401766,121.06571445799476,125.86313168383461,15.899999999999999,171.8186202079318,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:48:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.10314274831202,76.16922200332219,13.89685725168797,13.83077799667781,145.59297712378378,-3.788437257629994,1413.981805,4.099377312520108,5523.311589924545,571.1088487754307,429.5061058540429,141.6027429213878,125.7027429213878,15.899999999999999,2263.1766039745385,544.9805418875899,424.0517994327247,120.92874245486517,125.7027429213878,15.899999999999999,172.57479252737141,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:49:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,76.0050053463666,76.07062825922286,13.994994653633404,13.929371740777144,145.8072112719649,-3.7887631516496185,1413.981805,4.072129617160632,5517.006691735647,570.4569240944339,429.02029488037795,141.43662921405596,125.53662921405595,15.899999999999999,2259.7420606154974,544.1534922894015,423.3666109405977,120.78688134880379,125.53662921405595,15.899999999999999,173.32653474152147,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:50:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.90740092541326,75.97257569233767,14.092599074586746,14.027424307662328,146.02180024869017,-3.7890890429116553,1413.981805,4.045392083515667,5510.586344664264,569.7930620317966,428.527971239833,141.2650907919636,125.3650907919636,15.899999999999999,2256.2570317163595,543.3142856032724,422.6738980669355,120.6403875363369,125.3650907919636,15.899999999999999,174.0738325463018,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:51:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.81033194560123,75.87506657374284,14.18966805439877,14.124933426257162,146.23674380342578,-3.7894149313360685,1413.981805,4.019152525262657,5504.053392394152,569.1175566236109,428.02914428661194,141.08841233699897,125.18841233699897,15.899999999999999,2252.7227620995563,542.4632215866334,421.97371745083626,120.48950413579712,125.18841233699897,15.899999999999999,174.81667172644575,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:52:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.71380086011428,75.7781031735701,14.286199139885717,14.2218968264299,146.45204165529407,-3.7897408169446862,1413.981805,3.993399151203157,5497.410537908863,568.4306873576081,427.52382350149696,140.90686385611122,125.00686385611121,15.899999999999999,2249.1404414907233,541.6005867294206,421.26612499630164,120.33446173311897,125.00686385611121,15.899999999999999,175.55503814723903,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:53:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.61781011449072,75.6816877600919,14.382189885509273,14.31831223990809,146.6676934945329,-3.7900666997375083,1413.981805,3.9681205495727268,5490.660351345333,567.7327199852169,427.0120184879023,140.72070149731462,124.82070149731462,15.899999999999999,2245.511207215043,540.7266549033652,420.5511758246585,120.17547907870669,124.82070149731462,15.899999999999999,176.28891776050278,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:54:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.52236214687196,75.58582259974995,14.477637853128037,14.414177400250047,146.8836989818716,-3.7903925797654665,1413.981805,3.9433056733264973,5483.8052774226435,567.0239072896958,426.49373897267947,140.53016831701632,124.63016831701631,15.899999999999999,2241.8361467512473,539.8416879770052,419.8289242342733,120.01276374273193,124.63016831701631,15.899999999999999,177.01829660337066,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:55:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.42745932474867,75.49050989341866,14.572540675251336,14.509490106581342,147.10005789319035,-3.790718457166804,1413.981805,3.918943809904274,5476.847637716579,566.304489321321,425.96899445276824,140.3354948685527,124.43549486855271,15.899999999999999,2238.116297611973,538.945935786875,419.099423169131,119.846512617744,124.43549486855271,15.899999999999999,177.74316128189145,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:56:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.33310419849744,75.39575203083197,14.666895801502555,14.604247969168028,147.3167695403173,-3.791044331570447,1413.981805,3.8950246326505313,5469.789655879991,565.5746960051654,425.4377956030675,140.1369004020979,124.23690040209789,15.899999999999999,2234.352659555714,538.0396390781839,418.36272613479224,119.6769129433916,124.23690040209789,15.899999999999999,178.46349703525837,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:57:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.23929912060817,75.30155120797374,14.760700879391827,14.698448792026262,147.53383363897638,-3.7913702031582943,1413.981805,3.871538090239125,5462.633435868276,564.8347448896192,424.90015217073125,139.9345927188879,124.0345927188879,15.899999999999999,2230.5461817494206,537.1230264135277,417.61888423159735,119.50414218193026,124.0345927188879,15.899999999999999,179.17929064454785,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:58:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.14604649991587,75.2079096822268,14.85395350008413,14.792090317773198,147.75124973010344,-3.79169607192307,1413.981805,3.8484744598762464,5455.380986260011,564.0848436611362,424.3560743743024,139.72876928683382,123.82876928683383,15.899999999999999,2226.6977746468324,536.1963170332303,416.8679480622743,119.32836897095608,123.82876928683383,15.899999999999999,179.89052849101014,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 09:59:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,75.05334873795472,75.11482970827463,14.946651262045282,14.885170291725368,147.96901732423441,-3.7920219378793263,1413.981805,3.82582431914993,5448.034221070779,563.3251902283841,423.8055725547741,139.51961767361004,123.61961767361004,15.899999999999999,2222.808309350148,535.2597207016328,416.1099672083698,119.14975349326298,123.61961767361004,15.899999999999999,180.59719704256798,3.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.7470735077226036,51.666666666666686,0.0426651267024907,0.0017825806377923979,19.222222222222257,20.222222222222257
2025-01-01 10:00:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.96120822912312,75.02231353809891,15.03879177087688,14.977686461901083,148.18713590091272,-3.792347801027063,1413.981805,3.803578534883373,5440.594964878528,562.5559732522041,423.2486571764629,139.30731607574123,123.40731607574122,15.899999999999999,2218.878619337369,534.3134381230423,415.3449901943593,118.968447928683,123.40731607574122,15.899999999999999,181.29928285274363,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:01:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.8696273599684,74.93036342010053,15.130372640031595,15.069636579899463,148.40560491017925,-3.7926736613662797,1413.981805,3.781728252272532,5433.064957577543,561.7773726371707,422.6853388225668,139.09203381460392,123.19203381460393,15.899999999999999,2214.909502045492,533.3576613229712,414.57306444529945,118.78459687767175,123.19203381460393,15.899999999999999,181.99677256622164,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:02:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.77860851020348,74.83898159996654,15.221391489796511,15.161018400033457,148.62442376991999,-3.792999518867873,1413.981805,3.7602648849123437,5425.445858992663,560.9895600087007,422.11562820129535,138.8739318074053,122.97393180740532,15.899999999999999,2210.9017204288702,532.3925740233951,413.79423625987096,118.59833776352413,122.97393180740532,15.899999999999999,182.6896529111468,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:03:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.6881540519789,74.74817031979198,15.311845948021109,15.251829680208024,148.84359186734048,-3.7933253736264305,1413.981805,3.7391801048487174,5417.739253090344,560.1926991484755,421.5395361414949,138.6531630069806,122.7531630069806,15.899999999999999,2206.8560043508,531.4183519778517,413.0085507698902,118.40980120796144,122.7531630069806,15.899999999999999,183.37791070465244,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:04:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.59826634999594,74.65793181805262,15.401733650004067,15.342068181947381,149.06310855844526,-3.7936512255109847,1413.981805,3.718465833259637,5409.946652011575,559.3869464114435,420.9570735933569,138.42987281808664,122.52987281808663,15.899999999999999,2202.773051924638,530.4351632943865,412.2160519077405,118.21911138664599,122.52987281808663,15.899999999999999,184.0615328519146,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:05:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.50894776165035,74.56826832961423,15.49105223834965,15.431731670385767,149.2829731673765,-3.793977074637951,1413.981805,3.6981142315446403,5402.0694998797635,558.5724511195549,420.36825162953795,138.20419949001692,122.30419949001691,15.899999999999999,2198.653530777185,529.4431687397797,411.4167823753053,118.02638636447445,122.30419949001691,15.899999999999999,184.74050634491888,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:06:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.42020057696031,74.47918202530295,15.579799423039688,15.520817974697055,149.50318513577582,-3.7943029211455723,1413.981805,3.678117679302862,5394.109170947555,557.7493553701424,419.7730810390883,137.97627433105413,122.07627433105412,15.899999999999999,2194.4980763969597,528.442521341805,410.6107830630848,117.83173827872022,122.07627433105412,15.899999999999999,185.4148187185922,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:07:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.3320272571803,74.39067525130474,15.667972742819707,15.609324748695265,149.72374342920978,-3.7946287645972916,1413.981805,3.658468819753875,5386.066994466431,556.9177966074317,419.17157393464515,137.7462226727865,121.8462226727865,15.899999999999999,2190.3073044605867,527.4333693574654,409.79809519490567,117.63527416255967,121.8462226727865,15.899999999999999,186.08445623774122,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:08:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.24443007698939,74.30275016986792,15.755569923010608,15.697249830132082,149.9446474246712,-3.794954605262319,1413.981805,3.6391604712750385,5377.944225780905,556.0779046336886,418.5637413531929,137.51416328049567,121.61416328049566,15.899999999999999,2186.081795126136,526.4158524907764,408.9787570492331,117.43709544154329,121.61416328049566,15.899999999999999,186.74940661544213,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:09:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.15741136300109,74.21540899861293,15.842588636998908,15.784591001387078,150.16589631961477,-3.795280443126103,1413.981805,3.6201856737735185,5369.742070643281,555.2298041233587,417.9495948490332,137.28020927432544,121.38020927432545,15.899999999999999,2181.822105145782,525.390104809535,408.1528060892611,117.23729872027393,121.38020927432545,15.899999999999999,187.40965720024235,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:10:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,74.07097343413996,74.1286539505709,15.929026565860045,15.871346049429102,150.38748927893806,-3.795606278174091,1413.981805,3.6015376679750033,5361.461682756253,554.3736143689728,417.3291460977897,137.0444682711831,121.14446827118309,15.899999999999999,2177.52876602584,524.3562543022507,407.3202783986604,117.03597590359036,121.14446827118309,15.899999999999999,188.06519542888867,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:11:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.98511860090656,74.0424872333414,16.014881399093436,15.95751276665859,150.60942543649946,-3.795932110369904,1413.981805,3.5832098883644763,5353.104166390853,553.5094495518416,416.70240689154184,136.8070426602998,120.90704266029981,15.899999999999999,2173.202284868141,523.3144230807505,406.48120864885453,116.83321443189602,120.90704266029981,15.899999999999999,188.71600883144652,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:12:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.89984916625497,73.95691104987279,16.10015083374503,16.04308895012722,150.83170389247613,-3.796257939800853,1413.981805,3.565195956760218,5344.670579012556,552.6374190135949,416.0693891456173,136.56802986797757,120.66802986797757,15.899999999999999,2168.8431452427753,522.2647275903397,405.6356300830869,116.62909750725284,120.66802986797757,15.899999999999999,189.3620850241471,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:13:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.81516742482445,73.87192759759479,16.184832575175548,16.128072402405206,151.0543237149567,-3.7965837663796265,1413.981805,3.54748967580492,5336.161933611275,551.7576274971018,415.4301048935661,136.3275226035357,120.4275226035357,15.899999999999999,2164.4518079332597,521.2072787892395,404.78357448582,116.42370430341948,120.4275226035357,15.899999999999999,190.00341171467142,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:14:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.73107566301891,73.78753906840602,16.268924336981094,16.21246093159398,151.27728393931363,-3.796909590193536,1413.981805,3.5300850228996796,5327.579200983605,550.8701753824541,414.78456628831896,136.0856090941352,120.1856090941352,15.899999999999999,2160.028711681728,520.142182328032,403.92507216164057,116.21711016639146,120.1856090941352,15.899999999999999,190.63997670096097,2.0,0.32766195484046,0.08443868162130232,0.010859350177699335,0.04344138762137777,0.0,0.0,0.5257183943233137,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:15:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.64757615902543,73.70374764860375,16.35242384097457,16.296252351396245,151.50058356774565,-3.7972354111698223,1413.981805,3.512976144370691,5318.923311887562,549.9751589097665,414.13278560296254,135.84237330680392,119.94237330680393,15.899999999999999,2155.5742738916824,519.0695387188854,403.06015191487484,116.00938680401055,119.94237330680393,15.899999999999999,191.2717678704558,2.0,0.32766195484046,0.09362789727537392,0.010859350177699335,0.0423109425903382,0.0,0.0,0.37307559737505325,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:16:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.56467118208964,73.62055551807168,16.435328817910364,16.379444481928317,151.72422157077688,-3.797561229330313,1413.981805,3.496157349720469,5310.195159005819,549.0726703821736,413.4747752257689,135.5978951564047,119.69789515640468,15.899999999999999,2151.0888912544383,517.989443486403,402.1888410228334,115.8006024635696,119.69789515640468,15.899999999999999,191.89877320491274,2.0,0.32766195484046,0.09362789727537392,0.010859350177699335,0.0423109425903382,0.0,0.0,0.37307559737505325,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:17:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.48236293832866,73.53796479582601,16.51763706167134,16.46203520417399,151.94819703496478,-3.7978870449223905,1413.981805,3.479623095424337,5301.395593035251,548.1627977614904,412.810547219717,135.3522505417734,119.45225054177341,15.899999999999999,2146.5729373846566,516.9019865982526,401.3111646355781,115.59082196267448,119.45225054177341,15.899999999999999,192.52098118923072,2.0,0.32766195484046,0.09362789727537392,0.010859350177699335,0.0423109425903382,0.0,0.0,0.37307559737505325,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
2025-01-01 10:18:00,0.0,0.89,103.0,159,450,65,3.1,-16.238101540333275,12.43753247303448,9.236100170605994,0.00330182942638777,-0.623816007256184,73.40065379035173,73.45597776030942,16.59934620964827,16.54402223969058,152.17250856347846,-3.798212857444014,1413.981805,3.4633680237736106,5292.525448088637,547.2456272947412,412.14011510318915,135.10551219155207,119.20551219155207,15.899999999999999,2142.0267755129107,515.8072555215784,400.42714810999297,115.38010741158546,119.20551219155207,15.899999999999999,193.13837915069334,2.0,0.32766195484046,0.09362789727537392,0.010859350177699335,0.0423109425903382,0.0,0.0,0.37307559737505325,51.666666666666686,0.041624513856088494,0.001711277412280702,19.222222222222257,20.222222222222257
