Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 18:13:00,3.559327822016189,0.16472511733107204,0.0,0.05932213036693648,0.002745418622184534,0.0,0.14648999561451784,0.0,0.33910801306833815,3.0737298133333333,0.0,0.0,0.0,0.16472511733107204,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.14103060964960557,0,On,0.11947452329357539,0,On,0.17580255167160128,0.13185191375370092,On,On,3073.7298133333334,20.000000000000057,1.0,0.0,3.0737298133333333,0.0,1,3073.7298133333334,3073.7298133333334,Off,0.0,0.0,21.548980969644404,51.666666666666686,46.10666666666668,0.0,51.33662434551381,0.0,0.0,0.0,21.548980969644404,50.649288085464555,51.33662434551381,50.30561995543993,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.5802092105996,20.070240640390384,0.0,1.7,2813.3330641182993,-782.1774879659599,-0.0,-0.0,539.2914442880661,0.0,1.0,0.03264303965529472,0.0,0,0.45584369928943863,65.99961422222222,-17.510705537140108,0.2096814529902365,9.539575395470486,0.002997176267198869,1.0641985260501317,1.2179877142723448
2025-01-01 18:14:00,3.559327822016189,0.16472511733107204,0.0,0.05932213036693648,0.002745418622184534,0.0,0.14648999561451784,0.0,0.33910801306833815,3.0737298133333333,0.0,0.0,0.0,0.16472511733107204,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.14103060964960557,0,On,0.11947452329357539,0,On,0.17580255167160128,0.13185191375370092,On,On,3073.7298133333334,20.000000000000057,1.0,0.0,3.0737298133333333,0.0,1,3073.7298133333334,3073.7298133333334,Off,0.0,0.0,21.513905412960966,51.666666666666686,46.10666666666668,0.0,51.333313426650484,0.0,0.0,0.0,21.513905412960966,50.6462638665207,51.333313426650484,50.3027390864558,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.984430045262,20.11701491127316,0.0,1.7,2809.0734201010437,-785.3820147160329,-0.0,-0.0,539.2914442880661,0.0,1.0,0.03269353171103557,0.0,0,0.45654879555855715,65.99961422222222,-18.56582280432315,0.20907562354963222,9.560469084179333,0.0029971817916360733,0.9803189609581979,1.2177934487246973
2025-01-01 18:15:00,3.594394841270608,0.16620207359511552,0.0,0.05990658068784347,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,3.0737298133333333,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,On,3073.7298133333334,20.000000000000057,1.0,0.0,3.0737298133333333,0.0,1,3073.7298133333334,3073.7298133333334,Off,0.0,0.0,21.479625816265944,51.666666666666686,46.10666666666668,0.0,51.33000776620335,0.0,0.0,0.0,21.479625816265944,50.643244570137355,51.33000776620335,50.29986297210436,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3108.389574775268,20.162663858891694,0.0,1.7,2839.876407510929,-788.5144692569854,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03274277094726787,0.0,0,0.45723639683072237,65.99961422222222,-19.55955085659378,0.20848624661617296,9.58143729432738,0.002997186881451869,0.9399046981927257,1.2176039168954869
2025-01-01 18:16:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.445443455111633,51.666666666666686,46.10666666666668,0.0,51.3267072458146,0.0,0.0,0.0,21.445443455111633,50.64023008460822,51.3267072458146,50.29699150400503,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3108.770040771085,20.20817955372772,0.0,1.7,-237.95033911029213,-791.6427170780827,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03279182913295602,0.0,0,0.4579214698227189,65.99961422222222,-20.528236323383943,0.20790043692937318,9.60162401882654,0.00299719176219644,0.8584545965554526,1.2174149971942427
2025-01-01 18:17:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.470656718492123,51.666666666666686,46.10666666666668,0.0,51.32341185098019,0.0,0.0,0.0,21.470656718492123,50.63722039628709,51.32341185098019,50.29412466894055,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3109.161961459355,20.169358831968797,0.0,1.7,-233.8320060275944,-788.9742988618563,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03274998932563216,0.0,0,0.4573371978692039,65.99961422222222,-19.078321456912686,0.2084005591896079,9.584341896555792,0.002997196220678041,0.9270219399130526,1.2175761183990952
2025-01-01 18:18:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.494933614730293,51.666666666666686,46.10666666666668,0.0,51.32011275356665,0.0,0.0,0.0,21.494933614730293,50.63420716949569,51.32011275356665,50.29125437746021,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3108.837632050071,20.1318641993356,0.0,1.7,-228.96011114011947,-786.4004361589404,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03270955301487972,0.0,0,0.45677252504235766,65.99961422222222,-16.7802892723536,0.2088849176997357,9.567064690784054,0.0029972010346348272,0.9932377903000202,1.2177317759350534
2025-01-01 18:19:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.51830200829936,51.666666666666686,46.10666666666668,0.0,51.31681009277375,0.0,0.0,0.0,21.51830200829936,50.63119053564529,51.31681009277375,50.28838075708106,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3108.5133495390182,20.095656220261795,0.0,1.7,-225.4410341719191,-783.9180742912782,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03267048025826142,0.0,0,0.4562268935660489,65.99961422222222,-15.743574171815368,0.20935389236818996,9.550467655363299,0.0029972061917863555,1.0571694002883008,1.2178821293839805
2025-01-01 18:20:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.540827907961155,51.666666666666686,46.10666666666668,0.0,51.313504003658515,0.0,0.0,0.0,21.540827907961155,50.628170622236624,51.313504003658515,50.28550393152568,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3108.201840489382,20.060641290645567,0.0,1.7,-221.22902937767822,-781.5204769413173,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03263267242424364,0.0,0,0.4556989261003111,65.99961422222222,-13.92916672753551,0.20980857576363907,9.535192519627532,0.0029972116802099414,1.1189808081643293,1.2180275636514124
2025-01-01 18:21:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.562535358496245,51.666666666666686,46.10666666666668,0.0,51.31019461146576,0.0,0.0,0.0,21.562535358496245,50.625147547506664,51.31019461146576,50.28262401552712,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.902172192379,20.026785385393563,0.0,1.7,-217.95662713808588,-779.205021647265,-0.0,-0.0,574.2206142911746,0.0,1.0,0.032596094959880126,0.0,0,0.45518814013055575,65.99961422222222,-12.972219781995463,0.21024929999144615,9.519837655486132,0.002997217488841331,1.1787302268428648,1.2181682165838728
2025-01-01 18:22:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.58347789497318,51.666666666666686,46.10666666666668,0.0,51.306882037865385,0.0,0.0,0.0,21.58347789497318,50.62212142631789,51.306882037865385,50.27974112054414,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.6140102830573,19.994012600486865,0.0,1.7,-214.07563624334557,-776.9662471761756,-0.0,-0.0,574.2206142911746,0.0,1.0,0.032560667880364935,0.0,0,0.4546934187090288,65.99961422222222,-11.330003358344563,0.21067695103981085,9.50505527247175,0.002997223606925569,1.236550790024309,1.218304400320786
2025-01-01 18:23:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.603677161641887,51.666666666666686,46.10666666666668,0.0,51.303566396569195,0.0,0.0,0.0,21.603677161641887,50.619092366019565,51.303566396569195,50.27685535074475,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.336598832556,19.962292308703017,0.0,1.7,-211.05592489194794,-774.8018122665192,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03252635994492358,0.0,0,0.4542143255739619,65.99961422222222,-10.474726916603267,0.21109183460348202,9.49014094758991,0.002997230024404364,1.292495124425264,1.2184362391748047
2025-01-01 18:24:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.62318140469431,51.666666666666686,46.10666666666668,0.0,51.30024779807098,0.0,0.0,0.0,21.62318140469431,50.6160604709234,51.30024779807098,50.27396680734961,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3107.0696367861906,19.931556105517945,0.0,1.7,-207.49089702325102,-772.706819203248,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03249309889676068,0.0,0,0.4537498516953976,65.99961422222222,-9.004692111177548,0.21149475772440685,9.476436110868377,0.0029972367314985014,1.3466834981724518,1.2185640147318413
2025-01-01 18:25:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.64200995925287,51.666666666666686,46.10666666666668,0.0,51.29692634569263,0.0,0.0,0.0,21.64200995925287,50.61302583857012,51.29692634569263,50.271075585008866,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3106.812442640675,19.901776632780237,0.0,1.7,-204.6966065539682,-770.679190685411,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03246085672891525,0.0,0,0.4532996059701535,65.99961422222222,-8.238030159731768,0.21188599837719055,9.462550538842635,0.0029972437190574617,1.3991630949124727,1.2186878382047204
2025-01-01 18:26:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.66020601962966,51.666666666666686,46.10666666666668,0.0,51.293602139881315,0.0,0.0,0.0,21.66020601962966,50.609988563786956,51.293602139881315,50.26818177573978,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3106.5518089738075,19.87289265012549,0.0,1.7,-201.41483446679,-768.7145602280542,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03242956861847713,0.0,0,0.45286268317875605,65.99961422222222,-6.920888529910364,0.21226628565851446,9.449825700989308,0.0029972509781805443,1.4500418156423778,1.2188079619070926
2025-01-01 18:27:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.677786951425446,51.666666666666686,46.10666666666668,0.0,51.290275274663266,0.0,0.0,0.0,21.677786951425446,50.60694873533916,51.290275274663266,50.26528546567711,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3106.313019016946,19.844879587426867,0.0,1.7,-198.82453043576663,-766.811074594111,-0.0,-0.0,574.2206142911746,0.0,1.0,0.032399209323330534,0.0,0,0.4524387308277011,65.99961422222222,-6.2340701328301265,0.2126358735811349,9.436876477793309,0.002997258500530601,1.4993621874178147,1.2189244858667174
2025-01-01 18:28:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.694791521806835,51.666666666666686,46.10666666666668,0.0,51.286945841482805,0.0,0.0,0.0,21.694791521806835,50.603906439554876,51.286945841482805,50.26238673859092,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3106.0699698147973,19.81768248219249,0.0,1.7,-195.79848754765135,-764.9648303324559,-0.0,-0.0,574.2206142911746,0.0,1.0,0.032369720552397535,0.0,0,0.4520269349112807,65.99961422222222,-5.054271506370014,0.2129954220831756,9.42436016131838,0.0029972662779953027,1.5472212442402467,1.2190376367164848
2025-01-01 18:29:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.71123538227884,51.666666666666686,46.10666666666668,0.0,51.28361392602143,0.0,0.0,0.0,21.71123538227884,50.60086175732161,51.28361392602143,50.2594856729717,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3105.835050527406,19.791279190382465,0.0,1.7,-193.39283721627032,-763.1741678398372,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03234107947871541,0.0,0,0.45162697666239365,65.99961422222222,-4.439283667607697,0.2133451638841494,9.412948251195386,0.0029972743029687016,1.593657444414872,1.219147504734871
2025-01-01 18:30:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.727153375765468,51.666666666666686,46.10666666666668,0.0,51.280279611633546,0.0,0.0,0.0,21.727153375765468,50.597814767330284,51.280279611633546,50.25658234517866,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3094.801226971645,19.765620314248693,0.0,0.6,-249.5632148090209,-821.0015029272726,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03270000935120256,0.0,0,0.45663925255911736,65.99961422222222,-2.782326172922861,0.21368569680290284,9.401247334051224,0.002997282568047864,-19.01781556346932,1.2192542937632547
2025-01-01 18:31:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.743742407999402,51.666666666666686,46.10666666666668,0.0,51.27694297649408,0.0,0.0,0.0,21.743742407999402,50.59476554338193,51.27694297649408,50.25367682682587,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3094.5816354703047,19.73900633298849,0.0,0.6,-246.2450570079609,-819.1327221301474,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03267094480407454,0.0,0,0.45623338071565817,65.99961422222222,-1.332949168988094,0.21403193296465753,9.388833305835337,0.0029971839458598575,-18.941764090666034,1.219365156423577
2025-01-01 18:32:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.759800838291945,51.666666666666686,46.10666666666668,0.0,51.273603920878934,0.0,0.0,0.0,21.759800838291945,50.59171399130189,51.273603920878934,50.250769026513375,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3094.3614937438865,19.71314347056947,0.0,0.6,-243.50611668825752,-817.3182954415487,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03264268737308393,0.0,0,0.455838779844808,65.99961422222222,-0.40843553788344167,0.21436883504170806,9.376818310182031,0.0029970857269886885,-18.867598503314106,1.219472911293418
2025-01-01 18:33:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.775361055082286,51.666666666666686,46.10666666666668,0.0,51.270262523666986,0.0,0.0,0.0,21.775361055082286,50.588660185555696,51.270262523666986,50.24785901650005,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3094.1359854620605,19.687985810345143,0.0,0.6,-241.18690382981129,-815.5548679755053,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03261518796499016,0.0,0,0.4554547643840511,65.99961422222222,0.14734985451944382,0.21469696264271632,9.365177888368668,0.0029969879013337134,-18.79520585809258,1.2195777479559278
2025-01-01 18:34:00,0.5206650279372751,0.16620207359511552,0.0,0.008677750465621251,0.0027700345599185917,0.0,0.16065601667307194,0.0,0.3600090112642032,0.0,0.0,0.0,0.0,0.16620207359511552,0.0,0.0,1,0,0,Off,0,0,Off,0.04383093810316148,0.0328732035773711,On,0,0,Off,0.00545938596491228,0.0,On,0.15519663070815967,0,On,0.1384062464707158,0,On,0.17777182669032593,0.1333288700177444,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,3073.7298133333334,Off,0.0,0.0,21.790451001859424,51.666666666666686,46.10666666666668,0.0,51.26691885892245,0.0,0.0,0.0,21.790451001859424,50.58560419606343,51.26691885892245,50.244946864633924,12.43753247303448,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,3093.9175116201664,19.663493742800835,0.0,0.6,-238.57519064132134,-813.8395409570388,-0.0,-0.0,574.2206142911746,0.0,1.0,0.03258840426882281,0.0,0,0.4550807434818772,65.99961422222222,1.0437360245428913,0.21501679665756088,9.353890951963823,0.002996890459400664,-18.724488681232195,1.2196798298971716
