Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 18:06:00,2.0255857532833224,0.5299570956975955,0.0,0.03375976255472204,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,0.0,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,43.37454341045634,51.666666666666686,46.10666666666668,0.0,52.077125203063346,0.0,0.0,0.0,43.37454341045634,52.078200142723304,52.07873761255329,52.077125203063346,12.43753247303448,14.799145223810118,-0.25641033174548156,1.700000000162467,2.8180852862486674,3.554835111841738,1.7,9.236100170605994,581.8215589973595,-7718.611238427346,-1180.6600378697303,-1396.4355170635536,-1255.4566648744608,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07347826539085119,0.0,0,0.35277559036191836,65.99961422222222,152.77056773175048,0.27226297031758445,6.799619954488001,0.002788231882563443,-7.906911540922735,1.2404401223876276,0,0,250.32650028503483,0.8155251818495999,-1189.3568613515613,8.696823481831034,0.3843506042915838,-929.8925128766315,-466.5430041869222
2025-01-01 18:07:00,2.0255857532833224,0.5299570956975955,0.0,0.03375976255472204,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,0.0,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,43.40391625002239,51.666666666666686,46.10666666666668,0.0,52.073203744250925,0.0,0.0,0.0,43.40391625002239,52.074547790455284,52.075219813557474,52.073203744250925,12.43753247303448,14.770237947092218,-0.28531760846338194,1.6953613311959066,2.810872930629399,3.5290144416541303,1.7,9.236100170605994,588.2356732968226,-7220.353709634972,-1172.9701618157,-1380.0261233817632,-1250.9641554197199,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07337726114695897,0.0,0,0.35229066013692467,65.99961422222222,154.6921725764727,0.27276982531523847,6.785583143194522,0.002788218026060475,-7.804183544461111,1.240564673314831,0,0,250.06202207514434,0.8155251818495999,-1181.6847590998048,8.714597284104727,0.3829931130721982,-913.7091489709425,-466.31697441082065
2025-01-01 18:08:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,43.43264709085279,51.666666666666686,46.10666666666668,0.0,52.06927967198382,0.0,0.0,0.0,43.43264709085279,52.0708929648481,52.071699611280245,52.06927967198382,12.43753247303448,14.74187996901247,-0.31367558654313044,1.700000000162467,2.803824182566218,3.5034064194172374,1.7,9.236100170605994,12873.556620847814,-7704.814928221555,-1165.458019375322,-1363.7153597447627,-1246.563222550544,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07327810614632488,0.0,0,0.3518146082908452,65.99961422222222,156.51877392495442,0.27326807022338834,6.771293109909931,0.0027882043509567488,-7.703328158125231,1.2406868818795296,0,0,249.65549040004686,0.8155251818495999,-1174.18669345491,8.728674079587913,0.3816420325199968,-897.738159183867,-465.9772005608957
2025-01-01 18:09:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,43.32760000396749,51.666666666666686,46.10666666666668,0.0,52.06535304432913,0.0,0.0,0.0,43.32760000396749,52.067235719961225,52.068177057777284,52.06535304432913,12.43753247303448,14.828497362835641,-0.22705819271995864,1.69537376656042,2.796931456805214,3.4780115937556286,1.7,9.236100170605994,12850.683133439468,-7207.958679996767,-1158.1153178524146,-1347.667040979894,-1260.0248446825349,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07358075045282457,0.0,0,0.35326763012427026,65.99961422222222,147.1069086486005,0.271744050417995,6.814355603694309,0.0027881908539093567,-7.998257392325144,1.240313721535978,0,0,249.39386099386107,0.8155251818495999,-1166.8545956461912,8.7392777937766,0.3802974600596271,-881.978274960341,-465.6887660195529
2025-01-01 18:10:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,43.22546890306658,51.666666666666686,46.10666666666668,0.0,52.06143595658718,0.0,0.0,0.0,43.22546890306658,52.063587320561496,52.06466300254866,52.06143595658718,12.43753247303448,14.912617432198104,-0.14293812335749578,1.7000000013950523,2.7901876157006096,3.452828688515,1.7,9.236100170605994,12829.21589743404,-7691.192556473132,-1150.9342878538246,-1331.691321809047,-1273.1531822312836,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07387405277268268,0.0,0,0.3546758002612771,65.99961422222222,138.76801019192047,0.2702730009872257,6.855962647262724,0.002788176835898502,-8.283837600363213,1.2399515355096313,0,0,248.99048123493225,0.8155251818495999,-1159.680873043565,8.746585189740374,0.3789593970378669,-866.4271001252289,-465.264221683818
2025-01-01 18:11:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,43.12606805180086,51.666666666666686,46.10666666666668,0.0,52.05752814500562,0.0,0.0,0.0,43.12606805180086,52.05994752110839,52.06115720915978,52.05752814500562,12.43753247303448,14.994399565278956,-0.06115599027664409,1.6953860894961585,2.78358594202049,3.427858358991894,1.7,9.236100170605994,12808.191605979617,-7195.736257989003,-1143.9075647469679,-1316.00208466131,-1285.9683350946118,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07415862575040078,0.0,0,0.35604206006179834,65.99961422222222,130.55887160082472,0.2688513073720295,6.896205960372885,0.0027881623131294974,-8.560675739088254,1.239599619070149,0,0,248.7319522797778,0.8155251818495999,-1152.6583802298032,8.750815482835275,0.377627947652966,-851.0834412212348,-464.91864344007513
2025-01-01 18:12:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,43.02925406340796,51.666666666666686,46.10666666666668,0.0,52.05362936262794,0.0,0.0,0.0,43.02925406340796,52.056316091701305,52.05765945623799,52.05362936262794,12.43753247303448,15.07396676793197,0.0,1.7000000013950523,2.77712011351922,3.403098907875189,1.7,9.236100170605994,12787.756529955166,-7677.779808240845,-1137.0282842579522,-1300.3616810291353,-1298.485216967719,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07443494908215376,0.0,0,0.3573687125892009,65.99961422222222,122.64067744948156,0.26747607865907314,6.935156669585071,0.002788147300762346,-8.829247627107605,1.2392574260202989,0,0,248.33285561995513,0.8155251818495999,-1145.7803919520843,8.752107694132132,0.3763030911252526,-835.9446652151416,-464.41701581399377
2025-01-01 18:13:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.93490301476816,51.666666666666686,46.10666666666668,0.0,52.04973937546437,0.0,0.0,0.0,42.93490301476816,52.05269281451352,52.0541695340381,52.04973937546437,12.43753247303448,15.151425329494836,0.0,1.6953982756112058,2.7707841776199778,3.37855108194054,1.7,9.236100170605994,12767.928915409173,-7183.740671435181,-1130.2898997133213,-1285.0292020803995,-1310.716528624469,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07470343925131769,0.0,0,0.3586577574166659,65.99961422222222,115.0443745602399,0.26614478711585665,6.973444042434468,0.0027881318131406665,-9.089966683298584,1.2389244836520625,0,0,248.07932255112968,0.8155251818495999,-1139.0405761906852,8.750676477363967,0.37498493750463524,-821.0096463029852,-464.01955577741427
2025-01-01 18:14:00,14.304679166616655,0.5299570956975955,0.0,0.2384113194436109,0.008832618261626592,0.0,0.7699027648562379,0.0,1.2556829884270844,12.279093413333333,0.0,0.0,0.5299570956975955,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.020833571399788652,0.0,On,0.6936402460880282,0,On,0.18613925645655183,0,On,0.6306205760724273,0.4729654320543203,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.842905216263595,51.666666666666686,46.10666666666668,0.0,52.04585796073194,0.0,0.0,0.0,42.842905216263595,52.049077482153265,52.05068724286394,52.04585796073194,12.43753247303448,15.226869316731522,0.0,1.7000000013950523,2.764572530382177,3.354212799616586,1.7,9.236100170605994,12748.713070918971,-7664.647382757063,-1123.7138579749374,-1269.723646715472,-1322.6734007569833,-0.0,-0.0,1684.5076561400697,0.0,1.0,0.07496446592647164,0.0,0,0.3599109693554321,65.99961422222222,107.78540220255232,0.2648551791866638,7.0105596612529615,0.0027881158638996826,-9.343200100569177,1.238600373173501,0,0,247.68680180912787,0.8155251818495999,-1132.432971785693,8.71911381075564,0.37367344536138886,-806.2755450723428,-463.4481016431291
2025-01-01 18:15:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.753161229429864,51.666666666666686,46.10666666666668,0.0,52.041984905567475,0.0,0.0,0.0,42.753161229429864,52.04546989646518,52.04721239191403,52.041984905567475,12.43753247303448,15.300383995113918,0.0,1.695410247295225,2.7584788778449414,3.330084881670659,1.7,9.236100170605994,12757.795987698906,-7172.037852578922,-1117.2158391208804,-1254.671847797056,-1334.3658861989886,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07521836441854302,0.0,0,0.36112995826264216,65.99961422222222,100.86535784203028,0.2636052081450565,7.046552940117397,0.002788099466045968,-9.554749103774826,1.2382847148189913,0,0,247.4406574952047,0.8155251818495999,-1125.950883572038,8.73504445115752,0.37236872954191264,-791.7412945589527,-462.9305532381032
2025-01-01 18:16:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.6652790637352,51.666666666666686,46.10666666666668,0.0,52.038120006100655,0.0,0.0,0.0,42.6652790637352,52.04186986766709,52.04374479845032,52.038120006100655,12.43753247303448,15.37230607752382,0.0,1.7000000013978322,2.7525001045248496,3.306165667721046,1.7,9.236100170605994,12739.70544539808,-7651.869105037753,-1110.8545872754255,-1239.8587240504069,-1345.8445256073373,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07546633268213877,0.0,0,0.36232047562332964,65.99961422222222,94.25345494955315,0.26238864758466796,7.0816140022754155,0.002788082692636864,-9.794874776728664,1.2379760509896398,0,0,247.05702095549532,0.8155251818495999,-1119.590997471958,8.736410196532471,0.3710707712676166,-777.4043379765998,-462.45438607380726
2025-01-01 18:17:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.579481531039754,51.666666666666686,46.10666666666668,0.0,52.03426309390446,0.0,0.0,0.0,42.579481531039754,52.03827723898443,52.04028431152442,52.03426309390446,12.43753247303448,15.442443907113068,0.0,1.6954219174363967,2.7466310644891143,3.2824536140137783,1.7,9.236100170605994,12722.187636202736,-7160.689065375342,-1104.6522769980966,-1225.0549612066857,-1357.0759170397484,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07570774248369809,0.0,0,0.36347950523312283,65.99961422222222,87.96703718661897,0.2612082513313709,7.116213429817094,0.002788065493398752,-10.028414542812557,1.2376751933341887,0,0,246.82043372233755,0.8155251818495999,-1113.347839528731,8.69556253063439,0.36977955748701646,-763.2622112780592,-461.79274992862634
2025-01-01 18:18:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.49568784031784,51.666666666666686,46.10666666666668,0.0,52.03041398040857,0.0,0.0,0.0,42.49568784031784,52.034691834880704,52.03683076211678,52.03041398040857,12.43753247303448,15.510866745169313,0.0,1.7000000013978322,2.740865851459195,3.258949516988499,1.7,9.236100170605994,12705.220415351434,-7639.510282771716,-1098.5136975473831,-1210.516078058091,-1368.068315637859,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07594286470869945,0.0,0,0.36460834763693917,65.99961422222222,81.99221493342898,0.26006237723901154,7.149240420775278,0.002788047879797686,-10.255637941597657,1.2373818336775286,0,0,246.44766656074194,0.8155251818495999,-1107.2151269721658,8.701429424782638,0.36849520269499614,-749.313857578888,-461.2022204792029
2025-01-01 18:19:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.41382170642939,51.666666666666686,46.10666666666668,0.0,52.02657248434929,0.0,0.0,0.0,42.41382170642939,52.03111348662247,52.033383987759066,52.02657248434929,12.43753247303448,15.577639987098454,0.0,1.6954332090628021,2.735202125049259,3.2356513965133002,1.7,9.236100170605994,12688.783320423394,-7149.7461972665715,-1092.4928645106636,-1196.1364763185288,-1378.8295729008692,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.0761719543322987,0.0,0,0.36570822699284294,65.99961422222222,76.3163772683977,0.2589494860483874,7.181888031304611,0.0027880298628379157,-10.476798763225661,1.2370956812570695,0,0,246.22245288096536,0.8155251818495999,-1101.19037023015,8.697505719486427,0.36721767009239326,-735.5565787124589,-460.5798976060702
2025-01-01 18:20:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.33381078872307,51.666666666666686,46.10666666666668,0.0,52.022738431362065,0.0,0.0,0.0,42.33381078872307,52.02754203189985,52.02994383216875,52.022738431362065,12.43753247303448,15.642825644606221,0.0,1.7000000013978322,2.7296356672801707,3.2125583487911573,1.7,9.236100170605994,12672.855761681516,-7627.624768395866,-1086.6158659186162,-1181.9249116526944,-1389.367195323424,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07639525231525465,0.0,0,0.3667803001745504,65.99961422222222,70.92644094907516,0.2578681298882216,7.213615573816103,0.0027880114530885684,-10.692136918373068,1.2368164605837901,0,0,245.8621790113956,0.8155251818495999,-1095.269082451378,8.653216532761654,0.3659469813111208,-721.9883342831073,-459.9365773695872
2025-01-01 18:21:00,14.33248971995355,0.5311903823522351,0.0,0.2388748286658925,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,12.279093413333333,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,On,12279.093413333334,15.5555555555556,1.0,0.0,12.279093413333333,0.0,1,12279.093413333334,12279.093413333334,Off,0.0,0.0,42.25558629938895,51.666666666666686,46.10666666666668,0.0,52.01891165362478,0.0,0.0,0.0,42.25558629938895,52.02397731449442,52.02651014492924,52.01891165362478,12.43753247303448,15.706482681957848,0.0,1.6954440584252244,2.7241613377372773,3.1896693003124286,1.7,9.236100170605994,12657.417607144831,-7139.250889095449,-1080.794671831207,-1167.8811724830955,-1399.6883818969877,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.07661298696889333,0.0,0,0.3678256633247425,65.99961422222222,65.80947298595308,0.25681694363812946,7.245041763086916,0.002787992660707124,-10.901879784861068,1.2365439099376905,0,0,245.64979990964304,0.8155251818495999,-1089.4457955490122,8.651123717805135,0.3646831485130693,-708.6069991392195,-459.274173343876
2025-01-01 18:22:00,2.0533963066202165,0.5311903823522351,0.0,0.03422327177700361,0.008853173039203919,0.0,0.7880533699194389,0.0,1.2653429367007776,0.0,0.0,0.0,0.5311903823522351,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0759888848577003,0.056991663643275216,On,0,0,Off,0.05542894736842105,0.0,On,0.02136283071941377,0.0,On,0.7112615918316041,0,On,0.19415482252405886,0,On,0.6322649582786135,0.47419871870895997,On,0.189106890836227,0,On,0.17382738020417798,0,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,12279.093413333334,Off,0.0,0.0,42.179082699484546,51.666666666666686,46.10666666666668,0.0,52.01509198953645,0.0,0.0,0.0,42.179082699484546,52.02041918398002,52.0230827812018,52.01509198953645,12.43753247303448,15.768667276804939,0.0,1.7000000013978322,2.7187772851848906,3.1669831359650336,1.7,9.236100170605994,363.3559614318483,-7616.254979901903,-1075.0953209138368,-1154.0028667700265,-1409.800051279894,-0.0,-0.0,1712.2031027225307,0.0,1.0,0.0768253750376133,0.0,0,0.3688453570522681,65.99961422222222,60.95290998921149,0.2557946378841245,7.275031752550357,0.002787973495460597,-11.106243275838255,1.2362777801934233,0,0,245.3032972575881,0.8155251818495999,-1083.7185402816226,8.623219367785946,0.3634261813327076,-695.4104401565942,-458.59242661343234
