Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 16:25:00,7.287793462634943,3.7592956555181285,0.0,0.12146322437724906,0.0626549275919688,0.0,0.112198868572674,0.0,1.7239601560917215,5.401634437970548,0.05,0.0,0.0,0.25560115965816094,3.4891111625266342,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.0021250554795102894,0.0,On,0.10372257954053213,0,On,0.0637160318184721,0,On,0.29246162909658524,0.21934622182243887,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5722.572168847399,20.61111111111117,1.958061678092647,4258.825688365134,4.780238604637214,0.6213958333333334,1,9360.002023879199,9360.002023879199,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.53545770753,51.666666666666686,46.10666666666668,0.0,51.635921380793384,0.0,0.0,0.0,35.53545770753,50.94958291458842,51.635921380793384,50.60641368148595,12.43753247303448,20.4333085752887,0.0,11.202823457038491,3.9,9.236100170605994,6238.226387013631,1637.609167437452,-625.3558010686718,-0.0,-0.0,1094.0450014971816,303.5735959017441,2.0,0.029223505364146043,0.0,0.0,0.1403046098386113,131.99922844444444,46.965017737723485,0.1971344695059159,9.578730487032473,0.0028784450638573464,166.60181903022496,1.2177531707545401,0.27184172728319994,-2569.4609747769036,-51.755546150778294
2025-01-01 16:26:00,7.289216297791314,3.7602147162364234,0.0,0.12148693829652189,0.06267024527060705,0.0,0.112198868572674,0.0,1.7239601560917215,5.403057273126919,0.05,0.0,0.0,0.25560115965816094,3.490030223244929,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.0021250554795102894,0.0,On,0.10372257954053213,0,On,0.0637160318184721,0,On,0.29246162909658524,0.21934622182243887,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5722.183190119857,20.61111111111117,1.9573371471570284,4258.536204449823,4.781661439793585,0.6213958333333334,1,9359.323561236346,9359.323561236346,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.51471126694229,51.666666666666686,46.10666666666668,0.0,51.63260079134462,0.0,0.0,0.0,35.51471126694229,50.9465906523224,51.63260079134462,50.60358558281129,12.43753247303448,20.448135103600848,0.0,11.223944143053728,3.9,9.236100170605994,6235.392914429887,1629.7715577275167,-626.2654247699289,-0.0,-0.0,1094.0450014971816,301.0282771749428,2.0,0.02923979170910061,0.0,0.0,0.14038280200775985,131.99922844444444,45.430147582778346,0.19697437080208188,9.585836414400225,0.0028787424652747537,166.5778448724398,1.2176914564671324,0.27184172728319994,-2576.8921798164233,-51.87246690588324
2025-01-01 16:27:00,7.290609804046352,3.761114832355968,0.0,0.12151016340077253,0.0626852472059328,0.0,0.112198868572674,0.0,1.7239601560917215,5.404450779381957,0.05,0.0,0.0,0.25560115965816094,3.490930339364474,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.0021250554795102894,0.0,On,0.10372257954053213,0,On,0.0637160318184721,0,On,0.29246162909658524,0.21934622182243887,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5721.802297781208,20.61111111111117,1.9566279937319122,4258.252738548744,4.783054946048623,0.6213958333333334,1,9358.659202996618,9358.659202996618,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.494329279046624,51.666666666666686,46.10666666666668,0.0,51.62928212917579,0.0,0.0,0.0,35.494329279046624,50.94360013700985,51.62928212917579,50.60075914092688,12.43753247303448,20.462650150244706,0.0,11.244170623492833,3.9,9.236100170605994,6232.605291645547,1622.2607016782626,-627.1564468087148,-0.0,-0.0,1094.0450014971816,298.3308333662055,2.0,0.029255731358955234,0.0,0.0,0.1404593296633559,131.99922844444444,43.9144391758729,0.19681820266322003,9.592773032803002,0.0028790398389663646,166.5537692332476,1.2176310401667212,0.27184172728319994,-2584.0087632106556,-51.98327365982535
2025-01-01 16:28:00,7.291974933976138,3.761996619180125,0.0,0.12153291556626897,0.06269994365300208,0.0,0.112198868572674,0.0,1.7239601560917215,5.405815909311743,0.05,0.0,0.0,0.25560115965816094,3.4918121261886306,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.0021250554795102894,0.0,On,0.10372257954053213,0,On,0.0637160318184721,0,On,0.29246162909658524,0.21934622182243887,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5721.429227106867,20.61111111111117,1.9559337054051718,4257.97509364981,4.784420075978409,0.6213958333333334,1,9358.008487423343,9358.008487423343,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.474299732948424,51.666666666666686,46.10666666666668,0.0,51.62596536130728,0.0,0.0,0.0,35.474299732948424,50.940611337962046,51.62596536130728,50.59793432628943,12.43753247303448,20.47686400733535,0.0,11.263535370893072,3.9,9.236100170605994,6229.859045634567,1615.0650035341769,-628.0294669969097,-0.0,-0.0,1094.0450014971816,295.47178868719595,2.0,0.02927133590536622,0.0,0.0,0.14053424845795703,131.99922844444444,42.41428402742869,0.19666582971667404,9.599545933680854,0.002879337184431227,166.52959558480254,1.21757187879097,0.27184172728319994,-2590.822150255274,-52.087939860359484
2025-01-01 16:29:00,7.293312591176717,3.76286066037428,0.0,0.12155520985294528,0.06271434433957133,0.0,0.112198868572674,0.0,1.7239601560917215,5.407153566512322,0.05,0.0,0.0,0.25560115965816094,3.4926761673827857,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.0021250554795102894,0.0,On,0.10372257954053213,0,On,0.0637160318184721,0,On,0.29246162909658524,0.21934622182243887,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5721.063727039906,20.61111111111117,1.9552537964355883,4257.70308291262,4.785757733178987,0.6213958333333334,1,9357.370976619191,9357.370976619191,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.45461124018667,51.666666666666686,46.10666666666668,0.0,51.62265045584579,0.0,0.0,0.0,35.45461124018667,50.93762422550164,51.62265045584579,50.59511111032956,12.43753247303448,20.49078643322604,0.0,11.282069517263183,3.9,9.236100170605994,6227.148140659877,1608.1729019447048,-628.8850544142782,-0.0,-0.0,1094.0450014971816,292.4414313590552,2.0,0.029286616335240177,0.0,0.0,0.1406076111406646,131.99922844444444,40.92446653706804,0.19651712376063526,9.606160418953795,0.0028796345011851184,166.50532722710307,1.2175139315151844,0.27184172728319994,-2597.3432945878685,-52.18688638004648
2025-01-01 16:30:00,7.34634166546972,3.7841289586654088,0.0,0.12243902775782867,0.0630688159777568,0.0,0.12502888493873976,0.0,1.73923961105566,5.432073169475321,0.05,0.0,0.0,0.2607729845832393,3.508772640748836,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5637.052379044804,20.61111111111117,1.9146653278893637,4195.180553462758,4.810677336141986,0.6213958333333334,1,9210.837099174229,9210.837099174229,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.43525299372401,51.666666666666686,46.10666666666668,0.0,51.619337381928034,0.0,0.0,0.0,35.43525299372401,50.93463877091023,51.619337381928034,50.592289465401336,12.43753247303448,20.504426687423408,0.0,11.299802898116456,2.2,9.236100170605994,5960.282939445364,917.8782345597729,-785.6777085075414,-0.0,-0.0,1121.671769167512,65.30211825317302,2.0,0.032923329645407076,0.0,0.0,0.15806779039430977,131.99922844444444,-12.763500259411387,0.19637196328582973,9.612621519957688,0.002879931788759695,95.70408464832232,1.2174571596056574,0.27184172728319994,-3225.0218153006117,-52.28050360237383
2025-01-01 16:31:00,7.347406336015031,3.784816667899848,0.0,0.12245677226691719,0.0630802777983308,0.0,0.12502888493873976,0.0,1.73923961105566,5.433137840020632,0.05,0.0,0.0,0.2607729845832393,3.5094603499832755,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5636.762880524121,20.61111111111117,1.9141367385509278,4194.965104238135,4.8117420066872985,0.6213958333333334,1,9210.332151428922,9210.332151428922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.4192010176756,51.666666666666686,46.10666666666668,0.0,51.616026109668155,0.0,0.0,0.0,35.4192010176756,50.93165494637945,51.616026109668155,50.58946936473511,12.43753247303448,20.51522694564818,0.0,11.29204982239315,2.2,9.236100170605994,5962.354929349267,919.6316888668312,-786.400544028039,-0.0,-0.0,1121.671769167512,65.34960097015686,2.0,0.03293418727906424,0.0,0.0,0.15811991884485177,131.99922844444444,-9.679176314326014,0.19625273783901023,9.61803367906306,0.0028801026719525624,95.66481781228615,1.2174122591241694,0.27184172728319994,-3222.274081242712,-53.059334128591594
2025-01-01 16:32:00,7.348450914821348,3.7854913991529737,0.0,0.12247418191368914,0.06309152331921623,0.0,0.12502888493873976,0.0,1.73923961105566,5.434182418826949,0.05,0.0,0.0,0.2607729845832393,3.510135081236401,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5636.478874689527,20.61111111111117,1.913618362357962,4194.753742754466,4.8127865854936145,0.6213958333333334,1,9209.83678411066,9209.83678411066,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.403391072364414,51.666666666666686,46.10666666666668,0.0,51.61271634010902,0.0,0.0,0.0,35.403391072364414,50.92867247350489,51.61271634010902,50.58665054020283,12.43753247303448,20.525820543523835,0.0,11.283774735362249,2.2,9.236100170605994,5961.956107471489,921.5957114495477,-787.1098068160292,-0.0,-0.0,1121.671769167512,65.40635402567025,2.0,0.03294483554347005,0.0,0.0,0.15817104209527297,131.99922844444444,-9.084729569520306,0.1961360912816955,9.62261436119238,0.0028802734913329488,95.62595814433507,1.2173682186563546,0.27184172728319994,-3219.341343413446,-53.81668789147224
2025-01-01 16:33:00,7.349474569106861,3.786152614500877,0.0,0.12249124281844768,0.06310254357501462,0.0,0.12502888493873976,0.0,1.73923961105566,5.435206073112461,0.05,0.0,0.0,0.2607729845832393,3.5107962965843043,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5636.200586192573,20.61111111111117,1.9131105985354877,4194.546636200867,4.813810239779127,0.6213958333333334,1,9209.351389060106,9209.351389060106,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.38783276367086,51.666666666666686,46.10666666666668,0.0,51.60940805134417,0.0,0.0,0.0,35.38783276367086,50.92569133190635,51.60940805134417,50.583832972187444,12.43753247303448,20.53619920457808,0.0,11.275070687350201,2.2,9.236100170605994,5960.7221308315375,923.8528220452972,-787.8049274179621,-0.0,-0.0,1121.671769167512,65.47287948098872,2.0,0.03295526621543643,0.0,0.0,0.1582211206653268,131.99922844444444,-9.345297110584596,0.1960221186097831,9.627798066164953,0.0028804442475025833,95.58752212641731,1.2173250723215923,0.27184172728319994,-3216.256579376844,-54.43723477872598
2025-01-01 16:34:00,7.35047773936964,3.7868005984772037,0.0,0.12250796232282733,0.0631133433079534,0.0,0.12502888493873976,0.0,1.73923961105566,5.436209243375241,0.05,0.0,0.0,0.2607729845832393,3.511444280560631,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5635.927893534391,20.61111111111117,1.9126132146992028,4194.343694156026,4.814813410041907,0.6213958333333334,1,9208.875754357083,9208.875754357083,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.37252067629083,51.666666666666686,46.10666666666668,0.0,51.60610122059889,0.0,0.0,0.0,35.37252067629083,50.92271150039477,51.60610122059889,50.581016640292724,12.43753247303448,20.54636756204214,0.0,11.266019983846697,2.2,9.236100170605994,5959.38885601897,926.3051206669629,-788.4862010018533,-0.0,-0.0,1121.671769167512,65.5496748773167,2.0,0.03296548404622606,0.0,0.0,0.15827017736624177,131.99922844444444,-9.724605681079112,0.1959107586697906,9.632147798394453,0.0028806149410880422,95.54950069242487,1.217282800726558,0.27184172728319994,-3213.0489586657777,-54.989614823285294
2025-01-01 16:35:00,7.351461347632967,3.787435946650157,0.0,0.12252435579388278,0.06312393244416928,0.0,0.12502888493873976,0.0,1.73923961105566,5.437192851638567,0.05,0.0,0.0,0.2607729845832393,3.5120796287335843,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5635.660544428769,20.61111111111117,1.912125740548909,4194.144728864687,4.815797018305234,0.6213958333333334,1,9208.409439960122,9208.409439960122,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.3574437278187,51.666666666666686,46.10666666666668,0.0,51.60279582558832,0.0,0.0,0.0,35.3574437278187,50.919732958237105,51.60279582558832,50.57820152456151,12.43753247303448,20.556335119934374,0.0,11.25667006031192,2.2,9.236100170605994,5956.985667704329,928.9113475054869,-789.1542499847807,-0.0,-0.0,1121.671769167512,61.94693816040184,2.0,0.03297549867586781,0.0,0.0,0.15831825848064113,131.99922844444444,-11.192395907171687,0.19580189174850743,9.637108797331205,0.0028807855727026343,95.51187513221804,1.2172413643005335,0.27184172728319994,-3209.7352926766725,-55.49808868252736
2025-01-01 16:36:00,7.352425222453472,3.788058548278261,0.0,0.12254042037422452,0.06313430913797101,0.0,0.12502888493873976,0.0,1.73923961105566,5.438156726459073,0.05,0.0,0.0,0.2607729845832393,3.5127022303616884,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5635.398583889773,20.61111111111117,1.9116482484161947,4193.949773827006,4.816760893125739,0.6213958333333334,1,9207.952524383445,9207.952524383445,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.342603739932294,51.666666666666686,46.10666666666668,0.0,51.59949184502986,0.0,0.0,0.0,35.342603739932294,50.91675568563348,51.59949184502986,50.575387605935305,12.43753247303448,20.56610029280986,0.0,11.247055220785898,2.2,9.236100170605994,5955.925726030951,931.6563795064799,-789.8089543227906,-0.0,-0.0,1121.671769167512,62.60791951041153,2.0,0.03298530859764439,0.0,0.0,0.15836535677464317,131.99922844444444,-11.33567270354348,0.1956955323751246,9.6419603226696,0.002880956142931998,95.47464869133744,1.2172007694433855,0.27184172728319994,-3206.3277389560903,-55.96565536443545
2025-01-01 16:37:00,7.353371343699517,3.7886696822301396,0.0,0.12255618906165862,0.06314449470383565,0.0,0.12502888493873976,0.0,1.73923961105566,5.439102847705118,0.05,0.0,0.0,0.2607729845832393,3.513313364313567,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5635.141472350914,20.61111111111117,1.9111797456839672,4193.758427489352,4.817707014371785,0.6213958333333334,1,9207.504066506932,9207.504066506932,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.32797718588656,51.666666666666686,46.10666666666668,0.0,51.59618925747641,0.0,0.0,0.0,35.32797718588656,50.913779662630645,51.59618925747641,50.57257486520777,12.43753247303448,20.575683281012818,0.0,11.237205820486519,2.2,9.236100170605994,5947.121071685503,934.5236795613491,-790.4516554564558,-0.0,-0.0,1121.671769167512,30.62042705673013,2.0,0.03299493418505976,0.0,0.0,0.1584115700632255,131.99922844444444,-19.240514376467075,0.19559143235893148,9.645992223104452,0.002881126652366856,95.43778147252844,1.2171609322792312,0.27184172728319994,-3202.8370555656084,-56.3976923623941
2025-01-01 16:38:00,7.35429286471465,3.7892649260026174,0.0,0.12257154774524416,0.06315441543337695,0.0,0.12502888493873976,0.0,1.73923961105566,5.440024368720251,0.05,0.0,0.0,0.2607729845832393,3.513908608086045,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5634.891068786116,20.61111111111117,1.9107236096675024,4193.572073328539,4.818628535386917,0.6213958333333334,1,9207.067308781321,9207.067308781321,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.31364454989239,51.666666666666686,46.10666666666668,0.0,51.592888043608255,0.0,0.0,0.0,35.31364454989239,50.910804871256396,51.592888043608255,50.56976328508048,12.43753247303448,20.585014893093874,0.0,11.22711108988401,2.2,9.236100170605994,5945.948639336695,937.3982290819004,-791.0776987249205,-0.0,-0.0,1121.671769167512,30.58497921219777,2.0,0.033004306027830235,0.0,0.0,0.15845656510153439,131.99922844444444,-19.536499892012273,0.19549042180120793,9.650609123870346,0.0028812971015386092,95.40141063199555,1.2171221393614269,0.27184172728319994,-3199.2594257227224,-56.91441852391626
2025-01-01 16:39:00,7.3551973138100974,3.789849142404356,0.0,0.12258662189683496,0.06316415237340593,0.0,0.12502888493873976,0.0,1.73923961105566,5.440928817815697,0.05,0.0,0.0,0.2607729845832393,3.5144928244877836,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5634.645325974243,20.61111111111117,1.9102761014511527,4193.3891877712995,4.819532984482365,0.6213958333333334,1,9206.638680412208,9206.638680412208,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.299516928811045,51.666666666666686,46.10666666666668,0.0,51.58958817682905,0.0,0.0,0.0,35.299516928811045,50.90783128676138,51.58958817682905,50.566952841727556,12.43753247303448,20.594171513492142,0.0,11.216747985091367,2.2,9.236100170605994,5944.850285129245,940.4194350608095,-791.6921949698733,-0.0,-0.0,1121.671769167512,30.549014913882452,2.0,0.03301350092507147,0.0,0.0,0.15850071060885335,131.99922844444444,-19.774615042636924,0.1953915750853853,9.655131337545194,0.00288146749118367,95.36538498840046,1.2170840740029896,0.27184172728319994,-3195.5866825430394,-57.383070167450455
2025-01-01 16:40:00,7.356085451802392,3.7904228228742896,0.0,0.12260142419670654,0.06317371371457149,0.0,0.12502888493873976,0.0,1.73923961105566,5.441816955807993,0.05,0.0,0.0,0.2607729845832393,3.515066504957717,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.048339917114296097,0.03625493783572206,On,0.6469467228992648,0,On,0.006351233552631579,0.0,On,0.002382637961875173,0.0,On,0.11629501342423301,0,On,0.07209972021563947,0,On,0.29935739566335634,0.22451804674751719,On,0.3504039447847736,0,On,0.3220919103783298,0,On,0,0,Off,HP On,5634.404035967702,20.61111111111117,1.909836834746926,4193.209616059859,4.820421122474659,0.6213958333333334,1,9206.217818694227,9206.217818694227,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,35.285585203283595,51.666666666666686,46.10666666666668,0.0,51.586289638580745,0.0,0.0,0.0,35.285585203283595,50.90485889188232,51.586289638580745,50.564143518533115,12.43753247303448,20.603160962878807,0.0,11.206154636451094,2.2,9.236100170605994,5943.641490536241,943.5696822347718,-792.295658290466,-0.0,-0.0,1121.671769167512,30.512541982939144,2.0,0.033022526797258984,0.0,0.0,0.15854404461207924,131.99922844444444,-20.138656308507535,0.19529479439913844,9.659563083221144,0.0028816378218129734,95.32968914983724,1.2170467036657093,0.27184172728319994,-3191.8323396364426,-57.80759418864503
