Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 13:19:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.82399403156336,51.666666666666686,46.10666666666668,0.0,46.97792904870466,0.0,0.0,0.0,121.59999067431775,46.86672432534296,46.97792904870466,46.81112196366211,12.43753247303448,17.865436068443415,0.0,3.9,-241.61835157884633,-387.0329351753806,-0.0,-0.0,134.7603849423703,36.75669452913754,0.0,0.021394521292457287,0.0,0,0.5457354335457693,0.0,10.654198654163977,0.23691714080516477,8.47854488179589,0.0029449450296951565,8.413746077277082,1.2296441314329052
2025-01-01 13:20:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.81000046752425,51.666666666666686,46.10666666666668,0.0,46.9607139570601,0.0,0.0,0.0,121.57812573050663,46.85055697171705,46.9607139570601,46.79547847904552,12.43753247303448,17.854452369149335,0.0,3.9,-241.15251112232374,-386.56798481785097,-0.0,-0.0,134.7603849423703,36.76229622013159,0.0,0.021385639256175235,0.0,0,0.5455088689101368,0.0,10.655088753156873,0.23708741828603044,8.473329259061344,0.0029450240561447556,8.405685797836094,1.2296904846166716
2025-01-01 13:21:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.795569262939,51.666666666666686,46.10666666666668,0.0,46.943502607157164,0.0,0.0,0.0,121.55557697334218,46.83439252514957,46.943502607157164,46.77983748414577,12.43753247303448,17.843634708798042,0.0,3.9,-240.69665538143204,-386.11028198060575,-0.0,-0.0,134.7603849423703,36.76796251236042,0.0,0.02137688993215287,0.0,0,0.5452856895235403,0.0,10.653241656803486,0.2372553443389917,8.468203355988653,0.0029451030039118068,8.39767584448665,1.229736139678786
2025-01-01 13:22:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.78071579255554,51.666666666666686,46.10666666666668,0.0,46.926295094886186,0.0,0.0,0.0,121.53236842586803,46.81823107655708,46.926295094886186,46.76419906739253,12.43753247303448,17.83297744838497,-0.0003558849484015525,3.9,-240.25037311824627,-385.659578286642,-0.0,-0.0,134.7603849423703,36.77369234666019,0.0,0.021368268828703914,0.0,0,0.5450657808112095,0.0,10.648820226025416,0.2374209975497437,8.46316411311964,0.0029451818735196696,8.38971470387823,1.2297811202949651
2025-01-01 13:23:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.7654547649947,51.666666666666686,46.10666666666668,0.0,46.90909151274722,0.0,0.0,0.0,121.50852307030422,46.802072713662156,46.90909151274722,46.74856331411962,12.43753247303448,17.82247519390025,-0.01085813943312175,3.9,-239.8132736635905,-385.21563630153173,-0.0,-0.0,134.7603849423703,36.779484641050395,0.0,0.02135977164823169,0.0,0,0.5448490331492479,0.0,10.641977695570883,0.2375844531733574,8.458208603912006,0.0029452606654757837,8.38180092770625,1.2298254491146812
2025-01-01 13:24:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.7498002580477,51.666666666666686,46.10666666666668,0.0,46.89189194999689,0.0,0.0,0.0,121.48406290319953,46.785917521131736,46.89189194999689,46.73293030669917,12.43753247303448,17.812122783464357,-0.021210549869014272,3.9,-239.38498571837727,-384.77822895034535,-0.0,-0.0,134.7603849423703,36.785338290389426,0.0,0.021351394277096702,0.0,0,0.5446353416061734,0.0,10.632858289597785,0.23774578330455481,8.453962408514617,0.0029453393802723535,8.373933129318958,1.2298691478149146
2025-01-01 13:25:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.73376575100944,51.666666666666686,46.10666666666668,0.0,46.874696492787514,0.0,0.0,0.0,121.45900898595225,46.769765580708246,46.874696492787514,46.71730012466862,12.43753247303448,17.80191527525735,-0.03141805807602083,3.9,-238.9651562345141,-384.347138971085,-0.0,-0.0,134.7603849423703,36.79125216590458,0.0,0.021343132776105552,0.0,0,0.544424605700307,0.0,10.621597794200566,0.23790505703776912,8.449165763048992,0.0029454180183870007,8.366109980531956,1.2299122371506008
2025-01-01 13:26:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.71736415564375,51.666666666666686,46.10666666666668,0.0,46.857505224299054,0.0,0.0,0.0,121.43338149319337,46.75361697133386,46.857505224299054,46.70167284485127,12.43753247303448,17.791847936186194,-0.04148539714717714,3.9,-238.55344936950354,-383.9221584020288,-0.0,-0.0,134.7603849423703,36.79722511481722,0.0,0.021334983371578055,0.0,0,0.5442167291719118,0.0,10.608324090155035,0.2380623406176776,8.444444805736744,0.002945496580283379,8.358330208636506,1.2299547370019948
2025-01-01 13:27:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.70060784508485,51.666666666666686,46.10666666666668,0.0,46.84031822486424,0.0,0.0,0.0,121.40719975794507,46.73747176926844,46.84031822486424,46.686048541470534,12.43753247303448,17.781916231238952,-0.051417102094418965,3.9,-238.14954550933032,-383.50308810060056,-0.0,-0.0,134.7603849423703,36.803255959898685,0.0,0.02132694244695262,0.0,0,0.5440116197690611,0.0,10.59315764889993,0.23821769758087313,8.439797075931198,0.0029455750664117617,8.350592593587702,1.2299966664191806
2025-01-01 13:28:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.68350868090339,51.666666666666686,46.10666666666668,0.0,46.82313557208738,0.0,0.0,0.0,121.38048231391154,46.7213300482014,46.82313557208738,46.670427286258416,12.43753247303448,17.772115813478397,-0.061217519854974256,3.9,-237.7531403547364,-383.0897372915483,-0.0,-0.0,134.7603849423703,36.809343498954235,0.0,0.021319006534892996,0.0,0,0.5438091890462964,0.0,10.576211994441595,0.23837118888921524,8.435220215029108,0.002945653477209595,8.342895965360498,1.2300380436639051
2025-01-01 13:29:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.666078038565,51.666666666666686,46.10666666666668,0.0,46.805957340957114,0.0,0.0,0.0,121.35324693525781,46.70519187935804,46.805957340957114,46.65480914855851,12.43753247303448,17.762442514631342,-0.07089081870202918,3.9,-237.36394406558793,-382.68192314240383,-0.0,-0.0,134.7603849423703,36.81548650852838,0.0,0.021311172309862344,0.0,0,0.5436093521752042,0.0,10.557594134445603,0.23852287305546682,8.430711961365464,0.0029457318131020276,8.33523920146214,1.230078886248935
2025-01-01 13:30:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.6483268316915,51.666666666666686,46.10666666666668,0.0,46.78878360395363,0.0,0.0,0.0,121.32551067451799,46.68905733160047,46.78878360395363,46.6391941954239,12.43753247303448,17.752892336233263,-0.08044099710010855,5.0,-169.94343152147457,-314.9830839722583,-0.0,-0.0,134.7603849423703,36.397380119586096,0.0,0.019162628720577182,0.0,0,0.4888039021647895,0.0,10.279267508413447,0.23867280626169954,8.426270145409141,0.0029458100745024095,9.749550750781966,1.23011921097509
2025-01-01 13:31:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.62124905270626,51.666666666666686,46.10666666666668,0.0,46.7716144311505,0.0,0.0,0.0,121.28320164485352,46.67292647152358,46.7716144311505,46.62358249171012,12.43753247303448,17.74682184331253,-0.08651149002083969,5.0,-169.95027337852326,-314.74552628094955,-0.0,-0.0,134.7603849423703,36.40373923718445,0.0,0.019157295468319017,0.0,0,0.48866786057294775,0.0,10.034867960055955,0.23853949354101076,8.415990282456125,0.002945901612185246,9.741841915951273,1.2289493374142317
2025-01-01 13:32:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.59417772123457,51.666666666666686,46.10666666666668,0.0,46.75445187670453,0.0,0.0,0.0,121.24090268942902,46.65680123665307,46.75445187670453,46.60797591662734,12.43753247303448,17.74075460269145,-0.09257873064192168,5.0,-169.85966230341313,-314.5081673916161,-0.0,-0.0,134.7603849423703,36.41014780278384,0.0,0.01915196435103802,0.0,0,0.4885318734405012,0.0,9.888120145832644,0.23863812432305395,8.413473599010405,0.0029459931645590583,9.734136143931176,1.22897490229776
2025-01-01 13:33:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.56709393872553,51.666666666666686,46.10666666666668,0.0,46.737295938570746,0.0,0.0,0.0,121.19858427925864,46.64068162564952,46.737295938570746,46.59237446918891,12.43753247303448,17.734697656377676,-0.09863567695569486,5.0,-169.69708733322375,-314.2712825691612,-0.0,-0.0,134.7603849423703,36.4166043196245,0.0,0.019146641558421724,0.0,0,0.48839609865515216,0.0,9.813810293567153,0.23873663903834885,8.41033572016136,0.0029460846426122298,9.726441334494314,1.2290004248089699
2025-01-01 13:34:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.5399832144887,51.666666666666686,46.10666666666668,0.0,46.7201466188681,0.0,0.0,0.0,121.1562237726386,46.624567641099546,46.7201466188681,46.576778152215276,12.43753247303448,17.72865640759053,-0.10467692574284015,5.0,-169.5139577036083,-314.0350826838335,-0.0,-0.0,134.7603849423703,36.42310725919199,0.0,0.019141331843060133,0.0,0,0.4882606574468516,0.0,9.760740037854854,0.23883495613967584,8.407832350148045,0.0029461760464540247,9.718759420921288,1.2290258821126414
2025-01-01 13:35:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.51283887797251,51.666666666666686,46.10666666666668,0.0,46.70300392290826,0.0,0.0,0.0,121.11381074683204,46.608459288600095,46.70300392290826,46.56118697144601,12.43753247303448,17.722633347982597,-0.11069998535077374,5.0,-169.33573134177698,-313.7996645683033,-0.0,-0.0,134.7603849423703,36.42965506053336,0.0,0.019136037400577493,0.0,0,0.48812560582199166,0.0,9.703548284156023,0.23893303779278283,8.405338374843272,0.002946267376213556,9.711091281048411,1.2290512636722812
2025-01-01 13:36:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.48565821294207,51.666666666666686,46.10666666666668,0.0,46.68586785747261,0.0,0.0,0.0,121.07134095772197,46.592356575133856,46.68586785747261,46.54560093396448,12.43753247303448,17.716629496855795,-0.11670383647757632,5.0,-169.16341746676574,-313.56506741744937,-0.0,-0.0,134.7603849423703,36.43624612954477,0.0,0.01913075913326603,0.0,0,0.4879909667964105,0.0,9.641265008313345,0.23903086828596357,8.40222865799122,0.0029463586320289496,9.703437259552178,1.2290765651711915
2025-01-01 13:37:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.4584389873978,51.666666666666686,46.10666666666668,0.0,46.66873842994107,0.0,0.0,0.0,121.02881091780907,46.57625950824781,46.66873842994107,46.53002004740118,12.43753247303448,17.710645693624055,-0.12268763970931573,5.0,-168.99209591015205,-313.33132335456145,-0.0,-0.0,134.7603849423703,36.44287883829718,0.0,0.01912549778570462,0.0,0,0.4878567593629648,0.0,9.578842502039123,0.2391284345929221,8.399755242515631,0.0029464498140418676,9.695797635292124,1.2291017830521507
2025-01-01 13:38:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.43117863912114,51.666666666666686,46.10666666666668,0.0,46.65161564818541,0.0,0.0,0.0,120.98621662362679,46.56016809595262,46.65161564818541,46.51444431983622,12.43753247303448,17.704682901212852,-0.1286504321205193,5.0,-168.81954573294013,-313.09846928849316,-0.0,-0.0,134.7603849423703,36.449551524211266,0.0,0.019120254211471836,0.0,0,0.4877230052948957,0.0,9.5185386131827,0.23922572180236493,8.396667459648263,0.0029465409223968326,9.688172730750109,1.2291269132354354
2025-01-01 13:39:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.40387464051844,51.666666666666686,46.10666666666668,0.0,46.63449952064196,0.0,0.0,0.0,120.94355412581005,46.54408234679122,46.63449952064196,46.49887375986585,12.43753247303448,17.698742070179243,-0.13459126315412817,5.0,-168.64589281234436,-312.86654160293205,-0.0,-0.0,134.7603849423703,36.456262489330435,0.0,0.019115029253700875,0.0,0,0.48758972609900175,0.0,9.460263848217386,0.23932271516462533,8.394216637977797,0.0029466319572416765,9.680562862992412,1.2291519516929592
2025-01-01 13:40:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.37652479069207,51.666666666666686,46.10666666666668,0.0,46.61739005630393,0.0,0.0,0.0,120.90081998545635,46.528002269831646,46.61739005630393,46.4833083765955,12.43753247303448,17.692824029875823,-0.14050930345754864,5.0,-168.47168742258452,-312.63557191046436,-0.0,-0.0,134.7603849423703,36.46301000403817,0.0,0.019109823649328513,0.0,0,0.48745694057320355,0.0,9.403499545509508,0.23941940173552093,8.39177773179864,0.002946722918727483,9.672968304552468,1.2291768949082602
2025-01-01 13:41:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.34912723916607,51.666666666666686,46.10666666666668,0.0,46.600287264649495,0.0,0.0,0.0,120.85801131119698,46.51192787459914,46.600287264649495,46.46774817957397,12.43753247303448,17.686929479453664,-0.14640385387970767,5.0,-168.29721171311337,-312.40558670894154,-0.0,-0.0,134.7603849423703,36.46979228808837,0.0,0.019104638021105406,0.0,0,0.4873246646027409,0.0,9.347990053457869,0.23951577051650338,8.388726392836517,0.0029468138070081317,9.665389280348716,1.2292017399146327
2025-01-01 13:42:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.32168042094584,51.666666666666686,46.10666666666668,0.0,46.583191155564506,0.0,0.0,0.0,120.81512565772788,46.49585917100338,46.583191155564506,46.45219317872282,12.43753247303448,17.68105901212239,-0.1522743212109816,5.0,-168.12256420312508,-312.1766083354063,-0.0,-0.0,134.7603849423703,36.47660753693955,0.0,0.01909947289886396,0.0,0,0.48719291170267737,0.0,9.293659189910882,0.23961181209261312,8.386312602244953,0.002946904622239807,9.657825976559826,1.2292264841927105
2025-01-01 13:43:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.2941830072545,51.666666666666686,46.10666666666668,0.0,46.56610173927961,0.0,0.0,0.0,120.77216094883515,46.479796169279155,46.56610173927961,46.43664338427893,12.43753247303448,17.675213133333873,-0.1581201999994981,5.0,-167.94781069085315,-311.9486556813804,-0.0,-0.0,134.7603849423703,36.48345390270796,0.0,0.019094328735456325,0.0,0,0.48706169342444994,0.0,9.24046004815691,0.23970751836122486,8.383287362655336,0.0029469953645806036,9.65027854728351,1.2292511255936998
2025-01-01 13:44:00,0.14096677468988777,0.09411052401410763,0.0,0.002349446244831463,0.0015685087335684605,0.0,0.01188620420728172,0.12908057048260607,0.0,0.0,0.0,0.09411052401410763,0.0,1,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.002994735471491228,0.0,On,0.008891468735790492,0,On,0.003599871797129189,0,On,0.08866271067882124,0.06649703300911591,On,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,536.0270622222222,Off,0.0,0,77.26663387985765,51.666666666666686,46.10666666666668,0.0,46.5490190263182,0.0,0.0,0.0,120.72911543727758,46.46373887993729,46.5490190263182,46.42109880674684,12.43753247303448,17.66939227034594,-0.16394106298742983,5.0,-167.77302652063833,-311.7217445708711,-0.0,-0.0,134.7603849423703,36.49032949780033,0.0,0.01908920591511877,0.0,0,0.486931019569229,0.0,9.188333107862507,0.2398028823904881,8.38089980359514,0.002947086034190193,9.64274711807674,1.2292756622990364
