Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 22:23:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.73532555712031,51.666666666666686,46.10666666666668,0.0,51.72411438225425,0.0,0.0,0.0,36.73532555712031,51.525797883295844,51.72411438225425,51.42663963381664,12.43753247303448,19.960285904686465,0.0,6.682335598674249,0.6986456204890205,-0.6,9.236100170605994,-203.1394491310516,-3027.386382959766,-620.3578934879838,-902.3671752982323,-0.0,-0.0,763.538338112632,0.0,3.0,0.03336966578839059,0.0,0,0.31230705634040823,197.99884266666666,-64.31061194545137,0.24507033360890318,10.02773425170978,0.003481946594454791,58.8968761547339,1.2180886440242704,0.3174611517851367,-3040.629880475725,13.243497515958893,0.3624556363775999,-619.0814559511091,-1.2764375368746896
2025-01-01 22:24:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.79865514220272,51.666666666666686,46.10666666666668,0.0,51.720761902111555,0.0,0.0,0.0,36.79865514220272,51.52270458618963,51.720761902111555,51.42367592822867,12.43753247303448,19.902753325954393,0.0,6.612193297749947,0.6954792205579934,-0.6,9.236100170605994,-195.5943363029886,-2989.944658271015,-618.8254852457247,-898.2437231215697,-0.0,-0.0,763.538338112632,0.0,3.0,0.03331039035247241,0.0,0,0.31175229690642725,197.99884266666666,-60.88895129405089,0.24596013186041416,10.002480442199861,0.003482151487038236,59.05288906041345,1.2183276307390543,0.31691297426011666,-3006.143165351808,16.198507080792893,0.3624556363775999,-617.5719914378531,-1.2534938078716937
2025-01-01 22:25:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.85977917867148,51.666666666666686,46.10666666666668,0.0,51.71740373682164,0.0,0.0,0.0,36.85977917867148,51.519605956417394,51.71740373682164,51.42070706621528,12.43753247303448,19.847110999138106,0.0,6.5454177206500335,0.6923751191312931,-0.6,9.236100170605994,-188.23318645245797,-2954.773308391243,-617.3228192446612,-894.2628579374167,-0.0,-0.0,763.538338112632,0.0,3.0,0.03325300948964904,0.0,0,0.31121526880215195,197.99884266666666,-57.50866662767332,0.2468246499424547,9.977559277181504,0.0034823568820669002,59.20323741042948,1.2185588494357076,0.3163902259395577,-2973.3974436003205,18.62413520907755,0.3624556363775999,-616.092225441385,-1.230593803276147
2025-01-01 22:26:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.91883980133371,51.666666666666686,46.10666666666668,0.0,51.71404008585032,0.0,0.0,0.0,36.91883980133371,51.51650217969731,51.71404008585032,51.417733226620804,12.43753247303448,19.79323695021515,0.0,6.4817328899281215,0.6893310451042846,-0.6,9.236100170605994,-181.06706109161223,-2921.4583542254823,-615.8488187062223,-890.4151695465096,-0.0,-0.0,763.538338112632,0.0,3.0,0.033197402380429585,0.0,0,0.31069484127668456,197.99884266666666,-54.190229657734726,0.24766543464433843,9.953541813834889,0.0034825627609577922,59.34828258383031,1.2187827986951199,0.31589086739910305,-2942.2454145618417,20.78706033635956,0.3624556363775999,-614.6410752962411,-1.207743409981331
2025-01-01 22:27:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.97595389229152,51.666666666666686,46.10666666666668,0.0,51.71067113581045,0.0,0.0,0.0,36.97595389229152,51.513393429779065,51.71067113581045,51.41475457676338,12.43753247303448,19.741030897026498,0.0,6.420921402159123,0.6863448278852293,-0.6,9.236100170605994,-174.15318404939887,-2889.838625169939,-614.4024545178198,-886.6928735168758,-0.0,-0.0,763.538338112632,0.0,3.0,0.03314347004732886,0.0,0,0.3101900879986904,197.99884266666666,-50.998648645155114,0.24848373461218734,9.930376598815768,0.0034827691063197986,59.48832050729642,1.2189998878324009,0.315413301123591,-2912.570170966596,22.731545796657045,0.3624556363775999,-613.2175062527765,-1.1849482650432694
2025-01-01 22:28:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.0312226739119,51.666666666666686,46.10666666666668,0.0,51.70729706274515,0.0,0.0,0.0,37.0312226739119,51.51027987057033,51.70729706274515,51.411771274482916,12.43753247303448,19.690406006589505,0.0,6.362801155641254,0.6834143925195207,-0.6,9.236100170605994,-167.4945147743116,-2859.76259848464,-612.9827429121844,-883.089207976935,-0.0,-0.0,763.538338112632,0.0,3.0,0.033091126951600824,0.0,0,0.3097002084101375,197.99884266666666,-47.943644910008686,0.24928062014799102,9.908019136325873,0.0034829759017390104,59.62360685874083,1.2192104710010356,0.3149561930009782,-2884.2734179787726,24.51081949413267,0.3624556363775999,-611.8205291528265,-1.1622137593580435
2025-01-01 22:29:00,0.7200024962074411,0.23894726677709402,0.0,0.012000041603457351,0.0039824544462849,0.0,0.12059242338224901,0.0,0.549410072825192,0.0,0.05,0.0,0.0,0.0,0.22436393344376068,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004330467664640454,0.0,On,0.10781778356848576,0,On,0.1636833302440065,0,On,0.2555452776948264,0.19165895827111973,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.084735773729314,51.666666666666686,46.10666666666668,0.0,51.70391803354382,0.0,0.0,0.0,37.084735773729314,51.5071616574553,51.70391803354382,51.40878346941105,12.43753247303448,19.641285402812198,0.0,6.307216170377975,0.6805377550636755,-0.6,9.236100170605994,-161.09045898957459,-2831.11213074948,-611.5887432659379,-879.5981746256763,-0.0,-0.0,763.538338112632,0.0,3.0,0.033040297457071516,0.0,0,0.3092244946312706,197.99884266666666,-45.0306224765303,0.2500570324542166,9.88643007428999,0.0034831831316463314,59.75436766734455,1.219414861598955,0.3145184028711748,-2857.2707285673446,26.15859781786444,0.3624556363775999,-610.4491982244261,-1.139545041511703
2025-01-01 22:30:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,37.05032372627761,51.666666666666686,46.10666666666668,0.0,51.70053420699057,0.6640234081956875,1817.6217161184736,0.0,37.05032372627761,51.504038938271144,51.70053420699057,51.405791303911435,12.43753247303448,19.593599414101018,0.0,6.2540293786114605,0.6777130181961347,-3.3,9.236100170605994,-376.2216629814061,-4220.950847907545,-1916.510828165562,-1086.6876943501907,-0.0,-0.0,754.06221480321,0.0,3.0,0.03572900141926618,0.0,0,0.3343881035546762,197.99884266666666,-43.59618343442553,0.2508138227877837,9.86557377373639,0.0034833907812197814,43.24359734585068,1.2196133436311334,0.3347299299992864,-4248.649556781166,27.698708873621776,0.3624556363775999,-1915.393881141516,-1.1169470240463868
2025-01-01 22:31:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.9331113404869,51.666666666666686,46.10666666666668,0.0,51.674185405329595,0.6644693234247716,1817.6217161184738,0.0,36.9331113404869,51.347866328751,51.674185405329595,51.18470679046171,12.43753247303448,19.542952783281592,0.0,6.151716296373923,0.6047308401770285,-3.3,9.236100170605994,-364.4167343661662,-4162.40754705523,-1881.5274994220051,-1082.7563430701612,-0.0,-0.0,754.06221480321,0.0,3.0,0.03567867381589935,0.0,0,0.3339170869805267,197.99884266666666,-35.72260609921513,0.2516153588850035,9.842435530262254,0.003483541030541324,43.389299649848674,1.2198242711316019,0.3339713774457421,-4193.626196127509,31.218649072278566,0.3624556363775999,-1880.2506677999027,-1.2768316221022684
2025-01-01 22:32:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.814135036063135,51.666666666666686,46.10666666666668,0.0,51.64782682587841,0.664916003760725,1817.6217161184736,0.0,36.814135036063135,51.191703589096676,51.64782682587841,50.96364197070581,12.43753247303448,19.49383132905548,0.0,6.054144516846646,0.5347825174683019,-3.3,9.236100170605994,-356.2316694058559,-4107.113638145562,-1848.006615531344,-1078.948764176655,-0.0,-0.0,754.06221480321,0.0,3.0,0.03562982590618168,0.0,0,0.33345991887494697,197.99884266666666,-31.34512003241099,0.2523958618874514,9.820699961388506,0.0034836917600355494,43.5301994729655,1.2200289128107038,0.3332463685825484,-4141.324791067308,34.21115292174623,0.3624556363775999,-1846.5683511773818,-1.438264353962522
2025-01-01 22:33:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.69354296527081,51.666666666666686,46.10666666666668,0.0,51.621458631202,0.6653634483215344,1817.6217161184738,0.0,36.69354296527081,51.03555086783888,51.621458631202,50.74259698615732,12.43753247303448,19.446107868300505,0.0,5.961009049120087,0.4677506520057905,-3.3,9.236100170605994,-349.5840782579222,-4054.5907918829357,-1815.8649467425457,-1075.2546294470162,-0.0,-0.0,754.06221480321,0.0,3.0,0.035582334277597466,0.0,0,0.3330154442188925,197.99884266666666,-28.391663614116077,0.25315709502048506,9.799678877163746,0.003483842953635013,43.666696798350124,1.2202277927120448,0.33255284936809176,-4091.558577619814,36.967785736878525,0.3624556363775999,-1814.2904004149557,-1.574546327590014
2025-01-01 22:34:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.57143108534592,51.666666666666686,46.10666666666668,0.0,51.59508097046827,0.665811656444308,1817.6217161184736,0.0,36.57143108534592,50.87940830103318,51.59508097046827,50.52157196631563,12.43753247303448,19.39970006551919,0.0,5.872052627670551,0.40351021654478686,-3.3,9.236100170605994,-343.56483969120234,-4004.649134891478,-1785.0585178340157,-1071.6671416837448,-0.0,-0.0,754.06221480321,0.0,3.0,0.035536119761726846,0.0,0,0.33258292207428136,197.99884266666666,-25.959912810667575,0.25390014511108283,9.778713465495443,0.0034839945966114384,43.79904822476393,1.2204212486521273,0.33188909568854813,-4044.1691608551987,39.52002596372076,0.3624556363775999,-1783.356610963329,-1.7019068706865026
2025-01-01 22:35:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.44787140565313,51.666666666666686,46.10666666666668,0.0,51.56869398416723,0.6662606276064,1817.6217161184738,0.0,36.44787140565313,50.723276016655056,51.56869398416723,50.300567032898975,12.43753247303448,19.354546159234168,0.0,5.787046217670763,0.34193397238023404,-3.3,9.236100170605994,-337.84197118976556,-3957.1118903512556,-1755.5279006431422,-1068.1811360032948,-0.0,-0.0,754.06221480321,0.0,3.0,0.03549112340869116,0.0,0,0.3321618007285735,197.99884266666666,-23.723049989680845,0.2546257944316769,9.75900632901152,0.003484146675098977,43.927444823998506,1.220609533177134,0.3312535725287244,-3999.015607117012,41.90371676575651,0.3624556363775999,-1753.705713385518,-1.8221872576240559
2025-01-01 22:36:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.32292572181541,51.666666666666686,46.10666666666668,0.0,51.54229780627639,0.6667103613894337,1817.6217161184736,0.0,36.32292572181541,50.567154136616466,51.54229780627639,50.07958230178651,12.43753247303448,19.310593160612196,0.0,5.705782980248966,0.2828995470022799,-3.3,9.236100170605994,-332.29020494318104,-3911.8271972906077,-1727.2141669037355,-1064.7921582809986,-0.0,-0.0,754.06221480321,0.0,3.0,0.035447294795512015,0.0,0,0.3317516082725788,197.99884266666666,-21.560261465392493,0.2553347023271708,9.739298816483789,0.0034842991758759615,44.05205003681355,1.2207928626663878,0.33064489197749386,-3955.9708827919007,44.14368550129352,0.3624556363775999,-1725.2787814705262,-1.9353854332096798
2025-01-01 22:37:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.19665043397913,51.666666666666686,46.10666666666668,0.0,51.515892565184174,0.6671608574642345,1817.6217161184734,0.0,36.19665043397913,50.41104277762584,51.515892565184174,49.85861788384668,12.43753247303448,19.267792712761864,-0.009985065015936101,5.628073567286909,0.22629061347153645,-3.3,9.236100170605994,-326.9348870051235,-3868.6607622621596,-1700.0612397808475,-1061.4961407443232,-0.0,-0.0,754.06221480321,0.0,3.0,0.03540458793038742,0.0,0,0.33135191426853433,197.99884266666666,-19.50096106401041,0.2560274684812475,9.720182541717278,0.00348445208627243,44.1730129495561,1.22097143454716,0.33006178046720724,-3914.919078754295,46.258316492135336,0.3624556363775999,-1698.0198001396143,-2.0414396412332927
2025-01-01 22:38:00,0.7104005770510526,0.23759945413102423,0.0,0.011840009617517544,0.0039599909021837375,0.0,0.11760180334936565,0.0,0.542798773701687,0.0,0.05,0.0,0.0,0.0,0.2230161207976909,0,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0.0,0.0,Off,0.04360663356352128,0.03270497517264095,On,0.0,0,Off,0.008444172149122808,0.0,On,0.004214988526916708,0.0,On,0.10494264267332613,0,On,0.15886911464859454,0,On,0.25374819416673333,0.19031114562504994,On,0.08657483132283787,0,On,0,0,Off,Off,0.0,19.7777777777778,0.0,0.0,0.0,0.0,0,0.0,11759.185262222223,Off,0.0,20.7777777777778,0,0.0,0.05,0.0,0.0,0,0,0,6595.5653555555555,Off,0.0,0.0,36.0690999435235,51.666666666666686,46.10666666666668,0.0,51.48947838417791,0.6676121155830861,1817.6217161184734,0.0,36.0690999435235,50.254942051642445,51.48947838417791,49.637673885374724,12.43753247303448,19.22609817172436,-0.05167960605344035,5.5537428778991655,0.17199653710368423,-3.3,9.236100170605994,-321.77673366808494,-3827.491948535575,-1674.0159910196332,-1058.2891741498388,-0.0,-0.0,754.06221480321,0.0,3.0,0.0353629583593772,0.0,0,0.330962302671542,197.99884266666666,-17.549774321456297,0.2567046779833027,9.701633554464204,0.0034846053941217487,44.29047767674721,1.2211454394415413,0.3295030564435513,-3875.7534674616168,48.26151892604149,0.3624556363775999,-1671.8754953138289,-2.140495705804284
