Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 20:50:00,0.9114541666750977,0.4269949258825069,0.0,0.015190902777918295,0.007116582098041782,0.0,0.08731534942368557,0.8241388172514121,0.0,0.0,0.0,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.98172014019765,51.666666666666686,46.10666666666668,0.0,50.411948824319644,0.3148019455134041,833.4223245900909,0.0,128.09643771905883,48.39981565844694,50.411948824319644,47.393749075510584,12.43753247303448,17.735399866071578,-0.09793346726179308,1.4613419937728007,0.26028435488156004,0.0,9.236100170605994,-2886.7753293018945,-847.8691376534352,-174.49795385838777,-3829.074267685242,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16450005932782763,0.0,0,1.1997104850262967,184.73292020800002,-117.45890501537913,0.2256138286756054,8.216762316657658,0.0027862666087177367,-1.8871569720930257,1.2279203312280509,0.4530695454719999,-868.9673954235287,21.09825777009336,0.038574586538103035,-13.177593019341625,-161.32036083904615
2025-01-01 20:51:00,0.9114541666750977,0.4269949258825069,0.0,0.015190902777918295,0.007116582098041782,0.0,0.08731534942368557,0.8241388172514121,0.0,0.0,0.0,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.96474895609892,51.666666666666686,46.10666666666668,0.0,50.38484076565215,0.3150268275930977,833.4223245900907,0.0,128.06992024390456,48.303936453839285,50.38484076565215,47.263484297932855,12.43753247303448,17.648231905227505,-0.18510142810586672,1.4694622524505057,0.2526830870765825,0.0,9.236100170605994,-2851.4731400157043,-852.6960149110529,-173.57701031621824,-3798.1508162295927,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.1639774986574325,0.0,0,1.195899413359228,184.73292020800002,-113.08016718483852,0.22685704061169001,8.17582061477368,0.0027862615337748,-1.3882812546404057,1.2282884091374189,0.4530695454719999,-873.7959982169879,21.099983305934963,0.03838678856809898,-12.73047771841856,-160.84653259779967
2025-01-01 20:52:00,0.9114541666750977,0.4269949258825069,0.0,0.015190902777918295,0.007116582098041782,0.0,0.08731534942368557,0.8241388172514121,0.0,0.0,0.0,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.94194808563735,51.666666666666686,46.10666666666668,0.0,50.35770217434988,0.31525228503146463,833.4223245900906,0.0,128.03429388380835,48.20805989345921,50.35770217434988,47.13323875301388,12.43753247303448,17.563248021141472,-0.2700853121918989,1.4766857533898756,0.2452939658990088,0.0,9.236100170605994,-2817.293348026342,-856.9886755720494,-172.68424533565516,-3768.0974719100077,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16346717141472858,0.0,0,1.1921775609394285,184.73292020800002,-108.95371951506073,0.22807661554535447,8.13538602794842,0.002786257801527318,-0.9017414009695006,1.2286474761045296,0.4530695454719999,-878.0913560619493,21.102680489899946,0.038203347052927716,-12.29914792907786,-160.3850974065773
2025-01-01 20:53:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,81.91355631634332,51.666666666666686,46.10666666666668,0.0,50.330534037082955,0.3154783113951712,833.4223245900907,0.0,127.98993174428642,48.11218688561207,50.330534037082955,47.00301330987663,12.43753247303448,17.480359725393722,-0.35297360793964927,1.4830960982240473,0.23811030324773946,0.0,9.236100170605994,14813.856034606835,-860.796985476074,-171.80790071583021,-3738.875985755742,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16296860510796404,0.0,0,1.1885414818513702,184.73292020800002,-105.06683192503735,0.22927331631929768,8.096058414366304,0.0027862553779993025,-0.4270640138629904,1.228997890348426,0.4530695454719999,-881.903181547054,21.10619607098,0.03802415782277139,-11.882957349568223,-159.924943366262
2025-01-01 20:54:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,81.21374452527111,51.666666666666686,46.10666666666668,0.0,50.303337300728046,0.31570490054334194,833.4223245900907,0.0,126.8964758207361,48.01631830139847,50.303337300728046,46.87280880173369,12.43753247303448,17.648846918216528,-0.18448641511684372,1.4887690460087626,0.23112604773127646,0.0,9.236100170605994,14741.56443482014,-864.1661305340313,-170.95556201452064,-3798.368649928116,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16398118870262762,0.0,0,1.1959263251179768,184.73292020800002,-117.86576753935881,0.22684764736790045,8.176145744664215,0.00278625423054561,-1.3879509975595727,1.22828581683303,0.4530695454719999,-885.2765237775957,21.11039324356447,0.03784912927134406,-11.481312350873388,-159.47424966364724
2025-01-01 20:55:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,80.52802248098779,51.666666666666686,46.10666666666668,0.0,50.27622376520099,0.31593112073607676,833.4223245900907,0.0,125.82503512654341,47.9205587526903,50.27622376520099,46.74272624643496,12.43753247303448,17.81216721626125,-0.021166117072120016,1.4937732634319891,0.2243344871724749,0.0,9.236100170605994,14672.58709035422,-867.137055630551,-170.1308585790825,-3856.3898638420515,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16495953465154312,0.0,0,1.2030614708297351,184.73292020800002,-128.82189809134246,0.22452363820666493,8.253177681558716,0.0027862504991781143,-2.31495611083095,1.2275963691178213,0.4530695454719999,-888.2522144775992,21.11515884704818,0.03767815001819191,-11.093596373510609,-159.0372622055719
2025-01-01 20:56:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.85563953777579,51.666666666666686,46.10666666666668,0.0,50.24919109724845,0.3161569891955276,833.4223245900907,0.0,124.77443677777467,47.82490604420779,50.24919109724845,46.61276351768747,12.43753247303448,17.970599452988573,0.0,1.498171030255076,0.21772858647339946,0.0,9.236100170605994,14605.35562469288,-869.74687949748,-169.3324995471576,-3913.0055117237366,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16590563952753057,0.0,0,1.2099614801324348,184.73292020800002,-139.43771587099826,0.22229450711271917,8.327971121620566,0.002786244272154766,-3.209998935066709,1.2269282972029563,0.4530695454719999,-890.8672874709315,21.120407973451563,0.03751109713205107,-10.719189929576238,-158.61330961758136
2025-01-01 20:57:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.19598297331905,51.666666666666686,46.10666666666668,0.0,50.22223708865811,0.3163825222065531,833.4223245900907,0.0,123.743723395811,47.72935809762697,50.22223708865811,46.4829186021114,12.43753247303448,18.124370942010803,0.0,1.5020188749253192,0.21130137924173967,0.0,9.236100170605994,14539.96792988418,-872.0292796129341,-168.55886833198767,-3968.266380269462,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16682115708913212,0.0,0,1.216638414003262,184.73292020800002,-149.56454213397348,0.22015449957288322,8.400674113728389,0.002786235632845258,-4.074673453443198,1.226280575508852,0.4530695454719999,-893.1553566397803,21.12607702684615,0.037347845966577455,-10.35749273151831,-158.20137560046936
2025-01-01 20:58:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,78.54849407020862,51.666666666666686,46.10666666666668,0.0,50.195359633292064,0.3166077353016582,833.4223245900907,0.0,122.73202198470096,47.633912930090204,50.195359633292064,46.35318957848928,12.43753247303448,18.273688873844883,0.0,1.5053681357557875,0.2050460271808364,0.0,9.236100170605994,14476.367087198762,-874.0148336817688,-167.80923496433766,-4022.2188304615242,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.16770759157143822,0.0,0,1.2231032429343698,184.73292020800002,-159.21293462732908,0.21809839706517764,8.470759099583653,0.002786224660580246,-4.910431771176421,1.225652269295869,0.4530695454719999,-895.1469496227014,21.13211594093276,0.03718827176960188,-10.007926371659702,-157.80130859267797
2025-01-01 20:59:00,0.9114541666750977,0.4269949258825069,0.8830441176470587,0.015190902777918295,0.007116582098041782,0.014717401960784311,0.08731534942368557,0.8241388172514121,0.0,0.0,0.8830441176470587,0.0,0.4269949258825069,0,1,0,0,Off,0,0,Off,0,0,Off,0.048908803780903974,0.03668160283567797,On,0,0,Off,0.007952090186403507,0.0,On,0.0022307404854349303,0.0,On,0.07713251875184714,0,On,0.25481224940806935,0,On,0.5204177640624388,0.390313323046829,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,77.9126610538952,51.666666666666686,46.10666666666668,0.0,50.16855671809235,0.3168326433302807,833.4223245900906,0.0,121.73853289671126,47.53856864579192,50.16855671809235,46.22357460964171,12.43753247303448,18.418742951366664,0.0,1.5082654592160205,0.1989557889409038,0.0,9.236100170605994,14414.502414026261,-875.731319934476,-167.0830977126294,-4074.905407327054,-0.0,-0.0,1059.757843398727,0.0,2.7990000000000004,0.1685663171278329,0.0,0,1.2293659887228905,184.73292020800002,-168.3910309342985,0.21612144834483624,8.538337571145682,0.0027862114310100473,-5.718602538256436,1.225042522839943,0.4530695454719999,-896.8698041164935,21.138484182017507,0.03703224900709873,-9.669931876280824,-157.41316583634858
2025-01-01 21:00:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,78.45979327062408,51.666666666666686,46.10666666666668,0.0,50.14182641526261,1.083712111773471,2848.664830771048,11136.702222222222,122.5934269853501,47.44332342866453,50.14182641526261,46.09407193536549,12.43753247303448,18.559708857147253,0.0,1.510753245021871,0.19302403043023694,0.0,9.236100170605994,-3138.268997216568,-877.2039836439415,-166.3798036584482,-4126.36580988717,-0.0,-0.0,1165.210528159861,0.0,3.0,0.1693986015534906,0.0,0,1.2354358974880644,197.99884266666666,-177.1137154892589,0.214219294852855,8.60418483883624,0.0027861960164165434,4.209923833102906,1.2244505442358087,0.4530695454719999,-898.3491325428944,21.145148898952968,0.03687965173509029,-9.342969632091844,-157.03683402635636
2025-01-01 21:01:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,80.85088723980094,51.666666666666686,46.10666666666668,0.0,50.08505679676349,1.0853462676510057,2848.664830771048,11136.702222222222,126.32951131218897,48.257552233416234,50.08505679676349,47.34379995174262,12.43753247303448,18.448881500838013,0.0,1.5128700449005592,0.18724425700449263,0.0,9.236100170605994,-3089.674314718526,-878.4557764976548,-165.69860686603332,-4085.8862449586754,-0.0,-0.0,1165.210528159861,0.0,3.0,0.16874444447206627,0.0,0,1.2306650839537365,197.99884266666666,-168.99859791971232,0.21571311869570972,8.55285082839443,0.0027862073698264405,4.824814669436719,1.2249159101139009,0.4530695454719999,-899.6078591688689,21.15208267121413,0.03673035454371834,-9.02652050530426,-156.67208636072905
2025-01-01 21:02:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,83.23211301312492,51.666666666666686,46.10666666666668,0.0,50.02831157463296,1.0869846538860966,2848.6648307710475,11136.702222222222,130.05017658300767,49.071408489230116,50.02831157463296,48.5929569465287,12.43753247303448,18.341389745462436,0.0,1.5146509089699043,0.1816101367590012,0.0,9.236100170605994,-3044.0826042654044,-879.5075723058743,-165.03876057213876,-4046.775505181284,-0.0,-0.0,1165.210528159861,0.0,3.0,0.1681086756077737,0.0,0,1.2260283769783,197.99884266666666,-162.51762724398205,0.21717332797116665,8.501924933232093,0.002786220376543351,5.421405027819972,1.2253676063300545,0.4530695454719999,-900.6668260763666,21.159253770492356,0.03658423328896212,-8.720086431711852,-156.3186741404269
2025-01-01 21:03:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,85.60404003036994,51.666666666666686,46.10666666666668,0.0,49.9715921992725,1.0886272444037357,2848.664830771048,11136.702222222222,133.75631254745304,49.88489373363917,49.9715921992725,49.8415445008225,12.43753247303448,18.23702193362348,0.0,1.5161276724398534,0.17611551225865113,0.0,9.236100170605994,-2999.9164034509695,-880.3783443422867,-164.3995276886856,-4008.9435013802818,-0.0,-0.0,1165.210528159861,0.0,3.0,0.16749014900449585,0.0,0,1.2215174190233165,197.99884266666666,-156.18343023054837,0.21860188961321889,8.453300426696504,0.0027862349861588684,6.000817794812903,1.225806492680737,0.4530695454719999,-901.5449636455369,21.1666193032502,0.036441165534918864,-8.423190360727567,-155.97633732795802
2025-01-01 21:04:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,88.03881171541056,51.666666666666686,46.10666666666668,0.0,50.698009415453726,1.067958459392798,2848.6648307710475,11136.702222222222,137.560643305329,50.698009415453726,50.69800941545374,50.698009415453726,12.43753247303448,18.13561419061403,0.0,1.5173292178860889,0.1707544081048668,0.0,9.236100170605994,-2957.2605695200327,-881.0853163539472,-163.78017007354703,-3972.318850647809,-0.0,-0.0,1165.210528159861,0.0,3.0,0.16688799100284862,0.0,0,1.217125838429543,197.99884266666666,-150.15224703208446,0.2200002093682165,8.405563382305333,0.002786251151387473,6.563914901762715,1.2262332311784363,0.4530695454719999,-902.2594465122085,21.174130158261264,0.036301030891439864,-8.135375980089583,-155.64479409345745
2025-01-01 21:05:00,1.0050187369762176,0.4409766948046958,0.4909205416106537,0.01675031228293696,0.007349611580078263,0.008182009026844229,0.10268374041900485,0.9023349965572127,0.0,0.4909205416106537,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,On,11136.702222222222,0,90.4729943334323,51.666666666666686,46.10666666666668,0.0,51.51074574304098,1.0457445546825623,2848.6648307710475,11136.702222222222,141.36405364598795,51.51074574304098,51.510745743040985,51.51074574304098,12.43753247303448,18.037019588958792,0.0,1.5182817268625848,0.16552103699954515,0.0,9.236100170605994,-2916.048934801909,-881.6441061238797,-163.17994911833532,-3936.8374211289415,-0.0,-0.0,1165.210528159861,0.0,3.0,0.1663014197430287,0.0,0,1.2128479330385264,197.99884266666666,-144.42204183282877,0.22136953438886672,8.359301440409102,0.002786268827354724,7.111469138066852,1.2266484150939498,0.4530695454719999,-902.8258431859168,21.181737062037143,0.03616371131369386,-7.856207373417086,-155.32374174491824
2025-01-01 21:06:00,1.0050187369762176,0.4409766948046958,0.0,0.01675031228293696,0.007349611580078263,0.0,0.10268374041900485,0.9023349965572127,0.0,0.0,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,91.46664773406286,51.666666666666686,46.10666666666668,0.0,52.323102808181616,1.024445674656767,2848.664830771048,0.0,142.91663708447322,52.323102808181616,52.323102808181616,52.323102808181616,12.43753247303448,17.94110583877632,0.0,1.5190089175811534,0.16040980387940493,0.0,9.236100170605994,-2876.223736048124,-882.068864301735,-162.5981320975892,-3902.4413459575258,-0.0,-0.0,1165.210528159861,0.0,3.0,0.1657297326358183,0.0,0,1.2086785788177608,197.99884266666666,-138.99291825045913,0.22271097503412746,8.314444827305138,0.0027862879713489806,7.64417624192329,1.227052578329555,0.4530695454719999,-903.2582573828561,21.189393081121068,0.03602909135107594,-7.585268591705684,-155.01286350588353
2025-01-01 21:07:00,1.0050187369762176,0.4409766948046958,0.0,0.01675031228293696,0.007349611580078263,0.0,0.10268374041900485,0.9023349965572127,0.0,0.0,0.0,0.0,0.4409766948046958,0,1,0,0,Off,0,0,Off,0,0,Off,0.04786819093450175,0.035901143200876305,On,0,0,Off,0.007384083744517544,0.0,On,0.0026786803419479688,0.0,On,0.09262097633253934,0,On,0.3143660701509514,0,On,0.5401007354717595,0.40507555160381953,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,90.94121863936424,51.666666666666686,46.10666666666668,0.0,52.265207277682876,1.0259348609096002,2848.6648307710484,0.0,142.09565412400661,52.02479302692666,52.265207277682876,51.90458590154856,12.43753247303448,17.84775208530799,0.0,1.519532266378543,0.1554153080123341,0.0,9.236100170605994,-2837.725188901428,-882.372405557985,-162.03399674675168,-3869.077745950233,-0.0,-0.0,1165.210528159861,0.0,3.0,0.16517228828260608,0.0,0,1.2046130980021301,197.99884266666666,-133.8579711110565,0.22402554108346517,8.270279694686945,0.002786308542606781,8.162672236871074,1.2274462086204072,0.4530695454719999,-903.5694597183145,21.197054160329593,0.035897058341069384,-7.322163137285342,-154.71183360946634
