Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 19:32:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.83971459978933,51.666666666666686,46.10666666666668,0.0,51.342028562325055,0.0,0.0,0.0,121.62455406217083,49.18079168588139,51.342028562325055,48.10017324765957,12.43753247303448,20.235637803826027,-0.37547330728511596,-1.1,1.8178172112194808,-1.1,9.236100170605994,5301.443915316949,1802.005722830439,-216.49558973967316,-3705.851384226527,-0.0,-0.0,808.4879260027286,0.0,1.0,0.1317769352653166,0.0,0,3.4106618040932006,65.99961422222222,-13.12108842350725,0.1932253016045515,9.38108804842529,0.0027894343073805723,-134.10064218575775,1.2174536437368693,0,0,68.77454511299037,0.0350380174739775,-134.75366080849815,-81.74192893117502
2025-01-01 19:33:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.21669573999677,51.666666666666686,46.10666666666668,0.0,51.323520858030456,0.0,0.0,0.0,120.65108709374495,49.16462106642482,51.323520858030456,48.08517117062201,12.43753247303448,20.451592825876382,-0.15951828523476053,-0.9086026597819792,1.7898798895158505,-1.1,9.236100170605994,5234.777652215607,-1906.1879349067208,-214.70191451212062,-3767.7942299145307,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13263704496027975,0.0,0,3.432923236095961,65.99961422222222,-17.844505836844654,0.1905766281871311,9.478045761092503,0.002788143502464989,-134.79162507897877,1.216559108399425,0,0,66.43518404946624,0.03489683392801367,-132.92564772026108,-81.77626679185954
2025-01-01 19:34:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.61747661068777,51.666666666666686,46.10666666666668,0.0,51.305151878737284,0.0,0.0,0.0,119.71480720419964,49.14857987448411,51.305151878737284,48.07029387235753,12.43753247303448,20.65880750451182,0.0,-0.9084847826639203,1.7624122129857758,-1.1,9.236100170605994,5171.079950589912,-1896.6898843461254,-212.99919880352132,-3827.610108110521,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13345954410206634,0.0,0,3.454211228574637,65.99961422222222,-21.726329266549467,0.18806916175934865,9.570678129831137,0.0027868450923758813,-135.41823085187335,1.2157020577281665,0,0,66.27233829741925,0.034757464674461766,-131.13639242835097,-81.86280637517034
2025-01-01 19:35:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.04084516599659,51.666666666666686,46.10666666666668,0.0,51.286916375354515,0.0,0.0,0.0,118.81382057186966,49.13266316584297,51.286916375354515,48.05553656108721,12.43753247303448,20.85772861033897,0.0,-0.9084765770952123,1.7353188727929367,-1.1,9.236100170605994,5109.62591617159,-1886.8883481943308,-211.40987515085732,-3885.3808905367196,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13424657703330592,0.0,0,3.474581281586856,65.99961422222222,-25.40958125867242,0.1856927128336625,9.659265240727482,0.00278553972675457,-135.98421887432468,1.2148804894333238,0,0,65.89754516080242,0.03461944513572639,-129.37935371286824,-82.03052143798908
2025-01-01 19:36:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.48574018904776,51.666666666666686,46.10666666666668,0.0,51.268809366004895,0.0,0.0,0.0,117.94646904538713,49.116866248078594,51.268809366004895,48.040894689115454,12.43753247303448,21.048746952936536,0.0,-0.9084576917955032,1.7085149341648893,-1.1,9.236100170605994,5050.390840481228,-1878.8070974653433,-209.84452303761694,-3941.17727651424,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13500002315032703,0.0,0,3.494082037827638,65.99961422222222,-28.848270971513887,0.1834383275687124,9.743306088110291,0.0027842280188362847,-136.4929303174165,1.2140926488246353,0,0,65.54258916693566,0.03448235625869439,-127.64877101369687,-82.19575202392006
2025-01-01 19:37:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.95114980259233,51.666666666666686,46.10666666666668,0.0,51.25082610278657,0.0,0.0,0.0,117.11117156655051,49.10118464922805,51.25082610278657,48.0263639224488,12.43753247303448,21.232235174049126,0.0,-0.9084398060615534,1.681943450609771,-1.1,9.236100170605994,4993.276684186568,-1871.8074313599031,-208.36292251784744,-3995.069114460366,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13572165242910003,0.0,0,3.512759307965019,65.99961422222222,-32.07058932004929,0.18129777085661933,9.824526000415768,0.0027829105495032398,-136.94751515644202,1.2133368704756715,0,0,65.17438353806807,0.034345916197117236,-125.94077729330573,-82.42214522454168
2025-01-01 19:38:00,0.8087384679372365,0.24340414639584174,0.0031300858720098136,0.013478974465620608,0.004056735773264029,5.2168097866830226e-05,0.23772475272412225,0.5210137152131141,0.0,0.05,0.0,0.0031300858720098136,0.0,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.43611834363767,51.666666666666686,46.10666666666668,0.0,51.232962060894714,0.0,0.0,0.0,116.30643491193386,49.08561410753836,51.232962060894714,48.01194013086018,12.43753247303448,21.40854517524507,0.0,-0.9084212526971067,1.6555474130617247,-1.1,9.236100170605994,-3273.730078621421,-5732.901418765799,-206.92385871432901,-4047.124197077305,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13641311958708988,0.0,0,3.530655919536631,65.99961422222222,-35.09380754684431,0.17926349611165598,9.902404149311522,0.0027815878690107543,-137.35092560700366,1.2126115874262464,0,0,64.83348666150651,0.034209838235211,-124.25156696123595,-82.67229175309306
2025-01-01 19:39:00,0.8087384679372365,0.24340414639584174,0.0031300858720098136,0.013478974465620608,0.004056735773264029,5.2168097866830226e-05,0.23772475272412225,0.5210137152131141,0.0,0.05,0.0,0.0031300858720098136,0.0,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.04749888912468,51.666666666666686,46.10666666666668,0.0,51.21521292622905,0.0,0.0,0.0,117.26171701425731,49.070150559788374,51.21521292622905,47.99761937656803,12.43753247303448,21.165153742719884,0.0,-1.10326686832594,1.6292861431457744,-1.1,9.236100170605994,-3197.0211092948502,-1867.1157216816819,-205.52072377240034,-3975.3333374202107,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13545807098349372,0.0,0,3.505937270656387,65.99961422222222,-30.175697877367664,0.18187314283045897,9.79151245441035,0.0027802604988107103,-135.41840166677514,1.2136153596917736,0,0,66.76111042683189,0.03407391574971523,-122.5784375362267,-82.94228623617364
2025-01-01 19:40:00,0.8087384679372365,0.24340414639584174,0.0031300858720098136,0.013478974465620608,0.004056735773264029,5.2168097866830226e-05,0.23772475272412225,0.5210137152131141,0.0,0.05,0.0,0.0031300858720098136,0.0,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.63289254219619,51.666666666666686,46.10666666666668,0.0,51.19733053749954,0.0,0.0,0.0,118.17639459718154,49.05456000229541,51.19733053749954,47.98317473469335,12.43753247303448,20.931320309057128,0.0,-1.1,1.6031277802669188,-1.1,9.236100170605994,-3124.5511544620276,-1989.5377830207929,-204.14562714825135,-3906.839841616592,-0.0,-0.0,808.4879260027286,0.0,1.0,0.1345371171932633,0.0,0,3.482101066624554,65.99961422222222,-26.199238848163986,0.1844187680316093,9.684633895405803,0.0027789528870859706,-133.55063747742776,1.2145813023973668,0,0,66.21280757137654,0.03393798471503716,-120.91929079439372,-83.22633635385763
2025-01-01 19:41:00,0.8087384679372365,0.24340414639584174,0.0031300858720098136,0.013478974465620608,0.004056735773264029,5.2168097866830226e-05,0.23772475272412225,0.5210137152131141,0.0,0.05,0.0,0.0031300858720098136,0.0,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.19375831549256,51.666666666666686,46.10666666666668,0.0,51.17932062372407,0.0,0.0,0.0,119.05274736795712,49.03884783364233,51.17932062372407,47.968611438601464,12.43753247303448,20.706506515426472,0.0,-1.1033363703691554,1.5770483493812337,-1.1,9.236100170605994,-3055.3755465893773,-1851.987313167984,-202.79214691655318,-3841.431766741069,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13364849179309,0.0,0,3.4591015887233874,65.99961422222222,-22.431705851037602,0.18690221439741472,9.581522348297213,0.0027776643362382447,-131.74424492688414,1.2155114583620379,0,0,65.96419062106972,0.03380191969077186,-119.2725614990016,-83.5195854175516
2025-01-01 19:42:00,0.8087384679372365,0.24340414639584174,0.0031300858720098136,0.013478974465620608,0.004056735773264029,5.2168097866830226e-05,0.23772475272412225,0.5210137152131141,0.0,0.05,0.0,0.0031300858720098136,0.0,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.73136681825805,51.666666666666686,46.10666666666668,0.0,51.161188592282194,0.0,0.0,0.0,119.89276065352821,49.02301914931299,51.161188592282194,47.95393442782839,12.43753247303448,20.49024391640255,-0.12086719470859109,-1.1,1.551030490627436,-1.1,9.236100170605994,-2989.3533088780905,-1976.9853769224706,-201.45507634292858,-3778.9232955707716,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13279066999487577,0.0,0,3.436899372258137,65.99961422222222,-18.91793931004755,0.18932492379351523,9.481966092098059,0.002776394186911579,-129.99624037521048,1.21640760069679,0,0,65.61645710258446,0.03366562793058015,-117.63712658724423,-83.81794975568437
2025-01-01 19:43:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,77.24691690384466,51.666666666666686,46.10666666666668,0.0,51.14293957043339,0.0,0.0,0.0,120.69830766225729,49.00707878083168,51.14293957043339,47.93914838603083,12.43753247303448,20.2820905452227,-0.32902056588844175,-1.1033063211066836,1.525062370625404,-1.1,9.236100170605994,5285.638226646992,2025.1834330519114,-200.13022633828217,-3719.1413287881355,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13196220143746287,0.0,0,3.4154568788584285,65.99961422222222,-15.636832531855077,0.19168838352002182,9.386490616024219,0.0027751418134564533,-128.30380192562853,1.2172714097586832,0,0,65.36888922257467,0.03352904430316614,-116.01222787872308,-84.1179984595591
2025-01-01 19:44:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,76.63377485302267,51.666666666666686,46.10666666666668,0.0,51.124578421135524,0.0,0.0,0.0,119.74027320784792,48.991031310669854,51.124578421135524,47.92425775543702,12.43753247303448,20.49448838224033,-0.11662272887081215,-0.9051372070563902,1.4991367479424123,-1.1,9.236100170605994,5219.9582162642655,-1893.3582923896388,-198.814273804175,-3780.1462215762326,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13280753451197327,0.0,0,3.437335861118598,65.99961422222222,-20.31195012648425,0.18910650982461907,9.481615636929497,0.0027739066219670218,-128.95764982402417,1.2163918442593349,0,0,62.81104646598276,0.03339212690550855,-114.39740620372358,-84.41686760045141
2025-01-01 19:45:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.97130000269016,51.666666666666686,46.10666666666668,0.0,51.10635380619159,0.15519530294446668,418.38501538296447,0.0,118.70515625420336,48.97511121619057,51.10635380619159,47.909489921190065,12.43753247303448,20.698299215505674,0.0,-0.9083021674616538,1.4732501704314227,-1.1,9.236100170605994,5157.284396931687,-1830.160569869045,-197.50463141073834,-3839.0521524945843,-0.0,-0.0,808.4879260027286,0.0,1.0,0.1336159908251539,0.0,0,3.4582603959174345,65.99961422222222,-24.07983854071109,0.1866616242416212,9.572504643444507,0.002772664238117864,-129.550453609614,1.2155490759630612,0,0,62.80045663430279,0.03325485327086839,-112.7924452521694,-84.71218615856894
2025-01-01 19:46:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,75.2583439092512,51.666666666666686,46.10666666666668,0.0,51.07991774926531,0.15530147526881993,418.3850153829645,0.0,117.591162358205,48.90370227375803,51.07991774926531,47.81559453600439,12.43753247303448,20.893965777816113,0.0,-0.9083016338549103,1.4474022891704736,-1.1,9.236100170605994,5096.805038664785,-1828.193400611794,-196.1993356475673,-3895.941632454926,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13438968348683494,0.0,0,3.4782851749426094,65.99961422222222,-27.66971684727197,0.18434384500065518,9.659434982464099,0.002771415277837039,-130.08579285931773,1.2147411250675182,0,0,62.6587394741631,0.03311721710753104,-111.19732393840789,-85.0020117091594
2025-01-01 19:47:00,1.38130930127057,0.24340414639584174,0.49390508587200976,0.023021821687842833,0.004056735773264029,0.008231751431200163,0.23772475272412225,0.5210137152131141,0.5725708333333334,0.05,0.0,0.0031300858720098136,0.49077499999999996,0.0,0.2288208130625084,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.00724797423245614,0.0,On,0.11523838924583306,0,On,0.11523838924583306,0.0,On,0.21591929779643618,0,On,0.23214508795328564,0.1741088159649642,On,0.0031300858720098136,On,On,10264.910577455317,21.111111111111143,0.8000000000000002,1814.2182203224597,14.383197455555553,0.5725708333333334,1,11506.557964444444,11506.557964444444,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,5543.733137777778,Off,0.0,0,74.56660919828053,51.666666666666686,46.10666666666668,0.0,51.05361048056659,0.15540727466249238,418.3850153829646,0.0,116.51032687231333,48.83244144263005,51.05361048056659,47.72185692366178,12.43753247303448,21.081870753695227,0.0,-0.9082944929262707,1.4215952716525286,-1.1,9.236100170605994,5038.497977002062,-1826.1693974496634,-194.89694712507807,-3950.8846238073793,-0.0,-0.0,808.4879260027286,0.0,1.0,0.13513044628968435,0.0,0,3.4974576605713326,65.99961422222222,-31.033787157541564,0.182144541466419,9.74264886209387,0.0027701603223542546,-130.56682305409595,1.213966275679896,0,0,62.461774240370126,0.032979225490500766,-109.6121759903365,-85.28477113474158
