Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 08:20:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.6740120094339,51.666666666666686,46.10666666666668,0.0,52.25563300546591,0.0,0.0,0.0,136.99064376474047,50.44200786849822,52.25563300546591,49.53519530001438,12.43753247303448,17.82114391059953,-0.01218942273384016,-1.1,1602.4317579150757,-1997.1048546522532,-0.0,-0.0,239.91319543774327,6.84822678308487,0.0666,0.07996044770951947,0.0,0,1.116607603508975,4.3955743072,21.30485851847409,0.2233613427054922,8.251104677240896,0.0027679232323431814,-26.673680104379713,1.2299626718237735
2025-01-01 08:21:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.56457745228182,51.666666666666686,46.10666666666668,0.0,52.23517733116307,0.0,0.0,0.0,136.81965226919036,50.42379424719032,52.23517733116307,49.51810270520395,12.43753247303448,17.84364825441374,0.0,-1.1,1597.7893717088111,-2000.8131530090798,-0.0,-0.0,239.91319543774327,6.847756679153757,0.0666,0.08001375483950486,0.0,0,1.1173520108799688,4.3955743072,20.37077066903597,0.2230339224355783,8.261948476655455,0.0027677861128172546,-26.659977045696955,1.2298676529536832
2025-01-01 08:22:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.45720468857918,51.666666666666686,46.10666666666668,0.0,52.21474717594639,0.0,0.0,0.0,136.65188232590498,50.40560336009449,52.21474717594639,49.50103145216855,12.43753247303448,17.86540699555123,0.0,-1.1,1593.3299159369785,-2004.4012083330363,-0.0,-0.0,239.91319543774327,6.847213174504524,0.0666,0.0800652801270693,0.0,0,1.1180715357140023,4.3955743072,19.499370221160092,0.22271749931156848,8.271726089095225,0.0027676490531453515,-26.64552108477767,1.229775799502007
2025-01-01 08:23:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.35179073737878,51.666666666666686,46.10666666666668,0.0,52.19434208383734,0.0,0.0,0.0,136.48717302715434,50.38743477888854,52.19434208383734,49.48398112641414,12.43753247303448,17.88645808538599,0.0,-1.1,1589.0444474063286,-2007.8750199190383,-0.0,-0.0,239.91319543774327,6.84660129731207,0.0666,0.08011511500390413,0.0,0,1.1187674548088509,4.3955743072,18.687713276512305,0.2224114913970033,8.281762781963597,0.0027675120575603365,-26.630352672238075,1.2296869496975522
2025-01-01 08:24:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.2482389388666,51.666666666666686,46.10666666666668,0.0,52.173961621562185,0.0,0.0,0.0,136.32537334197906,50.369288096643785,52.173961621562185,49.4669513341846,12.43753247303448,17.906837140846896,0.0,-1.1,1584.9229420716251,-2011.2402274590684,-0.0,-0.0,239.91319543774327,6.845925704933079,0.0666,0.08016334521990627,0.0,0,1.1194409656188766,4.3955743072,17.931415481838776,0.22211535436477195,8.291426572381662,0.0027673751300695258,-26.614509744891983,1.2296009517699804
2025-01-01 08:25:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.14645861782681,51.666666666666686,46.10666666666668,0.0,52.153605377158584,0.0,0.0,0.0,136.1663415903544,50.35116292651193,52.153605377158584,49.449941701188614,12.43753247303448,17.926577568605573,0.0,-1.1,1580.95614465044,-2014.5021288681444,-0.0,-0.0,239.91319543774327,6.845190712711867,0.0666,0.08021005115344712,0.0,0,1.1200931905877785,4.3955743072,17.226519469729745,0.22182857924305024,8.300081648413316,0.002767238274468636,-26.59802786685509,1.229517663410852
2025-01-01 08:26:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,87.04636464409838,51.666666666666686,46.10666666666668,0.0,52.13327295865637,0.0,0.0,0.0,136.0099447564037,50.33305890048175,52.13327295865637,49.432951871394444,12.43753247303448,17.945710727540188,0.0,-1.1,1577.135670194918,-2017.6657047155177,-0.0,-0.0,239.91319543774327,6.8444003231576165,0.0666,0.08025530821047651,0.0,0,1.1207251827218776,4.3955743072,16.5696208615814,0.2215506896811066,8.309053514853828,0.002767101494354962,-26.580940405463927,1.2294369510744683
2025-01-01 08:27:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.94787701973289,51.666666666666686,46.10666666666668,0.0,52.11296399285519,0.0,0.0,0.0,135.85605784333262,50.31497566822718,52.11296399285519,49.41598150591317,12.43753247303448,17.96426608148507,0.0,-1.1,1573.4537340814106,-2020.7356413221419,-0.0,-0.0,239.91319543774327,6.843558248061805,0.0666,0.080299187198978,0.0,0,1.1213379308191995,4.3955743072,15.957621354697928,0.22128123940356298,8.317704790109847,0.0027669647931395772,-26.56327869599233,1.2293586893212014
2025-01-01 08:28:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.85092051472067,51.666666666666686,46.10666666666668,0.0,52.09267812419319,0.0,0.0,0.0,135.70456330425105,50.29691289604113,52.09267812419319,49.3990302819651,12.43753247303448,17.982271333994767,0.0,-1.1,1569.9030350098683,-2023.716351124161,-0.0,-0.0,239.91319543774327,6.84266793355105,0.0666,0.08034175465941255,0.0,0,1.1219323640839554,4.3955743072,15.387632085174666,0.221019809962082,8.326050846955741,0.00276682817405863,-26.5450721874682,1.2292827602380525
2025-01-01 08:29:00,0.36346150842953606,0.11446651691955854,0.11871351351351352,0.006057691807158934,0.0019077752819926424,0.0019785585585585584,0.08187573224552777,0.16148108868400826,0.1201046875,0.0,0.11871351351351352,0.0,0.11446651691955854,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.06600939178500145,0,On,0.008859066124596813,0,On,0.11198856855703936,0.08399142641777949,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.75542433607643,51.666666666666686,46.10666666666668,0.0,52.07241501369593,0.0,0.0,0.0,135.55535052511942,50.278870265845,52.07241501369593,49.382097891919535,12.43753247303448,17.99975255056044,0.0,-1.1,1566.4767237497879,-2026.6119911704168,-0.0,-0.0,239.91319543774327,6.8417325808821285,0.0666,0.08038307316420434,0.0,0,1.1225093563087079,4.3955743072,14.856960871350104,0.22076600870255075,8.33410614885301,0.0027666916401838286,-26.526348574991815,1.2292090529133326
2025-01-01 08:30:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.66132182299881,51.666666666666686,46.10666666666668,0.0,52.0521743379983,0.0,0.0,0.0,135.40831534843565,50.26084747426688,52.0521743379983,49.365184042401175,12.43753247303448,18.01673427138107,0.0,-1.7,1450.5347192621734,-2135.552952484201,-0.0,-0.0,217.66049170257378,97.41204448597436,0.0,0.08183509141259747,0.0,0,1.1427860638939322,0.0,30.108621432689255,0.22051946689957358,8.341884312575257,0.002766555194432196,54.22957960424289,1.2291374629522047
2025-01-01 08:31:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.57710236456177,51.666666666666686,46.10666666666668,0.0,52.0319557884336,0.0,0.0,0.0,135.27672244462775,50.24284423178317,52.0319557884336,49.348288453457954,12.43753247303448,18.03005224940132,0.0,-1.7,1449.1085036032891,-2137.8104341335043,-0.0,-0.0,217.66049170257378,97.52444892745905,0.0,0.08186630097221373,0.0,0,1.1432218897624453,0.0,30.93988742310851,0.2205710796118024,8.356229765047964,0.002766834155809024,54.17564395612246,1.2302754800222917
2025-01-01 08:32:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.49366842496022,51.666666666666686,46.10666666666668,0.0,52.011757186076345,0.0,0.0,0.0,135.14635691400034,50.22485848526305,52.011757186076345,49.33140913485641,12.43753247303448,18.0430950381771,0.0,-1.7,1447.062284906263,-2140.022194618294,-0.0,-0.0,217.66049170257378,97.62984182815039,0.0,0.08189686024433254,0.0,0,1.1436486346917574,0.0,31.105429210872174,0.2204122966270338,8.362630959298198,0.002767112581951074,54.1213822836965,1.2302201682143994
2025-01-01 08:33:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.41104266479509,51.666666666666686,46.10666666666668,0.0,51.99157835632988,0.0,0.0,0.0,135.01725416374234,50.20689007152086,51.99157835632988,49.314545929116356,12.43753247303448,18.055854028707014,0.0,-1.7,1446.2524368203317,-2142.1867150186013,-0.0,-0.0,217.66049170257378,106.88433378566448,0.0,0.08192674940487955,0.0,0,1.1440660218485994,0.0,32.46010152524784,0.2202575537041101,8.368873867138506,0.0027673907417306064,54.0667128586836,1.2301660604314355
2025-01-01 08:34:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.32910401288883,51.666666666666686,46.10666666666668,0.0,51.97141911961245,0.0,0.0,0.0,134.8892250201388,50.18893882266336,51.97141911961245,49.297698674188815,12.43753247303448,18.06837417539707,0.0,-1.7,1443.8638646750805,-2144.3115676415405,-0.0,-0.0,217.66049170257378,106.91450849263926,0.0,0.08195607408142129,0.0,0,1.1444755262690338,0.0,32.19638200293572,0.2201062189736668,8.375641560825596,0.002767668632755921,54.01170481995334,1.2301129664702823
2025-01-01 08:35:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.24793960817013,51.666666666666686,46.10666666666668,0.0,51.95127932302245,0.0,0.0,0.0,134.76240563776582,50.17100459594892,51.95127932302245,49.28086723241217,12.43753247303448,18.080622858924652,0.0,-1.7,1441.607411911361,-2146.391164834205,-0.0,-0.0,217.66049170257378,106.94027615393425,0.0,0.08198475817641467,0.0,0,1.1448760852889848,0.0,32.01952643188106,0.21995873554303655,8.381599914412014,0.0027679462530340922,53.95631236117901,1.230061023844159
2025-01-01 08:36:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.16751801239641,51.666666666666686,46.10666666666668,0.0,51.931158794467365,0.0,0.0,0.0,134.6367468943694,50.1530872305335,51.931158794467365,49.26405144856657,12.43753247303448,18.09261163497854,0.0,-1.7,1439.447394334869,-2148.4274158567496,-0.0,-0.0,217.66049170257378,106.96188853725378,0.0,0.08201282906013804,0.0,0,1.1452680811206815,0.0,31.895759877933237,0.21981493487506973,8.38741326131914,0.002768223600306145,53.90055509270613,1.2300101834608814
2025-01-01 08:37:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.0878115276448,51.666666666666686,46.10666666666668,0.0,51.911057368787816,0.0,0.0,0.0,134.512205511945,50.13518657210406,51.911057368787816,49.24725117376219,12.43753247303448,18.104350671835473,0.0,-1.7,1437.3457817585636,-2150.421998312707,-0.0,-0.0,217.66049170257378,106.97958077509604,0.0,0.08204031083085106,0.0,0,1.1456518502842499,0.0,31.78872975758518,0.21967466829387897,8.393087242190077,0.0027685006724254488,53.844450439623685,1.2299604021094248
2025-01-01 08:38:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,86.0087961574688,51.666666666666686,46.10666666666668,0.0,51.89097488693329,0.0,0.0,0.0,134.38874399604498,50.11730247210164,51.89097488693329,49.230466264685816,12.43753247303448,18.115848763971307,0.0,-1.7,1435.2896732208296,-2152.376359873747,-0.0,-0.0,217.66049170257378,106.99357271856054,0.0,0.08206722435011261,0.0,0,1.1460276841009116,0.0,31.686982780891533,0.21953780669738895,8.399286316498593,0.0027687774673451474,53.78801368201511,1.2299116423992753
2025-01-01 08:39:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,85.93044963522955,51.666666666666686,46.10666666666668,0.0,51.87091119514645,0.0,0.0,0.0,134.26632755504616,50.099434786952344,51.87091119514645,49.21369658285529,12.43753247303448,18.127114066174165,0.0,-1.7,1433.2786517325967,-2154.291842574193,-0.0,-0.0,217.66049170257378,107.00407003796724,0.0,0.08209358896396246,0.0,0,1.146395852728422,0.0,31.591443993104626,0.21940423034162193,8.404696165794391,0.0027690539831058112,53.731259050730195,1.2298638696578092
2025-01-01 08:40:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,85.85275046536167,51.666666666666686,46.10666666666668,0.0,51.85086614458184,0.0,0.0,0.0,134.1449226021276,50.081583377708,51.85086614458184,49.196941994271086,12.43753247303448,18.138154450516947,0.0,-1.7,1431.3135213320988,-2156.169743236996,-0.0,-0.0,217.66049170257378,107.0112653032256,0.0,0.08211942333995886,0.0,0,1.1467566168498822,0.0,31.504214255409643,0.219273823869551,8.409980423403557,0.002769330217829422,53.67420025931475,1.2298170504215218
2025-01-01 08:41:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,85.77567781301141,51.666666666666686,46.10666666666668,0.0,51.83083959113589,0.0,0.0,0.0,134.02449658283032,50.063748109886,51.83083959113589,49.18020236926106,12.43753247303448,18.14897754725342,0.0,-1.7,1429.3934885744588,-2158.0113202493917,-0.0,-0.0,217.66049170257378,107.01533895985567,0.0,0.08214474556394409,0.0,0,1.1471102290250212,0.0,31.425758510165238,0.2191464757154294,8.415803806204734,0.0027696061697164327,53.61685056834894,1.22977115226239
2025-01-01 08:42:00,0.3454943551447386,0.11328768988211604,0.11871351351351352,0.00575823925241231,0.001888128164701934,0.0019785585585585584,0.06711586824391254,0.15827379940082603,0.1201046875,0.0,0.11871351351351352,0.0,0.11328768988211604,0,1,0,0,Off,0.040633454002372095,0.030475090501779063,On,0,0,Off,0.015866340460526315,0.0,On,0.05124952778338622,0,On,0.007223546224671247,0,On,0.11041679917378268,0.08281259938033698,On,0,0,Off,On,3338.3185586111113,18.33333333333337,0.925,0.0,3.4791501309309307,0.1201046875,1,3218.213871111111,3218.213871111111,Off,0.0,0,85.69921159804947,51.666666666666686,46.10666666666668,0.0,51.81083139530109,0.0,0.0,0.0,133.9050181219523,50.045928853332,51.81083139530109,49.16347758234746,12.43753247303448,18.15959070974685,0.0,-1.7,1427.5168803254842,-2159.8177874284643,-0.0,-0.0,217.66049170257378,107.01646022462104,0.0,0.08216957305897857,0.0,0,1.1474569325581516,0.0,31.355617440263153,0.21902207855845346,8.42084972304443,0.002769881837043196,53.55922273827269,1.2297261439350409
