occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.561,0.0165,0.374,0.0498,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0177,0.281,0.0508,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.558,0.0183,0.234,0.0513,0.0,0.0,0.0,0.225,0,0,0,0
1.0,0.557,0.0196,0.14,0.0523,0.0,0.0,0.0,0.139,0,0,0,0
1.0,0.557,0.0226,0.14,0.0726,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.557,0.0287,0.14,0.113,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.557,0.0287,0.14,0.113,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.557,0.0287,0.14,0.113,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0334,0.14,0.157,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.043,0.14,0.244,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.577,0.043,0.14,0.244,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.577,0.043,0.14,0.244,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.587,0.0477,0.14,0.264,0.0,0.0,0.0,0.246,0,0,0,0
1.0,0.608,0.0573,0.14,0.304,0.0,0.0,0.0,0.246,0,0,0,0
1.0,0.608,0.0573,0.14,0.304,0.0,0.0,0.0,0.164,0,0,0,0
0.889,0.6,0.0504,0.187,0.262,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.586,0.0385,0.281,0.179,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0424,0.281,0.183,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.59,0.0424,0.281,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0424,0.281,0.183,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0444,0.281,0.184,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0483,0.281,0.185,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.599,0.0621,0.234,0.227,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.618,0.0928,0.14,0.307,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.0,0.0,0.333,0.0,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.101,0.14,0.296,0.0,0.0,1.0,0.0819,0,0,0,0
0.556,0.609,0.0894,0.187,0.251,0.0,0.0,1.0,0.0,0,0,0,0
0.333,0.59,0.06,0.281,0.17,0.0,0.0,1.0,0.0,0,0,0,0
0.444,0.599,0.0747,0.234,0.21,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.108,0.14,0.29,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.628,0.134,0.0936,0.328,0.0,0.0,0.0,0.164,0,0,0,0
0.889,0.637,0.151,0.0468,0.368,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.0,0.0,0.0,0.316,0,0,0,0
0.556,0.609,0.101,0.187,0.25,0.0,0.0,0.0,0.183,0,0,0,0
0.444,0.599,0.0877,0.234,0.215,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.628,0.142,0.0936,0.338,0.0,0.0,0.0,0.237,0,0,0,0
1.0,0.647,0.177,0.0,0.421,0.0,0.0,0.0,0.186,0,0,0,0
1.0,0.657,0.185,0.0,0.442,0.0,0.0,0.333,0.0,0,0,0,0
1.0,0.677,0.199,0.0,0.485,0.0,0.0,1.0,0.342,0,0,0,0
0.889,0.665,0.179,0.0468,0.436,0.0,0.0,1.0,0.0819,0,0,0,0
0.667,0.639,0.138,0.14,0.34,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.649,0.149,0.14,0.369,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.688,0.196,0.0936,0.492,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.706,0.222,0.0468,0.555,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.657,0.151,0.187,0.387,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.633,0.124,0.281,0.318,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.636,0.147,0.281,0.348,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.636,0.147,0.281,0.348,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.636,0.147,0.281,0.348,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.634,0.165,0.281,0.344,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.654,0.264,0.234,0.432,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.694,0.417,0.14,0.584,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.68,0.477,0.14,0.506,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.68,0.477,0.14,0.506,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.68,0.477,0.14,0.506,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.666,0.469,0.14,0.467,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.652,0.525,0.0936,0.444,0.0,0.0,0.0,0.138,0,0,0,0
1.0,0.677,0.671,0.0,0.557,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.665,0.598,0.0468,0.5,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.625,0.393,0.14,0.372,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.598,0.276,0.14,0.341,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.598,0.276,0.14,0.341,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.598,0.276,0.14,0.341,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.587,0.224,0.14,0.288,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.567,0.122,0.14,0.182,0.0,0.0,0.0,0.119,0,0,0,0
1.0,0.566,0.105,0.187,0.16,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0691,0.281,0.116,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0576,0.281,0.102,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0346,0.281,0.074,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0284,0.327,0.0658,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.018,0.374,0.06,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.559,0.0223,0.281,0.0813,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.563,0.0247,0.281,0.103,0.0,0.0,0.0,0.164,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.0,0.0,0.0,0.41,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.575,0.0318,0.281,0.157,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0366,0.281,0.177,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.585,0.0366,0.281,0.177,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.577,0.0297,0.327,0.134,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.571,0.0247,0.374,0.0939,0.0,0.0,0.333,0.0,0,0,0,0
0.667,0.599,0.0552,0.234,0.229,0.0,0.0,1.0,0.391,0,0,0,0
0.667,0.618,0.0807,0.14,0.32,0.0,0.0,1.0,0.156,0,0,0,0
0.667,0.618,0.0807,0.14,0.32,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.0807,0.14,0.32,0.0,0.0,1.0,0.378,0,0,0,0
0.667,0.618,0.0837,0.14,0.317,0.0,0.0,0.0,0.314,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.31,0,0,0,0
0.667,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.141,0,0,0,0
0.667,0.618,0.0928,0.14,0.307,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.609,0.085,0.187,0.258,0.0,0.0,0.0,0.153,0,0,0,0
0.444,0.599,0.0712,0.234,0.216,0.0,0.0,0.333,0.0613,0,0,0,0
0.667,0.618,0.0989,0.14,0.299,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.101,0.14,0.296,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.104,0.14,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.108,0.14,0.29,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.117,0.14,0.288,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.119,0.14,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.625,0.128,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.639,0.138,0.14,0.34,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.626,0.118,0.187,0.291,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.6,0.0769,0.281,0.194,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.605,0.0823,0.281,0.209,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.616,0.0931,0.281,0.239,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.634,0.119,0.234,0.302,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.703,0.215,0.0936,0.556,0.0,0.0,0.0,0.161,0,0,0,0
0.889,0.747,0.272,0.0468,0.726,0.0,0.0,0.0,0.0322,0,0,0,0
0.667,0.7,0.208,0.14,0.557,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.7,0.208,0.14,0.557,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.704,0.231,0.14,0.587,0.0,0.0,0.0,0.116,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.0,0.0,0.0,0.491,0,0,0,0
0.667,0.711,0.278,0.14,0.647,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.707,0.315,0.14,0.639,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.7,0.387,0.14,0.623,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.677,0.325,0.187,0.527,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.628,0.217,0.281,0.317,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.0819,0,0,0,0
0.778,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.614,0.242,0.281,0.258,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.234,0.281,0.218,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.234,0.281,0.218,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.6,0.234,0.281,0.218,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.593,0.205,0.281,0.211,0.0,0.0,0.0,0.0,0,0,0,0
0.889,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.574,0.102,0.327,0.146,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.562,0.0336,0.374,0.0715,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.563,0.0576,0.281,0.102,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0346,0.281,0.074,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0346,0.281,0.074,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0346,0.281,0.074,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0305,0.281,0.0685,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0223,0.281,0.0576,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0223,0.281,0.0576,0.0,0.0,0.0,0.131,0,0,0,0
1.0,0.559,0.0223,0.281,0.0576,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.56,0.0201,0.327,0.0548,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.564,0.0204,0.374,0.0818,0.0,0.0,0.333,0.0819,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.0,0.0,1.0,0.164,0,0,0,0
1.0,0.569,0.0294,0.281,0.147,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.575,0.0318,0.281,0.157,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.585,0.0366,0.281,0.177,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.585,0.0366,0.281,0.177,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.585,0.0366,0.281,0.177,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.596,0.0474,0.234,0.223,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.618,0.069,0.14,0.317,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.618,0.069,0.14,0.317,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.618,0.069,0.14,0.317,0.0,0.0,0.533,0.0,0,0,0,0
1.0,0.618,0.0729,0.14,0.318,0.0,0.0,0.0,0.151,0,0,0,0
1.0,0.618,0.0807,0.14,0.32,0.0,0.0,0.0,0.181,0,0,0,0
1.0,0.618,0.0807,0.14,0.32,0.0,0.0,0.0,0.0819,0,0,0,0
1.0,0.618,0.0807,0.14,0.32,0.0,0.0,0.0,0.0997,0,0,0,0
1.0,0.618,0.0837,0.14,0.317,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.618,0.0898,0.14,0.311,0.0,0.0,0.0,0.405,0,0,0,0
0.889,0.609,0.0774,0.187,0.268,0.0,0.0,0.0,0.402,0,0,0,0
0.667,0.59,0.0543,0.281,0.178,0.0,0.0,0.0,0.254,0,0,0,0
0.667,0.59,0.0574,0.281,0.174,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.59,0.0574,0.281,0.174,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.59,0.0574,0.281,0.174,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.599,0.0729,0.234,0.213,0.0,0.0,0.0,0.324,0,0,0,0
0.778,0.618,0.104,0.14,0.291,0.0,0.0,0.333,0.32,0,0,0,0
1.0,0.618,0.104,0.14,0.291,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.618,0.104,0.14,0.291,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.628,0.125,0.0936,0.33,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.647,0.168,0.0,0.408,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.647,0.168,0.0,0.408,0.0,0.0,1.0,0.0,0,0,0,0
0.889,0.637,0.151,0.0468,0.368,0.0,0.0,1.0,0.164,0,0,0,0
0.667,0.618,0.119,0.14,0.291,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,1.0,0.0,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,0.4,0.0,0,0,0,0
0.667,0.618,0.124,0.14,0.297,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.625,0.128,0.14,0.311,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.639,0.138,0.14,0.34,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.639,0.138,0.14,0.34,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.639,0.138,0.14,0.34,0.0,0.0,0.0,0.164,0,0,0,0
0.667,0.649,0.149,0.14,0.369,0.0,0.0,0.0,0.246,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.67,0.17,0.14,0.429,0.0,0.0,0.0,0.0819,0,0,0,0
0.667,0.68,0.183,0.14,0.472,0.0,0.0,0.0,0.0,0,0,0,0
0.556,0.677,0.176,0.187,0.472,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.631,0.112,0.281,0.303,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.658,0.167,0.234,0.418,0.0,0.0,0.0,0.164,0,0,0,0
0.556,0.686,0.234,0.187,0.548,0.0,0.0,0.0,0.491,0,0,0,0
0.333,0.636,0.147,0.281,0.348,0.0,0.0,0.0,0.327,0,0,0,0
0.333,0.636,0.147,0.281,0.348,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.634,0.165,0.281,0.344,0.0,0.0,0.0,0.0819,0,0,0,0
0.333,0.631,0.202,0.281,0.336,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.202,0.281,0.336,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.631,0.202,0.281,0.336,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.628,0.217,0.281,0.317,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.621,0.246,0.281,0.278,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.614,0.242,0.281,0.258,0.0,0.0,0.0,0.0,0,0,0,0
0.778,0.613,0.307,0.234,0.275,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.639,0.452,0.14,0.387,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.639,0.452,0.14,0.387,0.0,0.0,0.333,0.164,0,0,0,0
1.0,0.619,0.35,0.187,0.323,0.0,0.0,0.733,0.246,0,0,0,0
1.0,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.58,0.146,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.102,0.327,0.146,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0179,0.374,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.559,0.0173,0.281,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.56,0.0176,0.327,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.561,0.0185,0.374,0.0498,0.0,0.0,0.333,0.164,0,0,0,0
1.0,0.559,0.0199,0.281,0.061,0.0,0.0,1.0,0.0,0,0,0,0
1.0,0.559,0.0212,0.281,0.0813,0.0,0.0,1.0,0.0819,0,0,0,0
1.0,0.559,0.0212,0.281,0.0813,0.0,0.0,1.0,0.0,0,0,0,0
