Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 19:16:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.21212218118663,51.666666666666686,46.10666666666668,-0.0,50.38241017469401,0.02940921029401213,77.79884230203325,0.0,111.2689409081041,48.84222181529566,50.38241017469401,48.07212763559649,12.43753247303448,22.343321674359203,0.0,0.5971823472983064,1.3881222068460768,0.6,9.236100170605994,-171.2698873426341,-866.2358315507207,-57.84530407379059,-739.7957623602099,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025972440096096037,0.0,0,1.302030377513743,65.99961422222222,-16.240641838708772,0.22101505099446817,11.2351987755928,0.003635824230583449,-30.773462353866776,1.2081532757066162,0,0,30.1652607991861,0.01289032959251619,-13.308551263605537,-44.53675281018505
2025-01-01 19:17:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.44613320948267,51.666666666666686,46.10666666666668,-0.0,50.364198787829025,0.02940921029401213,77.7615032749859,0.0,111.63458313981667,48.817084266407086,50.364198787829025,48.04352700569612,12.43753247303448,22.23118113912496,0.0,0.6,1.371430358973871,0.6,9.236100170605994,-163.7608047661265,-923.4123999416839,-57.499288826442054,-733.5532222382037,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025886789959108942,0.0,0,1.2977366307659286,65.99961422222222,-14.974099384207314,0.22249350478144175,11.186784548998443,0.003635246073804858,-30.35709205329796,1.2086123680463563,0,0,30.09606227777509,0.012846422773917624,-12.982314676599866,-44.51697414984219
2025-01-01 19:18:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.6701159903312,51.666666666666686,46.10666666666668,-0.0,50.34593223724265,0.02940921029401213,77.72405114509252,0.0,111.9845562348925,48.7919030678934,50.34593223724265,48.01488848321878,12.43753247303448,22.122734095954836,0.0,0.5970692288179192,1.3549285410546446,0.6,9.236100170605994,-156.5232904012937,-862.9563843844583,-57.15732023339079,-727.5361861139686,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025803817627534156,0.0,0,1.293577125698103,65.99961422222222,-13.753621143609735,0.22393324189291847,11.139488722247961,0.003634675956229979,-29.95321354759227,1.2090566792785689,0,0,30.071941517643836,0.012802867802886222,-12.661533285078004,-44.495786948312784
2025-01-01 19:19:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.88456788472466,51.666666666666686,46.10666666666668,-0.0,50.32761274172703,0.02940921029401213,77.68649046156948,0.0,112.31963731988229,48.76668031808575,50.32761274172703,47.98621410626511,12.43753247303448,22.01779728229863,0.0,0.6,1.3386162099185184,0.6,9.236100170605994,-149.5781484605875,-921.6088915530551,-56.819417531084596,-721.7325679612845,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025723396048052377,0.0,0,1.2895454929710473,65.99961422222222,-12.612097355587714,0.22533576328844693,11.093912344157427,0.003634113630367691,-29.561239460060207,1.20948692755286,0,0,30.058765307759877,0.01275966684155883,-12.346144755958317,-44.473272775126276
2025-01-01 19:20:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.08996453295855,51.666666666666686,46.10666666666668,-0.0,50.30924241033559,0.02940921029401213,77.64882554863456,0.0,112.64056958274773,48.74141801138738,50.30924241033559,47.95750581191328,12.43753247303448,21.916195426784125,0.0,0.5970728608174776,1.322492660299275,0.6,9.236100170605994,-142.90612451023355,-861.4955868129224,-56.48559351456532,-716.1309074058053,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025645403082793512,0.0,0,1.2856356096630603,65.99961422222222,-11.541733960712843,0.2267025498599399,11.049291859501208,0.003633558860637879,-29.18060606448593,1.20990380137248,0,0,30.064928126996104,0.012716821620542721,-12.036084112175166,-44.449509402390156
2025-01-01 19:21:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.28675115480507,51.666666666666686,46.10666666666668,-0.0,50.29082324717647,0.02940921029401213,77.61106051533497,0.0,112.94804867938294,48.71611804281592,50.29082324717647,47.92876544063565,12.43753247303448,21.81776449604619,0.0,0.6,1.306557036953705,0.6,9.236100170605994,-136.49191581247965,-920.2944134801453,-56.15585494337179,-710.7205318700916,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025569724106185333,0.0,0,1.2818417294531754,65.99961422222222,-10.537900798672794,0.22803501015282548,11.006230705013767,0.0036330114228624467,-28.81078428594867,1.2103079459997443,0,0,30.050544243901232,0.012674333463444099,-11.731284049589934,-44.424570893781855
2025-01-01 19:22:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.47534558454058,51.666666666666686,46.10666666666668,-0.0,50.2723571581221,0.02940921029401213,77.57319926930404,0.0,113.24272747584465,48.69078221435158,50.2723571581221,47.899994742466326,12.43753247303448,21.722350570012246,0.0,0.5970736613892208,1.2908083462831808,0.6,9.236100170605994,-130.321098375318,-860.3352917067666,-55.830202940913445,-705.4914774014306,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025496251250741342,0.0,0,1.2781584448115784,65.99961422222222,-9.596137830171912,0.22933448793170505,10.964653273075143,0.003632471103548384,-28.45127628009847,1.2106999677764938,0,0,30.04743292955478,0.012632203310733997,-11.431675235251895,-44.39852770566155
2025-01-01 19:23:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.65614029053002,51.666666666666686,46.10666666666668,-0.0,50.253845956849766,0.02940921029401213,77.53524552914627,0.0,113.52521920395316,48.66541224065308,50.253845956849766,47.871195382554745,12.43753247303448,21.629809094918084,-0.09241312730420148,0.6,1.2752454674420555,0.6,9.236100170605994,-124.38035102218544,-919.205604027385,-55.508633384384424,-700.4344323458721,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025424882930347475,0.0,0,1.2745806631013832,65.99961422222222,-8.712435532597901,0.23060226542940745,10.923819312612554,0.0036319376992417335,-28.10161322294428,1.2110804369304535,0,0,30.02760111578815,0.012590431742881616,-11.137186587230556,-44.37144679715387
2025-01-01 19:24:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.82950429280983,51.666666666666686,46.10666666666668,-0.0,50.23529137043671,0.02940921029401213,77.49720283590904,0.0,113.79610045751537,48.64000975435237,50.23529137043671,47.8423689463102,12.43753247303448,21.540004173892683,-0.1822180483296023,0.5970758956037197,1.2598671629248754,0.6,9.236100170605994,-118.6572861435169,-859.3702985934088,-55.19113728324063,-695.5406847705353,-0.0,-0.0,584.7665168562846,0.0,1.0,0.02535552338209436,0.0,0,1.2711035836101205,65.99961422222222,-7.883118229266113,0.23183956681336002,10.884336643293436,0.003631411015928503,-27.76135319448673,1.2114498902560387,0,0,30.02337240308984,0.012549019002703277,-10.847745536389523,-44.343391746851104
2025-01-01 19:25:00,0.4377040105839389,0.14518937291993333,0.009427495974749537,0.007295066843065648,0.0024198228819988887,0.0001571249329124923,0.11924362121446665,0.26846038936947225,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.99578489005302,51.666666666666686,46.10666666666668,-0.0,50.21669504453238,0.02940921029401213,77.45907456368732,0.0,114.05591389070784,48.614576310949424,50.21669504453238,47.81351694415795,12.43753247303448,21.452807928315675,-0.2694142939066104,0.6,1.2446720886303515,0.6,9.236100170605994,-113.14035026475267,-918.2567053640352,-54.877701144723254,-690.802075260222,-0.0,-0.0,584.7665168562846,0.0,1.0,0.02528808225335283,0.0,0,1.2677226768493237,65.99961422222222,-7.104791860815325,0.2330475613269525,10.846142170191545,0.0036308908684802407,-27.43007926961363,1.211808833530005,0,0,30.004288793218844,0.012507965016890131,-10.563278270585068,-44.31442287413819
2025-01-01 19:26:00,0.7072769272506056,0.14518937291993333,0.24048999597474957,0.011787948787510095,0.0024198228819988887,0.004008166599579159,0.11924362121446665,0.26846038936947225,0.26957291666666666,0.05,0.0,0.009427495974749537,0.23106250000000003,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,73.15530922908482,51.666666666666686,46.10666666666668,-0.0,50.19805854814983,0.02940921029401213,77.42086392944762,0.0,114.30517067044502,48.58911339334693,50.19805854814983,47.78464081594548,12.43753247303448,21.368099917351596,-0.35412230487068896,0.5970781657705787,1.2296588034049214,0.6,9.236100170605994,3719.084710875565,1001.5714564261779,-54.5683073250984,-686.2109542135571,-0.0,-0.0,584.7665168562846,0.0,1.0,0.02522247422549963,0.0,0,1.2644336656914357,65.99961422222222,-6.374313347972773,0.23422736620405823,10.808515054720523,0.003630377080139861,-27.10739777798001,1.21215774371052,0,0,30.001119408298912,0.012467269416690215,-10.283709961859232,-44.284597363239165
2025-01-01 19:27:00,0.7072769272506056,0.14518937291993333,0.24048999597474957,0.011787948787510095,0.0024198228819988887,0.004008166599579159,0.11924362121446665,0.26846038936947225,0.26957291666666666,0.05,0.0,0.009427495974749537,0.23106250000000003,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,72.31018336125058,51.666666666666686,46.10666666666668,-0.0,50.17938337811102,0.02940921029401213,77.3825740021421,0.0,112.98466150195402,48.56362241605753,50.17938337811102,47.755741935030784,12.43753247303448,21.65779212579253,-0.06443009642975639,0.7811364896441636,1.2148257780780642,0.6,9.236100170605994,3699.4143475609753,-873.7813989858332,-54.26293438537438,-701.9620837292606,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025446474733855605,0.0,0,1.2756630867769747,65.99961422222222,-10.293547146859698,0.23007757960237837,10.934120663794753,0.003629869482044098,-28.026072559308716,1.2109669897813509,0,0,28.745062118761684,0.01242693155774573,-10.008964977360964,-44.25396940801342
2025-01-01 19:28:00,0.7072769272506056,0.14518937291993333,0.24048999597474957,0.011787948787510095,0.0024198228819988887,0.004008166599579159,0.11924362121446665,0.26846038936947225,0.26957291666666666,0.05,0.0,0.009427495974749537,0.23106250000000003,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,71.49232244050415,51.666666666666686,46.10666666666668,-0.0,50.160890874026805,0.02940921029401213,77.34465859705557,0.0,111.70675381328775,48.53831209820211,50.160890874026805,47.72702271028977,12.43753247303448,21.9375035074252,0.0,0.7783372796044169,1.2001714041217686,0.6,9.236100170605994,3680.7417664527034,-846.7347778438016,-53.96155762724642,-717.3042659041279,-0.0,-0.0,584.7665168562846,0.0,1.0,0.025661770286935635,0.0,0,1.2864561177442868,65.99961422222222,-13.623946080264282,0.22614682727694457,11.054012734989556,0.0036293441653130294,-28.905290934978794,1.209819505324177,0,0,28.816595279669343,0.012386950539415346,-9.738967076921021,-44.2225905503254
2025-01-01 19:29:00,0.7072769272506056,0.14518937291993333,0.24048999597474957,0.011787948787510095,0.0024198228819988887,0.004008166599579159,0.11924362121446665,0.26846038936947225,0.26957291666666666,0.05,0.0,0.009427495974749537,0.23106250000000003,0.0,0.1306060395866,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.05748032166351987,0,On,0.05748032166351987,0.0,On,0.09431900325400555,0,On,0.10119205665207441,0.07589404248905579,On,0.009427495974749537,On,0,0,Off,On,4783.629326976013,22.222222222222285,0.7999999999999999,903.3630785795431,6.771774361111111,0.26957291666666666,1,5417.419488888889,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,70.70036822948208,51.666666666666686,46.10666666666668,-0.0,50.14257502049747,0.02940921029401213,77.30710538074112,0.0,110.46932535856575,48.51317672589684,50.14257502049747,47.69847757859654,12.43753247303448,22.207734548993262,0.0,0.7783303136656633,1.1856940020692297,0.6,9.236100170605994,3662.6196933913197,-847.3755768190517,-53.66414958841138,-732.2506612761222,-0.0,-0.0,584.7665168562846,0.0,1.0,0.02586886304310367,0.0,0,1.296837932409993,65.99961422222222,-16.79962376965345,0.22241871408193623,11.169851902492208,0.0036288018547563595,-29.74726955308887,1.2087130023704962,0,0,28.857387740244608,0.012347325223927773,-9.473639600144944,-44.190509988266435
2025-01-01 19:30:00,0.4369579828623908,0.14340828717703502,0.009427495974749537,0.007282633047706513,0.00239013811961725,0.0001571249329124923,0.10064375104654404,0.28631423181584675,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.12882495384370168,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.048180386579558566,0,On,0.048180386579558566,0.0,On,0.11454762669091112,0,On,0.09881727566154333,0.07411295674615748,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,69.92175278938159,51.666666666666686,46.10666666666668,-0.0,50.12443010178834,0.05436656765360958,142.842985144798,0.0,109.25273873340873,48.488210869061334,50.12443010178834,47.67010125269784,12.43753247303448,22.46891634918432,0.0,0.7783263412733019,1.1713918294797496,-1.1,9.236100170605994,-280.9726659283348,-20165.18768875982,-86.9091911261693,-845.2455016362215,-0.0,-0.0,584.1867238040737,0.0,1.0,0.02720822982505414,0.0,0,1.3639820370948073,65.99961422222222,-19.91388809618689,0.21887888890593188,11.28124001634205,0.0036282432363897578,-31.719495195432515,1.2076455004780546,0,0,28.867899772617513,0.014279581635409197,-42.751416466242176,-44.15777465992712
2025-01-01 19:31:00,0.4369579828623908,0.14340828717703502,0.009427495974749537,0.007282633047706513,0.00239013811961725,0.0001571249329124923,0.10064375104654404,0.28631423181584675,0.0,0.05,0.0,0.009427495974749537,0.0,0.0,0.12882495384370168,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07294932946339229,0.0547119970975442,On,0,0,Off,0.0042829778874269005,0.0,On,0.048180386579558566,0,On,0.048180386579558566,0.0,On,0.11454762669091112,0,On,0.09881727566154333,0.07411295674615748,On,0.009427495974749537,On,0,0,Off,Off,0.0,22.222222222222285,0.0,0.0,0.0,0.0,0,0.0,5417.419488888889,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,4036.4684133333335,Off,0.0,0,70.18131023960851,51.666666666666686,46.10666666666668,-0.0,50.10514309856661,0.05436656765360958,142.76988246752728,0.0,109.65829724938828,48.454693426396105,50.10514309856661,47.62946859031086,12.43753247303448,22.33909808341417,0.0,-1.1028111720383853,1.1415761023153066,-1.1,9.236100170605994,-269.7041598649157,-1259.3806635220799,-85.942017233429,-837.5939003378778,-0.0,-0.0,584.1867238040737,0.0,1.0,0.027111256372817683,0.0,0,1.3591206386217687,65.99961422222222,-16.296983331111583,0.22057752911205317,11.225264877812375,0.0036276470554391215,-31.266017674627065,1.208176493349821,0,0,41.60318041431715,0.014208728346325486,-41.98089225965986,-43.96112497376913
