Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 17:37:00,14.728528310268784,9.34947940106841,0.0,0.24547547183781307,0.15582465668447348,0.0,0.12361291131809862,0.6460157417992367,13.908899657151448,0.05,0.0,0.0,0.3506344318323118,8.984261635902765,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP and ER On,12020.721083682683,18.33333333333337,1.2454509824767996,5201.859308227687,2.6268523760403326,0.40852291666666674,1,16814.057475243706,5940.5331107992615,10.873524364444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.805776217454515,51.666666666666686,46.10666666666668,0.0,50.46501019148521,0.0,0.0,0.0,77.82152533977268,50.39644010560055,50.46501019148521,50.36215506265822,12.43753247303448,17.484335974733867,-0.34899735859950454,12.774785563395403,1.7,9.236100170605994,11326.463244783838,2707.0979803941145,-1343.384149002336,-0.0,-0.0,808.065595554876,0.0,1.0,0.06524902535875575,0.0,0.0,0.6179448230041048,65.99961422222222,-158.939285451387,0.2318898735723148,8.136320600822506,0.0028189084254919197,-11.143829770335167,1.2289568602909524,0.1708678092959063,-2468.2858387365163,-26.475489097055647
2025-01-01 17:38:00,14.734107595307801,9.353083263183127,0.0,0.24556845992179668,0.15588472105305212,0.0,0.12361291131809862,0.6460157417992367,13.914478942190465,0.05,0.0,0.0,0.3506344318323118,8.987865498017483,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP and ER On,12018.612973192114,18.33333333333337,1.2447128560957377,5200.947042307715,2.6324316610793517,0.40852291666666674,1,16811.037098833163,5937.512734388718,10.873524364444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.63054918582507,51.666666666666686,46.10666666666668,0.0,50.454011576635516,0.0,0.0,0.0,77.54773310285167,50.38609332750543,50.454011576635516,50.352134202940384,12.43753247303448,17.589768374550754,-0.24356495878261697,12.844935522182361,1.7,9.236100170605994,11308.173270705296,2687.046402170767,-1358.1028738628122,-0.0,-0.0,808.065595554876,0.0,1.0,0.06552623686730803,0.0,0.0,0.6205701712854803,65.99961422222222,-160.40242417888123,0.23034817970068233,8.186010779847194,0.00281886954279031,-11.435844353748585,1.228511226411724,0.17111609800977126,-2487.529861510009,-26.370778626938403
2025-01-01 17:39:00,14.739617749816823,9.356642471386763,0.0,0.24566029583028037,0.1559440411897794,0.0,0.12361291131809862,0.6460157417992367,13.919989096699487,0.05,0.0,0.0,0.3506344318323118,8.99142470622112,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP and ER On,12016.533843794958,18.33333333333337,1.2439847771416046,5200.0473176961605,2.6379418155883716,0.40852291666666674,1,16808.058244824453,5934.53388038001,10.873524364444446,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.457836673216526,51.666666666666686,46.10666666666668,0.0,50.443051812764985,0.0,0.0,0.0,77.27786980190082,50.37578295151765,50.443051812764985,50.34214852089399,12.43753247303448,17.69357552906324,-0.13975780427013262,12.912239756410191,1.7,9.236100170605994,11290.163555358266,2667.7851366129717,-1372.6565849872288,-0.0,-0.0,808.065595554876,0.0,1.0,0.06579857041382786,0.0,0.0,0.6231493225337479,65.99961422222222,-161.77929900433907,0.2288413540850946,8.235362835117664,0.0028188296267265436,-11.7222941117303,1.2280727788664207,0.17135397639831998,-2506.0309897349457,-26.231191348242906
2025-01-01 17:40:00,3.8892607761423155,2.348004239942483,0.0,0.06482101293570526,0.03913340399904139,0.0,0.12361291131809862,0.6460157417992367,3.0696321230249803,0.05,0.0,0.0,0.3506344318323118,1.982786474776838,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP On,4425.1669849296195,18.33333333333337,2.2289936107884225,1914.9513503199782,2.6611092063583137,0.40852291666666674,1,5931.5954185829305,5931.5954185829305,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.28756609108628,51.666666666666686,46.10666666666668,0.0,50.43213034497594,0.0,0.0,0.0,77.01182201732232,50.36550845526468,50.43213034497594,50.33219751040906,12.43753247303448,17.795804885156947,-0.03752844817642398,12.976861814347979,1.7,9.236100170605994,3683.1104587073664,-634.9374770113113,-1387.048956937529,-0.0,-0.0,808.065595554876,0.0,1.0,0.06606618314632047,0.0,0.0,0.625683765028552,65.99961422222222,-163.07316483960005,0.22736810936542182,8.283769752796147,0.00281878869622088,-12.0033522692978,1.2276413023999115,0.17158206463253686,-2523.829557895272,-26.059269436017537
2025-01-01 17:41:00,3.8871872243624224,2.3466648578083564,0.0,0.06478645373937371,0.03911108096347261,0.0,0.12361291131809862,0.6460157417992367,3.0675585712450872,0.05,0.0,0.0,0.3506344318323118,1.981447092642711,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP On,4425.948843289552,18.33333333333337,2.2311530907550017,1915.289692517507,2.65903565457842,0.40852291666666674,1,5932.715619140393,5932.715619140393,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.33098494579273,51.666666666666686,46.10666666666668,0.0,50.421246634374896,0.0,0.0,0.0,77.07966397780113,50.355269331453684,50.421246634374896,50.32228067999309,12.43753247303448,17.75685288954363,-0.07648044378974106,12.799415530657871,1.7,9.236100170605994,3694.4733081400746,-582.6711098421049,-1381.558098445544,-0.0,-0.0,808.065595554876,0.0,1.0,0.06596428360609267,0.0,0.0,0.6247187192979217,65.99961422222222,-157.9830322588101,0.22792356349616363,8.264857811648273,0.0028187467696192546,-11.884270325757448,1.2278057128096989,0.17095502566276663,-2475.0379207275614,-22.92288163205055
2025-01-01 17:42:00,3.885231954293722,2.34540187811197,0.0,0.06475386590489536,0.03909003130186617,0.0,0.12361291131809862,0.6460157417992367,3.065603301176387,0.05,0.0,0.0,0.3506344318323118,1.980184112946325,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP On,4426.686462039916,18.33333333333337,2.233192669061327,1915.6088904205105,2.65708038450972,0.40852291666666674,1,5933.7724357937595,5933.7724357937595,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.37108900551064,51.666666666666686,46.10666666666668,0.0,50.4103536024695,0.0,0.0,0.0,77.14232657111037,50.34502118769986,50.4103536024695,50.312354980315035,12.43753247303448,17.720082449198078,-0.11325088413529372,12.634190585593899,1.7,9.236100170605994,3704.8282690460487,-534.4244311530877,-1376.3826652549849,-0.0,-0.0,808.065595554876,0.0,1.0,0.06586801460230648,0.0,0.0,0.6238069979016502,65.99961422222222,-153.54112329375792,0.22844915418426398,8.247778717313004,0.002818705264518389,-11.771396126895958,1.227960957040261,0.17036909819117974,-2429.838104466419,-20.195217107179218
2025-01-01 17:43:00,3.8833869388129196,2.344210115843896,0.0,0.06472311564688199,0.03907016859739827,0.0,0.12361291131809862,0.6460157417992367,3.0637582856955845,0.05,0.0,0.0,0.3506344318323118,1.978992350678251,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP On,4427.382809938961,18.33333333333337,2.235120167209618,1915.9102287325134,2.655235369028918,0.40852291666666674,1,5934.7701220048075,5934.7701220048075,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.40809756819852,51.666666666666686,46.10666666666668,0.0,50.39945197965129,0.0,0.0,0.0,77.20015245031018,50.33476471262708,50.39945197965129,50.30242107911498,12.43753247303448,17.68534933078686,-0.14798400254651156,12.480112402478897,1.7,9.236100170605994,3714.7470998211206,-489.56601603250624,-1371.5010395076345,-0.0,-0.0,808.065595554876,0.0,1.0,0.0657770111135772,0.0,0.0,0.6229451438827376,65.99961422222222,-149.200266165082,0.22894672255327936,8.23116860661591,0.0028186641588213088,-11.664327525429961,1.2281076371902744,0.16982087820524655,-2387.889610259503,-17.586634505516304
2025-01-01 17:44:00,3.8816458003019645,2.343085451469837,0.0,0.06469409667169941,0.03905142419116395,0.0,0.12361291131809862,0.6460157417992367,3.0620171471846294,0.05,0.0,0.0,0.3506344318323118,1.9778676863041915,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.11801390912511617,0,On,0.1785031660228208,0,On,0.39375245406687925,0.29531434055015937,On,0,0,Off,HP On,4428.040241093717,18.33333333333337,2.2369417586563323,1916.1947261722325,2.6534942305179623,0.40852291666666674,1,5935.7120505992825,5935.7120505992825,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.44218424255401,51.666666666666686,46.10666666666668,0.0,50.388542447982765,0.0,0.0,0.0,77.25341287899064,50.32450054930176,50.388542447982765,50.29247959996126,12.43753247303448,17.652539449157786,-0.18079388417558562,12.336281229095304,1.7,9.236100170605994,3724.181017578064,-447.83884836022753,-1366.8960180961121,-0.0,-0.0,808.065595554876,0.0,1.0,0.06569098543771298,0.0,0.0,0.6221304325402549,65.99961422222222,-145.02880097441655,0.22941770591224725,8.215608673660054,0.0028186234318724607,-11.562746572828395,1.2282462289783496,0.16930751575525715,-2348.907547899116,-15.126026633344402
2025-01-01 17:45:00,3.927588590244556,2.344322387941816,0.0,0.06545980983740926,0.03907203979903027,0.0,0.136500939937758,0.6807134356914042,3.060374214615394,0.05,0.0,0.0,0.3529325979066321,1.9768064567018506,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4428.660849320065,18.33333333333337,2.2386629393832265,1916.4632888197239,2.651851297948727,0.40852291666666674,1,5936.601221473122,5936.601221473122,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.384167270680194,51.666666666666686,46.10666666666668,0.0,50.37762565126422,0.34459526853286365,911.4740684148505,0.0,77.1627613604378,50.31422930472438,50.37762565126422,50.28253113145446,12.43753247303448,17.621551290482337,-0.2117820428510342,12.201910120536978,1.7,9.236100170605994,3780.604079490746,-408.9900858588612,-1362.5523081325289,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06560968145962226,0.0,0.0,0.6213604383208078,65.99961422222222,-140.9412842632235,0.2298633852925245,8.201043733971,0.002818583064157267,-11.402021282672317,1.2283771557803664,0.16882650780301164,-2312.6441294804094,-12.809245198175816
2025-01-01 17:46:00,3.9260850001656165,2.3433511646966045,0.0,0.06543475000276028,0.03905585274494341,0.0,0.136500939937758,0.6807134356914042,3.0588706245364543,0.05,0.0,0.0,0.3529325979066321,1.9758352334566391,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4429.229042657949,18.33333333333337,2.2402401306647772,1916.709169394023,2.6503477078697877,0.40852291666666674,1,5937.415295385305,5937.415295385305,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.232900776316896,51.666666666666686,46.10666666666668,0.0,50.34852457924653,0.34485978526453964,911.4740684148506,0.0,76.92640746299514,50.182784876596195,50.34852457924653,50.09991502527103,12.43753247303448,17.59316668798244,-0.24016664535093213,12.076301723011156,1.7,9.236100170605994,3788.838361600997,-372.80415812422257,-1358.5783444287704,-0.0,-0.0,855.4368225664331,0.0,1.0,0.0655351616667091,0.0,0.0,0.6206546941355293,65.99961422222222,-137.24915919461438,0.2302722447486845,8.187266818987283,0.002818543261806975,-11.313120381462292,1.2284971089889878,0.16837562508371157,-2278.881207298225,-10.632120220020473
2025-01-01 17:47:00,3.9246684685565745,2.3424361756676473,0.0,0.06541114114260957,0.03904060292779412,0.0,0.136500939937758,0.6807134356914042,3.0574540929274123,0.05,0.0,0.0,0.3529325979066321,1.9749202444276819,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4429.764531421899,18.33333333333337,2.2417277448841473,1916.9408973570808,2.6489311762607457,0.40852291666666674,1,5938.182512112313,5938.182512112313,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,49.079225956264345,51.666666666666686,46.10666666666668,0.0,50.31941805424948,0.3451247580821878,911.4740684148505,0.0,76.68629055666304,50.05137187295266,50.31941805424948,49.91734878230426,12.43753247303448,17.566403938176425,-0.26692939515694647,11.958829680978731,1.7,9.236100170605994,3796.83134122316,-339.07222255900524,-1354.8356509344194,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06546485874470576,0.0,0.0,0.6199888860800807,65.99961422222222,-133.53436183075183,0.2306583325493197,8.17501540579121,0.0028185037736493976,-11.228863737038646,1.2286102311625093,0.16795285319267783,-2247.4243397130035,-8.588780203082646
2025-01-01 17:48:00,3.923334942836943,2.3415748031465498,0.0,0.06538891571394904,0.03902624671910916,0.0,0.136500939937758,0.6807134356914042,3.0561205672077807,0.05,0.0,0.0,0.3529325979066321,1.9740588719065841,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4430.2688144039075,18.33333333333337,2.2431297360537954,1917.1591212976978,2.647597650541114,0.40852291666666674,1,5938.905019034938,5938.905019034938,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.92325379974791,51.666666666666686,46.10666666666668,0.0,50.29030662082059,0.3453901831836704,911.4740684148506,0.0,76.4425840621061,49.919990794105466,50.29030662082059,49.73483288074791,12.43753247303448,17.541190195391245,-0.29214313794212643,11.84892707172596,1.7,9.236100170605994,3804.244218287139,-307.61243675667083,-1351.3133167527028,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06539858834819787,0.0,0.0,0.6193612683001167,65.99961422222222,-130.14810193049843,0.23102257821424427,8.162974124104345,0.0028184645831962098,-11.149046797953753,1.2287168264428663,0.1675563572157845,-2218.0989487414413,-6.67260931292743
2025-01-01 17:49:00,3.9220803103248754,2.340764390603274,0.0,0.06536800517208126,0.0390127398433879,0.0,0.136500939937758,0.6807134356914042,3.054865934695713,0.05,0.0,0.0,0.3529325979066321,1.9732484593633082,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4430.743416918384,18.33333333333337,2.244450156713788,1917.3645012820143,2.6463430180290466,0.40852291666666674,1,5939.585001533732,5939.585001533732,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.765097631046736,51.666666666666686,46.10666666666668,0.0,50.26119079903871,0.3456560569638349,911.4740684148505,0.0,76.19546504851053,49.788642117309095,50.26119079903871,49.55236777644429,12.43753247303448,17.517451047782227,-0.31588228555114384,11.746076512201986,1.7,9.236100170605994,3811.433598751195,-278.25923560145475,-1348.0002959656358,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06533616121611172,0.0,0.0,0.618770048387244,65.99961422222222,-126.74634476798735,0.23136594887981277,8.151740671843891,0.002818425674692092,-11.073459980351695,1.2288172060203038,0.16718445118003317,-2190.7470705429573,-4.876666340511619
2025-01-01 17:50:00,3.9209010447698467,2.340002660304994,0.0,0.06534835074616412,0.03900004433841656,0.0,0.136500939937758,0.6807134356914042,3.0536866691406845,0.05,0.0,0.0,0.3529325979066321,1.9724867290650283,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4431.18964590094,18.33333333333337,2.245692474257252,1917.5576028747018,2.6451637524740175,0.40852291666666674,1,5940.224332108975,5940.224332108975,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.60485453931389,51.666666666666686,46.10666666666668,0.0,50.23207108400022,0.3459223760207686,911.4740684148508,0.0,75.94508521767796,49.65732629627577,50.23207108400022,49.369953902413556,12.43753247303448,17.495122788853394,-0.33821054447997767,11.649803230504277,1.7,9.236100170605994,3818.2484745640913,-250.86137713497146,-1344.8871127240152,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06527741551163586,0.0,0.0,0.6182136936561965,65.99961422222222,-123.49088117926637,0.2316892688760867,8.140645043765945,0.0028183870331314593,-11.00192362898357,1.228911636220112,0.16683557726735623,-2165.225009588813,-3.1939704208602415
2025-01-01 17:51:00,3.919793677350347,2.3392873716143643,0.0,0.06532989462250578,0.03898812286023941,0.0,0.136500939937758,0.6807134356914042,3.0525793017211846,0.05,0.0,0.0,0.3529325979066321,1.9717714403743989,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4431.6087896056215,18.33333333333337,2.246860123738478,1917.7389835561519,2.644056385054518,0.40852291666666674,1,5940.824856495106,5940.824856495106,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.442620458449824,51.666666666666686,46.10666666666668,0.0,50.20294794939622,0.3461891371246069,911.4740684148505,0.0,75.69159446632784,49.52604376454818,50.20294794939622,49.187591672124164,12.43753247303448,17.47414245541171,-0.3591908779216624,11.559669746207048,1.7,9.236100170605994,3824.610361859838,-225.28019765204294,-1341.96446171255,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06522219071187828,0.0,0.0,0.6176906838652608,65.99961422222222,-120.47078859966626,0.23199336354085587,8.130924157868881,0.0028183486441516444,-10.934259752403316,1.2290003805670529,0.16650829014408683,-2141.4015056860258,-1.6176755221690096
2025-01-01 17:52:00,3.9187548479602174,2.338616354117219,0.0,0.06531258079933695,0.038976939235286986,0.0,0.136500939937758,0.6807134356914042,3.0515404723310553,0.05,0.0,0.0,0.3529325979066321,1.9711004228772535,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4432.00209795015,18.33333333333337,2.247956451430767,1917.909184217056,2.643017555664389,0.40852291666666674,1,5941.388365500538,5941.388365500538,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.27848865453925,51.666666666666686,46.10666666666668,0.0,50.17382184776758,0.3464563372165527,911.4740684148505,0.0,75.43513852271758,49.394794935739434,50.17382184776758,49.00528147972537,12.43753247303448,17.45444882730029,-0.37888450603308144,11.475271684925064,1.7,9.236100170605994,3830.6582399462245,-201.38825918936027,-1339.2233419303143,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06517033029017208,0.0,0.0,0.6171995366192146,65.99961422222222,-117.55733864004343,0.23227904363909999,8.121274591214249,0.00281831049402616,-10.870294916066536,1.2290836955296847,0.1662012448455897,-2119.1562688217978,-0.14117458461868954
2025-01-01 17:53:00,3.917781501192889,2.337987634215883,0.0,0.06529635835321482,0.03896646057026472,0.0,0.136500939937758,0.6807134356914042,3.050567125563727,0.05,0.0,0.0,0.3529325979066321,1.9704717029759173,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4432.370708038692,18.33333333333337,2.2489845053658546,1918.068696929051,2.6420442088970604,0.40852291666666674,1,5941.916488301076,5941.916488301076,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,48.112544056788906,51.666666666666686,46.10666666666668,0.0,50.144693211093085,0.3467239734048211,911.4740684148508,0.0,75.17585008873266,49.26358020408733,50.144693211093085,48.823023700584464,12.43753247303448,17.43598617436524,-0.397347158968131,11.396234391202338,1.7,9.236100170605994,3836.3886896689783,-179.06824037350862,-1336.6555720669287,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06512169164107903,0.0,0.0,0.6167389013646694,65.99961422222222,-114.76326886921777,0.2325470493429907,8.112934665532176,0.0028182725696478,-10.809870958264378,1.2291618146423609,0.16591318711038086,-2098.378779205045,1.2418419024853224
2025-01-01 17:54:00,3.9168707325446586,2.337399335786303,0.0,0.0652811788757443,0.038956655596438385,0.0,0.136500939937758,0.6807134356914042,3.0496563569154964,0.05,0.0,0.0,0.3529325979066321,1.9698834045463378,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.07376012170953662,0.05532009128215245,On,0,0,Off,0.005599002192982457,0.0,On,0.13090193774477554,0,On,0.21013663848256123,0,On,0.3968166754993064,0.2976125066244797,On,0,0,Off,HP On,4432.715702107126,18.33333333333337,2.249947194981795,1918.2179900200124,2.6411334402488302,0.40852291666666674,1,5942.410775460472,5942.410775460472,0.0,Off,0.0,20.000000000000057,0,0.0,0.05,0.0,0.0,0,0,0,8209.801035555556,Off,0.0,0,47.9448676233297,51.666666666666686,46.10666666666668,0.0,50.11556245262662,0.3469920429490425,911.4740684148506,0.0,74.91385566145266,49.13239994618626,50.11556245262662,48.640818692966086,12.43753247303448,17.41870137306371,-0.41463196026966287,11.322210116337667,1.7,9.236100170605994,3841.8162445385997,-158.21193638539057,-1334.2533829003373,-0.0,-0.0,855.4368225664331,0.0,1.0,0.06507613854682909,0.0,0.0,0.6163074880430328,65.99961422222222,-112.08289723462234,0.2327980914159082,8.104607772854402,0.0028182348584739414,-10.75283682738772,1.2292349606673127,0.16564294543463676,-2078.9672834219496,2.537357016546623
