Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 19:29:00,0.4232535901928172,0.10598478759875948,0.0,0.00705422650321362,0.0017664131266459913,0.0,0.17809133351985387,0.0,0.1951622566729633,0.0,0.05,0.0,0.0,0.0,0.09140145426542615,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.1708184045176609,0,On,0.07329365098572842,0,On,0.0766762763577674,0.05750720726832553,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.10653580689552,51.666666666666686,46.10666666666668,0.0,51.00583201194285,0.2034441637391057,547.0315075474276,0.0,37.10653580689552,49.11751341413212,51.00583201194285,48.17335411522675,12.43753247303448,17.24295417053945,0.0,0.6,193.51682182296545,-275.6572040254922,-0.0,-0.0,433.8858650699957,0.0,1.0,0.012643454047185608,0.0,0.0,0.32251158049465034,65.99961422222222,35.28816077846199,0.2633737415364318,8.413911640275503,0.003154839708347109,17.868922858584277,1.2297292098858825
2025-01-01 19:30:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.07040358955286,51.666666666666686,46.10666666666668,0.0,50.98837188947458,0.0,0.0,0.0,37.07040358955286,49.035534533598,50.98837188947458,48.05911585565972,12.43753247303448,17.231359301157024,0.0,-1.1,151.5375787188321,-322.15631689491704,-0.0,-0.0,440.546230128484,0.0,1.0,0.01333303489997625,0.0,0.0,0.3401015373120173,65.99961422222222,33.147665485265094,0.2635810247296568,8.408517819357058,0.00315500753131464,17.910915227175497,1.2297781882992955
2025-01-01 19:31:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.081584538633464,51.666666666666686,46.10666666666668,0.0,50.98242570514499,0.0,0.0,0.0,37.081584538633464,49.03033201302638,50.98242570514499,48.05428516696708,12.43753247303448,17.216524839009384,0.0,-1.1,157.3243937712813,-321.72774486682664,-0.0,-0.0,440.546230128484,0.0,1.0,0.01332608164727141,0.0,0.0,0.3399241724470803,65.99961422222222,38.50590850962385,0.2638426159518524,8.401957562799618,0.0031551757419703026,17.92191709009452,1.2298408914061554
2025-01-01 19:32:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.0923149329665,51.666666666666686,46.10666666666668,0.0,50.97647802514119,0.0,0.0,0.0,37.0923149329665,49.02512792330222,50.97647802514119,48.049452872382744,12.43753247303448,17.202076059699916,0.0,-1.1,159.02248833083152,-321.3105317566678,-0.0,-0.0,440.546230128484,0.0,1.0,0.013319307308548889,0.0,0.0,0.3397513713533244,65.99961422222222,39.78678995901527,0.26409805452578494,8.39560422232058,0.0031553440473686993,17.93245368256883,1.2299019671344216
2025-01-01 19:33:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.10284553817893,51.666666666666686,46.10666666666668,0.0,50.97052891641342,0.0,0.0,0.0,37.10284553817893,49.01992232765712,50.97052891641342,48.04461903327898,12.43753247303448,17.187797494673116,0.0,-1.1,159.46566439136296,-320.8984435124245,-0.0,-0.0,440.546230128484,0.0,1.0,0.013312610965759827,0.0,0.0,0.33958055979436474,65.99961422222222,39.817877775303415,0.2643509256610628,8.388756217454658,0.0031555124433538377,17.942789346726773,1.229962327792784
2025-01-01 19:34:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.11325446866622,51.666666666666686,46.10666666666668,0.0,50.96457840863941,0.0,0.0,0.0,37.11325446866622,49.014715254129804,50.96457840863941,48.039783676875004,12.43753247303448,17.173622032938543,0.0,-1.1,159.6286229420936,-320.48953732581,-0.0,-0.0,440.546230128484,0.0,1.0,0.013305961195163375,0.0,0.0,0.33941093620756757,65.99961422222222,39.57193013941956,0.26460234478644273,8.38254783709256,0.003155680928127936,17.953006399322437,1.2300222575018602
2025-01-01 19:35:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.12356080766899,51.666666666666686,46.10666666666668,0.0,50.958626519886245,0.0,0.0,0.0,37.12356080766899,49.0095067197963,50.958626519886245,48.034946819751326,12.43753247303448,17.15953328972936,0.0,-1.1,159.9176354974124,-320.08333648299964,-0.0,-0.0,440.546230128484,0.0,1.0,0.0132993503444476,0.0,0.0,0.339242305396335,65.99961422222222,39.454741851928006,0.26485258144082086,8.375800553579912,0.00315584950062762,17.96312487646112,1.2300818255599884
2025-01-01 19:36:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.13375965328882,51.666666666666686,46.10666666666668,0.0,50.95267326538442,0.0,0.0,0.0,37.13375965328882,49.00429673905445,50.95267326538442,48.03010847588948,12.43753247303448,17.145535492629254,0.0,-1.1,160.18419805581186,-319.67995908223776,-0.0,-0.0,440.546230128484,0.0,1.0,0.013292780428733346,0.0,0.0,0.33907471876274475,65.99961422222222,39.317927009565594,0.26510156028991433,8.369685437262216,0.0031560181599683845,17.973139474499778,1.2301410139471998
2025-01-01 19:37:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.14385480289078,51.666666666666686,46.10666666666668,0.0,50.94671866109283,0.0,0.0,0.0,37.14385480289078,48.99908532699008,50.94671866109283,48.0252686599387,12.43753247303448,17.131625392830085,0.0,-1.1,160.51797580134294,-319.27930771334064,-0.0,-0.0,440.546230128484,0.0,1.0,0.013286249954633216,0.0,0.0,0.33890813821319304,65.99961422222222,39.25105338619961,0.2653493313696122,8.363032864419205,0.003156186905218606,17.983054088697177,1.2301998363219258
2025-01-01 19:38:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.15384476481138,51.666666666666686,46.10666666666668,0.0,50.94076272240576,0.0,0.0,0.0,37.15384476481138,48.99387249815603,50.94076272240576,48.020427386031166,12.43753247303448,17.117804287107536,0.0,-1.1,160.79426884688613,-318.88141600284143,-0.0,-0.0,440.546230128484,0.0,1.0,0.01327975956189724,0.0,0.0,0.3387425800665427,65.99961422222222,39.129454721243526,0.26559586848797584,8.357010533054286,0.0031563557354815706,17.992867020400528,1.2302582870826984
2025-01-01 19:39:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.16373521958023,51.666666666666686,46.10666666666668,0.0,50.934805464939004,0.0,0.0,0.0,37.16373521958023,48.98865826731451,50.934805464939004,48.01558466850228,12.43753247303448,17.10406730775764,0.0,-1.1,161.12055795647493,-318.4861401890362,-0.0,-0.0,440.546230128484,0.0,1.0,0.013273306994795389,0.0,0.0,0.3385779867832121,65.99961422222222,39.06046801702712,0.2658412491982552,8.350449718308452,0.0031565246498455922,18.002584166887498,1.230316386756357
2025-01-01 19:40:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.17352546383534,51.666666666666686,46.10666666666668,0.0,50.92884690346388,0.0,0.0,0.0,37.17352546383534,48.98344264843054,50.92884690346388,48.01074052091388,12.43753247303448,17.090415073409883,0.0,-1.1,161.38709167763986,-318.0934945566607,-0.0,-0.0,440.546230128484,0.0,1.0,0.013266892573140896,0.0,0.0,0.3384143665210568,65.99961422222222,38.934356105816505,0.2660854589190303,8.344515985662655,0.0031566936474517306,18.012204669139823,1.2303741326207012
2025-01-01 19:41:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.18322108057699,51.666666666666686,46.10666666666668,0.0,50.92288705285606,0.0,0.0,0.0,37.18322108057699,48.978225655567805,50.92288705285606,48.00589495692368,12.43753247303448,17.076842799467183,0.0,-1.1,161.70632031876215,-317.7033380892803,-0.0,-0.0,440.546230128484,0.0,1.0,0.013260514077260931,0.0,0.0,0.33825166266024875,65.99961422222222,38.863428279558406,0.26632857422611855,8.338042409003453,0.003156862727433549,18.021734333197795,1.2304315448604042
2025-01-01 19:42:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.1928209937256,51.666666666666686,46.10666666666668,0.0,50.916925927161216,0.0,0.0,0.0,37.1928209937256,48.973007302006486,50.916925927161216,48.00104798942913,12.43753247303448,17.063351424224855,0.0,-1.1,161.9650044637018,-317.3156944501436,-0.0,-0.0,440.546230128484,0.0,1.0,0.013254171975643091,0.0,0.0,0.3380898871510568,65.99961422222222,38.73446878536137,0.2665705753656572,8.332192981906516,0.0031570318889765276,18.03117191032221,1.2304886194034856
2025-01-01 19:43:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.20233063174332,51.666666666666686,46.10666666666668,0.0,50.9109635405848,0.0,0.0,0.0,37.20233063174332,48.96778760117779,50.9109635405848,47.99619963147429,12.43753247303448,17.049936295340935,0.0,-1.1,162.27801378195204,-316.93042675037594,-0.0,-0.0,440.546230128484,0.0,1.0,0.013247864108024414,0.0,0.0,0.33792898488909123,65.99961422222222,38.662210403843936,0.26681153707125205,8.325802583627134,0.003157201131255166,18.04052305382388,1.2305453758832243
2025-01-01 19:44:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.21174863456967,51.666666666666686,46.10666666666668,0.0,50.90499990652525,0.0,0.0,0.0,37.21174863456967,48.96256656575107,50.90499990652525,47.99134989536398,12.43753247303448,17.03659859446363,0.0,-1.1,162.5296875119526,-316.54756580002623,-0.0,-0.0,440.546230128484,0.0,1.0,0.013241591056024246,0.0,0.0,0.33776897071040646,65.99961422222222,38.53102318349481,0.2670514356581977,8.32003361419985,0.003157370453494504,18.049786218156566,1.2306018092002993
2025-01-01 19:45:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.221080299587015,51.666666666666686,46.10666666666668,0.0,50.899035038582966,0.0,0.0,0.0,37.221080299587015,48.95734420858655,50.899035038582966,47.986498793588346,12.43753247303448,17.023333781398485,0.0,-1.1,162.8369343737295,-316.1669782317432,-0.0,-0.0,440.546230128484,0.0,1.0,0.013235350709573686,0.0,0.0,0.33760979079097203,65.99961422222222,38.45768247698865,0.26729034432411863,8.313722728298742,0.003157539854905947,18.05896692789371,1.2306579385210366
2025-01-01 19:46:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.23032402680162,51.666666666666686,46.10666666666668,0.0,50.89306894957085,0.0,0.0,0.0,37.23032402680162,48.95212054180102,50.89306894957085,47.98164633791612,12.43753247303448,17.01014324351851,0.0,-1.1,163.08217673403087,-315.7887008912587,-0.0,-0.0,440.546230128484,0.0,1.0,0.013229143745989038,0.0,0.0,0.3374514624078983,65.99961422222222,38.32464749680554,0.26752823605285897,8.308030730824346,0.0031577093347502777,18.068063386159242,1.2307137578774532
2025-01-01 19:47:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.239484995274665,51.666666666666686,46.10666666666668,0.0,50.88710165253946,0.0,0.0,0.0,37.239484995274665,48.94689557773583,50.88710165253946,47.976792540334024,12.43753247303448,16.997022541849987,0.0,-1.1,163.38404789504432,-315.4126035948299,-0.0,-0.0,440.546230128484,0.0,1.0,0.013222968100458999,0.0,0.0,0.3372939328915941,65.99961422222222,38.25042136139017,0.26776518266241406,8.301796027714493,0.0031578788922724,18.077081001579398,1.2307692860145674
2025-01-01 19:48:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.24856139462995,51.666666666666686,46.10666666666668,0.0,50.881133159769405,0.0,0.0,0.0,37.24856139462995,48.94166932800546,50.881133159769405,47.971937412123495,12.43753247303448,16.983973243872555,0.0,-1.1,163.62337869848176,-315.03872846275584,-0.0,-0.0,440.546230128484,0.0,1.0,0.013216824534166076,0.0,0.0,0.33713722165844456,65.99961422222222,38.11587703275357,0.2680011542076807,8.29559928288306,0.0031580485267655484,18.086017756763493,1.2308245162036369
2025-01-01 19:49:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.25755829532839,51.666666666666686,46.10666666666668,0.0,50.87516348381024,0.0,0.0,0.0,37.25755829532839,48.936441804478484,50.87516348381024,47.96708096481261,12.43753247303448,16.970991003543624,0.0,-1.1,163.9202242319895,-314.6669482356972,-0.0,-0.0,440.546230128484,0.0,1.0,0.013210711023835307,0.0,0.0,0.33698127709837505,65.99961422222222,38.04094233920258,0.2682362212422953,8.290016281422389,0.0031582182375051054,18.09487895401062,1.230879466802919
2025-01-01 19:50:00,0.4298756171131266,0.10557402183255715,0.0,0.00716459361855211,0.001759567030542619,0.0,0.17756842003663653,0.0,0.20230719707649011,0.0,0.05,0.0,0.0,0.0,0.09099068849922382,0,0.01458333333333334,1,0.04519232932946749,0.033894246997100606,On,0,0,Off,0.007272929002192983,0.0,On,0.17029549103444355,0,On,0.08098627907752498,0,On,0.07612858866949763,0.05709644150212321,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,37.26647370329301,51.666666666666686,46.10666666666668,0.0,50.869192636457726,0.0,0.0,0.0,37.26647370329301,48.931213018311865,50.869192636457726,47.96222320923894,12.43753247303448,16.95807754589221,0.0,-1.1,164.15410875941413,-314.2973096392173,-0.0,-0.0,440.546230128484,0.0,1.0,0.013204628404090875,0.0,0.0,0.3368261205011348,65.99961422222222,37.90518827014739,0.2684703512476151,8.283891280710675,0.0031583880238138266,18.103662382579248,1.2309341304179444
